,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,Chauncey Billups,SG,24,MIN,3,0,26,1.4,8.3,.167,0.0,1.4,.000,1.4,6.9,.200,1.4,1.4,1.000,1.4,5.5,6.9,2.8,0.0,0.0,1.4,6.9,4.2
14,Calvin Booth,C,24,DAL,10,0,137,3.9,9.7,.405,0.0,0.0,,3.9,9.7,.405,2.1,2.4,.889,4.2,3.2,7.4,0.5,1.8,1.6,1.1,7.6,10.0
15,Bruce Bowen,SF,29,MIA,3,3,58,3.1,9.9,.313,1.2,5.0,.250,1.9,5.0,.375,0.0,0.0,,0.6,0.6,1.2,1.2,1.2,1.2,1.2,5.0,7.4
16,Shawn Bradley,C,28,DAL,10,10,256,3.8,7.2,.529,0.0,0.0,,3.8,7.2,.529,1.4,1.8,.769,3.4,6.6,10.0,0.7,0.6,4.2,1.4,5.2,9.0
17,Terrell Brandon,PG,30,MIN,4,4,153,6.4,14.6,.435,0.9,2.1,.444,5.4,12.5,.434,0.7,0.7,1.000,0.5,3.5,4.0,5.9,0.9,0.5,1.9,2.4,14.4
18,Dee Brown,PG,32,ORL,3,0,54,4.0,8.7,.462,4.0,7.3,.545,0.0,1.3,.000,0.0,0.0,,0.0,2.0,2.0,2.7,1.3,0.0,0.7,2.0,12.0
19,P.J. Brown,C,31,CHH,10,10,385,2.6,6.3,.418,0.0,0.0,,2.6,6.3,.418,2.2,2.7,.828,3.8,5.5,9.4,1.0,1.1,1.3,1.1,2.9,7.5
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Rick Brunson,PG,28,NYK,2,0,4,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,27.0,36.0,.750,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0
22,Kobe Bryant*,SG,22,LAL,16,16,694,8.7,18.6,.469,0.6,1.8,.324,8.1,16.8,.485,6.4,7.8,.821,1.5,4.5,6.0,5.0,1.3,0.6,2.6,2.7,24.4
23,Mark Bryant,PF,35,DAL,4,0,34,1.1,2.1,.500,0.0,0.0,,1.1,2.1,.500,0.0,0.0,,3.2,3.2,6.4,0.0,1.1,0.0,1.1,6.4,2.1
24,Greg Buckner,SG,24,DAL,5,0,75,5.3,11.0,.478,0.5,1.4,.333,4.8,9.6,.500,3.4,4.8,.700,3.8,6.2,10.1,1.4,2.4,0.0,1.0,5.8,14.4
25,Rodney Buford,SF,23,PHI,15,0,72,4.0,12.0,.333,1.5,3.0,.500,2.5,9.0,.278,1.0,1.0,1.000,2.5,3.5,6.0,1.5,2.0,0.5,2.0,7.5,10.5
26,Scott Burrell,SF,30,CHH,2,0,12,6.0,9.0,.667,0.0,3.0,.000,6.0,6.0,1.000,3.0,6.0,.500,0.0,9.0,9.0,3.0,6.0,0.0,0.0,0.0,15.0
27,Jason Caffey,PF,27,MIL,18,0,297,2.9,7.6,.381,0.0,0.0,,2.9,7.6,.381,2.4,3.8,.645,3.8,5.2,9.0,1.7,0.4,0.6,1.8,5.3,8.2
28,Marcus Camby,C,26,NYK,4,4,141,2.6,6.6,.385,0.0,0.0,,2.6,6.6,.385,1.3,3.3,.385,1.0,7.1,8.2,1.8,0.5,2.3,0.5,4.6,6.4
29,Elden Campbell,PF,32,CHH,10,10,287,5.3,13.3,.396,0.0,0.0,,5.3,13.3,.396,4.6,6.1,.755,3.4,6.5,9.9,0.9,0.6,1.4,2.1,4.6,15.2
30,Anthony Carter,PG,25,MIA,3,1,69,4.7,9.9,.474,0.0,0.5,.000,4.7,9.4,.500,0.0,0.0,,0.0,3.1,3.1,5.7,1.0,0.5,5.2,4.7,9.4
31,Vince Carter,SF,24,TOR,12,12,539,8.1,18.7,.436,1.7,4.1,.410,6.5,14.6,.443,3.9,4.9,.784,2.5,2.7,5.2,3.7,1.3,1.3,1.8,3.0,21.8
32,Sam Cassell,PG,31,MIL,18,18,682,5.8,14.7,.396,0.5,1.6,.333,5.3,13.1,.403,4.4,5.1,.866,0.6,3.7,4.4,6.3,1.0,0.2,2.7,4.0,16.6
33,Duane Causwell,C,32,MIA,1,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,21.6,21.6,0.0,0.0,0.0,0.0,7.2,0.0
34,Cedric Ceballos,SF,31,MIA,3,0,15,4.8,16.8,.286,0.0,0.0,,4.8,16.8,.286,2.4,4.8,.500,7.2,7.2,14.4,2.4,0.0,0.0,2.4,7.2,12.0
35,Chris Childs,PG,33,TOR,12,9,380,3.5,8.5,.411,1.4,3.4,.417,2.1,5.1,.407,1.9,2.2,.870,0.2,3.4,3.6,7.4,1.1,0.3,3.3,4.5,10.3
36,Doug Christie,SG,30,SAC,8,8,304,3.0,8.1,.368,0.6,2.0,.294,2.4,6.0,.392,2.8,3.4,.828,0.8,3.3,4.1,3.1,2.4,1.1,2.3,3.7,9.4
37,Keon Clark,PF,25,TOR,11,0,103,3.8,10.5,.367,0.0,0.0,,3.8,10.5,.367,4.5,7.0,.650,2.4,5.6,8.0,2.1,0.7,1.0,1.4,5.6,12.2
38,Derrick Coleman,PF,33,CHH,5,0,88,3.7,13.9,.265,0.8,3.3,.250,2.9,10.6,.269,2.9,3.7,.778,3.7,6.5,10.2,2.5,1.6,0.8,2.0,4.9,11.0
39,Austin Croshere,PF,25,IND,4,0,129,3.9,9.8,.400,0.6,2.8,.200,3.3,7.0,.480,3.6,4.2,.867,1.4,4.2,5.6,1.7,1.1,0.6,2.5,4.2,12.0
40,John Crotty,PG,31,UTA,4,0,19,0.0,5.7,.000,0.0,0.0,,0.0,5.7,.000,5.7,5.7,1.000,1.9,3.8,5.7,5.7,1.9,1.9,0.0,5.7,5.7
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Dell Curry,SG,36,TOR,12,0,182,5.3,12.7,.422,2.8,7.3,.378,2.6,5.3,.481,2.0,2.4,.833,0.4,2.4,2.8,2.0,1.2,0.2,2.2,2.0,15.4
43,Antonio Daniels,PG,25,SAS,13,8,406,5.6,11.6,.481,1.5,4.1,.370,4.1,7.5,.541,2.9,3.1,.943,0.4,2.0,2.3,3.4,0.6,0.1,1.2,2.0,15.6
44,Antonio Davis,C,32,TOR,12,12,485,5.7,11.4,.500,0.0,0.0,,5.7,11.4,.500,3.2,3.9,.811,3.0,6.8,9.9,1.7,0.7,1.6,1.6,2.6,14.6
45,Baron Davis,PG,21,CHH,10,10,397,5.4,11.2,.480,1.8,4.5,.400,3.5,6.6,.534,3.6,5.1,.714,0.8,3.2,4.0,5.3,2.5,0.5,2.0,3.0,16.1
46,Dale Davis,C,31,POR,2,0,20,0.0,3.6,.000,0.0,1.8,.000,0.0,1.8,.000,1.8,3.6,.500,5.4,1.8,7.2,0.0,1.8,0.0,1.8,12.6,1.8
47,Andrew DeClercq,C,27,ORL,4,4,54,5.3,9.3,.571,0.0,0.0,,5.3,9.3,.571,2.7,5.3,.500,4.7,6.0,10.7,0.7,1.3,1.3,1.3,11.3,13.3
48,Vinny Del Negro,PG,34,PHO,3,0,26,5.5,9.7,.571,0.0,0.0,,5.5,9.7,.571,0.0,0.0,,0.0,2.8,2.8,6.9,0.0,0.0,0.0,2.8,11.1
49,Tony Delk,SG,27,PHO,4,0,114,5.7,13.6,.419,1.3,3.2,.400,4.4,10.4,.424,2.2,3.5,.636,1.6,3.5,5.1,1.3,0.9,0.0,1.6,2.2,14.8
50,Vlade Divac*,C,32,SAC,8,8,225,4.5,12.8,.350,0.2,0.5,.333,4.3,12.3,.351,4.6,6.1,.763,3.2,7.5,10.7,3.0,1.3,1.9,2.9,4.0,13.8
51,Michael Doleac,C,23,ORL,4,0,45,4.8,12.8,.375,0.0,0.0,,4.8,12.8,.375,0.0,0.0,,3.2,8.0,11.2,0.8,2.4,0.0,1.6,8.0,9.6
52,Chris Dudley,C,35,PHO,3,0,26,1.4,2.8,.500,0.0,0.0,,1.4,2.8,.500,0.0,0.0,,4.2,5.5,9.7,0.0,1.4,1.4,5.5,1.4,2.8
53,Tim Duncan*,PF,24,SAS,13,13,526,8.2,16.8,.488,0.1,0.1,1.000,8.1,16.8,.486,5.2,8.1,.639,3.7,9.2,12.9,3.4,1.0,2.4,3.4,2.9,21.7
54,Tyus Edney,PG,27,IND,2,0,10,7.2,25.2,.286,0.0,3.6,.000,7.2,21.6,.333,0.0,3.6,.000,0.0,0.0,0.0,10.8,3.6,0.0,0.0,3.6,14.4
55,Howard Eisley,SG,28,DAL,9,0,194,3.5,9.8,.358,1.9,4.8,.385,1.7,5.0,.333,0.7,0.7,1.000,0.2,2.0,2.2,3.2,0.9,0.2,2.4,3.3,9.6
56,Mario Elie,SG,37,PHO,4,4,103,4.9,10.8,.452,0.7,4.5,.154,4.2,6.3,.667,2.1,2.8,.750,0.7,3.8,4.5,2.4,1.0,0.3,0.7,2.1,12.6
57,Sean Elliott,SF,32,SAS,12,0,239,2.9,7.7,.373,1.2,3.3,.364,1.7,4.4,.379,1.7,1.7,1.000,0.5,3.5,3.9,2.1,0.8,0.9,2.0,3.2,8.6
58,LaPhonso Ellis,PF,30,MIN,4,0,77,4.2,10.8,.391,0.0,0.5,.000,4.2,10.3,.409,2.8,3.7,.750,3.3,3.3,6.5,0.0,0.5,1.4,2.3,6.1,11.2
59,Danny Ferry,SF,34,SAS,13,11,334,2.9,7.3,.397,2.3,5.0,.457,0.6,2.4,.273,0.0,0.0,,0.9,3.6,4.4,1.8,0.4,0.1,0.6,3.4,8.1
60,Michael Finley,SF,27,DAL,10,10,434,6.0,16.6,.360,1.4,3.9,.362,4.6,12.7,.359,3.0,3.6,.818,1.1,3.3,4.4,3.6,1.0,0.2,2.0,1.9,16.3
61,Derek Fisher,PG,26,LAL,16,16,576,4.8,9.9,.484,2.2,4.2,.515,2.6,5.7,.462,1.6,2.1,.765,0.3,3.5,3.8,3.0,1.3,0.1,0.7,2.7,13.4
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Greg Foster,C,32,LAL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0
64,Jeff Foster,C,24,IND,4,2,52,2.8,6.2,.444,0.0,0.0,,2.8,6.2,.444,1.4,1.4,1.000,2.1,6.2,8.3,1.4,0.0,2.1,2.8,5.5,6.9
65,Rick Fox,SF,31,LAL,16,16,573,3.6,8.1,.450,1.1,3.6,.316,2.5,4.5,.556,1.6,1.9,.867,0.8,4.1,5.0,3.6,1.9,0.4,2.3,3.5,10.1
66,Lawrence Funderburke,PF,30,SAC,3,0,17,6.4,16.9,.375,0.0,0.0,,6.4,16.9,.375,2.1,2.1,1.000,8.5,4.2,12.7,0.0,4.2,4.2,2.1,8.5,14.8
67,Kevin Garnett*,PF,24,MIN,4,4,165,5.9,12.7,.466,0.0,0.7,.000,5.9,12.0,.491,6.5,7.9,.833,2.2,8.3,10.5,3.7,0.9,1.3,1.3,2.8,18.3
68,Dean Garrett,C,34,MIN,3,2,41,3.5,10.5,.333,0.0,0.0,,3.5,10.5,.333,4.4,5.3,.833,1.8,6.1,7.9,0.0,0.9,0.9,0.0,5.3,11.4
69,Pat Garrity,SF,24,ORL,4,0,117,5.2,11.1,.472,3.1,6.2,.500,2.2,4.9,.438,1.2,1.5,.800,0.3,1.2,1.5,0.6,0.0,0.3,0.6,3.4,14.8
70,Matt Geiger,C,31,PHI,12,0,100,6.1,10.4,.586,0.0,0.0,,6.1,10.4,.586,1.4,1.4,1.000,3.6,2.9,6.5,2.5,0.7,0.0,1.8,10.8,13.7
71,Devean George,SF,23,LAL,7,0,27,8.0,16.0,.500,1.3,2.7,.500,6.7,13.3,.500,1.3,2.7,.500,4.0,2.7,6.7,1.3,0.0,0.0,4.0,8.0,18.7
72,Brian Grant,C,28,MIA,3,0,84,4.3,10.3,.417,0.0,0.0,,4.3,10.3,.417,4.3,6.0,.714,2.6,7.7,10.3,0.4,0.0,2.1,2.6,3.9,12.9
73,Horace Grant,PF,35,LAL,16,16,423,3.1,8.2,.385,0.0,0.0,,3.1,8.2,.385,1.9,2.6,.733,3.4,4.8,8.2,1.6,1.3,1.1,1.3,3.7,8.2
74,A.C. Green,PF,37,MIA,3,0,21,1.7,5.1,.333,0.0,0.0,,1.7,5.1,.333,1.7,1.7,1.000,1.7,5.1,6.9,3.4,1.7,0.0,1.7,6.9,5.1
75,Tom Gugliotta,PF,31,PHO,4,0,86,3.3,10.9,.308,0.0,0.0,,3.3,10.9,.308,2.9,3.8,.778,1.7,4.6,6.3,1.3,3.3,0.4,2.1,3.8,9.6
76,Darvin Ham,SF,27,MIL,14,6,132,2.5,4.1,.600,0.0,0.0,,2.5,4.1,.600,3.0,5.5,.550,2.7,2.5,5.2,1.4,1.1,1.9,1.6,8.5,7.9
77,Tim Hardaway,PG,34,MIA,2,2,36,2.0,9.0,.222,1.0,3.0,.333,1.0,6.0,.167,0.0,0.0,,1.0,1.0,2.0,9.0,0.0,0.0,8.0,4.0,5.0
78,Ron Harper,PG,37,LAL,6,0,42,4.3,8.6,.500,0.9,3.4,.250,3.4,5.1,.667,1.7,2.6,.667,0.9,6.0,6.9,3.4,3.4,0.9,0.9,3.4,11.1
79,Al Harrington,PF,20,IND,3,0,40,1.8,11.7,.154,0.0,1.8,.000,1.8,9.9,.182,0.9,1.8,.500,2.7,0.9,3.6,2.7,0.0,0.0,0.9,7.2,4.5
80,Othella Harrington,C,27,NYK,5,1,77,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,1.9,2.3,.800,3.3,3.7,7.0,0.9,1.9,0.9,1.4,7.5,8.4
81,Antonio Harvey,PF,30,POR,2,0,14,0.0,2.6,.000,0.0,0.0,,0.0,2.6,.000,0.0,0.0,,2.6,12.9,15.4,0.0,0.0,0.0,2.6,10.3,0.0
82,Hersey Hawkins,SG,34,CHH,6,0,50,2.2,5.8,.375,0.7,2.9,.250,1.4,2.9,.500,3.6,5.0,.714,0.7,5.8,6.5,2.9,2.2,0.0,0.0,2.9,8.6
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tyrone Hill,PF,32,PHI,23,23,742,3.2,7.7,.409,0.0,0.0,.000,3.2,7.7,.411,1.7,2.6,.679,2.6,5.5,8.2,0.5,0.6,0.6,1.3,3.9,8.1
85,Robert Horry,PF,30,LAL,16,0,382,3.0,8.2,.368,1.6,4.4,.362,1.4,3.8,.375,1.2,2.1,.591,2.8,5.0,7.8,2.9,2.1,1.5,1.7,4.7,8.9
86,Eddie House,PG,22,MIA,3,0,64,9.0,22.5,.400,1.1,3.9,.286,7.9,18.6,.424,2.3,2.8,.800,0.6,2.3,2.8,2.8,1.7,0.6,2.8,3.9,21.4
87,Allan Houston,SG,29,NYK,5,5,189,7.2,12.2,.594,1.1,2.1,.545,6.1,10.1,.604,4.2,4.2,1.000,0.0,1.7,1.7,1.3,1.0,0.2,1.9,3.2,19.8
88,Juwan Howard,PF,27,DAL,10,10,391,4.5,12.5,.360,0.0,0.0,,4.5,12.5,.360,3.3,4.1,.800,2.7,5.0,7.6,1.3,0.6,0.5,1.3,3.5,12.3
89,Troy Hudson,PG,24,ORL,4,0,56,3.9,13.5,.286,0.0,1.9,.000,3.9,11.6,.333,3.2,3.9,.833,3.2,2.6,5.8,5.8,0.6,0.0,1.9,1.9,10.9
90,Lindsey Hunter,PG,30,MIL,18,0,289,3.0,12.3,.242,1.0,6.6,.151,2.0,5.7,.348,1.0,1.4,.727,0.2,3.6,3.9,4.2,1.7,0.4,1.6,3.0,8.0
91,Allen Iverson*,SG,25,PHI,22,22,1016,9.1,23.4,.389,1.7,5.0,.338,7.4,18.4,.403,5.7,7.4,.774,0.5,3.2,3.7,4.7,1.8,0.2,2.2,1.9,25.6
92,Bobby Jackson,PG,27,SAC,8,0,182,4.2,9.5,.438,0.8,2.8,.286,3.4,6.7,.500,2.0,2.8,.714,1.2,4.0,5.1,3.6,1.6,0.0,1.4,3.6,11.1
93,Mark Jackson,PG,35,NYK,5,5,156,4.6,9.2,.500,0.5,1.8,.250,4.2,7.4,.563,0.7,0.7,1.000,0.7,5.3,6.0,6.0,1.8,0.0,2.3,1.4,10.4
94,Avery Johnson,PG,35,SAS,13,0,281,4.4,11.3,.386,0.0,0.1,.000,4.4,11.1,.391,1.0,1.9,.533,0.4,1.7,2.0,5.3,1.3,0.1,1.3,3.1,9.7
95,Ervin Johnson,C,33,MIL,18,10,577,2.4,4.2,.574,0.0,0.0,,2.4,4.2,.574,1.2,2.0,.625,3.7,8.4,12.1,0.6,0.6,2.3,0.7,3.2,6.1
96,Eddie Jones,SG,29,MIA,3,3,108,7.3,14.7,.500,2.3,5.3,.438,5.0,9.3,.536,2.0,2.3,.857,0.7,5.3,6.0,2.3,1.0,0.3,2.3,3.0,19.0
97,Jumaine Jones,SF,21,PHI,23,14,447,4.2,10.1,.416,0.6,2.6,.250,3.5,7.5,.473,1.2,1.7,.714,2.8,3.9,6.8,1.4,0.8,0.9,1.1,2.7,10.2
98,Steve Kerr,PG,35,SAS,9,0,101,4.3,8.9,.480,1.8,5.3,.333,2.5,3.6,.700,0.4,0.7,.500,1.1,2.1,3.2,2.1,1.4,0.4,0.7,2.9,10.7
99,Jason Kidd*,PG,27,PHO,4,4,166,4.8,15.0,.319,0.9,3.7,.235,3.9,11.3,.346,2.0,2.6,.750,2.0,3.3,5.2,11.5,1.7,0.0,2.6,2.8,12.4
100,Travis Knight,C,26,NYK,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
101,Felipe López,PG,26,MIN,4,0,55,4.6,14.4,.318,0.7,3.3,.200,3.9,11.1,.353,1.3,2.0,.667,2.6,4.6,7.2,3.3,2.6,0.0,1.3,3.3,11.1
102,Tyronn Lue,PG,23,LAL,15,0,131,2.7,8.0,.345,1.4,3.6,.385,1.4,4.4,.313,1.1,1.4,.800,0.3,2.5,2.7,2.7,3.3,0.3,2.2,3.0,8.0
103,George Lynch,SF,30,PHI,10,8,222,3.9,8.1,.480,0.0,0.2,.000,3.9,7.9,.490,1.5,2.3,.643,3.2,5.0,8.3,1.9,2.1,0.3,2.1,4.9,9.2
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Todd MacCulloch,C,25,PHI,18,0,109,7.9,12.6,.632,0.0,0.0,,7.9,12.6,.632,2.6,3.3,.800,5.6,4.0,9.6,1.3,0.0,1.0,1.3,4.6,18.5
106,Mark Madsen,PF,25,LAL,13,0,48,0.7,9.7,.077,0.0,0.0,,0.7,9.7,.077,2.3,3.7,.600,4.5,3.0,7.5,3.0,0.0,1.5,1.5,3.0,3.7
107,Jamaal Magloire,C,22,CHH,10,0,110,5.2,9.2,.571,0.0,0.0,,5.2,9.2,.571,2.3,7.5,.304,2.6,6.5,9.2,1.0,0.0,2.0,1.3,6.5,12.8
108,Dan Majerle,SG,35,MIA,3,0,71,2.5,8.1,.313,2.0,7.1,.286,0.5,1.0,.500,1.0,2.0,.500,1.5,3.5,5.1,2.5,1.5,0.0,1.0,3.5,8.1
109,Karl Malone*,PF,37,UTA,5,5,199,8.9,21.9,.405,0.2,0.4,.500,8.7,21.5,.403,7.1,8.9,.796,1.6,6.3,8.0,3.1,0.9,0.7,3.4,2.4,25.0
110,Danny Manning,PF,34,UTA,5,0,96,7.1,12.7,.559,0.7,0.7,1.000,6.4,12.0,.531,3.4,4.5,.750,0.7,3.4,4.1,1.1,1.1,1.5,2.6,7.9,18.4
111,Shawn Marion,SF,22,PHO,4,4,139,6.0,16.1,.371,0.3,0.3,1.000,5.7,15.8,.361,3.1,3.6,.857,2.6,6.0,8.5,0.8,1.6,1.6,1.6,3.4,15.3
112,Donyell Marshall,SF,27,UTA,5,5,160,5.0,12.2,.407,0.2,1.8,.125,4.7,10.4,.457,1.6,2.0,.778,2.9,5.6,8.6,1.8,0.5,1.1,2.0,4.3,11.7
113,Darrick Martin,PG,29,SAC,2,0,9,0.0,24.0,.000,0.0,8.0,.000,0.0,16.0,.000,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,4.0,4.0,0.0
114,Jamal Mashburn,SF,28,CHH,10,10,419,7.2,17.9,.404,0.6,1.8,.333,6.6,16.1,.412,6.4,7.6,.841,1.5,3.8,5.3,4.9,1.0,0.3,2.6,2.1,21.4
115,Anthony Mason,PF,34,MIA,3,3,98,1.8,4.8,.385,0.0,0.4,.000,1.8,4.4,.417,2.2,2.2,1.000,0.4,2.9,3.3,1.5,0.4,0.0,2.6,2.2,5.9
116,Vernon Maxwell,PG,35,DAL,4,0,43,1.7,8.4,.200,0.0,4.2,.000,1.7,4.2,.400,0.0,0.0,,0.8,4.2,5.0,4.2,0.0,0.0,1.7,5.0,3.3
117,Tracy McGrady*,SG,21,ORL,4,4,178,10.3,24.9,.415,0.4,2.0,.200,9.9,22.9,.434,6.3,7.7,.816,1.2,4.0,5.3,6.7,1.4,1.0,1.6,2.2,27.3
118,Derrick McKey,SF,34,IND,4,0,35,2.1,5.1,.400,1.0,1.0,1.000,1.0,4.1,.250,1.0,2.1,.500,4.1,5.1,9.3,4.1,1.0,0.0,1.0,7.2,6.2
119,Aaron McKie,SG,28,PHI,23,16,892,5.0,12.1,.415,1.1,2.6,.422,4.0,9.6,.414,2.4,3.0,.787,1.0,3.8,4.8,4.9,1.4,0.1,1.9,2.7,13.6
120,Mike Miller,SF,20,ORL,4,4,112,6.1,15.4,.396,2.3,5.8,.389,3.9,9.6,.400,1.0,1.3,.750,1.6,4.2,5.8,2.3,0.0,1.0,1.0,4.2,15.4
121,Reggie Miller*,SG,35,IND,4,4,177,8.3,18.3,.456,3.1,7.1,.429,5.3,11.2,.473,5.7,6.1,.933,1.4,2.6,4.1,2.0,0.6,0.4,2.2,0.6,25.4
122,Sam Mitchell,SF,37,MIN,4,0,50,1.4,7.2,.200,0.0,0.7,.000,1.4,6.5,.222,1.4,1.4,1.000,0.7,4.3,5.0,2.2,0.7,0.0,0.7,3.6,4.3
123,Eric Montross,C,29,TOR,5,0,31,2.3,5.8,.400,0.0,0.0,,2.3,5.8,.400,0.0,0.0,,5.8,5.8,11.6,1.2,0.0,3.5,2.3,7.0,4.6
124,Alonzo Mourning*,C,30,MIA,3,3,91,4.7,9.9,.480,0.0,0.0,,4.7,9.9,.480,4.4,7.5,.579,1.2,5.1,6.3,1.2,0.0,2.0,2.0,3.6,13.8
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Tracy Murray,SF,29,TOR,2,0,5,7.2,21.6,.333,0.0,14.4,.000,7.2,7.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,14.4,7.2,14.4
127,Dikembe Mutombo*,C,34,PHI,23,23,981,3.7,7.6,.490,0.0,0.0,.000,3.7,7.6,.493,4.2,5.4,.777,4.1,7.4,11.6,0.6,0.6,2.6,1.3,2.1,11.7
128,Eduardo Nájera,PF,24,DAL,7,0,44,7.4,13.9,.529,2.5,3.3,.750,4.9,10.6,.462,0.0,0.0,,5.7,6.5,12.3,0.8,0.8,0.8,0.8,6.5,17.2
129,Steve Nash*,PG,26,DAL,10,10,370,4.4,10.5,.417,1.6,3.8,.410,2.8,6.7,.420,2.9,3.3,.882,0.6,2.5,3.1,6.2,0.6,0.1,2.4,1.8,13.2
130,Rasho Nesterović,C,24,MIN,4,2,49,3.7,9.6,.385,0.0,0.0,,3.7,9.6,.385,0.0,0.0,,3.7,5.1,8.8,2.2,0.7,2.2,2.2,6.6,7.3
131,Dirk Nowitzki,PF,22,DAL,10,10,399,6.2,14.7,.423,1.2,4.2,.283,5.1,10.6,.479,7.5,8.5,.883,1.3,6.0,7.3,1.3,1.0,0.7,1.3,3.3,21.1
132,Jermaine O'Neal,C,22,IND,4,4,157,3.9,8.9,.436,0.0,0.2,.000,3.9,8.7,.447,1.1,2.3,.500,2.8,8.7,11.5,1.6,0.0,2.3,1.6,3.0,8.9
133,Shaquille O'Neal*,C,28,LAL,16,16,676,10.2,18.3,.555,0.0,0.0,,10.2,18.3,.555,5.6,10.7,.525,4.8,8.3,13.2,2.7,0.4,2.0,3.0,2.9,25.9
134,Charles Oakley,PF,37,TOR,12,12,391,4.3,9.9,.435,0.3,0.7,.375,4.1,9.2,.440,1.3,1.6,.824,1.8,5.2,7.0,1.9,1.1,0.6,2.0,2.7,10.2
135,Kevin Ollie,PG,28,PHI,23,0,123,2.9,7.9,.370,0.0,0.0,,2.9,7.9,.370,3.8,4.1,.929,0.6,2.0,2.6,6.7,0.0,0.0,2.3,3.5,9.7
