,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
20,Carmelo Anthony,SF,26.0,TOT,77.0,77.0,35.7,8.9,19.5,0.455,1.2,3.3,0.37799999999999995,7.6,16.3,0.47,0.48700000000000004,6.6,7.9,0.838,1.5,5.8,7.3,2.9,0.9,0.6,2.7,2.9,25.6,2011
23,Joel Anthony,C,28.0,MIA,75.0,11.0,19.5,0.7,1.3,0.535,0.0,0.0,,0.7,1.3,0.535,0.535,0.6,1.0,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0,2011
24,Gilbert Arenas,PG,29.0,TOT,70.0,16.0,25.7,3.8,10.5,0.366,1.4,4.7,0.297,2.5,5.8,0.423,0.433,1.7,2.2,0.784,0.3,2.4,2.7,3.9,1.1,0.3,2.5,2.7,10.8,2011
27,Trevor Ariza,SF,25.0,NOH,75.0,75.0,34.7,4.0,10.2,0.39799999999999996,1.1,3.6,0.303,2.9,6.5,0.45,0.451,1.8,2.6,0.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11.0,2011
29,Hilton Armstrong,C,26.0,TOT,53.0,2.0,9.2,0.7,1.4,0.48700000000000004,0.0,0.1,0.5,0.7,1.4,0.486,0.5,0.3,0.6,0.485,0.8,1.7,2.5,0.3,0.3,0.4,0.5,1.6,1.7,2011
32,Carlos Arroyo,PG,31.0,TOT,64.0,43.0,18.5,1.9,4.3,0.44,0.5,1.1,0.449,1.4,3.2,0.436,0.496,0.6,0.7,0.83,0.3,1.3,1.6,2.0,0.3,0.0,0.9,1.1,4.8,2011
35,Darrell Arthur,PF,22.0,MEM,80.0,9.0,20.1,3.9,7.8,0.49700000000000005,0.0,0.1,0.0,3.9,7.7,0.502,0.49700000000000005,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,2011
36,Ömer Aşık,C,24.0,CHI,82.0,0.0,12.1,1.0,1.7,0.5529999999999999,0.0,0.0,,1.0,1.7,0.5529999999999999,0.5529999999999999,0.9,1.8,0.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8,2011
37,D.J. Augustin,PG,23.0,CHA,82.0,82.0,33.6,4.9,11.7,0.41600000000000004,1.4,4.1,0.33299999999999996,3.5,7.6,0.461,0.474,3.3,3.6,0.9059999999999999,0.5,2.3,2.7,6.1,0.7,0.0,1.9,1.9,14.4,2011
38,Luke Babbitt,SF,21.0,POR,24.0,0.0,5.7,0.6,2.3,0.273,0.1,0.7,0.188,0.5,1.6,0.308,0.3,0.1,0.4,0.33299999999999996,0.3,1.0,1.3,0.3,0.1,0.1,0.3,0.6,1.5,2011
39,Renaldo Balkman,SF,26.0,TOT,8.0,0.0,7.8,0.8,1.6,0.462,0.1,0.3,0.5,0.6,1.4,0.455,0.5,0.4,0.5,0.75,0.3,0.6,0.9,0.3,0.5,0.3,0.1,1.9,2.0,2011
42,Marcus Banks,PG,29.0,TOR,3.0,0.0,7.3,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,2.0,2.7,0.75,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0,2011
43,Leandro Barbosa,SG,28.0,TOR,58.0,0.0,24.1,5.1,11.3,0.45,1.2,3.7,0.33799999999999997,3.8,7.6,0.505,0.505,1.9,2.4,0.7959999999999999,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,2011
44,J.J. Barea,PG,26.0,DAL,81.0,2.0,20.6,3.5,8.0,0.439,0.8,2.3,0.349,2.7,5.7,0.47600000000000003,0.49,1.6,1.9,0.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5,2011
45,Andrea Bargnani,C,25.0,TOR,66.0,66.0,35.7,8.0,17.8,0.44799999999999995,1.2,3.4,0.345,6.8,14.4,0.47200000000000003,0.48,4.3,5.3,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4,2011
46,Matt Barnes,SF,30.0,LAL,53.0,0.0,19.2,2.5,5.3,0.47,0.6,2.0,0.318,1.8,3.2,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7,2011
47,Earl Barron,C,29.0,TOT,21.0,7.0,14.5,1.5,4.7,0.32299999999999995,0.0,0.0,,1.5,4.7,0.32299999999999995,0.32299999999999995,0.7,1.1,0.625,1.5,2.1,3.6,0.5,0.4,0.3,0.8,2.2,3.8,2011
51,Brandon Bass,PF,25.0,ORL,76.0,51.0,26.1,4.4,8.5,0.515,0.0,0.0,0.0,4.4,8.5,0.516,0.515,2.5,3.1,0.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,2011
52,Tony Battie,C,34.0,PHI,38.0,0.0,9.9,1.2,2.5,0.469,0.1,0.1,0.667,1.1,2.4,0.462,0.479,0.2,0.4,0.5710000000000001,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6,2011
53,Shane Battier,SF,32.0,TOT,82.0,59.0,29.0,2.8,6.2,0.45,1.2,3.3,0.382,1.5,3.0,0.525,0.55,0.8,1.1,0.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,1.9,7.6,2011
56,Nicolas Batum,SF,22.0,POR,80.0,67.0,31.5,4.6,10.1,0.455,1.5,4.3,0.345,3.1,5.8,0.535,0.528,1.7,2.1,0.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,2011
57,Jerryd Bayless,PG,22.0,TOT,71.0,14.0,21.1,3.1,7.3,0.42200000000000004,0.7,2.1,0.336,2.4,5.2,0.456,0.469,2.3,2.9,0.8059999999999999,0.4,2.0,2.3,3.7,0.5,0.1,1.8,2.1,9.2,2011
60,Michael Beasley,SF,22.0,MIN,73.0,73.0,32.3,7.7,17.1,0.45,0.8,2.2,0.366,6.9,14.8,0.46299999999999997,0.474,3.0,4.0,0.753,1.6,4.0,5.6,2.2,0.7,0.7,2.7,3.0,19.2,2011
61,Rodrigue Beaubois,PG,22.0,DAL,28.0,26.0,17.7,3.4,8.0,0.42200000000000004,0.9,3.0,0.301,2.5,5.0,0.493,0.478,0.8,1.1,0.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,2.7,8.4,2011
63,Marco Belinelli,SG,24.0,NOH,80.0,69.0,24.5,3.8,8.6,0.43700000000000006,1.7,4.1,0.414,2.1,4.6,0.45799999999999996,0.534,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,2011
64,Charlie Bell,SG,31.0,GSW,19.0,0.0,9.0,0.6,2.3,0.27899999999999997,0.3,1.1,0.28600000000000003,0.3,1.2,0.273,0.349,0.1,0.2,0.5,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,1.7,2011
65,Raja Bell,SG,34.0,UTA,68.0,63.0,30.8,2.8,6.9,0.409,1.0,2.8,0.35200000000000004,1.8,4.0,0.449,0.48200000000000004,1.3,1.5,0.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5,8.0,2011
66,Mike Bibby,PG,32.0,TOT,80.0,68.0,28.6,3.1,7.2,0.431,1.9,4.4,0.44,1.2,2.9,0.41700000000000004,0.563,0.5,0.8,0.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2,8.6,2011
70,Andris Biedriņš,C,24.0,GSW,59.0,55.0,23.7,2.4,4.5,0.534,0.0,0.0,,2.4,4.5,0.534,0.534,0.2,0.5,0.32299999999999995,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,5.0,2011
71,Chauncey Billups,PG,34.0,TOT,72.0,72.0,32.1,4.7,11.0,0.42700000000000005,2.0,5.0,0.402,2.7,6.0,0.44799999999999995,0.519,5.3,5.8,0.9159999999999999,0.3,2.3,2.6,5.4,1.0,0.2,2.5,2.0,16.8,2011
74,DeJuan Blair,PF,21.0,SAS,81.0,65.0,21.4,3.6,7.2,0.501,0.0,0.0,0.0,3.6,7.2,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,2011
75,Steve Blake,PG,30.0,LAL,79.0,0.0,20.0,1.4,3.9,0.359,0.9,2.4,0.37799999999999995,0.5,1.4,0.327,0.479,0.3,0.4,0.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0,2011
76,Andray Blatche,PF,24.0,WAS,64.0,63.0,33.9,6.7,15.0,0.445,0.1,0.3,0.222,6.6,14.7,0.449,0.447,3.4,4.4,0.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,2011
77,Eric Bledsoe,PG,21.0,LAC,81.0,25.0,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.7440000000000001,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7,2011
78,Keith Bogans,SG,30.0,CHI,82.0,82.0,17.8,1.5,3.7,0.40399999999999997,1.1,2.9,0.38,0.4,0.9,0.486,0.55,0.3,0.4,0.6559999999999999,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4,2011
79,Andrew Bogut,C,26.0,MIL,65.0,65.0,35.3,5.6,11.4,0.495,0.0,0.1,0.0,5.6,11.4,0.49700000000000005,0.495,1.5,3.3,0.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,2011
80,Matt Bonner,PF,30.0,SAS,66.0,1.0,21.7,2.6,5.6,0.46399999999999997,1.6,3.5,0.457,1.0,2.1,0.475,0.605,0.5,0.7,0.7440000000000001,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,2011
81,Trevor Booker,PF,23.0,WAS,65.0,14.0,16.4,2.1,3.9,0.5489999999999999,0.0,0.0,0.0,2.1,3.9,0.552,0.5489999999999999,1.0,1.6,0.6729999999999999,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3,2011
82,Carlos Boozer,C,29.0,CHI,59.0,59.0,31.9,7.3,14.3,0.51,0.0,0.0,,7.3,14.3,0.51,0.51,2.9,4.1,0.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,2011
83,Chris Bosh,PF,26.0,MIA,77.0,77.0,36.3,6.8,13.7,0.496,0.1,0.3,0.24,6.7,13.4,0.502,0.499,5.0,6.1,0.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7,2011
84,Earl Boykins,PG,34.0,MIL,57.0,0.0,15.1,2.7,6.2,0.44299999999999995,0.5,1.2,0.38,2.3,4.9,0.45899999999999996,0.48200000000000004,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8,7.2,2011
85,Craig Brackins,PF,23.0,PHI,3.0,0.0,11.0,1.3,5.3,0.25,0.0,1.7,0.0,1.3,3.7,0.364,0.25,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,2011
86,Avery Bradley,PG,20.0,BOS,31.0,0.0,5.2,0.7,2.2,0.34299999999999997,0.0,0.2,0.0,0.7,2.0,0.371,0.34299999999999997,0.2,0.4,0.5,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,2011
87,Elton Brand,PF,31.0,PHI,81.0,81.0,34.7,6.2,12.1,0.512,0.0,0.0,0.0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,2011
89,Corey Brewer,SF-SG,24.0,TOT,69.0,24.0,21.9,2.8,7.1,0.395,0.4,1.6,0.268,2.4,5.4,0.434,0.426,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3,8.0,2011
92,Ronnie Brewer,SG,25.0,CHI,81.0,1.0,22.0,2.5,5.3,0.48,0.1,0.3,0.222,2.5,4.9,0.498,0.48700000000000004,1.1,1.6,0.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2,2011
93,Jon Brockman,C,23.0,MIL,63.0,6.0,10.7,0.8,1.5,0.511,0.0,0.0,,0.8,1.5,0.511,0.511,0.6,0.9,0.6779999999999999,1.2,1.7,2.9,0.3,0.2,0.0,0.4,1.9,2.2,2011
94,Aaron Brooks,PG,26.0,TOT,59.0,12.0,21.8,3.7,9.9,0.375,1.2,4.0,0.297,2.5,5.9,0.42700000000000005,0.434,2.1,2.4,0.8859999999999999,0.3,1.0,1.3,3.9,0.6,0.1,1.7,1.9,10.7,2011
97,Derrick Brown,SF,23.0,TOT,49.0,1.0,11.8,1.5,2.7,0.565,0.1,0.2,0.5,1.4,2.5,0.57,0.584,0.7,1.2,0.5329999999999999,0.8,1.2,2.0,0.7,0.4,0.2,0.7,1.2,3.8,2011
100,Kwame Brown,C,28.0,CHA,66.0,50.0,26.0,2.9,5.7,0.517,0.0,0.0,,2.9,5.7,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9,2011
101,Shannon Brown,SG,25.0,LAL,82.0,0.0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.48200000000000004,1.1,1.2,0.9109999999999999,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,2011
102,Kobe Bryant,SG,32.0,LAL,82.0,82.0,33.9,9.0,20.0,0.451,1.4,4.3,0.32299999999999995,7.6,15.6,0.48700000000000004,0.48700000000000004,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,2011
103,Chase Budinger,SF,22.0,HOU,78.0,22.0,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.49700000000000005,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,2011
104,Caron Butler,SF,30.0,DAL,29.0,29.0,29.9,5.9,13.0,0.45,1.0,2.2,0.431,4.9,10.8,0.45399999999999996,0.48700000000000004,2.3,3.0,0.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,2011
105,Rasual Butler,SG,31.0,TOT,47.0,2.0,16.4,1.7,5.0,0.33299999999999996,1.0,2.9,0.33799999999999997,0.7,2.1,0.327,0.43,0.4,0.6,0.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8,4.7,2011
108,Andrew Bynum,C,23.0,LAL,54.0,47.0,27.8,4.4,7.6,0.574,0.0,0.0,,4.4,7.6,0.574,0.574,2.6,3.9,0.66,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,2011
109,Will Bynum,PG,28.0,DET,61.0,5.0,18.4,3.0,6.7,0.44799999999999995,0.3,0.8,0.32,2.7,5.8,0.466,0.46799999999999997,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9,2011
110,José Calderón,PG,29.0,TOR,68.0,55.0,30.9,3.9,8.8,0.44,0.8,2.3,0.365,3.0,6.5,0.466,0.48700000000000004,1.3,1.5,0.8540000000000001,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,2011
111,Marcus Camby,C,36.0,POR,59.0,51.0,26.1,2.0,5.0,0.39799999999999996,0.0,0.0,0.0,2.0,5.0,0.39899999999999997,0.39799999999999996,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7,2011
112,Derrick Caracter,C,22.0,LAL,41.0,0.0,5.2,0.8,1.6,0.485,0.0,0.0,,0.8,1.6,0.485,0.485,0.4,0.6,0.7390000000000001,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,2011
113,Brian Cardinal,SF,33.0,DAL,56.0,4.0,11.0,0.8,1.8,0.43,0.8,1.6,0.483,0.0,0.2,0.077,0.64,0.3,0.3,0.9440000000000001,0.2,0.9,1.1,0.7,0.4,0.1,0.3,1.5,2.6,2011
114,Rodney Carney,SF,26.0,TOT,27.0,1.0,12.4,1.7,4.1,0.418,0.6,1.4,0.447,1.1,2.7,0.40299999999999997,0.495,0.7,1.0,0.667,0.5,1.3,1.8,0.4,0.4,0.2,0.6,1.2,4.7,2011
117,DeMarre Carroll,PF,24.0,TOT,12.0,0.0,4.2,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.2,0.2,1.0,0.2,0.5,0.7,0.3,0.1,0.1,0.0,0.4,0.8,2011
120,Matt Carroll,SG,30.0,CHA,54.0,1.0,10.8,1.6,3.7,0.447,0.3,0.9,0.37,1.3,2.8,0.47100000000000003,0.49,0.7,1.0,0.769,0.2,1.0,1.3,0.4,0.3,0.1,0.4,0.8,4.4,2011
122,Anthony Carter,PG,35.0,TOT,33.0,0.0,14.0,1.4,3.2,0.425,0.4,1.2,0.3,1.0,2.0,0.5,0.48100000000000004,0.2,0.2,1.0,0.2,1.3,1.5,2.1,0.8,0.2,1.2,1.5,3.3,2011
125,Vince Carter,SG,34.0,TOT,73.0,63.0,28.1,5.3,12.2,0.43700000000000006,1.6,4.4,0.361,3.7,7.8,0.479,0.502,1.8,2.4,0.74,0.7,3.0,3.8,2.0,0.9,0.3,1.2,2.6,14.0,2011
128,Omri Casspi,SF,22.0,SAC,71.0,27.0,24.0,3.2,7.7,0.41200000000000003,1.3,3.5,0.37200000000000005,1.9,4.2,0.445,0.496,1.0,1.4,0.6729999999999999,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,2011
129,Mario Chalmers,PG,24.0,MIA,70.0,28.0,22.6,2.2,5.5,0.39899999999999997,1.2,3.3,0.359,1.0,2.2,0.45899999999999996,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4,2011
130,Tyson Chandler,C,28.0,DAL,74.0,74.0,27.8,3.6,5.5,0.654,0.0,0.0,,3.6,5.5,0.654,0.654,2.9,4.0,0.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,2011
131,Wilson Chandler,SF,23.0,TOT,72.0,49.0,33.3,6.0,13.2,0.45,1.6,4.4,0.35,4.4,8.8,0.501,0.509,1.8,2.2,0.807,1.0,4.6,5.7,1.7,0.7,1.3,1.4,2.8,15.3,2011
134,Josh Childress,SG,27.0,PHO,54.0,3.0,16.6,2.2,4.0,0.565,0.0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.49200000000000005,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,2011
135,Earl Clark,SF,23.0,TOT,42.0,0.0,11.0,1.6,3.8,0.43,0.0,0.1,0.0,1.6,3.6,0.444,0.43,0.6,1.1,0.574,0.9,1.5,2.4,0.2,0.2,0.4,0.7,1.1,3.9,2011
138,Jarron Collins,C,32.0,TOT,28.0,0.0,6.5,0.2,0.8,0.28600000000000003,0.0,0.0,,0.2,0.8,0.28600000000000003,0.28600000000000003,0.3,0.4,0.7,0.5,0.4,0.9,0.1,0.1,0.0,0.3,1.0,0.7,2011
141,Jason Collins,C,32.0,ATL,49.0,28.0,12.1,0.7,1.4,0.479,0.0,0.0,1.0,0.7,1.4,0.47100000000000003,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2.0,2.0,2011
142,Sherron Collins,PG,23.0,CHA,20.0,0.0,3.3,0.4,1.3,0.28,0.1,0.5,0.2,0.3,0.8,0.33299999999999996,0.32,0.1,0.1,1.0,0.0,0.3,0.3,0.4,0.1,0.0,0.2,0.1,0.9,2011
143,Darren Collison,PG,23.0,IND,79.0,79.0,29.9,5.0,11.0,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.48100000000000004,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,2011
144,Nick Collison,C,30.0,OKC,71.0,2.0,21.5,1.9,3.4,0.5660000000000001,0.0,0.0,,1.9,3.4,0.5660000000000001,0.5660000000000001,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,2011
145,Mike Conley,PG,23.0,MEM,81.0,81.0,35.5,5.2,11.8,0.444,1.0,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3.0,0.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,2011
146,Brian Cook,PF,30.0,LAC,40.0,0.0,11.2,1.8,4.3,0.424,0.9,2.0,0.43,1.0,2.3,0.418,0.524,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,4.8,2011
147,Daequan Cook,SG,23.0,OKC,43.0,0.0,13.9,1.8,4.2,0.436,1.5,3.6,0.42200000000000004,0.3,0.6,0.519,0.616,0.4,0.5,0.8,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2,5.6,2011
148,Marcus Cousin,C,24.0,UTA,4.0,0.0,4.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.3,0.3,0.3,1.0,2011
149,DeMarcus Cousins,C,20.0,SAC,81.0,62.0,28.5,5.3,12.4,0.43,0.0,0.2,0.16699999999999998,5.3,12.2,0.435,0.43200000000000005,3.4,5.0,0.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,2011
150,Jamal Crawford,SG,30.0,ATL,76.0,0.0,30.2,4.8,11.5,0.42100000000000004,1.6,4.6,0.341,3.3,6.9,0.474,0.489,2.9,3.4,0.8540000000000001,0.3,1.4,1.7,3.2,0.8,0.2,1.9,1.3,14.2,2011
151,Jordan Crawford,SG,22.0,TOT,42.0,18.0,24.5,4.6,11.9,0.384,0.8,3.0,0.258,3.8,8.9,0.42700000000000005,0.41700000000000004,1.7,2.0,0.8690000000000001,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1.5,11.7,2011
155,Dante Cunningham,PF,23.0,TOT,78.0,18.0,21.0,2.8,6.1,0.462,0.0,0.2,0.077,2.8,5.9,0.473,0.46299999999999997,0.6,0.8,0.726,1.2,2.3,3.6,0.6,0.7,0.6,0.7,2.3,6.2,2011
158,Stephen Curry,PG,22.0,GSW,74.0,74.0,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,2011
159,Samuel Dalembert,C,29.0,SAC,80.0,46.0,24.2,3.4,7.1,0.473,0.0,0.0,0.0,3.4,7.1,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,2011
160,Erick Dampier,C,35.0,MIA,51.0,22.0,16.0,1.0,1.7,0.584,0.0,0.0,0.0,1.0,1.7,0.591,0.584,0.5,0.9,0.545,1.0,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5,2011
161,Antonio Daniels,PG,35.0,PHI,4.0,0.0,8.8,0.5,1.3,0.4,0.0,0.5,0.0,0.5,0.8,0.667,0.4,0.5,0.5,1.0,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,1.5,2011
162,Marquis Daniels,SF,30.0,BOS,49.0,0.0,19.1,2.3,4.7,0.491,0.1,0.4,0.19,2.2,4.3,0.521,0.5,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5,2011
