,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
48,Marco Belinelli,SG,22.0,GSW,42.0,23.0,21.0,3.3,7.5,0.442,1.2,3.1,0.397,2.1,4.4,0.473,0.524,1.0,1.2,0.769,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9,2009
50,Charlie Bell,SG,29.0,MIL,70.0,23.0,25.5,3.1,7.5,0.414,1.2,3.4,0.363,1.9,4.1,0.45799999999999996,0.49700000000000005,0.9,1.1,0.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4,2009
51,Raja Bell,SG,32.0,TOT,67.0,66.0,34.6,4.5,10.2,0.43700000000000006,1.7,4.0,0.42100000000000004,2.8,6.2,0.44799999999999995,0.52,1.3,1.5,0.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,2009
54,Mike Bibby,PG,30.0,ATL,79.0,79.0,34.7,5.5,12.7,0.435,2.1,5.4,0.39,3.4,7.3,0.46799999999999997,0.518,1.7,2.2,0.789,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8,14.9,2009
55,Andris Biedriņš,C,22.0,GSW,62.0,58.0,30.0,5.0,8.6,0.578,0.0,0.0,0.0,5.0,8.6,0.579,0.578,1.9,3.5,0.551,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,11.9,2009
56,Chauncey Billups,PG,32.0,TOT,79.0,79.0,35.3,5.2,12.4,0.418,2.1,5.0,0.408,3.1,7.4,0.425,0.501,5.3,5.8,0.9129999999999999,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0,17.7,2009
59,Steve Blake,PG,28.0,POR,69.0,69.0,31.7,4.0,9.4,0.428,2.0,4.8,0.42700000000000005,2.0,4.6,0.429,0.536,0.9,1.1,0.84,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0,2009
60,Andray Blatche,C,22.0,WAS,71.0,36.0,24.0,4.2,8.9,0.47100000000000003,0.1,0.3,0.23800000000000002,4.1,8.6,0.479,0.475,1.6,2.3,0.7040000000000001,1.8,3.5,5.3,1.7,0.7,1.0,1.6,3.0,10.0,2009
61,Mark Blount,C,33.0,MIA,20.0,0.0,10.4,1.5,3.9,0.385,0.6,1.4,0.40700000000000003,1.0,2.6,0.373,0.455,0.4,0.7,0.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4.0,2009
62,Keith Bogans,SG,28.0,TOT,65.0,15.0,19.6,1.8,5.0,0.36700000000000005,1.1,3.4,0.33899999999999997,0.7,1.6,0.425,0.48100000000000004,0.8,0.9,0.912,0.5,2.6,3.1,1.0,0.7,0.1,0.6,1.6,5.6,2009
65,Andrew Bogut,C,24.0,MIL,36.0,33.0,31.2,5.1,8.8,0.5770000000000001,0.0,0.0,,5.1,8.8,0.5770000000000001,0.5770000000000001,1.6,2.7,0.5710000000000001,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,11.7,2009
66,Matt Bonner,PF,28.0,SAS,81.0,67.0,23.8,3.3,6.6,0.496,1.5,3.3,0.44,1.8,3.3,0.552,0.606,0.2,0.3,0.7390000000000001,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2,2009
67,Josh Boone,C,24.0,NJN,62.0,7.0,16.0,1.8,3.5,0.528,0.0,0.0,,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,2009
68,Calvin Booth,C,32.0,TOT,8.0,0.0,7.0,0.6,1.3,0.5,0.0,0.0,,0.6,1.3,0.5,0.5,0.8,1.0,0.75,0.6,0.8,1.4,0.0,0.1,0.3,0.1,1.3,2.0,2009
71,Carlos Boozer,PF,27.0,UTA,37.0,37.0,32.4,6.8,13.8,0.49,0.0,0.0,,6.8,13.8,0.49,0.49,2.6,3.8,0.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2,2009
72,Chris Bosh,C,24.0,TOR,77.0,77.0,38.0,8.0,16.4,0.48700000000000004,0.2,0.6,0.245,7.8,15.8,0.49700000000000005,0.49200000000000005,6.5,8.0,0.8170000000000001,2.8,7.2,10.0,2.5,0.9,1.0,2.3,2.5,22.7,2009
73,Bruce Bowen,SF,37.0,SAS,80.0,10.0,18.8,1.0,2.3,0.42200000000000004,0.5,1.2,0.429,0.5,1.1,0.41600000000000004,0.535,0.2,0.3,0.5379999999999999,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7,2009
74,Ryan Bowen,SF,33.0,NOH,21.0,3.0,10.4,1.0,1.8,0.579,0.0,0.0,,1.0,1.8,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2,2009
75,Elton Brand,PF,29.0,PHI,29.0,23.0,31.7,5.6,12.6,0.447,0.0,0.0,,5.6,12.6,0.447,0.447,2.5,3.7,0.6759999999999999,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8,2009
76,Corey Brewer,SF,22.0,MIN,15.0,8.0,20.5,2.5,6.0,0.41100000000000003,0.3,0.8,0.41700000000000004,2.1,5.2,0.41,0.439,0.9,1.3,0.737,1.2,2.1,3.3,1.7,1.0,0.2,0.9,2.5,6.2,2009
77,Ronnie Brewer,SF,23.0,UTA,81.0,80.0,32.2,5.2,10.2,0.508,0.3,1.0,0.259,4.9,9.2,0.537,0.522,3.0,4.3,0.7020000000000001,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7,2009
79,Aaron Brooks,PG,24.0,HOU,80.0,35.0,25.0,4.0,9.8,0.40399999999999997,1.4,3.9,0.366,2.5,5.9,0.428,0.47600000000000003,1.9,2.2,0.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9,11.2,2009
80,Andre Brown,PF,27.0,CHA,4.0,0.0,10.3,0.3,1.8,0.14300000000000002,0.0,0.0,,0.3,1.8,0.14300000000000002,0.14300000000000002,0.5,0.5,1.0,1.8,1.3,3.0,0.3,0.3,0.0,1.3,2.3,1.0,2009
81,Bobby Brown,SG-PG,24.0,TOT,68.0,2.0,13.7,2.1,5.3,0.392,0.7,1.9,0.34600000000000003,1.4,3.4,0.41700000000000004,0.45399999999999996,0.5,0.6,0.7909999999999999,0.2,0.6,0.8,1.7,0.3,0.0,0.9,1.4,5.3,2009
84,Dee Brown,PG,24.0,TOT,19.0,11.0,13.7,0.9,2.6,0.36700000000000005,0.4,1.3,0.292,0.6,1.3,0.44,0.439,0.2,0.3,0.6,0.4,1.2,1.5,1.9,0.5,0.0,0.9,1.5,2.4,2009
87,Devin Brown,SG,30.0,NOH,63.0,5.0,13.8,1.8,5.0,0.355,0.4,1.5,0.289,1.3,3.4,0.384,0.39899999999999997,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2,2009
88,Kwame Brown,C,26.0,DET,58.0,30.0,17.2,1.6,2.9,0.5329999999999999,0.0,0.0,,1.6,2.9,0.5329999999999999,0.5329999999999999,1.1,2.1,0.516,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2,2009
89,Shannon Brown,SG,23.0,TOT,48.0,0.0,9.9,1.6,3.4,0.473,0.3,0.8,0.37799999999999995,1.3,2.7,0.5,0.515,0.7,0.8,0.821,0.2,0.7,0.9,0.8,0.5,0.1,0.8,0.9,4.2,2009
92,Kobe Bryant,SG,30.0,LAL,82.0,82.0,36.1,9.8,20.9,0.467,1.4,4.1,0.35100000000000003,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8,2009
93,Greg Buckner,SF,32.0,MEM,63.0,0.0,13.9,1.0,2.5,0.384,0.2,0.8,0.255,0.8,1.7,0.444,0.425,0.3,0.4,0.8,0.5,1.6,2.1,0.9,0.5,0.1,0.6,1.7,2.5,2009
94,Caron Butler,SG,28.0,WAS,67.0,67.0,38.6,7.3,16.2,0.45299999999999996,1.0,3.1,0.31,6.4,13.1,0.48700000000000004,0.48200000000000004,5.1,6.0,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,2009
95,Rasual Butler,SF,29.0,NOH,82.0,74.0,31.9,4.2,9.8,0.433,1.7,4.4,0.39,2.5,5.4,0.46799999999999997,0.521,1.0,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2,2009
96,Andrew Bynum,C,21.0,LAL,50.0,50.0,28.9,5.6,10.0,0.56,0.0,0.0,,5.6,10.0,0.56,0.56,3.0,4.3,0.7070000000000001,2.7,5.2,8.0,1.4,0.4,1.8,1.7,3.1,14.3,2009
97,Will Bynum,PG,26.0,DET,57.0,1.0,14.1,2.7,6.0,0.456,0.1,0.3,0.158,2.7,5.7,0.474,0.461,1.7,2.1,0.7979999999999999,0.3,1.0,1.3,2.8,0.6,0.0,1.3,1.5,7.2,2009
98,José Calderón,PG,27.0,TOR,68.0,68.0,34.3,4.7,9.5,0.49700000000000005,1.2,3.0,0.406,3.5,6.5,0.5379999999999999,0.561,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,2009
99,Marcus Camby,C,34.0,LAC,62.0,55.0,31.0,4.1,8.0,0.512,0.0,0.1,0.25,4.1,7.9,0.514,0.513,2.1,2.9,0.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3,2009
100,Brian Cardinal,PF,31.0,MIN,64.0,4.0,14.2,1.0,2.6,0.385,0.5,1.4,0.326,0.5,1.2,0.455,0.473,0.5,0.5,0.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3.0,2009
101,Rodney Carney,SG,24.0,MIN,67.0,6.0,17.9,2.6,6.3,0.41600000000000004,1.2,3.4,0.35,1.4,2.9,0.49200000000000005,0.509,0.7,1.0,0.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2,2009
102,Matt Carroll,SG,28.0,TOT,55.0,10.0,11.2,1.2,3.1,0.38,0.2,1.0,0.245,0.9,2.1,0.441,0.418,0.4,0.5,0.84,0.1,1.1,1.3,0.5,0.4,0.1,0.6,1.2,3.0,2009
105,Anthony Carter,PG,33.0,DEN,78.0,5.0,22.9,2.1,4.9,0.433,0.3,1.1,0.239,1.9,3.8,0.49,0.46,0.7,1.0,0.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3,2009
106,Vince Carter,SG,32.0,NJN,80.0,80.0,36.8,7.4,16.8,0.43700000000000006,1.9,4.9,0.385,5.5,11.9,0.45899999999999996,0.493,4.2,5.1,0.8170000000000001,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9,20.8,2009
108,Mario Chalmers,PG,22.0,MIA,82.0,82.0,32.0,3.4,8.1,0.42,1.4,3.8,0.36700000000000005,2.0,4.3,0.467,0.506,1.8,2.4,0.767,0.5,2.3,2.8,4.9,2.0,0.1,2.0,2.9,10.0,2009
109,Tyson Chandler,C,26.0,NOH,45.0,45.0,32.1,3.6,6.3,0.565,0.0,0.0,,3.6,6.3,0.565,0.565,1.7,3.0,0.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8,2009
110,Wilson Chandler,SF,21.0,NYK,82.0,70.0,33.4,5.5,12.9,0.43200000000000005,1.3,3.8,0.32799999999999996,4.3,9.0,0.47600000000000003,0.48100000000000004,2.1,2.6,0.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3.0,14.4,2009
111,Speedy Claxton,PG,30.0,ATL,2.0,0.0,7.5,1.0,3.5,0.28600000000000003,0.0,0.0,,1.0,3.5,0.28600000000000003,0.28600000000000003,0.5,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2.5,2009
112,Jarron Collins,C,30.0,UTA,26.0,3.0,7.7,0.6,1.3,0.457,0.0,0.0,,0.6,1.3,0.457,0.457,0.3,0.4,0.727,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.3,1.5,2009
113,Jason Collins,C,30.0,MIN,31.0,22.0,13.6,0.7,2.3,0.314,0.0,0.0,,0.7,2.3,0.314,0.314,0.4,0.9,0.46399999999999997,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8,2009
114,Mardy Collins,PG-SG,24.0,TOT,48.0,14.0,18.5,2.2,5.1,0.425,0.3,0.6,0.419,1.9,4.5,0.426,0.451,0.6,1.0,0.609,0.6,1.6,2.2,2.3,0.6,0.2,1.2,1.7,5.2,2009
117,Nick Collison,C,28.0,OKC,71.0,40.0,25.8,3.4,6.0,0.568,0.0,0.0,0.0,3.4,6.0,0.57,0.568,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2,2009
118,Mike Conley,PG,21.0,MEM,82.0,61.0,30.6,3.9,8.9,0.442,1.1,2.6,0.406,2.9,6.3,0.45799999999999996,0.503,2.0,2.4,0.8170000000000001,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,2009
119,Brian Cook,PF,28.0,TOT,30.0,0.0,5.7,0.9,2.5,0.368,0.4,1.0,0.433,0.5,1.5,0.326,0.45399999999999996,0.2,0.2,0.833,0.2,0.8,1.1,0.2,0.1,0.1,0.4,0.9,2.5,2009
122,Daequan Cook,SF,21.0,MIA,75.0,4.0,24.4,3.2,8.6,0.375,2.0,5.3,0.387,1.2,3.3,0.35600000000000004,0.494,0.7,0.7,0.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1,2009
123,Jamal Crawford,PG-SG,28.0,TOT,65.0,65.0,38.1,6.4,15.7,0.41,2.2,6.1,0.36,4.3,9.7,0.441,0.479,4.6,5.3,0.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,2009
126,Joe Crawford,SF,22.0,NYK,2.0,0.0,11.5,1.5,5.0,0.3,0.5,2.0,0.25,1.0,3.0,0.33299999999999996,0.35,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5,2009
127,Javaris Crittenton,PG-SG,21.0,TOT,63.0,10.0,18.6,2.1,4.5,0.46,0.0,0.2,0.133,2.0,4.3,0.478,0.46299999999999997,0.8,1.5,0.5760000000000001,0.9,1.7,2.6,2.4,0.6,0.1,1.3,1.6,5.0,2009
130,Austin Croshere,PF,33.0,TOT,14.0,0.0,7.1,1.0,2.8,0.359,0.4,1.1,0.33299999999999996,0.6,1.7,0.375,0.423,0.5,0.9,0.583,0.8,1.6,2.4,0.6,0.1,0.1,0.4,0.4,2.9,2009
133,Eddy Curry,C,26.0,NYK,3.0,0.0,4.0,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.3,1.0,0.33299999999999996,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,1.7,2009
134,Samuel Dalembert,C,27.0,PHI,82.0,82.0,24.8,2.6,5.3,0.498,0.0,0.0,0.0,2.6,5.3,0.5,0.498,1.1,1.5,0.7340000000000001,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,6.4,2009
135,Erick Dampier,C,33.0,DAL,80.0,80.0,23.0,2.3,3.5,0.65,0.0,0.0,,2.3,3.5,0.65,0.65,1.1,1.8,0.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7,2009
136,Antonio Daniels,PG,33.0,TOT,74.0,9.0,13.8,1.3,3.2,0.419,0.3,0.8,0.36700000000000005,1.0,2.4,0.43799999999999994,0.466,1.1,1.4,0.8,0.1,1.0,1.0,2.4,0.4,0.0,0.8,0.7,4.1,2009
139,Marquis Daniels,SF,28.0,IND,54.0,43.0,31.5,5.8,12.8,0.451,0.3,1.7,0.2,5.4,11.1,0.489,0.46399999999999997,1.7,2.4,0.721,1.5,3.1,4.6,2.1,1.1,0.5,1.7,2.2,13.6,2009
141,Jermareo Davidson,SF,24.0,GSW,14.0,0.0,7.9,1.2,2.5,0.486,0.0,0.0,,1.2,2.5,0.486,0.486,0.6,1.2,0.47100000000000003,0.7,1.7,2.4,0.1,0.1,0.2,0.4,0.9,3.0,2009
142,Baron Davis,PG,29.0,LAC,65.0,60.0,34.6,5.5,14.8,0.37,1.5,5.0,0.302,3.9,9.7,0.406,0.42200000000000004,2.4,3.2,0.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9,2009
143,Glen Davis,C,23.0,BOS,76.0,16.0,21.5,2.6,5.9,0.442,0.0,0.1,0.4,2.6,5.9,0.44299999999999995,0.444,1.7,2.3,0.73,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0,2009
144,Paul Davis,PF,24.0,LAC,27.0,1.0,11.9,1.5,3.6,0.408,0.0,0.0,0.0,1.5,3.6,0.41200000000000003,0.408,1.0,1.3,0.794,1.0,1.4,2.5,0.4,0.4,0.1,0.5,1.6,4.0,2009
145,Ricky Davis,SG,29.0,LAC,36.0,9.0,21.8,2.3,6.8,0.33899999999999997,1.0,3.1,0.315,1.3,3.7,0.358,0.41,0.9,1.0,0.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4,2009
