,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Jeff Adrien,PF,25.0,HOU,8.0,0.0,7.9,0.9,2.0,0.43799999999999994,0.0,0.0,,0.9,2.0,0.43799999999999994,0.43799999999999994,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,1.6,2.6,2012
1,Arron Afflalo,SG,26.0,DEN,62.0,62.0,33.6,5.3,11.3,0.47100000000000003,1.4,3.6,0.39799999999999996,3.9,7.7,0.504,0.534,3.2,4.0,0.7979999999999999,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,2012
2,Blake Ahearn,PG,27.0,UTA,4.0,0.0,7.5,1.0,3.5,0.28600000000000003,0.5,2.3,0.222,0.5,1.3,0.4,0.35700000000000004,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,1.3,1.0,2.5,2012
3,Solomon Alabi,C,23.0,TOR,14.0,0.0,8.7,0.9,2.6,0.361,0.0,0.0,,0.9,2.6,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,2012
4,Cole Aldrich,C,23.0,OKC,26.0,0.0,6.7,0.8,1.6,0.524,0.0,0.0,,0.8,1.6,0.524,0.524,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2,2012
5,LaMarcus Aldridge,PF,26.0,POR,55.0,55.0,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,2012
6,Lavoy Allen,PF,22.0,PHI,41.0,15.0,15.2,1.9,4.1,0.473,0.0,0.0,,1.9,4.1,0.473,0.473,0.3,0.3,0.7859999999999999,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,2012
7,Ray Allen,SG,36.0,BOS,46.0,42.0,34.0,4.9,10.7,0.45799999999999996,2.3,5.1,0.45299999999999996,2.6,5.6,0.46299999999999997,0.5660000000000001,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2,2012
8,Tony Allen,SG,30.0,MEM,58.0,57.0,26.3,3.6,7.7,0.469,0.1,0.4,0.308,3.5,7.3,0.479,0.478,2.4,3.0,0.8,1.7,2.3,4.0,1.4,1.8,0.6,1.6,2.4,9.8,2012
9,Morris Almond,SG,26.0,WAS,4.0,0.0,16.8,1.5,4.3,0.353,0.3,0.8,0.33299999999999996,1.3,3.5,0.35700000000000004,0.382,0.3,0.8,0.33299999999999996,0.3,1.8,2.0,0.5,1.8,0.0,0.3,1.5,3.5,2012
10,Al-Farouq Aminu,SF,21.0,NOH,66.0,21.0,22.4,2.3,5.5,0.41100000000000003,0.2,0.7,0.27699999999999997,2.1,4.8,0.431,0.429,1.3,1.7,0.754,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,6.0,2012
11,Lou Amundson,PF,29.0,IND,60.0,0.0,12.6,1.5,3.5,0.43,0.0,0.0,,1.5,3.5,0.43,0.43,0.6,1.4,0.42700000000000005,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6,2012
12,Chris Andersen,C,33.0,DEN,32.0,1.0,15.2,1.8,3.4,0.546,0.0,0.0,,1.8,3.4,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,2012
13,Alan Anderson,SF,29.0,TOR,17.0,12.0,27.1,3.2,8.4,0.387,1.4,3.6,0.39299999999999996,1.8,4.8,0.38299999999999995,0.47200000000000003,1.7,2.0,0.853,0.5,1.5,2.0,1.5,0.3,0.2,1.5,2.1,9.6,2012
14,James Anderson,SG,22.0,SAS,51.0,2.0,11.8,1.3,3.4,0.379,0.4,1.3,0.27899999999999997,0.9,2.1,0.44299999999999995,0.434,0.8,1.0,0.75,0.3,1.2,1.5,0.8,0.2,0.0,0.6,0.7,3.7,2012
15,Ryan Anderson,PF,23.0,ORL,61.0,61.0,32.2,5.4,12.4,0.439,2.7,6.9,0.39299999999999996,2.7,5.5,0.496,0.5479999999999999,2.5,2.8,0.877,3.7,4.0,7.7,0.9,0.8,0.4,0.9,2.4,16.1,2012
16,Carmelo Anthony,SF,27.0,NYK,55.0,55.0,34.1,8.0,18.6,0.43,1.2,3.7,0.335,6.8,14.9,0.45399999999999996,0.46299999999999997,5.4,6.7,0.804,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6,2012
17,Joel Anthony,C,29.0,MIA,64.0,51.0,21.1,1.3,2.4,0.5589999999999999,0.0,0.0,,1.3,2.4,0.5589999999999999,0.5589999999999999,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2.0,3.4,2012
18,Gilbert Arenas,PG,30.0,MEM,17.0,0.0,12.4,1.5,3.8,0.406,0.8,2.3,0.33299999999999996,0.8,1.5,0.52,0.508,0.4,0.6,0.7,0.1,0.9,1.1,1.1,0.6,0.1,0.7,2.1,4.2,2012
19,Trevor Ariza,SF,26.0,NOH,41.0,41.0,32.9,4.1,9.8,0.41700000000000004,0.7,2.1,0.33299999999999996,3.4,7.7,0.44,0.45299999999999996,1.9,2.5,0.775,1.0,4.2,5.2,3.3,1.7,0.6,1.9,1.8,10.8,2012
21,Ömer Aşık,C,25.0,CHI,66.0,2.0,14.7,1.2,2.4,0.506,0.0,0.0,,1.2,2.4,0.506,0.506,0.7,1.6,0.456,1.9,3.4,5.3,0.5,0.5,1.0,1.0,1.8,3.1,2012
22,D.J. Augustin,PG,24.0,CHA,48.0,46.0,29.3,3.8,10.1,0.376,1.3,3.7,0.341,2.5,6.4,0.396,0.43799999999999994,2.2,2.5,0.875,0.5,1.8,2.3,6.4,0.8,0.0,2.3,1.4,11.1,2012
23,Gustavo Ayón,PF,26.0,NOH,54.0,24.0,20.1,2.6,4.8,0.536,0.0,0.0,0.0,2.6,4.8,0.5379999999999999,0.536,0.7,1.2,0.619,1.6,3.3,4.9,1.4,1.0,0.9,0.9,2.2,5.9,2012
24,Jeff Ayres,C,24.0,IND,20.0,1.0,5.3,0.8,1.8,0.41700000000000004,0.0,0.0,,0.8,1.8,0.41700000000000004,0.41700000000000004,0.2,0.4,0.5710000000000001,0.6,1.1,1.7,0.2,0.2,0.1,0.1,0.8,1.7,2012
25,Kelenna Azubuike,SG,28.0,DAL,3.0,0.0,6.0,1.0,2.7,0.375,0.3,1.0,0.33299999999999996,0.7,1.7,0.4,0.43799999999999994,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.3,2.3,2012
26,Luke Babbitt,SF,22.0,POR,40.0,4.0,13.4,1.8,4.3,0.41,1.1,2.5,0.43,0.7,1.8,0.384,0.535,0.4,0.5,0.85,0.4,2.0,2.4,0.4,0.3,0.1,0.7,1.2,5.1,2012
27,Renaldo Balkman,SF,27.0,NYK,14.0,0.0,8.2,1.1,2.3,0.5,0.1,0.6,0.222,1.0,1.6,0.609,0.531,0.6,0.8,0.727,0.4,1.4,1.9,0.4,0.3,0.2,0.4,1.0,3.0,2012
28,Leandro Barbosa,SG,29.0,TOT,64.0,0.0,21.6,4.2,10.0,0.425,1.0,2.7,0.382,3.2,7.3,0.441,0.47600000000000003,1.6,1.9,0.815,0.5,1.5,2.0,1.5,0.9,0.1,1.5,2.1,11.1,2012
31,J.J. Barea,PG,27.0,MIN,41.0,11.0,25.2,4.1,10.2,0.4,1.3,3.5,0.371,2.8,6.7,0.415,0.46299999999999997,1.9,2.4,0.7759999999999999,0.3,2.4,2.8,5.7,0.5,0.0,2.5,1.5,11.3,2012
32,Andrea Bargnani,C,26.0,TOR,31.0,31.0,33.3,6.7,15.6,0.43200000000000005,1.1,3.7,0.29600000000000004,5.6,11.9,0.474,0.467,4.9,5.6,0.873,0.8,4.8,5.5,2.0,0.6,0.5,2.2,1.7,19.5,2012
33,Matt Barnes,SF,31.0,LAL,63.0,16.0,22.9,2.8,6.1,0.452,0.7,2.2,0.33299999999999996,2.0,4.0,0.518,0.512,1.5,2.0,0.742,1.5,3.9,5.5,2.0,0.6,0.8,1.2,2.4,7.8,2012
34,Earl Barron,C,30.0,GSW,2.0,0.0,4.5,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,2.0,2012
35,Brandon Bass,PF,26.0,BOS,59.0,39.0,31.7,5.1,10.7,0.479,0.0,0.0,,5.1,10.7,0.479,0.479,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5,2012
36,Tony Battie,C,35.0,PHI,27.0,11.0,10.9,0.7,1.9,0.373,0.0,0.0,0.0,0.7,1.9,0.38,0.373,0.1,0.1,1.0,0.3,2.2,2.5,0.6,0.1,0.2,0.1,1.0,1.6,2012
37,Shane Battier,SF,33.0,MIA,65.0,10.0,23.1,1.7,4.5,0.387,1.0,2.8,0.33899999999999997,0.8,1.7,0.46799999999999997,0.493,0.4,0.6,0.622,0.9,1.5,2.4,1.3,1.0,0.5,0.6,1.6,4.8,2012
38,Nicolas Batum,SF,23.0,POR,59.0,34.0,30.4,4.9,10.9,0.451,1.8,4.6,0.391,3.1,6.2,0.496,0.534,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8,13.9,2012
39,Jerryd Bayless,PG,23.0,TOR,31.0,11.0,22.7,3.8,8.9,0.424,1.4,3.4,0.423,2.4,5.5,0.424,0.504,2.4,2.8,0.852,0.3,1.9,2.1,3.8,0.8,0.1,1.7,2.3,11.4,2012
40,Michael Beasley,SF,23.0,MIN,47.0,7.0,23.1,4.7,10.6,0.445,0.8,2.1,0.376,3.9,8.4,0.462,0.483,1.3,2.0,0.642,0.8,3.6,4.4,1.0,0.4,0.4,1.7,1.8,11.5,2012
41,Rodrigue Beaubois,PG,23.0,DAL,53.0,12.0,21.7,3.5,8.4,0.42200000000000004,0.7,2.5,0.28800000000000003,2.8,5.9,0.479,0.465,1.1,1.3,0.841,0.4,2.5,2.8,2.9,1.1,0.5,1.3,1.8,8.9,2012
42,Marco Belinelli,SG,25.0,NOH,66.0,55.0,29.8,4.3,10.4,0.41700000000000004,1.6,4.3,0.377,2.7,6.1,0.445,0.495,1.5,2.0,0.7829999999999999,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,11.8,2012
44,Raja Bell,SG,35.0,UTA,34.0,33.0,23.4,2.4,5.1,0.466,1.0,2.6,0.391,1.4,2.6,0.54,0.563,0.6,0.7,0.84,0.2,1.3,1.4,1.1,0.4,0.1,0.6,2.3,6.4,2012
45,Keith Benson,C,23.0,GSW,3.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
46,Mike Bibby,PG,33.0,NYK,39.0,4.0,14.3,0.9,3.2,0.282,0.7,2.2,0.318,0.2,1.0,0.205,0.391,0.2,0.2,0.75,0.1,1.4,1.5,2.1,0.5,0.1,0.5,1.2,2.6,2012
47,Andris Biedriņš,C,25.0,GSW,47.0,35.0,15.7,0.8,1.4,0.609,0.0,0.0,,0.8,1.4,0.609,0.609,0.0,0.2,0.111,1.0,2.8,3.7,0.3,0.5,1.0,0.3,2.7,1.7,2012
48,Chauncey Billups,SG,35.0,LAC,20.0,20.0,30.4,4.2,11.4,0.364,2.4,6.3,0.384,1.8,5.2,0.34,0.469,4.3,4.8,0.895,0.2,2.3,2.5,4.0,0.5,0.2,1.9,2.0,15.0,2012
49,Bismack Biyombo,C,19.0,CHA,63.0,41.0,23.1,2.0,4.4,0.46399999999999997,0.0,0.0,,2.0,4.4,0.46399999999999997,0.46399999999999997,1.1,2.3,0.483,1.8,4.0,5.8,0.4,0.3,1.8,1.1,2.3,5.2,2012
50,DeJuan Blair,PF,22.0,SAS,64.0,62.0,21.3,4.2,7.9,0.534,0.0,0.0,0.0,4.2,7.9,0.535,0.534,1.1,1.9,0.613,2.4,3.1,5.5,1.2,0.9,0.2,1.4,2.6,9.5,2012
51,Steve Blake,PG,31.0,LAL,53.0,5.0,23.3,1.9,5.1,0.377,1.0,3.0,0.335,0.9,2.1,0.436,0.47600000000000003,0.4,0.5,0.778,0.2,1.4,1.6,3.3,0.7,0.0,1.4,1.4,5.2,2012
52,Andray Blatche,PF,25.0,WAS,26.0,13.0,24.1,3.6,9.4,0.38,0.1,0.3,0.28600000000000003,3.5,9.2,0.382,0.384,1.3,1.9,0.6729999999999999,1.6,4.2,5.8,1.1,0.8,0.7,1.4,2.1,8.5,2012
53,Eric Bledsoe,PG,22.0,LAC,40.0,1.0,11.6,1.2,3.2,0.389,0.2,0.8,0.2,1.1,2.4,0.44799999999999995,0.413,0.7,1.1,0.636,0.6,1.1,1.6,1.7,0.8,0.4,1.2,1.5,3.3,2012
54,Keith Bogans,SF,31.0,NJN,5.0,1.0,18.8,1.6,4.2,0.381,0.6,2.4,0.25,1.0,1.8,0.556,0.452,0.4,1.0,0.4,1.0,1.2,2.2,0.6,0.4,0.0,0.6,3.0,4.2,2012
55,Andrew Bogut,C,27.0,MIL,12.0,12.0,30.3,5.1,11.3,0.449,0.0,0.1,0.0,5.1,11.3,0.452,0.449,1.2,1.9,0.609,1.8,6.5,8.3,2.6,1.0,2.0,2.0,3.0,11.3,2012
56,Matt Bonner,PF,31.0,SAS,65.0,2.0,20.4,2.4,5.4,0.44,1.6,3.8,0.42,0.8,1.5,0.49,0.59,0.2,0.3,0.762,0.4,2.8,3.3,0.9,0.2,0.3,0.2,1.0,6.6,2012
57,Trevor Booker,PF,24.0,WAS,50.0,32.0,25.2,3.6,6.8,0.531,0.0,0.0,0.5,3.6,6.8,0.531,0.532,1.1,1.9,0.602,2.4,4.1,6.5,0.8,1.0,0.9,1.2,2.8,8.4,2012
58,Carlos Boozer,PF,30.0,CHI,66.0,66.0,29.5,6.8,12.8,0.532,0.0,0.0,0.0,6.8,12.7,0.5329999999999999,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5,15.0,2012
59,Chris Bosh,PF,27.0,MIA,57.0,57.0,35.2,6.9,14.2,0.48700000000000004,0.2,0.6,0.28600000000000003,6.7,13.5,0.496,0.493,4.0,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2,18.0,2012
60,Earl Boykins,PG,35.0,HOU,8.0,0.0,13.9,1.5,4.5,0.33299999999999996,0.3,1.1,0.222,1.3,3.4,0.37,0.361,1.6,1.9,0.867,0.0,1.4,1.4,2.1,0.1,0.0,0.9,0.6,4.9,2012
61,Craig Brackins,PF,24.0,PHI,14.0,1.0,6.3,0.6,2.4,0.273,0.2,0.6,0.33299999999999996,0.4,1.7,0.25,0.318,0.1,0.1,0.5,0.4,0.7,1.1,0.6,0.0,0.1,0.3,0.4,1.6,2012
62,Avery Bradley,PG,21.0,BOS,64.0,28.0,21.4,3.1,6.3,0.498,0.3,0.8,0.40700000000000003,2.8,5.4,0.511,0.525,1.0,1.2,0.795,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,7.6,2012
63,Elton Brand,C,32.0,PHI,60.0,60.0,28.9,4.8,9.7,0.494,0.0,0.0,0.0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1.0,1.6,1.1,2.9,11.0,2012
65,Corey Brewer,SF,25.0,DEN,59.0,17.0,21.8,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.6920000000000001,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,2012
66,Ronnie Brewer,SG,26.0,CHI,66.0,43.0,24.8,2.9,6.7,0.42700000000000005,0.3,1.0,0.275,2.6,5.7,0.455,0.44799999999999995,0.8,1.5,0.56,1.1,2.4,3.5,2.1,1.1,0.3,0.9,1.0,6.9,2012
67,Jon Brockman,PF,24.0,MIL,35.0,0.0,6.8,0.4,1.3,0.33299999999999996,0.0,0.0,0.0,0.4,1.3,0.341,0.33299999999999996,0.2,0.4,0.467,0.9,1.2,2.1,0.3,0.1,0.0,0.3,0.9,1.1,2012
68,MarShon Brooks,SG,23.0,NJN,56.0,47.0,29.4,4.9,11.4,0.428,0.8,2.7,0.313,4.1,8.8,0.46299999999999997,0.465,2.0,2.6,0.764,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,2012
69,Derrick Brown,SF,24.0,CHA,65.0,17.0,22.2,3.3,6.3,0.518,0.1,0.4,0.25,3.2,5.9,0.535,0.526,1.4,2.2,0.667,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,8.1,2012
70,Kwame Brown,C,29.0,GSW,9.0,3.0,20.8,2.3,4.4,0.525,0.0,0.0,,2.3,4.4,0.525,0.525,1.7,3.8,0.441,1.8,4.6,6.3,0.4,0.9,0.0,1.6,2.3,6.3,2012
71,Shannon Brown,SG,26.0,PHO,59.0,19.0,23.7,4.3,10.1,0.42,1.2,3.2,0.36200000000000004,3.1,6.9,0.446,0.47700000000000004,1.4,1.7,0.8079999999999999,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,2012
72,Kobe Bryant,SG,33.0,LAL,58.0,58.0,38.5,9.9,23.0,0.43,1.5,4.9,0.303,8.4,18.1,0.46399999999999997,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,2012
73,Chase Budinger,SF,23.0,HOU,58.0,9.0,22.4,3.6,8.1,0.442,1.5,3.8,0.402,2.1,4.3,0.47600000000000003,0.535,0.9,1.2,0.7709999999999999,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,2012
