,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
33,Pete Chilcutt,PF,27,HOU,1,0,10.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,2.0,.000,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0
34,Tyrone Corbin,SF,33,MIA,2,0,17.0,0.5,2.5,.200,0.0,0.0,,0.5,2.5,.200,.200,1.5,2.0,.750,2.0,1.5,3.5,0.5,1.0,0.0,0.5,1.5,2.5
35,John Crotty,PG,26,CLE,2,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.000,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0
36,Michael Curry,SG,27,DET,3,0,14.3,1.0,2.3,.429,0.0,0.3,.000,1.0,2.0,.500,.429,0.0,0.0,,0.3,0.7,1.0,0.3,0.3,0.3,0.0,1.7,2.0
37,Sasha Danilović,SG,25,MIA,3,0,20.0,3.0,6.0,.500,1.3,3.3,.400,1.7,2.7,.625,.611,1.0,1.0,1.000,0.3,0.0,0.3,1.3,0.3,0.0,1.0,2.7,8.3
38,Antonio Davis,PF,27,IND,5,0,25.4,2.6,5.0,.520,0.0,0.0,,2.6,5.0,.520,.520,2.6,3.0,.867,2.4,3.8,6.2,0.6,0.6,1.2,2.0,2.4,7.8
39,Dale Davis,PF,26,IND,5,5,36.8,3.2,6.2,.516,0.0,0.0,,3.2,6.2,.516,.516,0.8,2.2,.364,4.0,7.2,11.2,0.8,0.6,1.2,2.0,3.2,7.2
40,Hubert Davis,SG,25,NYK,8,0,18.1,2.1,3.9,.548,1.3,2.4,.526,0.9,1.5,.583,.710,1.1,1.4,.818,0.5,1.0,1.5,0.5,0.0,0.0,0.9,1.5,6.6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Vinny Del Negro,SG,29,SAS,10,10,37.9,5.7,12.4,.460,1.6,2.7,.593,4.1,9.7,.423,.524,1.3,1.9,.684,0.4,2.2,2.6,2.9,1.3,0.3,0.6,1.9,14.3
43,Vlade Divac*,C,27,LAL,4,4,28.8,3.8,8.8,.429,0.3,1.3,.200,3.5,7.5,.467,.443,1.3,2.0,.625,2.8,4.8,7.5,2.0,0.0,1.3,2.0,2.5,9.0
44,Clyde Drexler*,SG,33,HOU,8,8,36.5,6.1,14.8,.415,1.1,4.3,.265,5.0,10.5,.476,.453,3.3,4.3,.765,1.9,5.9,7.8,5.0,2.6,0.5,2.5,2.8,16.6
45,Chris Dudley,C,30,POR,5,0,18.4,1.0,2.6,.385,0.0,0.0,,1.0,2.6,.385,.385,0.8,1.2,.667,1.8,3.6,5.4,0.2,0.4,0.4,0.8,3.6,2.8
46,Joe Dumars*,PG,32,DET,3,3,41.0,5.3,11.7,.457,1.7,4.7,.357,3.7,7.0,.524,.529,1.3,1.3,1.000,1.7,2.7,4.3,3.7,0.0,0.0,2.3,1.7,13.7
47,Tyus Edney,PG,22,SAC,4,4,30.3,4.5,10.5,.429,0.5,2.0,.250,4.0,8.5,.471,.452,2.5,3.0,.833,0.5,2.5,3.0,2.8,2.0,0.0,2.3,2.8,12.0
48,James Edwards,C,40,CHI,6,0,4.7,0.7,1.5,.444,0.0,0.0,,0.7,1.5,.444,.444,0.5,0.7,.750,0.0,0.7,0.7,0.0,0.0,0.0,0.2,1.7,1.8
49,Craig Ehlo,SG,34,ATL,9,0,19.0,1.3,4.6,.293,0.8,2.6,.304,0.6,2.0,.278,.378,0.6,0.8,.714,0.1,1.9,2.0,1.0,1.0,0.2,1.0,1.6,4.0
50,Howard Eisley,PG,23,UTA,18,0,11.2,0.9,2.3,.381,0.2,0.5,.333,0.7,1.8,.394,.417,1.0,1.2,.818,0.2,1.0,1.2,2.4,0.2,0.1,0.6,1.6,2.9
51,Mario Elie,SF,32,HOU,8,0,29.1,3.6,8.3,.439,1.1,3.0,.375,2.5,5.3,.476,.508,1.4,1.5,.917,0.8,2.0,2.8,1.8,0.9,0.4,0.6,2.1,9.8
52,Sean Elliott,SF,27,SAS,10,10,38.9,4.7,11.7,.402,1.0,3.4,.294,3.7,8.3,.446,.444,5.1,6.4,.797,1.1,2.8,3.9,2.5,1.1,0.4,3.0,2.4,15.5
53,Patrick Ewing*,C,33,NYK,8,8,41.0,8.1,17.1,.474,0.1,0.3,.500,8.0,16.9,.474,.478,5.1,7.9,.651,1.4,9.3,10.6,1.9,0.1,3.1,3.8,2.8,21.5
54,Duane Ferrell,SF,30,IND,5,0,13.8,1.4,3.8,.368,0.0,0.0,,1.4,3.8,.368,.368,0.8,1.6,.500,1.2,0.6,1.8,0.6,0.8,0.0,0.8,2.0,3.6
55,Danny Ferry,PF,29,CLE,3,3,39.0,4.7,13.7,.341,0.3,5.3,.063,4.3,8.3,.520,.354,0.0,0.0,,0.3,4.7,5.0,3.0,1.0,0.7,1.3,4.3,9.7
56,Greg Foster,C,27,UTA,12,0,6.3,0.9,1.8,.500,0.0,0.0,,0.9,1.8,.500,.500,0.5,0.8,.600,0.5,0.5,1.0,0.2,0.1,0.2,0.4,1.3,2.3
57,Kevin Gamble,SF,30,SAC,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Chris Gatling,PF,28,MIA,3,0,22.7,2.0,7.3,.273,0.0,0.0,,2.0,7.3,.273,.273,2.0,4.0,.500,3.3,4.7,8.0,0.3,0.7,0.0,2.7,2.7,6.0
59,Ron Grandison,PF,31,NYK,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
60,Brian Grant,PF,23,SAC,4,4,31.0,4.0,10.5,.381,0.0,0.0,,4.0,10.5,.381,.381,1.8,3.5,.500,1.8,3.3,5.0,1.0,0.5,1.8,3.3,3.5,9.8
61,Gary Grant,PG,30,NYK,1,0,8.0,2.0,5.0,.400,2.0,3.0,.667,0.0,2.0,.000,.600,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Harvey Grant,PF,30,POR,5,5,32.8,2.6,7.6,.342,0.2,1.4,.143,2.4,6.2,.387,.355,0.0,0.8,.000,1.0,3.0,4.0,0.8,0.0,0.4,0.6,3.2,5.4
64,Horace Grant,PF,30,ORL,9,9,37.1,6.8,10.4,.649,0.0,0.0,,6.8,10.4,.649,.649,1.4,1.7,.867,3.4,7.0,10.4,1.4,0.8,0.7,0.7,2.6,15.0
65,A.C. Green,SF,32,PHO,4,4,21.8,1.5,4.3,.353,0.0,0.8,.000,1.5,3.5,.429,.353,1.8,2.0,.875,1.5,3.0,4.5,0.5,0.3,0.0,0.5,1.8,4.8
66,Anfernee Hardaway,PG,24,ORL,12,12,39.4,8.4,18.1,.465,1.7,4.6,.364,6.8,13.5,.500,.512,4.8,6.5,.744,1.7,3.0,4.7,6.0,1.7,0.3,2.2,2.3,23.3
67,Tim Hardaway,PG,29,MIA,3,3,36.7,6.7,14.3,.465,2.7,7.3,.364,4.0,7.0,.571,.558,1.7,2.3,.714,0.3,1.3,1.7,5.7,1.0,0.0,5.0,3.3,17.7
68,Derek Harper,PG,34,NYK,8,8,36.6,3.6,10.3,.354,1.4,4.4,.314,2.3,5.9,.383,.421,1.4,1.9,.733,0.0,2.1,2.1,4.8,1.3,0.1,1.8,3.0,10.0
69,Ron Harper,PG,32,CHI,18,16,27.4,3.2,7.4,.425,0.8,2.6,.319,2.3,4.8,.483,.481,1.6,2.3,.690,1.4,2.3,3.7,2.5,1.4,0.4,1.0,2.1,8.8
70,Hersey Hawkins,SG,29,SEA,21,21,34.0,3.6,8.0,.452,1.0,3.0,.344,2.6,5.0,.519,.518,4.0,4.5,.895,0.8,2.2,3.0,2.2,1.3,0.2,1.6,2.6,12.3
71,Alan Henderson,PF,23,ATL,10,0,14.5,2.3,4.0,.575,0.0,0.0,,2.3,4.0,.575,.575,0.7,1.0,.700,1.7,1.0,2.7,0.7,0.1,0.4,0.9,2.0,5.3
72,Carl Herrera,PF,29,SAS,7,0,4.0,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.3,0.3,1.000,0.3,0.3,0.6,0.1,0.3,0.1,0.4,1.0,0.3
73,Grant Hill*,SF,23,DET,3,3,38.3,7.3,13.0,.564,0.3,0.7,.500,7.0,12.3,.568,.577,4.0,4.7,.857,1.3,6.0,7.3,3.7,1.0,0.0,2.7,4.3,19.0
74,Tyrone Hill,PF,27,CLE,3,0,17.7,3.0,4.0,.750,0.0,0.0,,3.0,4.0,.750,.750,2.3,3.0,.778,2.3,2.7,5.0,0.0,0.0,0.0,1.0,3.7,8.3
75,Jeff Hornacek,SG,32,UTA,18,18,35.8,5.8,11.5,.502,1.9,3.2,.586,3.9,8.3,.470,.585,4.1,4.6,.890,1.2,2.4,3.6,3.3,1.1,0.2,1.5,2.3,17.5
76,Robert Horry,SF,25,HOU,8,8,38.5,4.6,11.4,.407,2.6,6.6,.396,2.0,4.8,.421,.522,1.3,2.9,.435,1.9,5.3,7.1,3.0,2.6,1.6,1.9,3.6,13.1
77,Allan Houston,SG,24,DET,3,3,45.3,8.3,19.3,.431,2.3,7.0,.333,6.0,12.3,.486,.491,6.0,6.7,.900,0.3,2.3,2.7,2.0,0.0,0.3,3.7,3.7,25.0
78,Lindsey Hunter,PG,25,DET,2,0,18.0,1.0,4.0,.250,0.5,2.0,.250,0.5,2.0,.250,.313,0.5,1.0,.500,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,3.0
79,Bobby Hurley,PG,24,SAC,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Mark Jackson,PG,30,IND,5,5,37.2,3.6,10.2,.353,0.8,3.6,.222,2.8,6.6,.424,.392,2.6,3.4,.765,0.6,4.4,5.0,6.0,1.2,0.0,2.6,1.8,10.6
81,Avery Johnson,PG,30,SAS,10,10,40.7,5.2,12.1,.430,0.0,0.2,.000,5.2,11.9,.437,.430,1.9,2.7,.704,0.6,3.0,3.6,9.4,2.0,0.1,2.4,2.1,12.3
82,Eddie Johnson,SF,36,IND,1,0,9.0,0.0,5.0,.000,0.0,2.0,.000,0.0,3.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Ervin Johnson,C,28,SEA,18,18,14.1,1.3,3.4,.371,0.0,0.0,,1.3,3.4,.371,.371,0.5,0.6,.818,1.6,2.3,3.9,0.4,0.3,0.8,0.8,2.5,3.1
85,Kevin Johnson,PG,29,PHO,4,4,37.8,6.8,14.3,.474,0.3,1.0,.250,6.5,13.3,.491,.482,3.5,4.3,.824,0.5,3.8,4.3,10.8,0.5,0.5,2.8,2.0,17.3
86,Magic Johnson*,PF,36,LAL,4,0,33.8,3.8,9.8,.385,0.8,2.3,.333,3.0,7.5,.400,.423,7.0,8.3,.848,2.0,6.5,8.5,6.5,0.0,0.0,3.0,0.8,15.3
87,Charles Jones,PF,38,HOU,3,0,2.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
88,Eddie Jones,SG,24,LAL,4,4,38.8,6.8,12.3,.551,2.5,4.8,.526,4.3,7.5,.567,.653,1.3,2.0,.625,1.8,3.5,5.3,1.5,2.0,0.3,1.0,4.0,17.3
89,Michael Jordan*,SG,32,CHI,18,18,40.7,10.4,22.6,.459,1.4,3.4,.403,9.0,19.2,.470,.490,8.5,10.4,.818,1.7,3.2,4.9,4.1,1.8,0.3,2.3,2.7,30.7
90,Reggie Jordan,PG,28,ATL,10,0,5.9,0.7,1.3,.538,0.0,0.0,,0.7,1.3,.538,.538,0.3,0.7,.429,0.1,0.5,0.6,0.9,0.5,0.1,0.3,0.7,1.7
91,Adam Keefe,PF,25,UTA,17,0,10.5,1.4,2.0,.676,0.1,0.1,.500,1.3,1.9,.688,.691,0.6,1.0,.647,0.5,1.4,1.9,0.1,0.2,0.1,0.5,1.4,3.4
92,Shawn Kemp,PF,26,SEA,20,20,36.0,7.4,12.9,.570,0.0,0.2,.000,7.4,12.8,.576,.570,6.2,7.8,.795,3.3,7.1,10.4,1.5,1.2,2.0,4.0,4.2,20.9
93,Steve Kerr,PG,30,CHI,18,0,19.8,2.2,4.8,.448,0.9,2.9,.321,1.2,1.9,.647,.546,1.5,1.7,.871,0.2,0.8,1.0,1.7,0.8,0.0,0.7,1.2,6.8
94,Stacey King,PF,29,MIA,1,0,12.0,0.0,3.0,.000,0.0,0.0,,0.0,3.0,.000,.000,1.0,2.0,.500,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
95,Joe Kleine,C,34,PHO,2,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
96,Jon Koncak,C,32,ORL,12,3,11.7,0.3,0.6,.571,0.0,0.0,,0.3,0.6,.571,.571,0.3,0.6,.429,0.7,1.3,1.9,0.3,0.4,0.3,0.3,3.3,0.9
97,Toni Kukoč,SF,27,CHI,15,5,29.3,3.9,10.1,.391,0.9,4.5,.191,3.1,5.5,.554,.434,2.1,2.5,.838,1.3,2.9,4.2,3.9,0.9,0.3,1.7,2.2,10.8
98,Christian Laettner,C,26,ATL,10,10,33.4,5.9,12.2,.484,0.1,0.3,.333,5.8,11.9,.487,.488,3.8,5.4,.704,2.7,4.2,6.9,1.5,1.2,1.0,2.1,4.1,15.7
99,Antonio Lang,SF,23,CLE,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Eric Leckner,C,29,DET,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
101,Grant Long,PF,29,ATL,10,10,36.2,4.4,11.1,.396,0.6,2.4,.250,3.8,8.7,.437,.423,2.0,2.5,.800,3.0,5.6,8.6,2.8,0.7,0.3,1.9,2.7,11.4
102,Luc Longley,C,27,CHI,18,18,24.4,3.4,7.2,.469,0.0,0.0,,3.4,7.2,.469,.469,1.6,2.1,.757,1.9,2.7,4.6,1.6,0.4,1.4,2.1,4.6,8.3
103,George Lynch,SF,25,LAL,2,0,7.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,2.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Sam Mack,SF,25,HOU,6,0,7.8,0.8,2.5,.333,0.3,1.5,.222,0.5,1.0,.500,.400,0.0,0.5,.000,0.0,1.5,1.5,0.2,0.2,0.0,0.3,0.2,2.0
106,Dan Majerle,SF,30,CLE,3,0,30.3,5.3,12.0,.444,3.3,7.7,.435,2.0,4.3,.462,.583,2.7,3.0,.889,0.7,3.3,4.0,3.0,1.3,0.7,1.0,2.0,16.7
107,Karl Malone*,PF,32,UTA,18,18,40.3,10.4,22.3,.469,0.0,0.2,.000,10.4,22.1,.472,.469,5.6,9.8,.574,2.6,7.7,10.3,4.4,1.9,0.6,2.5,3.4,26.5
108,Danny Manning,PF,29,PHO,4,0,22.5,5.5,12.0,.458,0.0,0.3,.000,5.5,11.8,.468,.458,1.3,2.0,.625,1.0,1.8,2.8,1.3,1.0,0.3,1.5,3.8,12.3
109,Šarūnas Marčiulionis*,SG,31,SAC,4,0,25.3,2.0,7.3,.276,1.0,4.5,.222,1.0,2.8,.364,.345,2.3,3.8,.600,1.0,0.8,1.8,3.5,2.5,0.0,2.5,1.0,7.3
110,Donny Marshall,SF,23,CLE,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Anthony Mason,SF,29,NYK,8,8,43.8,5.1,9.8,.526,0.0,0.0,,5.1,9.8,.526,.526,2.4,3.5,.679,2.1,5.6,7.8,3.3,0.5,0.1,2.5,2.5,12.6
112,Derrick McKey,SF,29,IND,5,5,36.0,4.8,11.4,.421,1.0,2.4,.417,3.8,9.0,.422,.465,2.2,2.6,.846,1.6,5.0,6.6,2.0,1.4,0.2,2.8,4.0,12.8
113,Aaron McKie,SG,23,POR,5,4,26.8,2.2,6.0,.367,0.4,1.6,.250,1.8,4.4,.409,.400,1.4,1.8,.778,0.8,2.8,3.6,1.8,1.2,0.4,1.8,2.6,6.2
114,Nate McMillan,PG,31,SEA,19,0,20.3,1.5,3.6,.406,1.0,2.1,.475,0.5,1.5,.310,.543,0.5,0.7,.643,0.7,3.0,3.7,2.7,1.2,0.3,1.1,1.8,4.4
115,Reggie Miller*,SG,30,IND,1,1,31.0,7.0,17.0,.412,2.0,6.0,.333,5.0,11.0,.455,.471,13.0,15.0,.867,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,29.0
116,Chris Mills,SF,26,CLE,3,3,35.0,3.7,11.0,.333,0.0,1.7,.000,3.7,9.3,.393,.333,0.3,0.3,1.000,1.7,3.7,5.3,1.7,0.7,0.7,1.0,3.3,7.7
117,Terry Mills,PF,28,DET,3,0,16.0,1.7,6.7,.250,0.3,2.7,.125,1.3,4.0,.333,.275,1.7,2.0,.833,1.0,0.7,1.7,1.3,0.3,0.0,0.3,2.0,5.3
118,Chris Morris,SG,30,UTA,18,13,17.8,2.5,5.9,.425,0.6,2.1,.270,1.9,3.8,.507,.472,0.7,0.9,.750,1.3,2.6,3.9,1.1,0.7,0.4,0.8,1.4,6.2
119,Alonzo Mourning*,C,25,MIA,3,3,30.7,5.7,11.7,.486,0.0,0.0,,5.7,11.7,.486,.486,6.7,9.3,.714,1.0,5.0,6.0,1.3,0.7,1.0,5.3,4.3,18.0
120,Shaquille O'Neal*,C,23,ORL,12,12,38.3,10.9,18.0,.606,0.0,0.0,,10.9,18.0,.606,.606,4.0,10.2,.393,4.1,5.9,10.0,4.6,0.8,1.3,3.7,3.3,25.8
121,Charles Oakley,PF,32,NYK,8,8,38.5,4.9,9.8,.500,0.3,0.8,.333,4.6,9.0,.514,.513,3.1,4.5,.694,3.5,5.1,8.6,1.8,1.0,0.0,3.5,4.1,13.1
122,Hakeem Olajuwon*,C,33,HOU,8,8,41.1,9.4,18.4,.510,0.0,0.1,.000,9.4,18.3,.514,.510,3.6,5.0,.725,2.1,7.0,9.1,3.9,1.9,2.1,3.6,3.5,22.4
123,Greg Ostertag,C,22,UTA,15,0,14.1,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,0.9,1.4,.619,1.2,2.1,3.3,0.1,0.1,1.4,0.3,1.9,3.5
124,Billy Owens,SF,26,SAC,4,4,32.8,3.8,8.5,.441,0.0,1.0,.000,3.8,7.5,.500,.441,0.8,1.5,.500,1.3,5.3,6.5,3.5,1.0,0.3,2.8,4.3,8.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Gary Payton*,PG,27,SEA,21,21,43.4,7.7,15.9,.485,2.0,4.8,.410,5.8,11.1,.517,.546,3.3,5.2,.633,0.9,4.2,5.1,6.8,1.8,0.3,3.0,3.3,20.7
127,Anthony Peeler,SG,26,LAL,3,0,24.0,3.0,9.0,.333,2.0,4.7,.429,1.0,4.3,.231,.444,1.3,1.3,1.000,0.7,2.0,2.7,1.0,2.0,0.0,1.0,2.0,9.3
128,Will Perdue,C,30,SAS,10,2,24.2,2.9,4.2,.690,0.0,0.0,,2.9,4.2,.690,.690,1.6,2.0,.800,2.6,5.3,7.9,0.5,0.2,0.4,1.1,2.4,7.4
129,Sam Perkins,PF,34,SEA,21,1,31.1,4.3,9.3,.459,1.5,4.1,.368,2.8,5.2,.532,.541,2.2,2.9,.754,1.0,3.3,4.3,1.7,0.7,0.3,1.4,2.1,12.3
130,Elliot Perry,PG,26,PHO,4,0,12.8,1.8,3.5,.500,0.0,0.0,,1.8,3.5,.500,.500,0.0,0.3,.000,0.0,0.5,0.5,3.0,0.5,0.0,0.0,0.8,3.5
