,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,Mike Brown,C,33,PHO,4,0,6.8,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,1.8,2.0,.875,0.5,0.5,1.0,0.3,0.0,0.0,0.3,1.5,2.8
16,P.J. Brown,PF,27,MIA,15,15,30.1,2.8,6.9,.408,0.0,0.0,,2.8,6.9,.408,.408,2.5,3.5,.717,3.2,5.4,8.6,0.7,0.6,1.3,1.1,2.7,8.1
17,Randy Brown,PG,28,CHI,17,0,5.8,0.5,1.8,.300,0.0,0.0,,0.5,1.8,.300,.300,0.2,0.3,.600,0.2,0.4,0.6,0.4,0.5,0.1,0.2,1.3,1.2
18,Kobe Bryant*,SF,18,LAL,9,0,14.8,2.3,6.1,.382,0.7,2.6,.261,1.7,3.6,.469,.436,2.9,3.3,.867,0.1,1.1,1.2,1.2,0.3,0.2,1.6,2.6,8.2
19,Mark Bryant,PF,31,PHO,4,0,9.0,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,0.8,0.8,1.000,0.3,0.8,1.0,0.0,0.0,0.0,0.5,1.0,2.8
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jud Buechler,SF,28,CHI,18,0,7.7,0.7,1.7,.419,0.2,0.7,.333,0.5,1.1,.474,.484,0.2,0.3,.600,0.5,0.8,1.3,0.3,0.2,0.1,0.1,0.8,1.8
22,Matt Bullard,PF,29,HOU,2,0,3.5,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,3.0
23,Mitchell Butler,SG,26,POR,2,0,2.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
24,Jason Caffey,PF,23,CHI,17,5,9.8,0.9,1.9,.455,0.0,0.0,,0.9,1.9,.455,.455,0.6,0.8,.786,1.5,1.0,2.5,0.9,0.2,0.2,0.7,1.6,2.4
25,Elden Campbell,PF,28,LAL,9,9,30.9,4.1,10.3,.398,0.1,0.1,1.000,4.0,10.2,.391,.403,3.4,4.2,.816,1.6,2.8,4.3,1.0,0.8,1.4,1.6,3.3,11.8
26,Antoine Carr,PF,35,UTA,20,0,14.0,2.0,4.2,.482,0.0,0.0,,2.0,4.2,.482,.482,0.9,1.2,.750,0.6,1.5,2.0,0.5,0.3,0.5,0.9,3.2,4.9
27,Chris Carr,SG,22,MIN,1,0,8.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
28,Cedric Ceballos,SF,27,PHO,5,0,21.4,2.2,6.6,.333,0.6,2.4,.250,1.6,4.2,.381,.379,1.6,1.6,1.000,1.8,3.4,5.2,0.6,0.8,0.6,1.6,2.4,6.6
29,Rex Chapman,SG,29,PHO,5,5,38.2,8.2,16.6,.494,4.4,9.6,.458,3.8,7.0,.543,.627,3.4,5.0,.680,0.4,2.8,3.2,2.6,0.4,0.0,3.0,2.8,24.2
30,Calbert Cheaney,SG,25,WSB,3,3,40.0,6.0,13.7,.439,0.0,0.7,.000,6.0,13.0,.462,.439,3.0,4.0,.750,2.0,1.7,3.7,1.3,1.0,0.7,1.7,3.3,15.0
31,Chris Childs,PG,29,NYK,10,10,32.8,3.8,8.7,.437,0.9,2.6,.346,2.9,6.1,.475,.489,1.9,2.3,.826,0.9,4.0,4.9,5.9,2.0,0.0,2.8,3.9,10.4
32,Tyrone Corbin,SF,34,ATL,10,10,36.4,4.2,9.2,.457,1.3,3.7,.351,2.9,5.5,.527,.527,0.9,0.9,1.000,1.2,3.1,4.3,2.0,0.4,0.2,1.4,2.9,10.6
33,John Crotty,PG,27,MIA,15,0,8.3,0.9,2.2,.394,0.3,0.8,.417,0.5,1.4,.381,.470,0.4,0.5,.857,0.3,0.4,0.7,0.7,0.3,0.0,0.9,1.0,2.5
34,Terry Cummings,PF,35,SEA,12,6,24.3,3.8,7.7,.489,0.0,0.0,,3.8,7.7,.489,.489,1.3,2.0,.667,2.3,3.7,6.0,1.2,0.9,0.5,1.2,3.3,8.8
35,Dell Curry,SG,32,CHH,3,1,16.7,1.7,5.7,.294,0.3,1.3,.250,1.3,4.3,.308,.324,1.0,1.0,1.000,0.3,0.0,0.3,1.7,1.3,0.0,0.3,1.7,4.7
36,Michael Curry,SG,28,DET,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.5,.000,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0
37,Terry Dehere,PG,25,LAC,2,0,2.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0
38,Bison Dele,C,27,CHI,19,0,17.7,2.6,5.5,.481,0.0,0.0,,2.6,5.5,.481,.481,0.8,1.6,.516,1.6,2.1,3.7,0.6,1.0,0.4,0.7,3.3,6.1
39,Tony Delk,PG,23,CHH,3,1,28.3,4.3,10.3,.419,1.7,4.3,.385,2.7,6.0,.444,.500,0.0,0.0,,1.7,1.7,3.3,2.0,0.7,0.0,0.7,3.3,10.3
40,Vlade Divac*,C,28,CHH,3,3,38.7,7.0,15.3,.457,0.0,1.0,.000,7.0,14.3,.488,.457,4.0,5.0,.800,4.3,4.3,8.7,3.3,1.0,2.0,2.0,3.7,18.0
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Clyde Drexler*,SG,34,HOU,16,16,38.9,6.6,15.1,.436,2.4,6.4,.373,4.2,8.7,.482,.515,2.6,3.4,.778,1.6,4.0,5.6,4.8,1.6,0.4,2.3,3.3,18.1
43,Chris Dudley,C,31,POR,4,0,17.3,1.3,2.8,.455,0.0,0.0,,1.3,2.8,.455,.455,0.5,1.5,.333,2.5,4.5,7.0,0.8,0.5,1.3,0.0,4.8,3.0
44,Joe Dumars*,SG,33,DET,5,5,42.8,4.4,12.2,.361,1.2,4.6,.261,3.2,7.6,.421,.410,3.8,4.0,.950,0.4,1.4,1.8,2.0,1.0,0.0,1.2,1.8,13.8
45,Howard Eisley,PG,24,UTA,20,0,10.9,1.9,3.8,.500,0.5,1.0,.474,1.5,2.9,.509,.559,1.4,1.4,.964,0.2,0.7,0.9,2.0,0.2,0.0,0.9,1.4,5.6
46,Mario Elie,SF,33,HOU,16,16,37.4,3.4,7.3,.466,1.5,3.8,.400,1.9,3.5,.536,.569,3.3,3.9,.839,1.2,2.3,3.5,3.8,0.9,0.3,1.9,3.3,11.5
47,Brian Evans,SF,23,ORL,2,0,3.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
48,Patrick Ewing*,C,34,NYK,9,9,39.7,9.8,18.6,.527,0.0,0.1,.000,9.8,18.4,.530,.527,3.0,4.7,.643,2.9,7.7,10.6,1.9,0.3,2.4,3.0,3.3,22.6
49,Derek Fisher,PG,22,LAL,6,0,5.7,0.5,1.8,.273,0.0,0.8,.000,0.5,1.0,.500,.273,0.3,0.5,.667,0.0,0.5,0.5,1.0,0.2,0.0,1.0,0.7,1.3
50,Greg Foster,C,28,UTA,20,0,15.5,1.4,3.6,.389,0.1,0.4,.250,1.3,3.2,.406,.403,1.3,1.5,.867,0.8,2.1,2.8,0.6,0.2,0.4,0.6,2.7,4.2
51,Kevin Garnett*,SF,20,MIN,3,3,41.7,8.0,17.0,.471,0.3,0.3,1.000,7.7,16.7,.460,.480,1.0,1.0,1.000,4.7,4.7,9.3,3.7,1.3,1.0,1.3,2.0,17.3
52,Dean Garrett,C,30,MIN,3,3,39.3,5.0,9.7,.517,0.0,0.0,,5.0,9.7,.517,.517,2.7,3.3,.800,6.3,5.3,11.7,1.3,0.7,1.0,0.3,3.7,12.7
53,Matt Geiger,C,27,CHH,3,0,10.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.7,0.7,1.000,1.3,1.3,2.7,0.7,0.7,0.3,0.7,1.7,2.0
54,Greg Graham,SG,26,SEA,6,0,7.2,0.7,2.3,.286,0.2,0.7,.250,0.5,1.7,.300,.321,0.5,0.7,.750,0.0,0.8,0.8,1.0,0.3,0.0,0.2,0.8,2.0
55,Harvey Grant,PF,31,WSB,3,0,9.7,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,.000,0.0,0.0,,0.0,1.3,1.3,0.0,0.0,0.7,0.0,1.7,0.0
56,Tom Gugliotta,PF,27,MIN,3,3,40.3,7.7,17.3,.442,1.0,1.3,.750,6.7,16.0,.417,.471,2.0,3.3,.600,0.7,4.7,5.3,4.3,2.3,0.7,2.0,4.3,18.3
57,Darrin Hancock,SF,25,ATL,6,0,5.5,0.3,0.8,.400,0.0,0.2,.000,0.3,0.7,.500,.400,0.0,0.5,.000,0.3,0.5,0.8,0.2,0.2,0.2,0.2,0.8,0.7
58,Anfernee Hardaway,PG,25,ORL,5,5,44.0,10.4,22.2,.468,2.2,6.0,.367,8.2,16.2,.506,.518,8.0,10.8,.741,1.4,4.6,6.0,3.4,2.4,1.4,1.8,2.8,31.0
59,Tim Hardaway,PG,30,MIA,17,17,41.2,6.1,16.9,.359,2.5,7.9,.313,3.6,9.0,.399,.432,4.1,5.2,.795,0.8,3.3,4.1,7.0,1.6,0.1,3.1,2.2,18.7
60,Ron Harper,PG,33,CHI,19,19,27.1,2.6,6.6,.400,1.1,3.2,.344,1.5,3.4,.453,.484,1.1,1.5,.750,1.1,3.2,4.3,3.0,1.3,0.7,0.6,2.3,7.5
61,Othella Harrington,PF,23,HOU,7,0,2.1,0.1,0.3,.500,0.0,0.0,,0.1,0.3,.500,.500,1.0,1.4,.700,0.1,0.4,0.6,0.0,0.0,0.0,0.3,0.1,1.3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Hersey Hawkins,SG,30,SEA,12,12,40.3,5.2,11.0,.470,2.3,4.9,.458,2.9,6.1,.479,.572,2.7,2.9,.914,1.4,3.1,4.5,2.8,2.5,0.3,1.8,2.7,15.3
64,Shane Heal,PG,26,MIN,2,0,1.5,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
65,Alan Henderson,PF,24,ATL,10,0,13.6,1.9,3.4,.559,0.0,0.0,,1.9,3.4,.559,.559,2.0,2.6,.769,1.1,2.2,3.3,0.0,0.1,0.3,0.7,2.6,5.8
66,Grant Hill*,SF,24,DET,5,5,40.6,9.0,20.6,.437,0.0,0.0,,9.0,20.6,.437,.437,5.6,7.8,.718,2.6,4.2,6.8,5.4,0.8,1.0,3.8,2.8,23.6
67,Jeff Hornacek,SG,33,UTA,20,20,35.2,4.5,10.4,.433,1.0,2.7,.358,3.6,7.8,.458,.478,4.6,5.3,.876,1.1,3.4,4.5,3.7,1.1,0.2,1.8,2.7,14.6
68,Robert Horry,SF,26,LAL,9,9,31.0,1.9,4.2,.447,1.3,3.1,.429,0.6,1.1,.500,.605,1.6,2.0,.778,1.3,4.0,5.3,1.4,1.1,0.8,1.2,3.0,6.7
69,Allan Houston,SG,25,NYK,9,9,40.0,6.4,14.8,.436,2.9,5.8,.500,3.6,9.0,.395,.534,3.4,3.9,.886,0.3,2.2,2.6,2.3,0.7,0.3,2.7,1.6,19.2
70,Juwan Howard,SF,23,WSB,3,3,43.0,6.7,14.3,.465,0.0,0.0,,6.7,14.3,.465,.465,5.3,6.0,.889,3.3,2.7,6.0,1.7,0.7,0.7,1.0,3.0,18.7
71,Stephen Howard,SF,26,UTA,5,0,2.6,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.6,0.8,.750,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,1.8
72,Lindsey Hunter,PG,26,DET,5,5,40.2,5.8,13.2,.439,2.4,5.8,.414,3.4,7.4,.459,.530,1.0,1.4,.714,0.8,2.8,3.6,1.2,1.2,0.2,0.2,1.8,15.0
73,Jaren Jackson,SG,29,WSB,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.7,.000,0.3,0.3,0.7,0.3,0.0,0.0,0.7,2.3,0.0
74,Henry James,PF,31,ATL,8,0,5.6,0.4,1.6,.231,0.3,0.8,.333,0.1,0.9,.143,.308,0.0,0.0,,0.1,0.0,0.1,0.3,0.1,0.0,0.5,1.5,1.0
75,Eddie Johnson,SF,37,HOU,16,0,17.8,3.0,7.3,.410,0.9,2.9,.298,2.1,4.4,.486,.470,1.4,1.5,.958,0.9,1.3,2.3,0.6,0.3,0.0,0.4,1.1,8.3
76,Kevin Johnson,PG,30,PHO,5,5,41.6,5.2,17.6,.295,0.6,4.4,.136,4.6,13.2,.348,.313,5.8,6.6,.879,1.6,2.8,4.4,6.0,2.6,0.0,3.6,3.0,16.8
77,Larry Johnson,SF,27,NYK,9,9,32.8,4.8,8.6,.558,0.7,1.9,.353,4.1,6.7,.617,.597,3.6,4.2,.842,1.2,2.8,4.0,2.6,0.8,0.1,1.7,3.0,13.8
78,Charles Jones,PF,39,HOU,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,Eddie Jones,SG,25,LAL,9,9,31.4,3.7,8.0,.458,1.0,2.7,.375,2.7,5.3,.500,.521,2.9,3.9,.743,0.9,2.6,3.4,3.2,1.0,0.4,1.4,2.7,11.2
80,Michael Jordan*,SG,33,CHI,19,19,42.3,11.9,26.2,.456,0.7,3.5,.194,11.3,22.7,.497,.469,6.5,7.8,.831,2.2,5.7,7.9,4.8,1.6,0.9,2.6,2.4,31.1
81,Adam Keefe,C,26,UTA,8,0,7.4,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.5,0.8,.667,0.4,1.6,2.0,0.3,0.3,0.1,0.3,0.6,1.0
82,Shawn Kemp,PF,27,SEA,12,12,36.8,7.1,14.6,.486,0.2,0.8,.200,6.9,13.8,.503,.491,7.3,8.8,.829,4.3,8.0,12.3,3.0,1.2,1.3,3.9,4.6,21.6
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Steve Kerr,PG,31,CHI,19,0,17.9,1.7,4.1,.429,0.8,2.2,.381,0.9,1.8,.486,.532,0.7,0.7,.929,0.2,0.7,0.9,1.1,0.9,0.1,0.4,1.3,5.0
85,Jerome Kersey,SF,34,LAL,9,0,23.3,1.9,3.9,.486,0.0,0.1,.000,1.9,3.8,.500,.486,1.7,2.1,.789,1.6,3.8,5.3,1.6,1.0,0.7,0.3,3.8,5.4
86,Jason Kidd*,PG,23,PHO,5,5,41.4,4.2,10.6,.396,1.6,4.4,.364,2.6,6.2,.419,.472,2.0,3.8,.526,0.8,5.2,6.0,9.8,2.2,0.4,2.6,2.2,12.0
87,Travis Knight,C,22,LAL,9,0,10.3,0.9,1.1,.800,0.0,0.0,,0.9,1.1,.800,.800,0.3,0.4,.750,0.3,1.7,2.0,0.3,0.3,0.3,0.2,1.8,2.1
88,Toni Kukoč,SF,28,CHI,19,0,22.3,2.4,6.6,.360,1.0,2.8,.358,1.4,3.8,.361,.436,2.2,3.1,.707,0.7,2.2,2.8,2.8,0.7,0.2,0.9,1.6,7.9
89,Christian Laettner,PF,27,ATL,10,10,40.3,6.2,15.3,.405,0.4,2.1,.190,5.8,13.2,.439,.418,4.8,5.6,.857,1.9,5.3,7.2,2.6,1.0,0.8,3.1,3.2,17.6
90,Priest Lauderdale,C,23,ATL,3,0,2.3,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,1.0,0.3,0.0
91,Tim Legler,SG,30,WSB,3,0,6.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.3,0.7,.500,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.7,0.3
92,Voshon Lenard,SG,23,MIA,17,17,32.2,3.7,9.1,.406,2.1,5.4,.396,1.6,3.8,.422,.523,1.9,2.2,.865,0.7,2.2,2.9,2.1,0.6,0.2,1.8,2.9,11.4
93,Randy Livingston,PG,21,HOU,2,0,7.5,0.5,2.0,.250,0.5,0.5,1.000,0.0,1.5,.000,.375,0.0,0.0,,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5
94,Grant Long,PF,30,DET,5,0,17.2,1.6,3.6,.444,0.0,0.4,.000,1.6,3.2,.500,.444,1.8,2.2,.818,0.8,1.4,2.2,0.6,0.8,0.0,0.0,2.2,5.0
95,Luc Longley,C,28,CHI,19,19,22.7,3.0,5.5,.548,0.0,0.0,,3.0,5.5,.548,.548,0.5,1.4,.385,2.1,2.4,4.4,1.8,0.4,0.8,1.5,3.4,6.5
96,Rick Mahorn,C,38,DET,2,1,9.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0
97,Dan Majerle,SF,31,MIA,17,2,29.2,2.7,6.9,.393,1.5,4.4,.338,1.2,2.5,.488,.500,1.1,1.6,.679,0.9,3.3,4.2,2.5,1.2,0.2,0.8,1.8,8.0
98,Karl Malone*,PF,33,UTA,20,20,40.8,9.4,21.5,.435,0.1,0.1,.500,9.3,21.4,.435,.436,7.2,10.0,.720,3.0,8.4,11.4,2.9,1.4,0.8,2.7,3.0,26.0
99,Matt Maloney,PG,25,HOU,16,16,32.9,3.8,9.6,.399,2.7,6.8,.398,1.1,2.8,.400,.539,0.9,1.3,.667,0.1,1.1,1.2,3.1,0.6,0.2,2.4,1.9,11.2
100,Danny Manning,PF,30,PHO,5,0,23.2,5.2,9.0,.578,0.0,0.6,.000,5.2,8.4,.619,.578,2.8,3.0,.933,0.8,5.2,6.0,1.4,0.8,1.4,1.6,4.2,13.2
101,Rich Manning,PF,26,LAC,3,0,7.0,0.7,3.0,.222,0.0,0.0,,0.7,3.0,.222,.222,1.7,2.0,.833,1.0,0.3,1.3,0.3,0.0,0.3,0.0,1.7,3.0
102,Stephon Marbury,PG,19,MIN,3,3,39.0,8.7,21.7,.400,2.0,6.7,.300,6.7,15.0,.444,.446,2.0,3.3,.600,0.7,3.3,4.0,7.7,0.7,0.0,3.0,3.0,21.3
103,Darrick Martin,PG,25,LAC,3,3,25.7,3.7,8.3,.440,1.7,3.0,.556,2.0,5.3,.375,.540,2.0,3.0,.667,0.3,0.3,0.7,4.3,0.0,0.0,0.7,3.0,11.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jamal Mashburn,SF,24,MIA,17,17,32.6,3.8,9.9,.387,1.3,3.6,.355,2.5,6.2,.406,.452,1.5,2.4,.650,1.3,3.6,4.9,2.1,1.0,0.1,1.8,3.4,10.5
106,Anthony Mason,PF,30,CHH,3,3,43.7,5.3,12.7,.421,0.0,0.0,,5.3,12.7,.421,.421,2.3,4.3,.538,2.7,9.3,12.0,3.0,0.3,0.3,3.0,2.0,13.0
107,Walter McCarty,PF,22,NYK,2,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0
108,Amal McCaskill,C,23,ORL,2,0,3.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.5,1.5,.333,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.5,2.5
109,Jim McIlvaine,C,24,SEA,5,0,5.6,0.8,1.4,.571,0.0,0.0,,0.8,1.4,.571,.571,0.2,0.4,.500,0.2,0.2,0.4,0.0,0.2,0.4,0.2,1.4,1.8
110,Aaron McKie,SG,24,DET,5,0,19.4,1.4,4.0,.350,0.2,1.0,.200,1.2,3.0,.400,.375,0.0,0.0,,0.2,1.8,2.0,2.0,1.2,0.4,0.6,2.4,3.0
111,Nate McMillan,PG,32,SEA,3,0,13.7,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.0,0.0,,0.3,1.3,1.7,1.0,0.3,0.0,0.7,3.7,0.0
112,Loren Meyer,PF,24,PHO,3,0,4.7,0.0,1.3,.000,0.0,0.3,.000,0.0,1.0,.000,.000,0.0,0.0,,0.7,1.3,2.0,0.3,0.0,0.7,1.0,0.0,0.0
113,Terry Mills,PF,29,DET,5,4,39.2,4.8,11.0,.436,1.8,5.2,.346,3.0,5.8,.517,.518,0.4,0.8,.500,0.8,6.2,7.0,1.4,1.2,0.0,0.8,2.8,11.8
114,Sam Mitchell,SF,33,MIN,3,0,15.7,2.0,4.3,.462,0.0,0.0,,2.0,4.3,.462,.462,1.7,2.7,.625,0.7,1.7,2.3,0.3,0.3,0.3,0.3,3.0,5.7
115,Chris Morris,SF,31,UTA,20,0,8.8,1.0,2.5,.400,0.4,1.3,.320,0.6,1.3,.480,.480,0.5,0.8,.600,0.3,1.4,1.6,0.3,0.4,0.2,0.3,0.9,2.9
116,Alonzo Mourning*,C,26,MIA,17,17,37.1,6.3,12.8,.491,0.2,0.5,.375,6.1,12.4,.495,.498,5.1,9.1,.555,2.6,7.6,10.2,1.1,0.6,2.7,4.1,4.3,17.8
117,Gheorghe Mureșan,C,25,WSB,3,3,23.3,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,2.3,2.7,.875,0.7,5.3,6.0,0.0,0.0,1.3,3.7,2.0,5.0
118,Lamond Murray,SF,23,LAC,3,0,21.7,2.0,6.7,.300,0.7,2.7,.250,1.3,4.0,.333,.350,2.3,2.3,1.000,0.7,3.0,3.7,1.0,0.7,1.0,1.3,2.3,7.0
119,Tracy Murray,SF,25,WSB,3,0,29.0,5.7,10.0,.567,1.7,3.3,.500,4.0,6.7,.600,.650,5.3,5.7,.941,1.0,2.0,3.0,0.7,1.3,0.7,0.0,3.3,18.3
120,Dikembe Mutombo*,C,30,ATL,10,10,41.5,5.4,8.6,.628,0.0,0.0,,5.4,8.6,.628,.628,4.6,6.4,.719,3.7,8.6,12.3,1.3,0.1,2.6,2.0,3.0,15.4
121,Steve Nash*,PG,22,PHO,4,0,3.8,0.5,2.3,.222,0.3,1.0,.250,0.3,1.3,.200,.278,0.0,0.0,,0.3,0.0,0.3,0.3,0.3,0.3,0.5,1.3,1.3
122,Ivano Newbill,PF,26,ATL,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.7,0.0
123,Jermaine O'Neal,PF,18,POR,2,0,2.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,1.0,.000,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
124,Shaquille O'Neal*,C,24,LAL,9,9,36.2,9.9,19.2,.514,0.0,0.0,,9.9,19.2,.514,.514,7.1,11.7,.610,4.2,6.3,10.6,3.2,0.6,1.9,2.4,4.1,26.9
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Charles Oakley,PF,33,NYK,10,10,35.8,3.8,8.6,.442,0.0,0.1,.000,3.8,8.5,.447,.442,2.2,2.9,.759,2.3,6.5,8.8,1.6,2.2,0.3,1.8,3.7,9.8
127,Hakeem Olajuwon*,C,34,HOU,16,16,39.3,9.2,15.6,.590,0.0,0.2,.000,9.2,15.4,.598,.590,4.8,6.5,.731,2.9,8.0,10.9,3.4,2.1,2.6,2.9,3.8,23.1
128,Greg Ostertag,C,23,UTA,20,20,23.0,1.7,4.2,.410,0.0,0.0,,1.7,4.2,.410,.410,1.3,1.8,.743,2.6,4.3,6.9,0.3,0.5,2.4,0.9,3.8,4.7
129,Bo Outlaw,PF,25,LAC,3,0,22.0,2.0,3.7,.545,0.0,0.3,.000,2.0,3.3,.600,.545,1.0,3.3,.300,2.0,2.7,4.7,1.3,0.3,0.7,1.0,1.7,5.0
