,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
19,Kedrick Brown,SF,21,BOS,3,0,3.7,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.3,0.7,.500,0.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.0
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P.J. Brown,PF,33,NOH,6,6,32.2,3.5,7.3,.477,0.0,0.0,,3.5,7.3,.477,.477,3.2,4.2,.760,3.3,4.3,7.7,1.0,1.2,0.5,0.8,3.7,10.2
22,Kobe Bryant*,SG,24,LAL,12,12,44.3,11.4,26.4,.432,2.1,5.2,.403,9.3,21.3,.439,.472,7.2,8.7,.827,1.3,3.8,5.1,5.2,1.2,0.1,3.5,2.9,32.1
23,Mark Bryant,PF,37,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Greg Buckner,SG,26,PHI,10,0,11.2,1.0,3.1,.323,0.2,0.9,.222,0.8,2.2,.364,.355,0.4,0.4,1.000,0.3,1.4,1.7,0.3,0.1,0.2,0.3,1.8,2.6
25,Pat Burke,C,29,ORL,6,0,7.2,1.0,1.7,.600,0.0,0.0,,1.0,1.7,.600,.600,0.8,1.0,.833,0.2,1.7,1.8,0.2,0.2,0.0,0.7,1.5,2.8
26,Sam Cassell,PG,33,MIL,6,6,36.2,6.5,13.8,.470,1.8,3.5,.524,4.7,10.3,.452,.536,2.3,2.5,.933,0.5,2.7,3.2,2.7,0.5,0.2,2.8,3.3,17.2
27,Calbert Cheaney,SG,31,UTA,5,5,24.4,2.0,5.4,.370,0.0,0.0,,2.0,5.4,.370,.370,0.4,0.8,.500,0.6,0.8,1.4,1.6,0.4,0.2,1.4,3.0,4.4
28,Doug Christie,SG,32,SAC,12,12,31.8,3.1,8.3,.374,0.5,2.0,.250,2.6,6.3,.413,.404,2.4,2.6,.935,1.3,4.9,6.2,4.6,1.0,0.3,1.8,1.8,9.1
29,Keon Clark,C,27,SAC,12,0,14.3,1.7,3.4,.488,0.0,0.0,,1.7,3.4,.488,.488,1.3,1.8,.714,1.2,2.5,3.7,0.3,0.3,0.7,1.1,2.5,4.6
30,Speedy Claxton,PG,24,SAS,24,0,13.6,1.9,4.4,.438,0.0,0.0,,1.9,4.4,.438,.438,1.4,1.8,.750,0.3,1.6,1.9,1.9,0.7,0.2,1.0,1.6,5.2
31,Derrick Coleman,C,35,PHI,12,12,37.4,4.9,9.8,.500,0.3,0.8,.400,4.6,9.0,.509,.517,3.4,3.9,.872,2.4,5.6,8.0,2.0,0.6,1.3,1.4,3.0,13.6
32,Bimbo Coles,PG,34,BOS,3,0,3.0,0.0,1.3,.000,0.0,0.7,.000,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0
33,Jason Collins,C,24,NJN,20,20,26.5,1.7,4.6,.363,0.0,0.1,.000,1.7,4.5,.371,.363,2.6,3.1,.836,2.6,3.7,6.3,0.9,0.7,0.6,0.9,3.7,5.9
34,Austin Croshere,PF,27,IND,4,0,11.5,1.3,4.8,.263,0.0,1.5,.000,1.3,3.3,.385,.263,1.5,1.8,.857,2.0,2.3,4.3,0.8,0.0,0.3,0.8,1.3,4.0
35,Michael Curry,SF,34,DET,15,14,18.3,1.1,2.9,.364,0.2,0.6,.333,0.9,2.3,.371,.398,0.4,0.5,.857,0.2,0.9,1.1,1.1,0.5,0.1,0.3,2.3,2.7
36,Antonio Daniels,SG,27,POR,6,1,16.3,1.5,3.2,.474,0.5,0.8,.600,1.0,2.3,.429,.553,0.2,0.3,.500,0.5,0.8,1.3,2.0,0.2,0.2,0.3,0.8,3.7
37,Baron Davis,PG,23,NOH,5,5,38.8,7.4,16.6,.446,2.4,7.0,.343,5.0,9.6,.521,.518,3.2,4.4,.727,0.8,2.8,3.6,8.4,1.4,0.4,3.0,4.0,20.4
38,Dale Davis,C,33,POR,6,6,27.0,2.3,4.0,.583,0.0,0.0,,2.3,4.0,.583,.583,2.8,4.3,.654,3.3,4.7,8.0,1.5,0.8,0.3,1.7,1.8,7.5
39,Andrew DeClercq,C,29,ORL,7,6,14.9,1.7,2.9,.600,0.0,0.0,,1.7,2.9,.600,.600,0.6,0.7,.800,1.1,2.1,3.3,0.3,0.3,0.7,1.3,3.6,4.0
40,Tony Delk,PG,29,BOS,10,10,36.8,5.4,11.4,.474,2.2,4.9,.449,3.2,6.5,.492,.570,2.8,3.2,.875,0.5,4.2,4.7,3.6,1.2,0.4,1.3,2.4,15.8
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Vlade Divac*,C,34,SAC,12,12,26.4,4.3,7.6,.560,0.0,0.0,,4.3,7.6,.560,.560,2.9,4.3,.673,2.5,3.3,5.8,2.3,0.7,0.9,1.3,3.2,11.4
43,Tim Duncan*,PF,26,SAS,24,24,42.5,9.1,17.2,.529,0.0,0.3,.000,9.1,16.9,.538,.529,6.5,9.7,.677,4.0,11.4,15.4,5.3,0.6,3.3,3.2,3.3,24.7
44,Evan Eschmeyer,C,27,DAL,5,0,6.4,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.0,0.0,,0.4,0.6,1.0,0.4,0.6,0.2,0.0,1.6,1.2
45,Danny Ferry,SF,36,SAS,16,1,6.3,0.5,1.8,.286,0.3,0.9,.286,0.3,0.9,.286,.357,0.0,0.0,,0.2,1.3,1.4,0.4,0.1,0.0,0.3,1.3,1.3
46,Michael Finley,SF,29,DAL,20,20,41.1,6.6,15.1,.435,2.4,5.7,.412,4.2,9.4,.449,.513,2.9,3.3,.864,1.3,4.5,5.8,3.0,1.3,0.6,1.6,2.3,18.3
47,Derek Fisher,PG,28,LAL,12,12,35.3,4.4,8.5,.520,2.4,3.9,.617,2.0,4.6,.436,.662,1.5,1.8,.818,0.4,2.6,3.0,1.8,1.5,0.1,1.5,3.3,12.8
48,Jeff Foster,C,26,IND,6,0,6.3,1.0,1.8,.545,0.0,0.0,,1.0,1.8,.545,.545,0.3,0.3,1.000,0.7,0.7,1.3,0.3,0.0,0.5,0.0,0.5,2.3
49,Rick Fox,SF,33,LAL,4,4,19.8,2.0,4.5,.444,1.3,2.5,.500,0.8,2.0,.375,.583,0.8,1.0,.750,0.5,1.0,1.5,1.8,0.3,0.3,1.0,3.8,6.0
50,Lawrence Funderburke,PF,32,SAC,6,0,2.5,0.5,1.3,.375,0.0,0.0,,0.5,1.3,.375,.375,0.5,0.7,.750,0.5,0.8,1.3,0.0,0.0,0.0,0.2,0.3,1.5
51,Kevin Garnett*,PF,26,MIN,6,6,44.2,11.8,23.0,.514,0.5,1.5,.333,11.3,21.5,.527,.525,2.8,4.7,.607,1.8,13.8,15.7,5.2,1.7,1.7,3.0,3.8,27.0
52,Pat Garrity,PF,26,ORL,7,1,23.3,1.4,5.0,.286,0.6,2.4,.235,0.9,2.6,.333,.343,0.6,0.6,1.000,0.6,2.0,2.6,0.7,0.3,0.4,0.7,3.4,4.0
53,Devean George,SF,25,LAL,11,7,28.9,3.2,7.1,.449,0.9,2.7,.333,2.3,4.4,.521,.513,0.7,0.8,.889,1.0,3.5,4.5,2.2,1.0,0.4,1.1,2.6,8.0
54,Kendall Gill,SG,34,MIN,6,0,19.7,1.7,4.5,.370,0.3,0.7,.500,1.3,3.8,.348,.407,1.5,2.3,.643,1.0,1.2,2.2,1.2,0.7,0.2,0.7,2.0,5.2
55,Manu Ginóbili,SG,25,SAS,24,0,27.5,3.0,7.7,.386,1.2,3.0,.384,1.8,4.6,.387,.462,2.3,3.1,.757,1.2,2.6,3.8,2.9,1.7,0.4,1.5,2.6,9.4
56,Gordan Giriček,SF,25,ORL,7,7,31.9,3.7,8.0,.464,0.7,2.1,.333,3.0,5.9,.512,.509,1.3,1.6,.818,0.6,2.6,3.1,1.0,0.3,0.1,1.9,3.9,9.4
57,Drew Gooden,PF,21,ORL,7,7,33.4,5.1,12.9,.400,0.0,0.4,.000,5.1,12.4,.414,.400,3.7,5.1,.722,4.0,8.7,12.7,0.6,0.4,0.9,1.7,3.3,14.0
58,Adrian Griffin,SG,28,DAL,15,2,8.7,1.1,2.7,.415,0.1,0.2,.333,1.1,2.5,.421,.427,0.1,0.1,1.000,1.1,1.8,2.9,0.5,0.3,0.0,0.6,1.6,2.5
59,Tom Gugliotta,PF,33,PHO,2,0,5.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.5,1.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5
60,Marcus Haislip,PF,22,MIL,2,1,12.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,1.0,2.0,.500,1.0,1.0,2.0,1.0,1.0,0.5,0.5,2.5,5.0
61,Richard Hamilton,SG,24,DET,17,17,38.8,7.9,17.8,.442,0.5,1.6,.333,7.4,16.2,.453,.457,6.2,6.9,.906,1.1,2.8,3.9,2.6,0.8,0.1,3.4,3.0,22.5
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Anfernee Hardaway,SG,31,PHO,6,6,40.7,4.5,11.7,.386,1.5,4.2,.360,3.0,7.5,.400,.450,2.2,3.0,.722,1.5,4.5,6.0,4.3,2.2,0.8,2.2,4.3,12.7
64,Tim Hardaway,PG,36,IND,4,0,11.8,1.3,3.8,.333,0.8,2.5,.300,0.5,1.3,.400,.433,0.0,0.0,,0.0,0.5,0.5,2.3,0.3,0.0,0.8,0.5,3.3
65,Matt Harpring,SF,26,UTA,5,5,31.2,6.0,12.4,.484,0.2,1.4,.143,5.8,11.0,.527,.492,2.6,3.2,.813,1.8,3.6,5.4,1.0,1.0,0.2,1.6,4.6,14.8
66,Al Harrington,SF,22,IND,6,0,17.2,1.2,5.5,.212,0.0,0.7,.000,1.2,4.8,.241,.212,0.7,1.0,.667,1.2,2.5,3.7,0.8,1.0,0.5,1.7,3.5,3.0
67,Lucious Harris,SG,32,NJN,20,0,21.8,2.7,6.9,.391,0.6,1.7,.333,2.2,5.3,.410,.431,1.8,2.3,.783,1.0,1.7,2.6,1.6,0.5,0.0,1.1,2.0,7.8
68,Tyrone Hill,PF,34,PHI,10,0,14.1,1.2,1.9,.632,0.0,0.0,,1.2,1.9,.632,.632,0.4,0.4,1.000,1.2,1.6,2.8,0.2,0.1,0.1,0.6,2.9,2.8
69,Robert Horry,PF,32,LAL,12,10,31.1,2.5,7.8,.319,0.2,3.2,.053,2.3,4.7,.500,.330,0.4,0.8,.556,1.9,4.8,6.7,3.1,1.3,1.0,1.4,3.1,5.6
70,Troy Hudson,PG,26,MIN,6,6,36.8,7.3,17.7,.415,2.8,6.5,.436,4.5,11.2,.403,.495,6.0,6.3,.947,0.2,1.8,2.0,5.5,1.3,0.0,2.7,0.8,23.5
71,Steven Hunter,C,21,ORL,7,0,5.7,0.4,1.4,.300,0.0,0.0,,0.4,1.4,.300,.300,0.0,0.4,.000,0.1,0.3,0.4,0.1,0.0,0.4,0.1,1.4,0.9
72,Allen Iverson*,SG,27,PHI,12,12,46.4,11.4,27.4,.416,1.6,4.6,.345,9.8,22.8,.431,.445,7.3,9.8,.737,0.9,3.4,4.3,7.4,2.4,0.1,3.9,2.1,31.7
73,Bobby Jackson,PG,29,SAC,12,0,27.6,5.3,11.5,.457,1.3,3.6,.349,4.0,7.9,.505,.511,2.6,2.9,.886,0.9,3.6,4.5,3.3,1.0,0.1,1.4,1.8,14.3
74,Jim Jackson,SF,32,SAC,12,0,24.7,4.1,8.2,.500,1.1,2.3,.464,3.0,5.8,.514,.566,2.0,2.6,.774,1.3,2.6,3.9,1.2,0.7,0.3,1.4,2.8,11.3
75,Marc Jackson,C,28,MIN,6,0,18.3,2.8,5.3,.531,0.0,0.2,.000,2.8,5.2,.548,.531,2.7,3.2,.842,1.7,3.8,5.5,1.3,0.3,0.2,1.5,3.2,8.3
76,Mark Jackson,PG,37,UTA,5,0,16.6,3.0,6.0,.500,1.0,1.8,.556,2.0,4.2,.476,.583,0.2,0.2,1.000,0.4,0.6,1.0,3.2,0.6,0.0,0.8,2.2,7.2
77,Stephen Jackson,SG,24,SAS,24,24,33.8,4.5,10.9,.414,1.6,4.7,.336,2.9,6.2,.473,.487,2.2,2.8,.803,0.8,3.3,4.1,2.7,1.4,0.4,2.8,2.2,12.8
78,Casey Jacobsen,SF,21,PHO,6,0,6.5,0.3,1.7,.200,0.3,0.8,.400,0.0,0.8,.000,.300,0.0,0.3,.000,0.2,0.3,0.5,0.3,0.5,0.0,0.2,0.7,1.0
79,Richard Jefferson,SF,22,NJN,20,20,35.6,5.5,11.6,.476,0.0,0.2,.000,5.5,11.4,.482,.476,3.1,4.3,.718,1.5,4.9,6.4,2.4,0.8,0.2,2.3,3.4,14.1
80,Anthony Johnson,PG,28,NJN,17,0,7.2,1.0,1.8,.548,0.2,0.4,.500,0.8,1.5,.560,.597,0.3,0.4,.833,0.2,0.5,0.7,1.1,0.1,0.0,0.5,0.9,2.5
81,Ervin Johnson,C,35,MIL,6,3,12.7,0.5,1.3,.375,0.0,0.0,,0.5,1.3,.375,.375,0.0,0.0,,1.0,3.0,4.0,0.5,0.5,0.8,0.5,3.3,1.0
82,Joe Johnson,SG,21,PHO,6,0,27.3,2.3,8.5,.275,0.3,2.2,.154,2.0,6.3,.316,.294,0.3,0.8,.400,1.0,3.3,4.3,1.3,0.7,0.3,2.0,2.5,5.3
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Shawn Kemp,C,33,ORL,7,0,10.3,1.1,3.0,.381,0.0,0.0,,1.1,3.0,.381,.381,0.7,0.9,.833,0.1,2.0,2.1,0.0,0.0,0.0,0.6,1.9,3.0
85,Steve Kerr,PG,37,SAS,10,0,4.6,0.7,1.1,.636,0.5,0.6,.833,0.2,0.5,.400,.864,0.3,0.4,.750,0.1,0.2,0.3,0.6,0.1,0.0,0.1,0.6,2.2
86,Jason Kidd*,PG,29,NJN,20,20,42.6,6.9,17.1,.402,1.7,5.2,.327,5.2,11.9,.435,.452,4.7,5.7,.825,1.8,5.9,7.7,8.2,1.8,0.2,4.0,2.3,20.1
87,Andrei Kirilenko,SF,21,UTA,5,0,29.0,3.6,8.6,.419,0.2,1.4,.143,3.4,7.2,.472,.430,4.2,4.8,.875,1.6,3.2,4.8,1.4,0.6,2.0,1.2,1.2,11.6
88,Kerry Kittles,SG,28,NJN,20,20,30.7,4.0,10.0,.395,1.3,3.2,.413,2.7,6.9,.387,.460,1.6,2.1,.762,1.0,2.6,3.5,2.0,1.5,0.3,0.9,2.0,10.8
89,Toni Kukoč,PF,34,MIL,6,0,30.7,5.3,10.8,.492,1.8,4.8,.379,3.5,6.0,.583,.577,2.3,3.3,.700,1.0,3.2,4.2,3.7,2.2,0.2,1.8,2.0,14.8
90,Raef LaFrentz,C,26,DAL,20,16,24.6,3.4,7.9,.433,0.4,2.0,.200,3.0,5.9,.513,.459,0.8,1.0,.842,1.8,2.6,4.4,0.3,0.6,2.2,0.7,4.3,8.0
91,Grant Long,PF,36,BOS,8,0,4.3,0.1,0.5,.250,0.0,0.0,,0.1,0.5,.250,.250,0.0,0.0,,0.4,0.3,0.6,0.1,0.0,0.0,0.1,0.1,0.3
92,George Lynch,SG,32,NOH,6,3,27.2,3.0,7.0,.429,0.8,3.0,.278,2.2,4.0,.542,.488,0.2,0.7,.250,1.7,4.5,6.2,1.7,1.0,0.8,1.3,2.3,7.0
93,Mark Madsen,PF,27,LAL,12,2,14.1,1.1,2.6,.419,0.0,0.1,.000,1.1,2.5,.433,.419,0.6,1.3,.438,1.2,1.2,2.3,1.0,0.3,0.2,0.7,2.7,2.8
94,Jamaal Magloire,C,24,NOH,6,6,31.3,3.7,8.2,.449,0.0,0.0,,3.7,8.2,.449,.449,4.2,5.5,.758,2.8,5.5,8.3,0.3,0.7,1.0,1.5,2.5,11.5
95,Karl Malone*,PF,39,UTA,5,5,38.2,6.8,16.8,.405,0.0,0.2,.000,6.8,16.6,.410,.405,6.0,8.2,.732,1.4,5.4,6.8,4.0,1.6,0.4,4.0,3.0,19.6
96,Danny Manning,PF,36,DET,4,0,3.5,0.3,0.8,.333,0.0,0.3,.000,0.3,0.5,.500,.333,0.0,0.0,,0.3,0.5,0.8,0.0,0.0,0.3,0.0,1.0,0.5
97,Stephon Marbury,PG,25,PHO,6,6,45.3,8.5,22.7,.375,0.8,3.7,.227,7.7,19.0,.404,.393,4.2,5.5,.758,1.0,3.0,4.0,5.7,1.2,0.0,3.8,4.3,22.0
98,Shawn Marion,SF,24,PHO,6,6,47.0,6.7,17.8,.374,1.5,4.7,.321,5.2,13.2,.392,.416,3.7,4.3,.846,3.5,8.2,11.7,2.0,1.8,1.8,2.2,2.8,18.5
99,Kenyon Martin,PF,25,NJN,20,20,38.9,7.5,16.5,.453,0.1,0.6,.091,7.4,15.9,.465,.454,4.0,5.7,.693,2.5,6.9,9.4,2.9,1.5,1.6,2.9,4.6,18.9
100,Jamal Mashburn,SF,30,NOH,4,4,40.5,8.5,19.8,.430,1.5,3.8,.400,7.0,16.0,.438,.468,6.3,8.8,.714,0.0,3.5,3.5,5.3,1.0,0.3,2.5,1.0,24.8
101,Anthony Mason,C,36,MIL,6,0,26.2,1.2,2.8,.412,0.0,0.0,,1.2,2.8,.412,.412,1.5,2.2,.692,0.7,2.7,3.3,0.2,0.5,0.2,1.3,2.8,3.8
102,Desmond Mason,SF,25,MIL,6,6,34.0,4.7,9.2,.509,0.0,0.7,.000,4.7,8.5,.549,.509,3.7,5.2,.710,1.0,6.0,7.0,0.8,1.0,0.7,1.2,3.2,13.0
103,Tony Massenburg,C,35,UTA,5,0,14.0,2.0,4.2,.476,0.0,0.0,,2.0,4.2,.476,.476,1.0,1.8,.556,1.4,2.8,4.2,0.4,0.0,0.8,1.0,1.8,5.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Walter McCarty,SF,28,BOS,10,8,35.2,3.6,7.5,.480,2.1,5.2,.404,1.5,2.3,.652,.620,0.6,0.7,.857,1.0,3.3,4.3,2.2,0.8,0.5,1.1,3.5,9.9
106,Tracy McGrady*,SG,23,ORL,7,7,44.0,10.6,23.6,.448,2.3,6.7,.340,8.3,16.9,.492,.497,8.3,10.7,.773,1.4,5.3,6.7,4.7,2.0,0.9,3.7,2.3,31.7
107,Jeff McInnis,PG,28,POR,7,0,14.1,1.3,3.7,.346,0.0,0.4,.000,1.3,3.3,.391,.346,0.4,0.6,.750,0.7,1.0,1.7,2.7,0.3,0.1,0.9,1.6,3.0
108,Aaron McKie,SF,30,PHI,12,0,26.3,3.2,5.9,.535,0.4,0.8,.556,2.8,5.2,.532,.570,1.0,1.2,.857,0.4,3.2,3.6,1.8,0.8,0.2,1.3,2.6,7.8
109,Stanislav Medvedenko,PF,23,LAL,9,0,8.1,1.7,3.0,.556,0.0,0.0,,1.7,3.0,.556,.556,0.4,0.7,.667,0.4,1.6,2.0,0.1,0.1,0.1,0.3,1.6,3.8
110,Ron Mercer,SG,26,IND,6,0,22.5,2.7,8.2,.327,0.0,0.0,,2.7,8.2,.327,.327,1.2,1.3,.875,0.3,1.8,2.2,1.2,1.0,0.2,0.8,1.8,6.5
111,Brad Miller,C,26,IND,6,6,22.5,3.0,6.7,.450,0.0,0.0,,3.0,6.7,.450,.450,2.7,3.7,.727,1.7,3.8,5.5,2.5,0.8,0.0,1.5,2.8,8.7
112,Reggie Miller*,SG,37,IND,6,6,29.3,2.5,8.8,.283,0.7,4.2,.160,1.8,4.7,.393,.321,3.5,3.8,.913,0.2,2.2,2.3,2.3,0.2,0.2,1.2,1.5,9.2
113,Jérôme Moïso,C,24,NOH,4,0,15.0,2.5,4.0,.625,0.0,0.0,,2.5,4.0,.625,.625,0.8,1.0,.750,2.0,2.0,4.0,1.3,0.0,1.8,1.0,2.3,5.8
114,Dikembe Mutombo*,C,36,NJN,10,0,11.5,0.7,1.5,.467,0.0,0.0,,0.7,1.5,.467,.467,0.4,0.4,1.000,0.8,1.9,2.7,0.6,0.3,0.9,0.8,2.1,1.8
115,Eduardo Nájera,SF,26,DAL,19,5,20.7,2.1,4.5,.453,0.0,0.0,,2.1,4.5,.453,.453,2.0,2.5,.792,1.9,2.0,3.9,0.8,0.7,0.2,0.8,2.8,6.1
116,Steve Nash*,PG,28,DAL,20,20,36.5,5.8,12.9,.447,1.9,3.8,.487,3.9,9.1,.431,.519,2.8,3.2,.873,0.8,2.8,3.5,7.3,0.9,0.1,2.6,2.4,16.1
117,Rasho Nesterović,C,26,MIN,6,6,28.2,3.2,6.3,.500,0.0,0.0,,3.2,6.3,.500,.500,0.7,1.0,.667,1.5,3.5,5.0,0.7,0.2,0.7,0.8,4.7,7.0
118,Dirk Nowitzki,PF,24,DAL,17,17,42.5,8.8,18.4,.479,1.6,3.6,.443,7.2,14.8,.488,.522,6.1,6.6,.912,0.9,10.6,11.5,2.2,1.2,0.9,2.4,3.1,25.3
119,Jermaine O'Neal,PF,24,IND,6,6,45.3,7.2,15.3,.467,0.0,0.5,.000,7.2,14.8,.483,.467,8.5,10.8,.785,4.0,13.5,17.5,0.7,0.5,3.0,3.0,3.7,22.8
120,Shaquille O'Neal*,C,30,LAL,12,12,40.1,10.1,18.8,.535,0.0,0.0,,10.1,18.8,.535,.535,6.8,11.0,.621,5.3,9.6,14.8,3.7,0.6,2.8,2.9,2.8,27.0
121,Mehmet Okur,PF,23,DET,17,0,19.0,2.1,4.7,.438,0.4,0.8,.538,1.6,3.9,.418,.481,1.0,1.9,.531,1.4,2.7,4.1,0.8,0.7,0.7,0.8,2.3,5.5
122,Greg Ostertag,C,29,UTA,5,5,30.2,3.2,7.2,.444,0.0,0.0,,3.2,7.2,.444,.444,2.8,3.8,.737,3.8,4.8,8.6,1.6,0.6,1.8,1.6,3.4,9.2
123,Bo Outlaw,C,31,PHO,6,0,11.7,0.2,1.7,.100,0.0,0.0,,0.2,1.7,.100,.100,0.3,0.7,.500,1.0,1.2,2.2,0.8,0.2,0.2,1.0,3.2,0.7
124,Robert Pack,PG,33,NOH,4,0,10.5,1.5,3.3,.462,0.0,0.0,,1.5,3.3,.462,.462,0.8,0.8,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.3,2.3,3.8
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Scott Padgett,PF,26,UTA,4,0,13.3,2.0,4.8,.421,0.5,1.8,.286,1.5,3.0,.500,.474,0.3,0.5,.500,1.5,0.8,2.3,1.0,0.8,0.0,1.3,1.5,4.8
127,Jannero Pargo,PG,23,LAL,11,0,11.7,0.7,2.2,.333,0.4,1.4,.267,0.4,0.8,.444,.417,0.3,0.4,.750,0.3,0.5,0.8,1.3,0.7,0.1,0.6,2.0,2.1
128,Tony Parker,PG,20,SAS,24,24,33.9,5.6,14.0,.403,0.6,2.3,.268,5.0,11.6,.430,.425,2.8,3.9,.713,0.3,2.4,2.8,3.5,0.9,0.1,2.0,2.1,14.7
129,Ruben Patterson,SF,27,POR,7,0,22.1,3.6,7.4,.481,0.0,0.6,.000,3.6,6.9,.521,.481,2.9,4.1,.690,2.0,1.7,3.7,1.6,0.6,0.1,1.4,1.4,10.0
