,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
26,Kobe Bryant*,SG,25,LAL,22,22,44.2,8.6,20.9,.413,1.1,4.4,.247,7.5,16.5,.457,.439,6.1,7.5,.813,0.8,3.9,4.7,5.5,1.9,0.3,2.8,2.7,24.5
27,Rodney Buford,SF,26,SAC,5,0,6.4,1.0,2.4,.417,0.2,0.6,.333,0.8,1.8,.444,.458,0.2,0.4,.500,0.0,1.0,1.0,0.6,0.4,0.0,0.0,0.4,2.4
28,Caron Butler,SF,23,MIA,13,13,39.3,4.5,11.8,.386,0.2,0.8,.182,4.4,10.9,.401,.392,3.6,4.4,.825,1.4,7.1,8.5,2.4,2.2,0.5,1.8,3.5,12.8
29,Rasual Butler,SF,24,MIA,10,0,5.8,0.9,2.2,.409,0.3,0.9,.333,0.6,1.3,.462,.477,0.0,0.0,,0.0,1.1,1.1,0.2,0.1,0.0,0.1,1.2,2.1
30,Marcus Camby,C,29,DEN,5,5,38.8,5.4,11.0,.491,0.2,0.4,.500,5.2,10.6,.491,.500,1.6,2.8,.571,2.8,8.6,11.4,2.4,0.8,1.4,1.2,4.2,12.6
31,Elden Campbell,C,35,DET,14,0,8.9,0.7,2.5,.286,0.0,0.0,,0.7,2.5,.286,.286,0.7,1.3,.556,0.7,1.1,1.8,0.7,0.4,0.6,0.6,2.0,2.1
32,Maurice Carter,SG,27,NOH,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Sam Cassell,PG,34,MIN,16,15,31.1,5.9,12.6,.465,1.6,3.8,.417,4.3,8.9,.486,.527,3.3,3.8,.852,0.2,2.3,2.5,4.4,0.8,0.2,2.7,3.3,16.6
34,Kelvin Cato,PF,29,HOU,5,5,29.6,2.6,4.4,.591,0.0,0.0,,2.6,4.4,.591,.591,0.6,1.4,.429,2.8,4.0,6.8,0.4,1.0,0.8,1.0,3.6,5.8
35,Doug Christie,SG,33,SAC,12,12,38.4,4.7,11.8,.397,1.1,2.8,.394,3.6,9.0,.398,.443,3.4,4.0,.854,1.4,4.8,6.2,3.9,1.8,0.4,1.8,2.9,13.8
36,Jason Collins,C,25,NJN,11,11,24.2,1.3,3.5,.368,0.0,0.0,,1.3,3.5,.368,.368,1.1,1.5,.750,1.6,2.4,4.0,1.5,0.3,0.9,1.4,4.5,3.6
37,Brian Cook,C,23,LAL,13,0,3.5,0.4,1.2,.333,0.0,0.0,,0.4,1.2,.333,.333,0.2,0.2,1.000,0.2,0.7,0.9,0.1,0.1,0.0,0.2,0.5,0.9
38,Austin Croshere,PF,28,IND,13,2,16.5,1.5,4.2,.345,0.6,1.8,.333,0.8,2.4,.355,.418,1.3,1.6,.810,1.0,2.1,3.1,0.9,0.3,0.2,0.5,1.3,4.8
39,Marquis Daniels,SG,23,DAL,5,5,36.8,6.4,15.0,.427,0.2,1.4,.143,6.2,13.6,.456,.433,2.8,4.4,.636,2.0,4.2,6.2,3.0,2.0,0.6,3.0,2.8,15.8
40,Baron Davis,PG,24,NOH,7,7,37.1,6.1,16.3,.377,2.3,7.0,.327,3.9,9.3,.415,.447,3.6,4.7,.758,0.9,3.3,4.1,7.0,1.6,0.7,2.7,3.0,18.1
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Ricky Davis,SF,24,BOS,4,0,30.8,4.0,10.0,.400,1.0,2.5,.400,3.0,7.5,.400,.450,2.8,4.0,.688,0.8,2.3,3.0,3.5,0.5,0.0,3.0,1.8,11.8
43,Tony Delk,SG,30,DAL,1,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
44,Vlade Divac*,C,35,SAC,12,12,19.6,2.6,5.9,.437,0.0,0.0,,2.6,5.9,.437,.437,1.4,1.9,.739,1.8,3.1,4.9,1.8,0.3,0.4,1.2,2.6,6.6
45,Michael Doleac,C,26,DEN,5,0,9.8,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.4,1.0,1.4,0.6,0.0,0.0,0.2,1.6,2.0
46,Tim Duncan*,PF,27,SAS,10,10,40.5,8.3,15.9,.522,0.0,0.1,.000,8.3,15.8,.525,.522,5.5,8.7,.632,3.3,8.0,11.3,3.2,0.8,2.0,4.2,3.4,22.1
47,Francisco Elson,C,27,DEN,4,0,15.0,1.8,3.0,.583,0.0,0.0,,1.8,3.0,.583,.583,0.3,0.5,.500,0.3,2.0,2.3,0.5,0.5,0.3,0.8,3.5,3.8
48,Michael Finley,SG,30,DAL,5,5,39.2,5.2,13.6,.382,1.4,5.2,.269,3.8,8.4,.452,.434,1.2,2.0,.600,1.2,2.0,3.2,2.6,0.8,0.6,1.8,1.6,13.0
49,Derek Fisher,SG,29,LAL,22,0,23.0,2.7,6.7,.405,1.0,2.5,.418,1.7,4.2,.398,.483,1.0,1.6,.657,0.5,2.1,2.5,2.2,0.8,0.0,0.9,2.1,7.5
50,Jeff Foster,C,27,IND,16,13,19.2,1.6,2.7,.581,0.0,0.1,.000,1.6,2.6,.595,.581,0.5,0.6,.800,2.8,3.8,6.6,0.8,0.8,0.3,0.8,2.3,3.6
51,Rick Fox,SF,34,LAL,16,3,9.1,0.5,1.3,.400,0.1,0.4,.143,0.4,0.8,.538,.425,0.1,0.1,.500,0.4,1.1,1.4,1.1,0.2,0.1,0.6,1.3,1.1
52,Steve Francis,PG,26,HOU,5,5,44.4,6.0,14.0,.429,1.4,3.4,.412,4.6,10.6,.434,.479,5.8,8.0,.725,1.2,7.2,8.4,7.6,1.4,0.2,4.2,3.6,19.2
53,Dan Gadzuric,C,25,MIL,1,0,9.0,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,.500,0.0,1.0,.000,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0
54,Kevin Garnett*,PF,27,MIN,18,18,43.5,9.3,20.7,.452,0.3,0.9,.313,9.1,19.8,.458,.458,5.4,6.9,.776,2.2,12.4,14.6,5.1,1.3,2.3,4.2,3.2,24.3
55,Pau Gasol,PF,23,MEM,4,4,33.5,7.0,12.3,.571,0.0,0.0,,7.0,12.3,.571,.571,4.5,5.0,.900,1.0,4.0,5.0,2.5,1.0,1.5,1.3,2.5,18.5
56,Devean George,SF,26,LAL,22,19,21.4,2.0,4.5,.430,1.0,2.7,.373,1.0,1.9,.512,.540,0.6,0.9,.650,0.5,1.8,2.3,0.5,1.0,0.4,0.5,2.0,5.5
57,Manu Ginóbili,SG,26,SAS,10,0,28.0,4.2,9.4,.447,1.0,3.5,.286,3.2,5.9,.542,.500,3.6,4.4,.818,1.5,3.8,5.3,3.1,1.7,0.1,2.1,3.0,13.0
58,Brian Grant,C,31,MIA,13,13,30.7,3.2,7.5,.429,0.0,0.1,.000,3.2,7.5,.433,.429,0.6,1.1,.571,3.5,5.2,8.6,0.8,0.5,0.6,1.4,4.0,7.1
59,Marcus Haislip,PF,23,MIL,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
60,Darvin Ham,SF,30,DET,22,0,4.9,0.4,0.7,.500,0.0,0.0,.000,0.4,0.7,.533,.500,0.0,0.0,,0.4,0.3,0.6,0.0,0.1,0.2,0.4,0.9,0.7
61,Richard Hamilton,SG,25,DET,23,23,40.2,7.9,17.6,.447,0.7,1.7,.385,7.2,15.9,.454,.465,5.1,6.0,.848,1.4,3.2,4.6,4.2,1.2,0.0,3.1,3.1,21.5
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Anfernee Hardaway,SG,32,NYK,4,3,42.0,5.8,15.8,.365,1.3,3.5,.357,4.5,12.3,.367,.405,3.8,4.5,.833,1.0,3.5,4.5,5.8,1.5,0.3,2.5,2.0,16.5
64,Al Harrington,PF,23,IND,16,2,26.7,3.8,8.8,.429,0.1,0.3,.400,3.6,8.4,.430,.436,1.9,3.4,.545,2.1,4.3,6.4,0.8,1.4,0.6,1.8,3.5,9.5
65,Lucious Harris,PG,33,NJN,11,0,16.5,1.7,4.5,.388,0.3,1.1,.250,1.5,3.4,.432,.418,1.3,1.6,.778,0.9,1.1,2.0,0.9,0.6,0.1,0.5,1.5,5.0
66,Jason Hart,PG,25,SAS,7,0,8.9,1.6,2.9,.550,0.0,0.0,,1.6,2.9,.550,.550,0.0,0.0,,0.0,0.4,0.4,0.1,0.7,0.0,0.1,0.7,3.1
67,Udonis Haslem,PF,23,MIA,13,0,15.3,1.0,2.5,.394,0.0,0.0,,1.0,2.5,.394,.394,1.6,2.4,.677,1.4,2.0,3.4,0.2,0.4,0.2,0.2,1.7,3.6
68,Trenton Hassell,SG,24,MIN,18,18,26.2,3.4,6.6,.521,0.1,0.1,.500,3.4,6.5,.521,.525,0.7,0.9,.813,1.2,1.3,2.4,1.5,0.6,0.4,0.9,2.3,7.7
69,Nenê,PF,21,DEN,5,5,26.4,3.2,7.2,.444,0.0,0.0,,3.2,7.2,.444,.444,1.4,2.6,.538,2.4,2.6,5.0,3.0,1.0,0.6,1.8,4.4,7.8
70,Fred Hoiberg,SG,31,MIN,18,0,24.3,2.2,4.8,.453,1.2,2.7,.458,0.9,2.1,.447,.581,0.8,0.9,.938,0.5,3.2,3.7,1.3,0.9,0.0,0.4,1.6,6.4
71,Robert Horry,PF,33,SAS,10,0,21.1,2.0,4.3,.465,0.8,2.2,.364,1.2,2.1,.571,.558,1.3,1.4,.929,2.5,3.8,6.3,0.9,0.8,0.2,1.0,3.1,6.1
72,Josh Howard,SF,23,DAL,5,0,17.2,1.6,7.2,.222,0.2,1.0,.200,1.4,6.2,.226,.236,2.0,2.2,.909,3.4,3.0,6.4,0.8,1.2,1.2,1.4,2.4,5.4
73,Ryan Humphrey,PF,24,MEM,3,0,1.7,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7
74,Brandon Hunter,PF,23,BOS,3,0,3.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.7,0.3,1.0,0.3,0.0,0.3,0.3,0.7,0.7
75,Lindsey Hunter,SG,33,DET,23,0,11.9,0.8,2.8,.292,0.3,1.3,.233,0.5,1.5,.343,.346,0.5,0.5,.917,0.2,1.2,1.4,0.9,0.8,0.2,0.6,1.8,2.4
76,Jim Jackson,SF,33,HOU,5,5,44.2,5.8,14.6,.397,1.6,5.8,.276,4.2,8.8,.477,.452,1.6,2.4,.667,0.6,9.8,10.4,2.0,1.0,0.2,1.8,1.8,14.8
77,Mark Jackson,PG,38,HOU,5,0,7.6,0.2,1.2,.167,0.0,0.6,.000,0.2,0.6,.333,.167,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.0,0.4,0.2,0.4
78,Mike James,PG,28,DET,22,0,8.9,1.0,2.4,.396,0.3,0.6,.429,0.7,1.8,.385,.453,0.4,0.7,.563,0.3,0.9,1.2,1.1,0.2,0.0,0.7,1.0,2.6
79,Antawn Jamison,SF,27,DAL,5,0,21.8,5.2,11.4,.456,0.4,1.6,.250,4.8,9.8,.490,.474,2.2,3.0,.733,3.0,2.0,5.0,0.4,1.0,0.4,1.0,3.0,13.0
80,Richard Jefferson,SF,23,NJN,11,11,41.8,6.0,14.4,.418,0.8,3.0,.273,5.2,11.4,.456,.446,7.0,9.8,.713,1.3,5.0,6.3,3.8,1.3,0.7,3.9,3.2,19.8
81,Anthony Johnson,PG,29,IND,16,0,20.8,1.6,4.3,.362,0.4,1.3,.300,1.2,3.1,.388,.406,1.1,1.4,.773,0.4,1.7,2.1,2.1,0.8,0.3,0.7,2.1,4.6
82,DerMarr Johnson,SF,23,NYK,3,0,5.7,0.0,1.7,.000,0.0,1.0,.000,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.7,0.7,0.7,0.0,0.3,0.0,0.7,0.0
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Ervin Johnson,C,36,MIN,18,16,19.8,1.1,2.1,.500,0.0,0.0,,1.1,2.1,.500,.500,0.6,0.9,.625,1.5,3.2,4.7,0.7,0.6,0.6,0.3,3.1,2.7
85,Damon Jones,PG,27,MIL,5,5,28.8,3.6,6.8,.529,2.0,4.2,.476,1.6,2.6,.615,.676,0.8,1.2,.667,0.4,3.6,4.0,7.4,1.0,0.0,1.8,2.8,10.0
86,Eddie Jones,SG,32,MIA,13,13,36.8,4.3,11.8,.366,1.5,5.2,.299,2.8,6.6,.419,.431,3.1,3.8,.800,0.2,3.4,3.6,2.2,1.4,0.8,1.5,2.8,13.2
87,Fred Jones,SG,24,IND,14,0,18.8,1.8,3.6,.490,0.8,1.6,.500,1.0,2.1,.483,.598,0.4,0.5,.714,0.2,2.1,2.4,1.1,0.5,0.5,0.6,2.2,4.7
88,Jumaine Jones,SG,24,BOS,2,0,14.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.5,2.0,2.5,1.0,0.0,0.0,0.0,2.0,2.0
89,Jason Kidd*,PG,30,NJN,11,11,43.1,3.9,11.7,.333,0.9,4.4,.208,3.0,7.4,.407,.372,3.9,4.8,.811,1.5,5.2,6.6,9.0,2.3,0.5,3.9,1.4,12.6
90,Kerry Kittles,SG,29,NJN,11,11,37.7,5.5,12.2,.448,1.5,4.7,.327,3.9,7.5,.524,.511,1.9,3.1,.618,0.9,3.4,4.3,2.1,2.0,0.9,1.0,2.5,14.4
91,Brevin Knight,PG,28,MIL,5,0,20.2,1.2,4.6,.261,0.0,0.0,,1.2,4.6,.261,.261,1.8,2.2,.818,0.6,1.6,2.2,3.4,2.8,0.2,1.4,2.4,4.2
92,Toni Kukoč,PF,35,MIL,5,0,21.0,3.4,6.8,.500,0.8,2.4,.333,2.6,4.4,.591,.559,0.8,1.6,.500,0.8,2.0,2.8,0.8,0.6,0.4,1.2,2.2,8.4
93,Voshon Lenard,SG,30,DEN,5,5,32.2,6.4,15.0,.427,2.2,4.8,.458,4.2,10.2,.412,.500,2.0,2.8,.714,0.8,1.8,2.6,2.4,0.8,0.0,1.8,2.6,17.0
94,George Lynch,SF,33,NOH,7,7,21.0,3.6,8.1,.439,0.4,1.7,.250,3.1,6.4,.489,.465,0.7,1.1,.625,1.9,3.4,5.3,1.7,0.4,0.4,1.0,2.1,8.3
95,Mark Madsen,C,28,MIN,17,0,13.1,1.0,1.9,.531,0.0,0.0,,1.0,1.9,.531,.531,0.8,1.7,.448,1.6,1.8,3.4,0.1,0.3,0.2,0.4,2.5,2.8
96,Jamaal Magloire,C,25,NOH,7,7,34.1,4.0,9.6,.418,0.0,0.1,.000,4.0,9.4,.424,.418,3.0,4.0,.750,2.3,6.9,9.1,0.7,0.4,1.0,1.6,3.1,11.0
97,Karl Malone*,PF,40,LAL,21,21,38.0,4.7,10.4,.450,0.0,0.0,.000,4.7,10.3,.452,.450,2.2,3.5,.630,1.8,7.0,8.8,3.4,1.1,0.1,2.2,3.1,11.5
98,Stephon Marbury,PG,26,NYK,4,4,43.5,7.8,20.8,.373,1.5,5.0,.300,6.3,15.8,.397,.410,4.3,6.3,.680,1.3,3.0,4.3,6.5,1.8,0.0,3.5,2.3,21.3
99,Darrick Martin,PG,32,MIN,16,3,11.4,0.9,3.2,.275,0.4,1.3,.300,0.5,1.9,.258,.333,1.0,1.3,.800,0.3,0.6,0.9,1.4,0.3,0.0,0.5,1.1,3.1
100,Kenyon Martin,PF,26,NJN,11,11,37.2,7.4,13.8,.533,0.0,0.4,.000,7.4,13.5,.547,.533,4.4,5.8,.750,2.3,8.7,11.0,1.1,1.2,1.3,2.9,4.5,19.1
101,Desmond Mason,SF,26,MIL,5,5,39.6,5.0,14.8,.338,0.0,0.4,.000,5.0,14.4,.347,.338,4.4,5.2,.846,0.8,4.0,4.8,2.4,0.8,0.4,2.4,3.2,14.4
102,Walter McCarty,PF,29,BOS,4,4,31.8,2.8,5.8,.478,1.5,3.8,.400,1.3,2.0,.625,.609,0.0,0.0,,0.8,4.5,5.3,2.0,0.5,0.5,1.0,1.8,7.0
103,Stanislav Medvedenko,PF,24,LAL,21,1,11.3,1.6,3.6,.440,0.0,0.0,,1.6,3.6,.440,.440,0.8,1.0,.810,1.1,1.4,2.5,0.5,0.2,0.2,0.2,2.4,4.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Chris Mihm,C,24,BOS,4,0,16.3,1.8,5.5,.318,0.0,0.0,,1.8,5.5,.318,.318,1.5,2.5,.600,2.0,2.5,4.5,0.0,1.0,1.0,0.8,3.0,5.0
106,Darko Miličić,C,18,DET,8,0,1.8,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.1,0.5,.250,0.1,0.3,0.4,0.1,0.1,0.0,0.4,0.1,0.1
107,Andre Miller,PG,27,DEN,5,5,34.8,6.8,14.4,.472,0.0,0.4,.000,6.8,14.0,.486,.472,1.8,2.2,.818,3.0,1.6,4.6,3.2,1.6,0.0,2.0,3.2,15.4
108,Brad Miller,PF,27,SAC,12,0,30.5,4.0,7.6,.527,0.1,0.6,.143,3.9,7.0,.560,.533,2.4,4.0,.604,2.5,6.2,8.7,3.2,0.8,0.9,1.7,3.8,10.5
109,Mike Miller,SF,23,MEM,4,4,24.5,3.0,8.5,.353,1.3,3.3,.385,1.8,5.3,.333,.426,0.3,0.8,.333,0.0,3.0,3.0,0.8,1.3,0.0,1.3,1.0,7.5
110,Oliver Miller,C,33,MIN,8,0,3.9,0.1,0.5,.250,0.0,0.0,,0.1,0.5,.250,.250,0.1,0.3,.500,0.0,0.6,0.6,0.1,0.0,0.4,0.4,1.6,0.4
111,Reggie Miller*,SG,38,IND,16,16,28.4,2.8,7.0,.402,1.5,4.0,.375,1.3,3.0,.438,.509,2.9,3.2,.922,0.2,2.1,2.3,2.8,1.1,0.2,1.8,1.4,10.1
112,Yao Ming*,C,23,HOU,5,5,37.0,6.2,13.6,.456,0.0,0.0,,6.2,13.6,.456,.456,2.6,3.4,.765,2.2,5.2,7.4,1.8,0.4,1.4,2.6,4.0,15.0
113,Cuttino Mobley,SG,28,HOU,5,5,42.0,5.8,15.0,.387,1.2,4.2,.286,4.6,10.8,.426,.427,1.6,2.0,.800,1.0,3.8,4.8,2.8,0.6,0.6,3.6,2.8,14.4
114,Nazr Mohammed,C,26,NYK,4,4,24.3,3.8,7.5,.500,0.0,0.0,,3.8,7.5,.500,.500,2.8,4.0,.688,2.5,3.3,5.8,0.3,1.5,0.8,1.8,4.5,10.3
115,Dikembe Mutombo*,C,37,NYK,3,0,12.7,0.7,2.0,.333,0.0,0.0,,0.7,2.0,.333,.333,1.0,1.0,1.000,1.3,2.0,3.3,0.0,0.3,1.3,1.0,2.0,2.3
116,Boštjan Nachbar,SF,23,HOU,5,0,8.2,0.8,1.8,.444,0.2,0.6,.333,0.6,1.2,.500,.500,1.0,1.0,1.000,0.2,1.0,1.2,0.4,0.2,0.0,0.4,1.8,2.8
117,Eduardo Nájera,SF,27,DAL,5,0,11.4,1.0,2.2,.455,0.0,0.0,,1.0,2.2,.455,.455,0.4,0.4,1.000,2.0,1.4,3.4,0.6,0.6,0.4,0.4,2.4,2.4
118,Steve Nash*,PG,29,DAL,5,5,39.4,5.4,14.0,.386,1.2,3.2,.375,4.2,10.8,.389,.429,1.6,1.8,.889,1.2,4.0,5.2,9.0,0.8,0.0,2.4,2.8,13.6
119,Rasho Nesterović,C,27,SAS,10,10,26.1,2.9,6.7,.433,0.0,0.1,.000,2.9,6.6,.439,.433,0.1,0.6,.167,2.1,3.4,5.5,1.0,0.3,1.1,0.8,3.8,5.9
120,Dirk Nowitzki,C,25,DAL,5,5,42.4,9.0,20.0,.450,1.4,3.0,.467,7.6,17.0,.447,.485,7.2,8.4,.857,2.6,9.2,11.8,1.4,1.4,2.6,1.2,3.2,26.6
121,Jermaine O'Neal,PF,25,IND,16,16,37.8,7.2,17.0,.423,0.0,0.3,.000,7.2,16.8,.429,.423,4.8,6.9,.700,1.8,7.3,9.1,1.2,0.5,2.3,1.8,3.3,19.2
122,Shaquille O'Neal*,C,31,LAL,22,22,41.7,8.3,14.0,.593,0.0,0.0,,8.3,14.0,.593,.593,5.0,11.5,.429,4.1,9.1,13.2,2.5,0.3,2.8,2.5,4.1,21.5
123,Lamar Odom,PF,24,MIA,13,13,39.4,6.2,14.0,.445,0.6,2.0,.308,5.6,12.0,.468,.467,3.8,5.5,.681,2.5,5.8,8.3,2.8,1.2,0.8,3.2,4.5,16.8
124,Mehmet Okur,PF,24,DET,22,0,11.5,1.4,3.0,.470,0.1,0.2,.400,1.3,2.8,.475,.485,0.8,1.2,.692,0.7,2.0,2.8,0.4,0.2,0.4,0.7,0.9,3.7
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Michael Olowokandi,C,28,MIN,15,2,14.9,0.8,2.5,.324,0.0,0.1,.000,0.8,2.4,.333,.324,0.5,0.5,.875,1.1,2.4,3.5,0.1,0.1,0.7,1.1,3.3,2.1
127,Bo Outlaw,PF,32,MEM,4,0,15.3,0.0,1.8,.000,0.0,0.0,,0.0,1.8,.000,.000,0.5,1.0,.500,0.3,0.8,1.0,1.5,0.5,0.5,0.8,2.3,0.5
128,Scott Padgett,PF,27,HOU,4,0,3.5,0.5,1.3,.400,0.3,0.8,.333,0.3,0.5,.500,.500,0.0,0.0,,0.3,0.5,0.8,0.0,0.3,0.3,0.3,0.3,1.3
129,Tony Parker,PG,21,SAS,10,10,38.6,7.2,16.8,.429,1.7,4.3,.395,5.5,12.5,.440,.479,2.3,3.5,.657,0.5,1.6,2.1,7.0,1.3,0.1,3.1,1.5,18.4
