,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,Andrea Bargnani,PF,21,TOR,6,3,30.2,3.7,7.7,.478,1.2,2.8,.412,2.5,4.8,.517,.554,2.5,3.2,.789,0.5,3.5,4.0,1.0,0.8,0.5,1.2,2.7,11.0
13,Matt Barnes,PF,26,GSW,11,3,30.0,4.1,9.1,.450,1.7,4.1,.422,2.4,5.0,.473,.545,1.2,1.6,.722,2.4,3.4,5.7,2.4,1.5,0.4,1.8,4.0,11.1
14,Brent Barry,SG,35,SAS,19,0,11.8,1.1,3.2,.350,0.8,2.6,.306,0.3,0.6,.545,.475,0.1,0.1,1.000,0.2,1.1,1.3,1.1,0.2,0.1,0.6,0.9,3.1
15,Tony Battie,PF,30,ORL,4,4,21.8,1.8,4.5,.389,0.0,0.0,,1.8,4.5,.389,.389,0.3,1.0,.250,0.8,3.3,4.0,0.3,0.0,0.0,0.0,3.0,3.8
16,Shane Battier,SF,28,HOU,7,7,38.9,3.3,7.3,.451,2.7,6.1,.442,0.6,1.1,.500,.637,1.0,1.1,.875,0.4,2.1,2.6,2.1,1.7,1.0,1.1,2.9,10.3
17,Raja Bell,SG,30,PHO,11,11,39.8,3.6,7.9,.460,1.8,4.1,.444,1.8,3.8,.476,.575,1.1,1.3,.857,0.5,2.5,3.0,1.8,0.9,0.2,1.4,3.6,10.2
18,Andris Biedriņš,C,20,GSW,11,8,24.3,2.5,3.4,.730,0.0,0.0,,2.5,3.4,.730,.730,1.5,2.7,.533,1.7,4.5,6.3,0.5,0.7,1.5,0.8,2.6,6.4
19,Chauncey Billups,PG,30,DET,16,16,40.6,5.3,12.1,.435,2.2,5.6,.389,3.1,6.4,.476,.526,5.9,7.1,.832,0.4,2.9,3.3,5.7,1.2,0.1,2.9,2.4,18.6
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Steve Blake,PG,26,DEN,5,5,36.0,2.8,6.2,.452,1.6,3.2,.500,1.2,3.0,.400,.581,0.0,0.0,,0.2,2.2,2.4,4.6,0.6,0.0,2.0,1.6,7.2
22,Andray Blatche,PF,20,WAS,2,0,12.5,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,0.5,0.5,1.000,1.5,2.0,3.5,0.0,0.0,0.0,0.5,1.0,4.5
23,Matt Bonner,PF,26,SAS,9,0,2.8,0.2,0.8,.286,0.1,0.4,.250,0.1,0.3,.333,.357,0.2,0.2,1.000,0.2,0.1,0.3,0.0,0.2,0.0,0.3,0.7,0.8
24,Josh Boone,PF,22,NJN,12,0,9.8,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,1.0,2.0,.500,0.6,1.0,1.6,0.3,0.1,0.3,0.3,1.3,3.0
25,Calvin Booth,C,30,WAS,1,0,18.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0
26,Carlos Boozer,PF,25,UTA,17,17,38.5,9.5,17.8,.536,0.0,0.0,,9.5,17.8,.536,.536,4.5,6.1,.738,3.2,9.0,12.2,2.9,1.0,0.3,3.0,3.1,23.5
27,Chris Bosh,C,22,TOR,6,6,37.0,6.0,15.2,.396,0.2,0.8,.200,5.8,14.3,.407,.401,5.3,6.3,.842,1.2,7.8,9.0,2.5,0.8,1.8,2.0,3.2,17.5
28,Bruce Bowen,SF,35,SAS,20,20,34.5,2.4,6.0,.395,1.7,3.7,.446,0.7,2.3,.311,.534,0.2,0.3,.500,0.6,3.5,4.1,1.3,1.4,0.2,0.7,2.7,6.5
29,Ronnie Brewer,SG,21,UTA,8,0,5.1,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.9,1.6,.538,0.3,0.5,0.8,0.3,0.1,0.0,0.3,0.4,2.4
30,Dee Brown,PG,22,UTA,8,0,6.5,0.8,2.1,.353,0.0,0.8,.000,0.8,1.4,.545,.353,0.1,0.5,.250,0.1,0.3,0.4,1.1,0.0,0.0,0.5,0.1,1.6
31,Kwame Brown,C,24,LAL,5,5,26.6,3.8,7.2,.528,0.0,0.0,,3.8,7.2,.528,.528,1.0,1.8,.556,2.6,3.0,5.6,0.2,0.2,0.8,1.8,3.2,8.6
32,P.J. Brown,PF,37,CHI,10,10,22.8,3.3,6.7,.493,0.0,0.0,,3.3,6.7,.493,.493,1.7,2.3,.739,1.7,3.0,4.7,1.2,0.8,0.2,0.8,2.9,8.3
33,Shannon Brown,SG,21,CLE,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Kobe Bryant*,SG,28,LAL,5,5,43.0,12.0,26.0,.462,2.0,5.6,.357,10.0,20.4,.490,.500,6.8,7.4,.919,0.2,5.0,5.2,4.4,1.0,0.4,4.4,2.0,32.8
35,Greg Buckner,SG,30,DAL,6,0,7.3,0.0,1.2,.000,0.0,0.7,.000,0.0,0.5,.000,.000,0.2,0.3,.500,0.3,0.7,1.0,0.3,0.3,0.2,0.3,1.2,0.2
36,Pat Burke,C,33,PHO,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.0,0.7
37,Andrew Bynum,C,19,LAL,5,0,11.0,1.6,3.0,.533,0.0,0.0,,1.6,3.0,.533,.533,0.8,2.0,.400,1.6,3.0,4.6,0.0,0.0,0.4,0.4,1.4,4.0
38,José Calderón,PG,25,TOR,6,1,24.3,5.8,11.5,.507,0.5,2.0,.250,5.3,9.5,.561,.529,0.8,1.0,.833,0.3,1.3,1.7,5.3,0.8,0.0,2.5,2.0,13.0
39,Marcus Camby,C,32,DEN,5,5,36.8,3.4,9.0,.378,0.0,0.0,,3.4,9.0,.378,.378,0.8,1.2,.667,2.4,12.4,14.8,2.0,0.8,3.2,2.0,2.8,7.6
40,Anthony Carter,PG,31,DEN,1,0,14.0,4.0,4.0,1.000,0.0,0.0,,4.0,4.0,1.000,1.000,0.0,1.0,.000,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Vince Carter,SG,30,NJN,12,12,40.6,7.8,19.6,.396,1.8,4.5,.389,6.0,15.1,.398,.440,5.1,7.3,.693,1.4,5.4,6.8,5.3,0.9,0.6,3.2,2.9,22.3
43,Jarron Collins,C,28,UTA,13,0,8.5,0.2,0.7,.333,0.0,0.0,,0.2,0.7,.333,.333,0.7,1.3,.529,0.6,0.9,1.5,0.4,0.3,0.0,0.1,1.6,1.2
44,Jason Collins,PF,28,NJN,12,12,27.4,1.0,1.8,.571,0.0,0.0,,1.0,1.8,.571,.571,0.3,0.9,.364,1.3,2.0,3.3,0.2,0.6,0.3,1.3,3.8,2.3
45,Brian Cook,PF,26,LAL,5,0,10.2,1.2,3.6,.333,0.6,1.4,.429,0.6,2.2,.273,.417,0.6,0.6,1.000,0.4,0.8,1.2,0.0,0.0,0.2,0.4,2.6,3.6
46,Austin Croshere,PF,31,DAL,3,0,11.3,1.3,4.0,.333,1.0,1.3,.750,0.3,2.7,.125,.458,1.3,1.3,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.7,1.7,5.0
47,Erick Dampier,C,31,DAL,5,2,7.6,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.2,0.4,.500,1.8,1.6,3.4,0.2,0.0,0.0,0.8,1.8,1.0
48,Antonio Daniels,SG,31,WAS,4,4,44.0,4.3,9.5,.447,0.3,1.3,.200,4.0,8.3,.485,.461,4.5,5.3,.857,0.5,4.0,4.5,11.8,1.3,0.3,1.8,1.0,13.3
49,Baron Davis,PG,27,GSW,11,11,40.5,8.9,17.4,.513,2.3,6.1,.373,6.6,11.3,.589,.579,5.2,6.7,.770,1.0,3.5,4.5,6.5,2.9,0.6,2.9,4.2,25.3
50,Dale Davis,C,37,DET,8,0,6.4,0.4,1.0,.375,0.0,0.0,,0.4,1.0,.375,.375,0.3,0.5,.500,0.6,0.9,1.5,0.1,0.3,0.3,0.3,1.8,1.0
51,Carlos Delfino,SG,24,DET,16,0,8.4,0.9,2.3,.405,0.2,1.0,.188,0.8,1.3,.571,.446,0.3,0.4,.667,0.4,0.9,1.3,0.5,0.3,0.1,0.4,0.8,2.3
52,Luol Deng,SF,21,CHI,10,10,41.0,8.8,16.8,.524,0.0,0.1,.000,8.8,16.7,.527,.524,4.6,5.7,.807,3.0,5.7,8.7,2.4,1.0,0.7,2.3,2.2,22.2
53,Boris Diaw,PF,24,PHO,10,0,23.5,2.8,5.9,.475,0.0,0.6,.000,2.8,5.3,.528,.475,1.0,1.5,.667,1.3,1.9,3.2,3.0,0.7,0.2,1.7,1.8,6.6
54,Yakhouba Diawara,SG,24,DEN,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,DeSagana Diop,C,25,DAL,6,3,23.3,1.5,2.5,.600,0.0,0.0,,1.5,2.5,.600,.600,0.5,1.2,.429,2.7,4.2,6.8,0.3,0.5,1.7,0.7,3.5,3.5
56,Juan Dixon,SG,28,TOR,6,0,10.5,1.3,3.5,.381,0.3,1.3,.250,1.0,2.2,.462,.429,0.0,0.0,,0.0,0.7,0.7,0.5,1.2,0.0,1.7,1.0,3.0
57,Michael Doleac,C,29,MIA,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Keyon Dooling,SG,26,ORL,4,0,16.3,3.0,6.3,.480,0.3,0.8,.333,2.8,5.5,.500,.500,1.0,1.5,.667,0.3,1.5,1.8,1.3,0.5,0.3,0.5,1.8,7.3
59,Chris Duhon,PG,24,CHI,9,0,19.1,1.0,3.4,.290,0.7,2.1,.316,0.3,1.3,.250,.387,0.9,1.1,.800,0.3,1.4,1.8,2.3,0.3,0.1,0.8,1.3,3.6
60,Tim Duncan*,C,30,SAS,20,20,36.8,8.7,16.7,.521,0.0,0.0,,8.7,16.7,.521,.521,4.8,7.5,.644,3.7,7.8,11.5,3.3,0.7,3.1,3.0,3.0,22.2
61,Monta Ellis,SG,21,GSW,11,6,21.6,2.9,7.5,.390,0.1,0.8,.111,2.8,6.6,.425,.396,2.1,2.5,.821,0.7,1.5,2.3,0.9,0.9,0.2,1.8,2.1,8.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Francisco Elson,C,30,SAS,20,8,11.5,1.3,2.2,.591,0.0,0.1,.000,1.3,2.2,.605,.591,0.7,1.0,.700,1.1,2.0,3.1,0.1,0.4,0.3,1.0,2.1,3.3
64,Maurice Evans,SG,28,LAL,5,0,16.4,2.0,5.2,.385,1.0,2.6,.385,1.0,2.6,.385,.481,0.0,0.0,,0.6,1.0,1.6,0.6,0.4,0.0,0.0,0.8,5.0
65,Jordan Farmar,PG,20,LAL,5,5,22.8,2.4,5.6,.429,0.4,2.0,.200,2.0,3.6,.556,.464,1.2,1.4,.857,0.2,2.6,2.8,1.6,1.2,0.2,1.0,1.8,6.4
66,Michael Finley,SF,33,SAS,20,20,26.9,3.7,8.9,.410,2.2,5.3,.419,1.5,3.7,.397,.534,1.8,2.0,.897,0.4,2.5,2.9,1.1,0.6,0.2,0.7,1.4,11.3
67,Derek Fisher,SG,32,UTA,16,14,27.8,3.1,7.6,.405,0.8,2.0,.375,2.3,5.6,.416,.455,2.6,2.8,.933,0.3,1.3,1.6,2.6,1.0,0.1,1.2,3.2,9.5
68,T.J. Ford,PG,23,TOR,6,5,22.7,6.2,12.7,.487,0.8,1.7,.500,5.3,11.0,.485,.520,2.8,3.5,.810,0.8,0.8,1.7,4.0,1.2,0.3,2.3,1.2,16.0
69,Adonal Foyle,C,31,GSW,3,0,2.0,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7
70,Devean George,SF,29,DAL,6,1,18.2,0.8,4.2,.200,0.5,2.0,.250,0.3,2.2,.154,.260,1.3,1.7,.800,0.7,2.3,3.0,0.7,1.0,0.3,1.2,2.0,3.5
71,Daniel Gibson,PG,20,CLE,20,2,20.1,2.5,5.8,.431,1.4,3.3,.409,1.2,2.5,.460,.547,1.9,2.2,.884,0.5,1.2,1.6,1.1,0.6,0.2,0.5,1.7,8.3
72,Manu Ginóbili,SG,29,SAS,20,0,30.1,5.0,12.4,.401,1.9,5.0,.384,3.1,7.4,.412,.478,4.9,5.8,.836,0.8,4.7,5.5,3.7,1.7,0.2,2.1,3.1,16.7
73,Gordan Giriček,SG,29,UTA,17,3,18.1,2.2,5.4,.418,0.8,1.5,.538,1.4,3.8,.369,.495,0.8,0.9,.875,0.2,1.4,1.6,1.0,0.2,0.1,1.3,2.2,6.1
74,Drew Gooden,PF,25,CLE,20,20,30.3,5.0,10.1,.493,0.0,0.1,.000,5.0,10.0,.497,.493,1.5,2.0,.769,2.5,5.6,8.0,1.0,0.5,0.5,1.4,3.1,11.4
75,Ben Gordon,SG,23,CHI,10,10,39.5,6.1,14.7,.415,2.4,5.5,.436,3.7,9.2,.402,.497,5.8,6.3,.921,0.9,2.9,3.8,3.8,0.9,0.1,3.4,3.4,20.4
76,Joey Graham,SF,24,TOR,6,3,18.2,1.0,3.5,.286,0.0,0.2,.000,1.0,3.3,.300,.286,0.7,0.8,.800,0.2,3.2,3.3,0.3,0.7,0.0,1.0,2.0,2.7
77,Adrian Griffin,SF,32,CHI,4,0,2.3,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0
78,Richard Hamilton,SG,28,DET,16,16,39.9,6.8,15.8,.429,0.5,1.3,.400,6.3,14.5,.431,.444,4.8,5.6,.865,2.0,2.3,4.3,3.8,0.9,0.1,1.9,3.8,18.8
79,Matt Harpring,SF,30,UTA,17,0,25.5,3.6,8.0,.456,0.0,0.2,.000,3.6,7.8,.470,.456,2.0,2.8,.723,1.9,2.9,4.8,1.4,0.4,0.2,1.3,2.4,9.3
80,Al Harrington,PF,26,GSW,11,5,23.8,3.5,8.9,.398,1.4,3.5,.395,2.2,5.5,.400,.474,1.7,2.7,.633,1.5,3.1,4.6,0.5,0.5,0.6,0.9,3.6,10.2
81,Devin Harris,PG,23,DAL,6,6,27.2,5.2,10.5,.492,0.5,1.7,.300,4.7,8.8,.528,.516,2.3,3.2,.737,0.2,1.8,2.0,5.0,1.0,0.2,1.5,3.8,13.2
82,Udonis Haslem,PF,26,MIA,4,4,25.8,3.0,6.3,.480,0.0,0.0,,3.0,6.3,.480,.480,1.5,2.0,.750,1.0,4.3,5.3,1.0,0.3,0.5,0.5,3.5,7.5
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Chuck Hayes,PF,23,HOU,7,7,28.1,1.7,2.4,.706,0.0,0.1,.000,1.7,2.3,.750,.706,0.3,0.7,.400,2.0,4.4,6.4,0.4,1.3,0.4,1.0,3.1,3.7
85,Jarvis Hayes,SF,25,WAS,4,4,34.8,3.8,11.5,.326,1.8,4.8,.368,2.0,6.8,.296,.402,1.5,1.8,.857,1.0,2.5,3.5,1.0,0.5,0.3,0.0,3.0,10.8
86,Brendan Haywood,C,27,WAS,3,0,11.3,1.7,2.3,.714,0.0,0.0,,1.7,2.3,.714,.714,1.0,1.3,.750,1.0,0.7,1.7,0.3,0.3,0.0,0.3,2.3,4.3
87,Luther Head,SG,24,HOU,7,0,20.1,1.6,5.1,.306,0.9,3.3,.261,0.7,1.9,.385,.389,0.6,1.1,.500,0.3,2.4,2.7,1.1,0.4,0.3,1.0,2.3,4.6
88,Nenê,C,24,DEN,5,5,35.8,6.2,10.6,.585,0.0,0.0,,6.2,10.6,.585,.585,2.8,3.6,.778,4.4,3.4,7.8,2.4,0.6,0.6,2.6,4.2,15.2
89,Grant Hill*,SG,34,ORL,4,4,35.8,4.8,9.5,.500,0.0,0.0,,4.8,9.5,.500,.500,5.5,8.3,.667,0.5,5.0,5.5,3.8,0.5,0.3,2.5,2.0,15.0
90,Kirk Hinrich,PG,26,CHI,10,10,36.2,4.4,11.7,.376,1.3,4.3,.302,3.1,7.4,.419,.432,2.0,2.6,.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.1
91,Robert Horry,PF,36,SAS,18,0,20.1,1.4,3.3,.417,0.7,2.1,.351,0.7,1.3,.522,.525,0.8,0.9,.824,0.9,3.0,3.9,1.6,0.6,1.3,0.8,1.7,4.3
92,Eddie House,SG,28,NJN,4,0,4.5,0.5,2.0,.250,0.3,1.5,.167,0.3,0.5,.500,.313,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.0,0.5,0.5,1.3
93,Dwight Howard,C,21,ORL,4,4,41.8,5.8,10.5,.548,0.0,0.0,,5.8,10.5,.548,.548,3.8,8.3,.455,4.0,10.8,14.8,1.8,0.5,1.0,4.3,3.3,15.3
94,Josh Howard,SF,26,DAL,6,6,41.3,8.5,16.5,.515,1.2,3.0,.389,7.3,13.5,.543,.551,3.2,4.5,.704,2.5,7.3,9.8,2.8,2.2,0.8,2.0,3.7,21.3
95,Juwan Howard,PF,33,HOU,7,0,22.4,2.0,5.0,.400,0.0,0.0,,2.0,5.0,.400,.400,1.0,1.6,.636,1.4,3.0,4.4,1.0,0.7,0.0,0.6,1.4,5.0
96,Larry Hughes,SG,28,CLE,18,18,35.5,3.8,11.1,.347,1.1,3.0,.352,2.8,8.1,.345,.394,2.6,3.5,.746,0.5,3.4,3.9,2.4,1.4,0.4,2.3,1.9,11.3
97,Kris Humphries,PF,21,TOR,6,0,11.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.5,1.3,.375,1.2,1.7,2.8,0.2,0.2,0.3,0.5,1.8,1.5
98,Lindsey Hunter,PG,36,DET,13,0,10.2,0.5,2.4,.226,0.3,1.4,.222,0.2,1.0,.231,.290,0.4,0.4,1.000,0.2,0.6,0.8,1.2,0.5,0.1,0.8,1.7,1.8
99,Zydrunas Ilgauskas,C,31,CLE,20,20,32.5,4.9,9.9,.492,0.0,0.0,,4.9,9.9,.492,.492,2.9,3.4,.838,3.3,6.4,9.7,0.9,0.5,0.8,1.6,3.0,12.6
100,Allen Iverson*,SG,31,DEN,5,5,44.6,8.4,22.8,.368,1.0,3.4,.294,7.4,19.4,.381,.390,5.0,6.2,.806,0.0,0.6,0.6,5.8,1.4,0.0,3.0,2.2,22.8
101,Luke Jackson,SF,25,TOR,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,0.3,1.3,1.7,0.3,0.3,0.0,0.3,1.0,2.0
102,Stephen Jackson,SF,28,GSW,11,11,41.3,5.5,14.6,.379,2.4,6.5,.361,3.2,8.1,.393,.460,6.5,7.9,.816,0.5,3.1,3.6,3.6,2.0,0.7,3.7,3.5,19.9
103,LeBron James,SF,22,CLE,20,20,44.7,8.3,20.0,.416,1.1,3.8,.280,7.3,16.2,.448,.442,7.4,9.8,.755,1.3,6.8,8.1,8.0,1.7,0.5,3.3,2.0,25.1
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Antawn Jamison,PF,30,WAS,4,4,43.3,12.3,25.8,.476,2.3,6.5,.346,10.0,19.3,.519,.519,5.3,7.0,.750,3.3,6.5,9.8,1.3,0.5,1.0,1.8,3.3,32.0
106,Šarūnas Jasikevičius,PG,30,GSW,4,0,1.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.3,0.5,.500,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.3
107,Richard Jefferson,SF,26,NJN,12,12,40.8,6.8,14.0,.482,1.1,3.3,.325,5.7,10.7,.531,.521,5.1,5.5,.924,0.3,5.3,5.6,2.3,0.8,0.4,2.3,2.0,19.7
108,Damon Jones,PG,30,CLE,11,0,12.6,0.7,2.4,.308,0.6,2.0,.318,0.1,0.4,.250,.442,0.3,0.3,1.000,0.1,0.7,0.8,1.0,0.0,0.0,0.0,0.9,2.4
109,Eddie Jones,SG,35,MIA,3,2,22.0,0.7,3.0,.222,0.3,2.0,.167,0.3,1.0,.333,.278,1.7,2.0,.833,0.3,1.7,2.0,1.7,0.3,0.3,0.3,2.3,3.3
110,James Jones,SF,26,PHO,11,6,15.5,1.7,3.3,.528,0.7,1.6,.444,1.0,1.6,.611,.639,0.8,1.0,.818,0.3,1.1,1.4,0.3,0.2,0.2,0.4,1.0,5.0
111,Jason Kapono,SF,25,MIA,4,1,19.3,2.0,4.3,.471,0.5,1.0,.500,1.5,3.3,.462,.529,0.5,0.5,1.000,0.0,1.3,1.3,0.5,0.5,0.0,0.3,2.3,5.0
112,Jason Kidd*,PG,33,NJN,12,12,40.3,5.3,12.3,.432,2.8,6.8,.420,2.5,5.6,.448,.547,1.1,2.1,.520,1.9,9.0,10.9,10.9,1.8,0.4,3.4,2.6,14.6
113,Andrei Kirilenko,SF,25,UTA,17,17,31.0,3.2,7.2,.447,0.2,0.5,.333,3.1,6.7,.456,.459,3.0,3.8,.785,1.6,3.6,5.2,2.6,0.9,2.4,2.1,3.1,9.6
114,Linas Kleiza,PF,22,DEN,5,0,13.2,0.6,2.6,.231,0.2,1.2,.167,0.4,1.4,.286,.269,0.2,0.4,.500,0.0,1.6,1.6,0.4,0.0,0.0,0.0,1.2,1.6
115,John Lucas III,PG,24,HOU,2,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
116,Shawn Marion,SF,28,PHO,11,11,41.4,6.9,13.8,.500,1.1,3.1,.353,5.8,10.7,.542,.539,2.0,3.0,.667,2.5,7.9,10.4,1.2,1.5,1.7,1.1,2.5,16.9
117,Donyell Marshall,PF,33,CLE,19,0,10.7,1.2,3.6,.333,0.7,2.4,.311,0.5,1.3,.375,.435,0.4,0.6,.636,0.6,1.5,2.2,0.3,0.2,0.2,0.3,1.6,3.5
118,Darrick Martin,PG,35,TOR,2,0,4.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0
119,Roger Mason,SG,26,WAS,4,0,14.0,1.8,4.0,.438,1.3,2.5,.500,0.5,1.5,.333,.594,1.3,1.5,.833,0.0,0.5,0.5,0.3,0.3,0.0,0.8,2.5,6.0
120,Jason Maxiell,C,23,DET,14,0,10.4,1.6,2.4,.667,0.0,0.1,.000,1.6,2.3,.688,.667,0.9,1.6,.522,0.8,1.6,2.4,0.1,0.3,0.6,0.5,1.5,4.0
121,Antonio McDyess,PF,32,DET,16,0,22.1,2.3,6.6,.349,0.0,0.1,.000,2.3,6.5,.356,.349,1.2,1.6,.731,2.6,4.5,7.1,1.1,0.7,0.9,1.1,3.4,5.8
122,Tracy McGrady*,SG,27,HOU,7,7,40.0,9.0,22.9,.394,1.3,5.1,.250,7.7,17.7,.435,.422,6.0,8.1,.737,0.7,5.1,5.9,7.3,0.7,0.9,3.0,1.7,25.3
123,C.J. Miles,SG,19,UTA,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,Darko Miličić,PF,21,ORL,4,0,28.8,5.0,8.5,.588,0.0,0.0,,5.0,8.5,.588,.588,2.3,4.3,.529,2.5,2.0,4.5,1.0,0.3,1.0,0.5,2.3,12.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Paul Millsap,PF,21,UTA,17,0,15.5,2.5,4.7,.525,0.0,0.1,.000,2.5,4.6,.532,.525,0.9,1.4,.667,2.2,2.2,4.4,0.5,0.6,0.5,0.8,2.3,5.9
127,Yao Ming*,C,26,HOU,7,7,37.1,7.9,17.9,.440,0.0,0.0,,7.9,17.9,.440,.440,9.4,10.7,.880,3.3,7.0,10.3,0.9,0.1,0.7,4.7,3.9,25.1
128,Nazr Mohammed,C,29,DET,2,0,3.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.5,1.5,1.000,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,2.5
129,Mikki Moore,C,31,NJN,12,12,33.3,4.7,8.3,.560,0.0,0.0,,4.7,8.3,.560,.560,1.9,2.4,.793,1.9,3.7,5.6,1.2,0.8,0.6,1.7,3.9,11.3
