,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24,Adrian Caldwell,PF,23,HOU,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Joe Barry Carroll,C,31,DEN,3,3,15.3,3.0,5.3,.563,0.0,0.0,,3.0,5.3,.563,.563,0.7,0.7,1.000,0.3,2.7,3.0,1.0,0.3,1.7,0.3,2.0,6.7
26,Bill Cartwright,C,32,CHI,16,16,28.9,3.1,7.6,.413,0.0,0.0,,3.1,7.6,.413,.413,1.8,2.7,.674,1.6,3.1,4.7,1.0,0.3,0.3,1.6,3.3,8.1
27,Tom Chambers,PF,30,PHO,16,16,38.3,7.3,17.2,.425,0.3,1.2,.263,7.0,16.0,.438,.435,7.3,8.3,.879,1.3,5.4,6.7,1.9,0.4,0.4,3.1,3.4,22.2
28,Maurice Cheeks*,PG,33,NYK,10,10,38.8,5.0,10.4,.481,0.0,0.4,.000,5.0,10.0,.500,.481,2.8,3.1,.903,1.2,2.7,3.9,8.5,1.7,0.2,1.9,2.1,12.8
29,Derrick Chievous,SF,22,CLE,3,0,9.3,2.0,3.3,.600,0.0,0.0,,2.0,3.3,.600,.600,2.3,3.0,.778,0.7,0.3,1.0,0.7,0.3,0.0,1.0,0.7,6.3
30,Michael Cooper,SG,33,LAL,9,0,19.2,1.1,3.9,.286,0.3,1.3,.250,0.8,2.6,.304,.329,0.0,0.0,,1.2,1.4,2.7,2.8,0.8,0.4,0.8,2.3,2.6
31,Wayne Cooper,C,33,POR,18,0,13.8,1.1,2.6,.404,0.0,0.0,,1.1,2.6,.404,.404,0.6,1.1,.526,1.4,2.6,3.9,0.3,0.3,1.6,0.3,2.2,2.7
32,Lanard Copeland,SG,24,PHI,4,0,2.3,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.0
33,Terry Cummings,PF,28,SAS,10,10,37.5,10.3,19.5,.528,0.1,0.5,.200,10.2,19.0,.537,.531,4.2,5.2,.808,3.1,6.3,9.4,2.2,0.7,0.4,1.9,3.9,24.9
34,Brad Daugherty,C,24,CLE,5,5,37.2,8.2,14.0,.586,0.0,0.0,,8.2,14.0,.586,.586,6.4,9.2,.696,0.8,8.8,9.6,4.0,0.4,0.8,2.6,2.4,22.8
35,Charles Davis,SF,31,CHI,6,0,3.3,0.3,1.2,.286,0.0,0.2,.000,0.3,1.0,.333,.286,0.0,0.0,,0.5,0.0,0.5,0.2,0.0,0.0,0.2,0.8,0.7
36,Walter Davis,SG,35,DEN,3,0,23.3,6.0,15.0,.400,0.0,0.3,.000,6.0,14.7,.409,.400,2.0,2.0,1.000,1.3,1.7,3.0,2.0,0.3,0.0,1.7,1.3,14.0
37,Johnny Dawkins,PG,26,PHI,10,10,38.6,5.3,11.5,.461,0.0,0.7,.000,5.3,10.8,.491,.461,3.6,4.3,.837,0.5,1.7,2.2,9.3,1.7,0.2,2.9,2.2,14.2
38,Vlade Divac*,C,21,LAL,9,1,19.4,3.6,4.9,.727,0.1,0.2,.500,3.4,4.7,.738,.739,1.9,2.1,.895,1.8,3.6,5.3,1.1,0.9,1.7,1.4,3.0,9.1
39,James Donaldson,C,32,DAL,3,3,24.7,3.0,4.3,.692,0.0,0.0,,3.0,4.3,.692,.692,1.3,1.7,.800,2.0,3.3,5.3,0.7,0.7,0.0,1.3,2.7,7.3
40,Larry Drew,PG,31,LAL,7,0,7.3,0.4,1.1,.375,0.1,0.6,.250,0.3,0.6,.500,.438,0.7,0.9,.833,0.0,0.3,0.3,0.6,0.4,0.0,0.6,1.3,1.7
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Clyde Drexler*,SG,27,POR,21,21,40.6,8.2,18.6,.441,0.4,2.0,.220,7.8,16.6,.467,.453,4.6,5.9,.774,3.0,4.2,7.2,7.1,2.5,0.9,3.2,3.4,21.4
43,Kevin Duckworth,C,25,POR,15,15,30.2,5.5,12.5,.439,0.0,0.0,,5.5,12.5,.439,.439,2.2,3.1,.717,1.9,3.9,5.8,1.1,0.3,0.6,2.2,4.0,13.1
44,Joe Dumars*,SG,26,DET,20,20,37.7,6.5,14.2,.458,0.3,1.0,.263,6.3,13.3,.472,.467,5.0,5.7,.876,0.9,1.3,2.2,4.8,1.1,0.0,2.7,1.9,18.2
45,T.R. Dunn,SF,34,DEN,3,0,10.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,2.0,2.3,0.7,1.3,0.3,0.3,1.0,0.0
46,Mark Eaton,C,33,UTA,5,5,25.6,1.8,3.4,.529,0.0,0.0,,1.8,3.4,.529,.529,0.2,1.0,.200,1.6,4.4,6.0,0.0,0.6,2.8,0.8,3.4,3.8
47,Blue Edwards,SF,24,UTA,5,0,18.8,2.8,5.2,.538,0.2,0.6,.333,2.6,4.6,.565,.558,1.4,1.6,.875,1.6,2.0,3.6,1.6,1.4,0.4,2.4,3.2,7.2
48,James Edwards,C,34,DET,20,20,26.8,5.7,11.6,.494,0.0,0.1,.000,5.7,11.5,.496,.494,2.9,4.8,.604,1.2,2.4,3.6,0.7,0.3,0.6,1.6,3.7,14.3
49,Craig Ehlo,SG,28,CLE,5,5,39.2,5.2,12.4,.419,1.0,3.0,.333,4.2,9.4,.447,.460,2.4,3.8,.632,1.4,5.0,6.4,6.4,1.2,0.0,2.4,3.6,13.8
50,Sean Elliott,SF,21,SAS,10,10,29.1,5.3,9.6,.552,0.0,0.1,.000,5.3,9.5,.558,.552,2.1,2.9,.724,1.1,3.0,4.1,1.8,0.9,0.6,1.5,3.7,12.7
51,Alex English*,SF,36,DEN,3,3,25.3,8.3,14.7,.568,0.0,0.0,,8.3,14.7,.568,.568,3.0,3.7,.818,1.0,2.0,3.0,3.0,0.7,0.3,0.7,2.0,19.7
52,Patrick Ewing*,C,27,NYK,10,10,39.5,11.4,21.9,.521,0.1,0.2,.500,11.3,21.7,.521,.523,6.5,7.9,.823,2.1,8.4,10.5,3.1,1.3,2.0,2.7,4.1,29.4
53,Vern Fleming,PG,27,IND,3,3,37.7,5.3,11.3,.471,0.0,0.7,.000,5.3,10.7,.500,.471,2.7,3.0,.889,1.3,3.0,4.3,6.0,0.7,0.3,2.7,2.0,13.3
54,Sleepy Floyd,PG,29,HOU,4,4,43.0,7.5,16.0,.469,0.8,3.0,.250,6.8,13.0,.519,.492,2.8,4.3,.647,1.8,2.0,3.8,10.3,1.3,0.3,3.8,1.3,18.5
55,Kevin Gamble,SF,24,BOS,3,0,2.7,1.0,1.7,.600,0.0,0.0,,1.0,1.7,.600,.600,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.3,0.3,2.0
56,Mike Gminski,C,30,PHI,10,10,34.2,5.7,11.7,.487,0.0,0.5,.000,5.7,11.2,.509,.487,1.4,1.5,.933,0.8,4.6,5.4,1.1,0.8,2.3,1.7,2.7,12.8
57,Greg Grant,PG,23,PHO,7,0,6.7,1.3,2.9,.450,0.1,0.4,.333,1.1,2.4,.471,.475,0.0,0.0,,0.3,0.6,0.9,1.4,0.3,0.0,0.7,0.3,2.7
58,Horace Grant,PF,24,CHI,16,16,38.5,5.1,9.9,.509,0.0,0.1,.000,5.1,9.8,.516,.509,2.1,3.3,.623,4.6,5.4,9.9,2.5,1.1,1.1,1.6,3.2,12.2
59,Stuart Gray,C,26,NYK,4,0,3.0,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.0,0.0,,0.8,1.3,2.0,0.0,0.3,0.0,0.8,0.8,1.0
60,Jeff Grayer,SF,24,MIL,4,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.3,0.0
61,A.C. Green,PF,26,LAL,9,9,28.0,4.6,8.8,.519,0.0,0.0,,4.6,8.8,.519,.519,2.7,3.6,.750,3.8,5.2,9.0,1.0,0.6,0.4,1.6,2.4,11.8
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Rickey Green,PG,35,IND,3,0,10.3,0.3,2.3,.143,0.0,0.0,,0.3,2.3,.143,.143,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.7,0.7
64,Dave Greenwood,PF,32,DET,5,0,9.4,0.4,0.8,.500,0.0,0.0,,0.4,0.8,.500,.500,0.2,0.8,.250,0.4,1.4,1.8,0.0,0.4,0.0,0.4,2.2,1.0
65,Darrell Griffith,SG,31,UTA,5,0,19.4,3.8,8.4,.452,1.0,1.8,.556,2.8,6.6,.424,.512,0.8,1.0,.800,1.2,3.0,4.2,0.6,1.2,0.2,0.6,0.6,9.4
66,Bob Hansen,SG,29,UTA,5,5,29.0,4.2,8.6,.488,1.4,2.8,.500,2.8,5.8,.483,.570,0.2,0.8,.250,1.4,1.4,2.8,1.0,0.6,0.0,0.8,2.8,10.0
67,Bill Hanzlik,PF,32,DEN,3,0,26.3,1.7,5.7,.294,0.3,1.0,.333,1.3,4.7,.286,.324,3.3,3.3,1.000,1.7,1.7,3.3,3.7,1.7,0.7,0.7,4.3,7.0
68,Derek Harper,PG,28,DAL,3,3,39.7,7.0,16.0,.438,1.7,5.3,.313,5.3,10.7,.500,.490,3.7,5.3,.688,0.7,2.0,2.7,7.7,1.3,0.0,4.0,4.3,19.3
69,Scott Hastings,PF,29,DET,5,0,3.2,0.2,0.8,.250,0.0,0.6,.000,0.2,0.2,1.000,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.4
70,Hersey Hawkins,SG,23,PHI,10,10,41.5,8.1,16.3,.497,1.4,3.6,.389,6.7,12.7,.528,.540,5.9,6.3,.937,0.8,2.3,3.1,3.6,1.2,0.7,3.1,2.5,23.5
71,Gerald Henderson,PG,34,DET,8,0,2.4,0.1,0.6,.200,0.0,0.4,.000,0.1,0.3,.500,.200,0.0,0.0,,0.3,0.1,0.4,0.5,0.3,0.0,0.1,0.4,0.3
72,Craig Hodges,SG,29,CHI,16,1,15.9,1.8,4.6,.378,0.8,2.6,.293,1.0,2.1,.485,.459,0.2,0.3,.750,0.4,0.8,1.1,1.1,0.3,0.0,0.9,1.9,4.4
73,Tito Horford,C,24,MIL,2,0,1.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,Jeff Hornacek,SG,26,PHO,16,16,36.4,7.0,13.7,.511,0.4,1.5,.250,6.6,12.2,.544,.525,4.3,4.6,.932,0.8,3.1,3.9,4.6,1.5,0.0,2.1,2.7,18.6
75,Jay Humphries,PG,27,MIL,3,2,26.3,2.7,5.0,.533,0.3,1.0,.333,2.3,4.0,.583,.567,3.3,4.3,.769,0.3,1.3,1.7,6.3,1.0,0.0,2.7,2.0,9.0
76,Byron Irvin,SG,23,POR,4,0,11.8,1.3,5.5,.227,0.0,0.0,,1.3,5.5,.227,.227,1.3,1.5,.833,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.8,3.8
77,Mark Jackson,PG,24,NYK,9,0,9.0,1.4,3.4,.419,0.0,0.2,.000,1.4,3.2,.448,.419,0.9,1.2,.727,0.1,0.4,0.6,2.3,0.2,0.0,0.8,0.6,3.8
78,Buck Johnson,SF,26,HOU,4,4,37.0,5.0,12.0,.417,0.0,0.3,.000,5.0,11.8,.426,.417,2.8,3.3,.846,2.0,2.0,4.0,2.3,1.5,0.5,1.0,4.0,12.8
79,Dennis Johnson*,PG,35,BOS,5,5,32.4,6.0,12.4,.484,0.4,1.2,.333,5.6,11.2,.500,.500,1.4,1.4,1.000,0.4,2.4,2.8,5.6,0.4,0.4,2.0,3.4,13.8
80,Eddie Johnson,SF,30,PHO,16,0,21.1,4.5,10.0,.450,0.9,2.4,.395,3.6,7.6,.467,.497,2.3,2.9,.787,0.9,2.6,3.6,1.1,0.6,0.3,1.3,2.5,12.3
81,Eric Johnson,PG,23,UTA,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Kevin Johnson,PG,23,PHO,16,16,36.4,7.7,16.1,.479,0.1,0.7,.182,7.6,15.4,.492,.482,5.8,7.0,.821,0.6,2.8,3.3,10.6,1.6,0.0,3.9,1.8,21.3
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Magic Johnson*,PG,30,LAL,9,9,41.8,8.4,17.2,.490,0.6,2.8,.200,7.9,14.4,.546,.506,7.8,8.8,.886,1.3,5.0,6.3,12.8,1.2,0.1,4.0,3.1,25.2
85,Vinnie Johnson,SG,33,DET,20,0,23.2,4.3,9.2,.462,0.1,0.4,.286,4.2,8.9,.469,.467,1.7,2.2,.791,1.4,1.4,2.8,2.7,0.4,0.2,1.6,1.9,10.3
86,Nate Johnston,PF,23,POR,3,0,6.3,2.0,3.7,.545,0.0,0.0,,2.0,3.7,.545,.545,0.3,0.3,1.000,0.7,1.3,2.0,0.3,0.3,0.3,0.0,1.7,4.3
87,Anthony Jones,SG,27,DAL,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Caldwell Jones,PF,39,SAS,9,0,7.3,0.4,1.0,.444,0.0,0.0,,0.4,1.0,.444,.444,0.0,0.1,.000,0.7,0.8,1.4,0.2,0.0,0.3,0.3,1.1,0.9
89,Michael Jordan*,SG,26,CHI,16,16,42.1,13.7,26.6,.514,1.0,3.1,.320,12.7,23.5,.540,.533,8.3,9.9,.836,1.5,5.7,7.2,6.8,2.8,0.9,3.5,3.4,36.7
90,Tim Kempton,PF,26,DEN,3,1,10.7,2.3,3.0,.778,0.0,0.0,,2.3,3.0,.778,.778,1.3,1.3,1.000,0.3,1.3,1.7,1.3,0.0,0.0,0.7,2.7,6.0
91,Steve Kerr,PG,24,CLE,5,0,14.6,0.8,2.8,.286,0.0,0.6,.000,0.8,2.2,.364,.286,0.0,0.0,,0.2,1.0,1.2,2.0,0.8,0.0,0.4,1.2,1.6
92,Jerome Kersey,SF,27,POR,21,21,39.6,7.9,17.2,.460,0.0,0.1,.000,7.9,17.0,.464,.460,4.9,6.9,.715,3.1,5.1,8.3,2.1,1.6,1.0,2.1,4.1,20.7
93,Stacey King,PF,23,CHI,16,2,17.6,2.3,5.7,.407,0.0,0.1,.000,2.3,5.6,.411,.407,2.3,2.9,.766,1.1,2.1,3.2,0.6,0.4,0.5,1.1,2.0,6.9
94,Joe Kleine,C,28,BOS,5,0,15.8,2.6,3.4,.765,0.0,0.2,.000,2.6,3.2,.813,.765,1.0,1.2,.833,0.6,2.2,2.8,0.4,0.4,0.6,0.8,2.4,6.2
95,Frank Kornet,PF,23,MIL,2,0,2.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0
96,Bill Laimbeer,C,32,DET,20,20,33.4,4.6,10.0,.457,0.8,2.2,.349,3.8,7.8,.487,.495,1.3,1.5,.862,2.1,8.5,10.6,1.4,1.2,0.9,0.8,3.9,11.1
97,Jerome Lane,PF,23,DEN,2,2,7.0,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,1.0,0.0,0.0,1.0,2.0,0.5
98,Andrew Lang,C,23,PHO,12,0,7.8,0.5,0.8,.667,0.0,0.0,,0.5,0.8,.667,.667,0.3,0.6,.571,0.3,1.3,1.7,0.2,0.3,0.8,0.4,1.4,1.3
99,Eric Leckner,C,23,UTA,3,0,9.3,2.0,3.3,.600,0.3,0.3,1.000,1.7,3.0,.556,.650,1.7,3.0,.556,0.7,2.0,2.7,0.7,0.0,0.0,0.3,2.7,6.0
100,Fat Lever,SG,29,DEN,3,3,37.7,6.3,17.0,.373,0.3,2.3,.143,6.0,14.7,.409,.382,4.3,4.7,.929,3.7,7.0,10.7,7.0,2.7,0.3,1.7,2.3,17.3
101,Reggie Lewis,SG,24,BOS,5,5,40.0,7.4,12.4,.597,0.0,0.2,.000,7.4,12.2,.607,.597,5.4,7.0,.771,1.8,3.2,5.0,4.4,1.4,0.4,2.4,2.8,20.2
102,Todd Lichti,SG,23,DEN,3,0,23.3,5.0,9.7,.517,0.0,0.3,.000,5.0,9.3,.536,.517,4.7,6.3,.737,1.7,4.3,6.0,3.0,0.3,0.0,2.7,2.0,14.7
103,Brad Lohaus,PF,25,MIL,4,4,36.8,4.0,10.0,.400,1.5,4.0,.375,2.5,6.0,.417,.475,0.0,0.0,,1.0,5.8,6.8,1.3,2.0,2.3,2.3,4.3,9.5
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Rick Mahorn,PF,31,PHI,10,10,34.2,3.7,8.6,.430,0.0,0.1,.000,3.7,8.5,.435,.430,2.0,2.6,.769,1.8,5.2,7.0,1.0,0.7,0.8,1.3,4.1,9.4
106,Dan Majerle,SG,24,PHO,16,0,29.9,4.6,9.4,.487,0.3,0.8,.333,4.3,8.6,.500,.500,3.2,4.1,.785,1.9,3.2,5.1,2.1,1.3,0.1,1.1,2.1,12.6
107,Karl Malone*,PF,26,UTA,5,5,40.6,9.2,21.0,.438,0.0,0.2,.000,9.2,20.8,.442,.438,6.8,9.0,.756,3.2,7.0,10.2,2.2,2.2,1.0,2.4,4.4,25.2
108,Vernon Maxwell,SG,24,HOU,4,4,39.8,7.5,20.3,.370,2.0,6.5,.308,5.5,13.8,.400,.420,2.8,5.3,.524,1.3,1.8,3.0,4.3,1.3,0.0,1.5,3.0,19.8
109,Mel McCants,SF,22,LAL,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
110,George McCloud,SF,22,IND,1,0,4.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
111,Tim McCormick,C,27,HOU,3,0,7.0,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.7,.500,0.3,2.3,2.7,0.0,0.0,0.0,0.0,1.7,1.0
112,Mike McGee,SF,30,PHO,10,0,4.4,0.7,2.0,.350,0.3,0.7,.429,0.4,1.3,.308,.425,0.1,0.4,.250,0.1,0.3,0.4,0.2,0.1,0.1,0.2,0.6,1.8
113,Kevin McHale*,PF,32,BOS,5,5,38.4,8.4,13.8,.609,0.2,0.6,.333,8.2,13.2,.621,.616,5.0,5.8,.862,1.6,6.2,7.8,2.6,0.4,2.0,2.8,3.4,22.0
114,Mark McNamara,C,30,LAL,2,0,2.5,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0
115,Reggie Miller*,SG,24,IND,3,3,41.7,6.7,11.7,.571,1.0,2.3,.429,5.7,9.3,.607,.614,6.3,7.0,.905,0.3,3.7,4.0,2.0,1.0,0.0,1.0,2.0,20.7
116,Mike Mitchell,F,34,SAS,4,0,3.8,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.0,0.0,,0.3,0.5,0.8,0.5,0.0,0.0,0.5,0.5,1.5
117,Paul Mokeski,C,33,CLE,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.7,0.7,1.000,0.0,0.7,0.7,0.0,0.3,0.3,0.0,0.7,1.3
118,Johnny Moore,PG,31,SAS,9,0,9.6,0.7,2.7,.250,0.0,0.7,.000,0.7,2.0,.333,.250,0.4,0.9,.500,0.3,0.9,1.2,2.3,0.8,0.1,0.8,1.2,1.8
119,John Morton,SG,22,CLE,2,0,4.5,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0
120,Larry Nance,PF,30,CLE,5,5,31.8,5.2,9.0,.578,0.0,0.0,,5.2,9.0,.578,.578,1.8,2.4,.750,0.8,4.0,4.8,2.4,0.6,2.0,0.8,4.0,12.2
121,Calvin Natt,SF,33,IND,2,0,7.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.5,1.0
122,Ed Nealy,PF,29,CHI,15,0,15.2,1.1,2.4,.472,0.0,0.1,.000,1.1,2.3,.486,.472,0.9,1.4,.619,1.1,2.4,3.5,0.3,0.7,0.1,0.5,3.0,3.1
123,Johnny Newman,SF,26,NYK,10,0,23.1,3.8,8.5,.447,0.4,1.0,.400,3.4,7.5,.453,.471,3.7,4.9,.755,1.1,1.0,2.1,1.0,0.9,0.3,1.7,4.1,11.7
124,Kurt Nimphius,C,31,PHI,4,0,4.5,0.3,1.8,.143,0.0,0.0,,0.3,1.8,.143,.143,0.0,0.0,,0.8,0.3,1.0,0.0,0.3,0.3,0.0,0.3,0.5
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Charles Oakley,PF,26,NYK,10,8,33.6,4.3,8.4,.512,0.1,0.1,1.000,4.2,8.3,.506,.518,3.4,5.2,.654,3.9,7.1,11.0,2.7,1.1,0.2,2.2,3.3,12.1
127,Hakeem Olajuwon*,C,27,HOU,4,4,40.3,7.8,17.5,.443,0.0,0.0,,7.8,17.5,.443,.443,3.0,4.3,.706,3.8,7.8,11.5,2.0,2.5,5.8,2.8,4.8,18.5
128,Robert Parish*,C,36,BOS,5,5,34.0,6.2,10.8,.574,0.0,0.0,,6.2,10.8,.574,.574,3.4,3.6,.944,4.6,5.4,10.0,2.6,1.0,1.4,2.4,4.2,15.8
129,Jim Paxson,PG,32,BOS,5,0,12.4,1.6,3.2,.500,0.0,0.2,.000,1.6,3.0,.533,.500,0.6,0.8,.750,0.0,0.0,0.0,1.4,1.0,0.0,0.6,0.2,3.8
130,John Paxson,PG,29,CHI,15,15,26.3,2.5,5.8,.425,0.3,0.6,.444,2.2,5.2,.423,.448,0.9,0.9,1.000,0.1,1.3,1.5,3.6,0.6,0.0,1.0,2.8,6.1
