,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
45,James Donaldson,C,34,NYK,2,0,5.5,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.5,1.0,1.0,2.0
46,Sherman Douglas,PG,25,BOS,6,0,10.8,1.5,4.2,.360,0.0,0.3,.000,1.5,3.8,.391,.360,0.2,0.3,.500,0.2,0.5,0.7,1.7,0.0,0.0,0.7,1.3,3.2
47,Greg Dreiling,C,29,IND,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
48,Clyde Drexler*,SG,29,POR,21,21,40.3,9.4,20.2,.466,0.9,3.9,.235,8.5,16.4,.520,.488,6.6,8.1,.807,2.9,4.5,7.4,7.0,1.5,1.0,2.8,3.7,26.3
49,Kevin Duckworth,C,27,POR,21,21,30.8,5.1,10.3,.495,0.0,0.0,,5.1,10.3,.495,.495,1.7,2.5,.660,1.9,3.7,5.6,2.0,0.5,0.6,2.1,3.6,11.9
50,Chris Dudley,C,26,NJN,4,0,19.3,1.3,3.5,.357,0.0,0.0,,1.3,3.5,.357,.357,1.0,2.0,.500,3.3,3.0,6.3,0.8,0.5,2.5,0.3,3.5,3.5
51,Joe Dumars*,SG,28,DET,5,5,44.2,6.4,13.6,.471,1.0,2.0,.500,5.4,11.6,.466,.507,3.0,3.8,.789,1.0,0.6,1.6,3.2,1.0,0.2,1.4,2.2,16.8
52,Mark Eaton,C,35,UTA,16,16,29.6,1.6,2.9,.565,0.0,0.0,,1.6,2.9,.565,.565,1.3,1.7,.778,1.9,3.8,5.6,0.3,0.4,2.3,0.7,2.9,4.6
53,Blue Edwards,SF,26,UTA,16,7,22.1,3.3,6.9,.468,0.1,0.6,.200,3.1,6.3,.495,.477,1.4,2.0,.719,1.4,1.8,3.2,1.1,1.4,0.2,1.6,2.8,8.1
54,James Edwards,C,36,LAC,5,0,17.4,2.0,4.8,.417,0.0,0.0,,2.0,4.8,.417,.417,2.4,3.8,.632,1.0,1.6,2.6,0.6,0.2,0.2,0.8,2.2,6.4
55,Kevin Edwards,PG,26,MIA,3,0,18.3,1.7,4.3,.385,0.0,0.0,,1.7,4.3,.385,.385,1.7,2.7,.625,0.3,2.0,2.3,2.3,0.7,0.0,1.7,1.0,5.0
56,Craig Ehlo,SG,30,CLE,17,14,32.5,3.7,8.9,.414,1.2,3.0,.412,2.5,5.9,.416,.484,0.9,1.2,.762,1.3,3.2,4.5,4.5,1.2,0.3,1.1,2.4,9.6
57,Mario Elie,SG,28,GSW,4,2,20.0,5.8,9.0,.639,0.5,0.5,1.000,5.3,8.5,.618,.667,0.5,0.8,.667,2.8,2.8,5.5,2.5,1.3,0.0,1.5,2.8,12.5
58,Sean Elliott,SF,23,SAS,3,3,45.7,6.3,13.3,.475,1.7,2.7,.625,4.7,10.7,.438,.538,5.3,6.0,.889,1.3,3.0,4.3,2.7,1.0,1.3,2.0,2.0,19.7
59,LeRon Ellis,C,22,LAC,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Patrick Ewing*,C,29,NYK,12,12,40.2,9.1,19.9,.456,0.0,0.1,.000,9.1,19.8,.458,.456,4.5,6.1,.740,2.8,8.3,11.1,2.3,0.6,2.6,1.9,4.1,22.7
61,Dave Feitl,C,29,NJN,1,0,3.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Danny Ferry,PF,25,CLE,9,0,6.1,0.8,1.7,.467,0.1,0.3,.333,0.7,1.3,.500,.500,0.4,0.4,1.000,0.8,1.0,1.8,0.1,0.1,0.1,0.2,0.8,2.1
64,Vern Fleming,PG,29,IND,3,0,17.0,3.3,6.0,.556,0.0,0.0,,3.3,6.0,.556,.556,0.3,1.0,.333,0.0,0.7,0.7,2.0,1.0,0.0,1.3,1.7,7.0
65,Rick Fox,SF,22,BOS,8,0,8.4,1.4,2.9,.478,0.4,0.8,.500,1.0,2.1,.471,.543,0.5,0.5,1.000,0.4,0.4,0.8,0.5,0.3,0.3,0.3,1.4,3.6
66,Kevin Gamble,SF,26,BOS,10,10,33.5,6.2,13.1,.473,0.0,0.2,.000,6.2,12.9,.481,.473,1.2,1.5,.800,1.3,2.9,4.2,2.3,1.2,0.6,1.0,2.6,13.6
67,Chris Gatling,PF,24,GSW,4,0,20.3,4.5,7.3,.621,0.0,0.0,,4.5,7.3,.621,.621,3.5,5.5,.636,2.3,4.0,6.3,0.0,0.5,2.5,0.3,3.5,12.5
68,Tate George,SG,23,NJN,4,0,11.0,1.8,5.8,.304,0.0,0.0,,1.8,5.8,.304,.304,0.3,0.8,.333,0.0,0.0,0.0,2.0,0.8,0.3,1.0,2.0,3.8
69,Gary Grant,PG,26,LAC,5,1,15.4,2.0,4.2,.476,0.0,0.4,.000,2.0,3.8,.526,.476,0.4,0.4,1.000,0.0,0.8,0.8,3.6,0.6,0.4,1.6,2.0,4.4
70,Horace Grant,PF,26,CHI,22,22,38.9,4.5,8.3,.541,0.0,0.1,.000,4.5,8.2,.547,.541,2.3,3.5,.671,3.5,5.4,8.8,3.0,1.1,1.8,1.0,3.1,11.3
71,A.C. Green,PF,28,LAL,4,4,38.3,4.0,9.8,.410,0.0,0.0,,4.0,9.8,.410,.410,4.8,5.8,.826,3.8,5.3,9.0,1.8,1.8,0.0,1.3,2.5,12.8
72,Sean Green,SG,21,IND,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Sidney Green,PF,31,SAS,3,0,15.7,1.0,3.3,.300,0.0,0.0,,1.0,3.3,.300,.300,1.0,1.3,.750,1.7,2.0,3.7,0.7,0.0,0.0,0.7,2.0,3.0
74,Jack Haley,C,28,LAL,2,0,6.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.5,1.0
75,Bob Hansen,SG,31,CHI,9,0,7.7,1.0,2.4,.409,0.3,0.7,.500,0.7,1.8,.375,.477,0.1,0.3,.333,0.4,0.6,1.0,1.1,0.1,0.0,0.2,1.1,2.4
76,Tim Hardaway,PG,25,GSW,4,4,44.0,8.0,20.0,.400,2.5,7.3,.345,5.5,12.8,.431,.463,6.0,9.3,.649,1.5,2.3,3.8,7.3,3.3,0.0,3.5,3.5,24.5
77,Ron Harper,SG,28,LAC,5,5,41.2,7.8,17.4,.448,0.2,1.8,.111,7.6,15.6,.487,.454,2.2,2.8,.786,2.0,4.4,6.4,4.6,1.0,0.8,3.0,2.6,18.0
78,Rod Higgins,SF,32,GSW,2,2,8.5,1.0,2.5,.400,0.0,1.0,.000,1.0,1.5,.667,.400,1.0,1.0,1.000,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,3.0
79,Tyrone Hill,C,23,GSW,4,1,11.8,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.0,0.5,.000,0.8,1.3,2.0,0.3,0.5,0.0,0.8,3.0,1.5
80,Craig Hodges,SG,31,CHI,17,0,8.1,0.9,2.4,.390,0.5,1.2,.450,0.4,1.2,.333,.500,0.1,0.1,.500,0.2,0.1,0.2,0.3,0.3,0.0,0.5,0.6,2.5
81,Jeff Hornacek,SG,28,PHO,8,8,42.9,7.8,16.0,.484,1.0,2.1,.471,6.8,13.9,.486,.516,3.9,4.3,.912,1.5,4.9,6.4,5.3,1.8,0.3,2.4,2.9,20.4
82,Mark Jackson,PG,26,NYK,12,12,30.7,3.1,7.7,.402,0.3,1.8,.190,2.8,5.9,.465,.424,1.8,2.3,.815,1.0,1.3,2.3,7.2,0.8,0.0,2.5,2.2,8.3
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Henry James,SF,26,CLE,8,0,2.8,0.1,1.3,.100,0.0,0.4,.000,0.1,0.9,.143,.100,0.3,0.5,.500,0.1,0.1,0.3,0.3,0.1,0.0,0.1,0.3,0.5
85,Eddie Johnson,SF,32,SEA,9,0,27.4,7.2,15.2,.474,0.4,2.4,.182,6.8,12.8,.530,.489,3.6,3.8,.941,0.9,2.1,3.0,0.9,0.3,0.3,1.7,2.1,18.4
86,Kevin Johnson,PG,25,PHO,8,8,41.9,7.8,16.0,.484,0.4,0.8,.500,7.4,15.3,.484,.496,7.8,9.0,.861,1.0,3.1,4.1,11.6,1.5,0.3,3.1,3.0,23.6
87,Vinnie Johnson,SG,35,SAS,3,0,23.0,3.7,8.0,.458,0.7,1.3,.500,3.0,6.7,.450,.500,0.3,0.7,.500,1.0,1.7,2.7,2.3,1.7,0.3,1.7,2.3,8.3
88,Michael Jordan*,SG,28,CHI,22,22,41.8,13.2,26.4,.499,0.8,2.0,.386,12.4,24.4,.508,.514,7.4,8.6,.857,1.7,4.5,6.2,5.8,2.0,0.7,3.7,2.8,34.5
89,Shawn Kemp,PF,22,SEA,9,9,37.6,5.3,11.2,.475,0.0,0.0,,5.3,11.2,.475,.475,6.8,8.9,.763,5.2,7.0,12.2,0.4,0.6,1.6,3.0,4.6,17.4
90,Steve Kerr,PG,26,CLE,12,3,12.4,1.5,3.4,.439,0.3,0.9,.273,1.3,2.5,.500,.476,0.4,0.4,1.000,0.1,0.4,0.5,0.8,0.4,0.0,0.3,1.0,3.7
91,Jerome Kersey,SF,29,POR,21,21,36.0,6.2,12.2,.510,0.0,0.1,.000,6.2,12.1,.516,.510,3.8,5.4,.693,2.8,4.9,7.7,3.6,2.0,0.9,2.5,4.0,16.2
92,Alec Kessler,PF,25,MIA,2,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0
93,Bo Kimble,SG,25,LAC,3,0,1.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.0
94,Stacey King,PF,25,CHI,14,0,7.9,1.3,2.9,.450,0.1,0.1,1.000,1.1,2.7,.421,.475,1.1,1.6,.652,0.5,0.9,1.4,0.4,0.4,0.1,0.7,0.9,3.8
95,Joe Kleine,C,30,BOS,9,0,9.1,1.0,2.4,.409,0.0,0.1,.000,1.0,2.3,.429,.409,0.2,0.2,1.000,0.7,1.8,2.4,0.1,0.0,0.1,0.3,1.2,2.2
96,Bill Laimbeer,C,34,DET,5,4,29.0,3.4,9.2,.370,0.4,2.0,.200,3.0,7.2,.417,.391,1.0,1.0,1.000,1.0,5.6,6.6,1.6,0.8,0.2,1.0,3.6,8.2
97,Andrew Lang,C,25,PHO,8,8,24.0,1.9,5.0,.375,0.0,0.0,,1.9,5.0,.375,.375,1.9,2.4,.789,1.9,2.1,4.0,0.3,0.4,1.9,1.0,4.1,5.6
98,Doug Lee,SG,27,NJN,2,0,3.0,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0
99,Cliff Levingston,PF,31,CHI,22,0,8.7,1.1,2.6,.439,0.0,0.0,.000,1.1,2.5,.446,.439,0.6,1.3,.500,0.8,1.1,1.9,0.4,0.2,0.3,0.5,1.4,2.9
100,Reggie Lewis,SG,26,BOS,10,10,40.8,11.5,21.8,.528,0.2,0.6,.333,11.3,21.2,.533,.532,4.8,6.3,.762,1.1,3.2,4.3,3.9,2.4,0.8,1.6,3.8,28.0
101,Alton Lister,C,33,GSW,4,3,11.8,1.5,3.8,.400,0.0,0.0,,1.5,3.8,.400,.400,1.0,1.3,.800,0.8,2.0,2.8,0.3,0.0,1.0,0.8,2.3,4.0
102,Grant Long,PF,25,MIA,3,3,40.0,5.0,12.0,.417,0.0,1.3,.000,5.0,10.7,.469,.417,2.3,3.3,.700,2.3,2.7,5.0,2.7,1.7,0.0,1.7,3.7,12.3
103,Dan Majerle,SF,26,PHO,7,0,38.0,6.9,15.9,.432,1.3,4.7,.273,5.6,11.1,.500,.473,3.6,3.7,.962,1.9,4.4,6.3,2.9,1.4,0.0,1.3,1.6,18.6
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jeff Malone,SG,30,UTA,16,16,38.1,8.4,17.2,.487,0.1,0.2,.333,8.3,17.0,.489,.489,3.9,4.5,.861,0.8,1.7,2.4,1.9,0.5,0.1,1.6,2.1,20.7
106,Karl Malone*,PF,28,UTA,16,16,43.0,9.3,17.8,.521,0.0,0.1,.000,9.3,17.6,.525,.521,10.6,13.1,.805,2.7,8.6,11.3,2.6,1.4,1.2,2.9,3.6,29.1
107,Danny Manning,PF,25,LAC,5,5,38.8,9.2,16.2,.568,0.2,0.6,.333,9.0,15.6,.577,.574,4.0,6.2,.645,3.0,2.6,5.6,2.8,1.0,0.8,2.6,4.2,22.6
108,Šarūnas Marčiulionis*,SG,27,GSW,4,0,33.3,6.3,11.8,.532,0.3,0.5,.500,6.0,11.3,.533,.543,8.5,10.3,.829,0.8,1.5,2.3,5.0,0.8,0.3,1.0,3.8,21.3
109,Anthony Mason,PF,25,NYK,12,0,24.0,1.6,3.6,.442,0.0,0.0,,1.6,3.6,.442,.442,1.8,2.3,.786,2.3,4.0,6.3,0.8,0.2,0.7,0.9,2.8,5.0
110,Bob McCann,SF,27,DET,1,0,13.0,3.0,6.0,.500,0.0,0.0,,3.0,6.0,.500,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,6.0
111,George McCloud,SF,24,IND,2,2,26.5,3.0,6.0,.500,1.5,3.0,.500,1.5,3.0,.500,.625,4.0,5.5,.727,0.0,1.0,1.0,3.0,1.0,0.5,1.5,2.5,11.5
112,Tim McCormick,C,29,NYK,1,0,6.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
113,Xavier McDaniel,SF,28,NYK,12,12,38.2,7.8,16.4,.477,0.2,0.7,.250,7.7,15.8,.487,.482,3.0,4.1,.735,3.6,3.6,7.2,1.9,0.8,0.2,2.3,2.8,18.8
114,Kevin McHale*,PF,34,BOS,10,0,30.6,6.5,12.6,.516,0.0,0.1,.000,6.5,12.5,.520,.516,3.5,4.4,.795,2.1,4.6,6.7,1.3,0.5,0.5,0.9,3.4,16.5
115,Derrick McKey,SF,25,SEA,9,9,35.0,5.8,11.0,.525,0.6,1.8,.313,5.2,9.2,.566,.551,4.2,5.0,.844,1.9,3.0,4.9,2.7,0.8,1.3,2.4,4.1,16.3
116,Nate McMillan,PG,27,SEA,9,2,27.3,3.9,9.2,.422,0.7,2.9,.231,3.2,6.3,.509,.458,1.1,1.6,.714,1.6,2.1,3.7,7.0,1.8,0.3,2.4,3.9,9.6
117,Reggie Miller*,SG,26,IND,3,3,43.3,8.3,14.3,.581,2.3,3.7,.636,6.0,10.7,.563,.663,8.0,10.0,.800,1.3,1.0,2.3,4.7,1.3,0.0,1.3,4.0,27.0
118,Terry Mills,PF,24,NJN,4,0,19.3,2.5,6.8,.370,0.0,0.3,.000,2.5,6.5,.385,.370,1.8,2.8,.636,2.3,3.8,6.0,2.0,0.3,0.5,1.8,4.5,6.8
119,Chris Morris,SF,26,NJN,4,4,33.8,8.0,14.5,.552,1.0,2.5,.400,7.0,12.0,.583,.586,1.8,2.3,.778,2.8,2.3,5.0,1.3,1.8,1.8,2.0,2.8,18.8
120,John Morton,SF,24,MIA,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
121,Chris Mullin*,SF,28,GSW,4,4,42.0,6.8,15.8,.429,1.0,3.0,.333,5.8,12.8,.451,.460,3.3,3.5,.929,0.8,2.3,3.0,3.0,1.3,0.5,2.0,2.0,17.8
122,Eric Murdock,PG,23,UTA,3,0,3.7,1.0,1.7,.600,0.0,0.3,.000,1.0,1.3,.750,.600,0.7,0.7,1.000,0.0,1.0,1.0,0.3,0.3,0.3,1.0,0.3,2.7
123,Larry Nance,PF,32,CLE,17,17,40.1,7.3,14.8,.494,0.0,0.1,.000,7.3,14.7,.496,.494,3.4,4.1,.829,2.6,6.6,9.2,2.5,0.8,2.7,1.5,3.3,18.0
124,Ed Nealy,PF,31,PHO,8,0,8.4,0.9,2.3,.389,0.6,1.6,.385,0.3,0.6,.400,.528,0.5,0.5,1.000,0.5,1.8,2.3,0.5,0.4,0.0,0.0,1.5,2.9
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Ken Norman,SF,27,LAC,5,5,36.8,5.4,10.6,.509,0.0,0.4,.000,5.4,10.2,.529,.509,1.8,3.4,.529,3.8,6.0,9.8,3.0,0.8,0.6,1.2,3.6,12.6
127,Charles Oakley,PF,28,NYK,12,12,29.5,1.8,4.8,.379,0.0,0.0,,1.8,4.8,.379,.379,1.7,2.3,.741,3.7,5.3,9.0,0.7,0.7,0.4,1.3,3.0,5.3
128,Alan Ogg,C,24,MIA,3,0,5.0,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.3,1.0,0.0,1.0,1.0
129,Billy Owens,PF,22,GSW,4,4,39.3,7.5,14.3,.526,0.0,0.0,,7.5,14.3,.526,.526,4.3,6.8,.630,3.3,5.0,8.3,3.3,2.0,0.5,1.5,3.5,19.3
130,Robert Pack,PG,22,POR,14,0,3.7,0.3,1.3,.222,0.0,0.0,,0.3,1.3,.222,.222,0.2,0.3,.750,0.1,0.3,0.4,0.5,0.4,0.1,0.2,0.7,0.8
