,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
70,Matt Geiger,C,31,PHI,12,0,8.3,1.4,2.4,.586,0.0,0.0,,1.4,2.4,.586,.586,0.3,0.3,1.000,0.8,0.7,1.5,0.6,0.2,0.0,0.4,2.5,3.2
71,Devean George,SF,23,LAL,7,0,3.9,0.9,1.7,.500,0.1,0.3,.500,0.7,1.4,.500,.542,0.1,0.3,.500,0.4,0.3,0.7,0.1,0.0,0.0,0.4,0.9,2.0
72,Brian Grant,C,28,MIA,3,0,28.0,3.3,8.0,.417,0.0,0.0,,3.3,8.0,.417,.417,3.3,4.7,.714,2.0,6.0,8.0,0.3,0.0,1.7,2.0,3.0,10.0
73,Horace Grant,PF,35,LAL,16,16,26.4,2.3,6.0,.385,0.0,0.0,,2.3,6.0,.385,.385,1.4,1.9,.733,2.5,3.5,6.0,1.2,0.9,0.8,0.9,2.7,6.0
74,A.C. Green,PF,37,MIA,3,0,7.0,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.3,1.000,0.3,1.0,1.3,0.7,0.3,0.0,0.3,1.3,1.0
75,Tom Gugliotta,PF,31,PHO,4,0,21.5,2.0,6.5,.308,0.0,0.0,,2.0,6.5,.308,.308,1.8,2.3,.778,1.0,2.8,3.8,0.8,2.0,0.3,1.3,2.3,5.8
76,Darvin Ham,SF,27,MIL,14,6,9.4,0.6,1.1,.600,0.0,0.0,,0.6,1.1,.600,.600,0.8,1.4,.550,0.7,0.6,1.4,0.4,0.3,0.5,0.4,2.2,2.1
77,Tim Hardaway,PG,34,MIA,2,2,18.0,1.0,4.5,.222,0.5,1.5,.333,0.5,3.0,.167,.278,0.0,0.0,,0.5,0.5,1.0,4.5,0.0,0.0,4.0,2.0,2.5
78,Ron Harper,PG,37,LAL,6,0,7.0,0.8,1.7,.500,0.2,0.7,.250,0.7,1.0,.667,.550,0.3,0.5,.667,0.2,1.2,1.3,0.7,0.7,0.2,0.2,0.7,2.2
79,Al Harrington,PF,20,IND,3,0,13.3,0.7,4.3,.154,0.0,0.7,.000,0.7,3.7,.182,.154,0.3,0.7,.500,1.0,0.3,1.3,1.0,0.0,0.0,0.3,2.7,1.7
80,Othella Harrington,C,27,NYK,5,1,15.4,1.4,2.8,.500,0.0,0.0,,1.4,2.8,.500,.500,0.8,1.0,.800,1.4,1.6,3.0,0.4,0.8,0.4,0.6,3.2,3.6
81,Antonio Harvey,PF,30,POR,2,0,7.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.5,2.5,3.0,0.0,0.0,0.0,0.5,2.0,0.0
82,Hersey Hawkins,SG,34,CHH,6,0,8.3,0.5,1.3,.375,0.2,0.7,.250,0.3,0.7,.500,.438,0.8,1.2,.714,0.2,1.3,1.5,0.7,0.5,0.0,0.0,0.7,2.0
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tyrone Hill,PF,32,PHI,23,23,32.3,2.8,6.9,.409,0.0,0.0,.000,2.8,6.9,.411,.409,1.6,2.3,.679,2.3,5.0,7.3,0.4,0.6,0.5,1.1,3.5,7.2
85,Robert Horry,PF,30,LAL,16,0,23.9,2.0,5.4,.368,1.1,2.9,.362,0.9,2.5,.375,.466,0.8,1.4,.591,1.9,3.3,5.2,1.9,1.4,1.0,1.1,3.1,5.9
86,Eddie House,PG,22,MIA,3,0,21.3,5.3,13.3,.400,0.7,2.3,.286,4.7,11.0,.424,.425,1.3,1.7,.800,0.3,1.3,1.7,1.7,1.0,0.3,1.7,2.3,12.7
87,Allan Houston,SG,29,NYK,5,5,37.8,7.6,12.8,.594,1.2,2.2,.545,6.4,10.6,.604,.641,4.4,4.4,1.000,0.0,1.8,1.8,1.4,1.0,0.2,2.0,3.4,20.8
88,Juwan Howard,PF,27,DAL,10,10,39.1,4.9,13.6,.360,0.0,0.0,,4.9,13.6,.360,.360,3.6,4.5,.800,2.9,5.4,8.3,1.4,0.6,0.5,1.4,3.8,13.4
89,Troy Hudson,PG,24,ORL,4,0,14.0,1.5,5.3,.286,0.0,0.8,.000,1.5,4.5,.333,.286,1.3,1.5,.833,1.3,1.0,2.3,2.3,0.3,0.0,0.8,0.8,4.3
90,Lindsey Hunter,PG,30,MIL,18,0,16.1,1.3,5.5,.242,0.4,2.9,.151,0.9,2.6,.348,.283,0.4,0.6,.727,0.1,1.6,1.7,1.9,0.8,0.2,0.7,1.3,3.6
91,Allen Iverson*,SG,25,PHI,22,22,46.2,11.7,30.0,.389,2.2,6.5,.338,9.5,23.6,.403,.425,7.3,9.5,.774,0.7,4.0,4.7,6.1,2.4,0.3,2.9,2.5,32.9
92,Bobby Jackson,PG,27,SAC,8,0,22.8,2.6,6.0,.438,0.5,1.8,.286,2.1,4.3,.500,.479,1.3,1.8,.714,0.8,2.5,3.3,2.3,1.0,0.0,0.9,2.3,7.0
93,Mark Jackson,PG,35,NYK,5,5,31.2,4.0,8.0,.500,0.4,1.6,.250,3.6,6.4,.563,.525,0.6,0.6,1.000,0.6,4.6,5.2,5.2,1.6,0.0,2.0,1.2,9.0
94,Avery Johnson,PG,35,SAS,13,0,21.6,2.6,6.8,.386,0.0,0.1,.000,2.6,6.7,.391,.386,0.6,1.2,.533,0.2,1.0,1.2,3.2,0.8,0.1,0.8,1.8,5.8
95,Ervin Johnson,C,33,MIL,18,10,32.1,2.2,3.8,.574,0.0,0.0,,2.2,3.8,.574,.574,1.1,1.8,.625,3.3,7.5,10.8,0.6,0.5,2.1,0.7,2.9,5.4
96,Eddie Jones,SG,29,MIA,3,3,36.0,7.3,14.7,.500,2.3,5.3,.438,5.0,9.3,.536,.580,2.0,2.3,.857,0.7,5.3,6.0,2.3,1.0,0.3,2.3,3.0,19.0
97,Jumaine Jones,SF,21,PHI,23,14,19.4,2.3,5.4,.416,0.3,1.4,.250,1.9,4.0,.473,.448,0.7,0.9,.714,1.5,2.1,3.7,0.7,0.4,0.5,0.6,1.4,5.5
98,Steve Kerr,PG,35,SAS,9,0,11.2,1.3,2.8,.480,0.6,1.7,.333,0.8,1.1,.700,.580,0.1,0.2,.500,0.3,0.7,1.0,0.7,0.4,0.1,0.2,0.9,3.3
99,Jason Kidd*,PG,27,PHO,4,4,41.5,5.5,17.3,.319,1.0,4.3,.235,4.5,13.0,.346,.348,2.3,3.0,.750,2.3,3.8,6.0,13.3,2.0,0.0,3.0,3.3,14.3
100,Travis Knight,C,26,NYK,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,Felipe López,PG,26,MIN,4,0,13.8,1.8,5.5,.318,0.3,1.3,.200,1.5,4.3,.353,.341,0.5,0.8,.667,1.0,1.8,2.8,1.3,1.0,0.0,0.5,1.3,4.3
102,Tyronn Lue,PG,23,LAL,15,0,8.7,0.7,1.9,.345,0.3,0.9,.385,0.3,1.1,.313,.431,0.3,0.3,.800,0.1,0.6,0.7,0.7,0.8,0.1,0.5,0.7,1.9
103,George Lynch,SF,30,PHI,10,8,22.2,2.4,5.0,.480,0.0,0.1,.000,2.4,4.9,.490,.480,0.9,1.4,.643,2.0,3.1,5.1,1.2,1.3,0.2,1.3,3.0,5.7
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Todd MacCulloch,C,25,PHI,18,0,6.1,1.3,2.1,.632,0.0,0.0,,1.3,2.1,.632,.632,0.4,0.6,.800,0.9,0.7,1.6,0.2,0.0,0.2,0.2,0.8,3.1
106,Mark Madsen,PF,25,LAL,13,0,3.7,0.1,1.0,.077,0.0,0.0,,0.1,1.0,.077,.077,0.2,0.4,.600,0.5,0.3,0.8,0.3,0.0,0.2,0.2,0.3,0.4
107,Jamaal Magloire,C,22,CHH,10,0,11.0,1.6,2.8,.571,0.0,0.0,,1.6,2.8,.571,.571,0.7,2.3,.304,0.8,2.0,2.8,0.3,0.0,0.6,0.4,2.0,3.9
108,Dan Majerle,SG,35,MIA,3,0,23.7,1.7,5.3,.313,1.3,4.7,.286,0.3,0.7,.500,.438,0.7,1.3,.500,1.0,2.3,3.3,1.7,1.0,0.0,0.7,2.3,5.3
109,Karl Malone*,PF,37,UTA,5,5,39.8,9.8,24.2,.405,0.2,0.4,.500,9.6,23.8,.403,.409,7.8,9.8,.796,1.8,7.0,8.8,3.4,1.0,0.8,3.8,2.6,27.6
110,Danny Manning,PF,34,UTA,5,0,19.2,3.8,6.8,.559,0.4,0.4,1.000,3.4,6.4,.531,.588,1.8,2.4,.750,0.4,1.8,2.2,0.6,0.6,0.8,1.4,4.2,9.8
111,Shawn Marion,SF,22,PHO,4,4,34.8,5.8,15.5,.371,0.3,0.3,1.000,5.5,15.3,.361,.379,3.0,3.5,.857,2.5,5.8,8.3,0.8,1.5,1.5,1.5,3.3,14.8
112,Donyell Marshall,SF,27,UTA,5,5,32.0,4.4,10.8,.407,0.2,1.6,.125,4.2,9.2,.457,.417,1.4,1.8,.778,2.6,5.0,7.6,1.6,0.4,1.0,1.8,3.8,10.4
113,Darrick Martin,PG,29,SAC,2,0,4.5,0.0,3.0,.000,0.0,1.0,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.5,0.0
114,Jamal Mashburn,SF,28,CHH,10,10,41.9,8.4,20.8,.404,0.7,2.1,.333,7.7,18.7,.412,.421,7.4,8.8,.841,1.8,4.4,6.2,5.7,1.2,0.3,3.0,2.4,24.9
115,Anthony Mason,PF,34,MIA,3,3,32.7,1.7,4.3,.385,0.0,0.3,.000,1.7,4.0,.417,.385,2.0,2.0,1.000,0.3,2.7,3.0,1.3,0.3,0.0,2.3,2.0,5.3
116,Vernon Maxwell,PG,35,DAL,4,0,10.8,0.5,2.5,.200,0.0,1.3,.000,0.5,1.3,.400,.200,0.0,0.0,,0.3,1.3,1.5,1.3,0.0,0.0,0.5,1.5,1.0
117,Tracy McGrady*,SG,21,ORL,4,4,44.5,12.8,30.8,.415,0.5,2.5,.200,12.3,28.3,.434,.423,7.8,9.5,.816,1.5,5.0,6.5,8.3,1.8,1.3,2.0,2.8,33.8
118,Derrick McKey,SF,34,IND,4,0,8.8,0.5,1.3,.400,0.3,0.3,1.000,0.3,1.0,.250,.500,0.3,0.5,.500,1.0,1.3,2.3,1.0,0.3,0.0,0.3,1.8,1.5
119,Aaron McKie,SG,28,PHI,23,16,38.8,5.4,13.1,.415,1.2,2.8,.422,4.3,10.3,.414,.460,2.6,3.3,.787,1.0,4.1,5.2,5.3,1.5,0.1,2.0,2.9,14.6
120,Mike Miller,SF,20,ORL,4,4,28.0,4.8,12.0,.396,1.8,4.5,.389,3.0,7.5,.400,.469,0.8,1.0,.750,1.3,3.3,4.5,1.8,0.0,0.8,0.8,3.3,12.0
121,Reggie Miller*,SG,35,IND,4,4,44.3,10.3,22.5,.456,3.8,8.8,.429,6.5,13.8,.473,.539,7.0,7.5,.933,1.8,3.3,5.0,2.5,0.8,0.5,2.8,0.8,31.3
122,Sam Mitchell,SF,37,MIN,4,0,12.5,0.5,2.5,.200,0.0,0.3,.000,0.5,2.3,.222,.200,0.5,0.5,1.000,0.3,1.5,1.8,0.8,0.3,0.0,0.3,1.3,1.5
123,Eric Montross,C,29,TOR,5,0,6.2,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.0,,1.0,1.0,2.0,0.2,0.0,0.6,0.4,1.2,0.8
124,Alonzo Mourning*,C,30,MIA,3,3,30.3,4.0,8.3,.480,0.0,0.0,,4.0,8.3,.480,.480,3.7,6.3,.579,1.0,4.3,5.3,1.0,0.0,1.7,1.7,3.0,11.7
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Tracy Murray,SF,29,TOR,2,0,2.5,0.5,1.5,.333,0.0,1.0,.000,0.5,0.5,1.000,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0
127,Dikembe Mutombo*,C,34,PHI,23,23,42.7,4.4,9.0,.490,0.0,0.0,.000,4.4,9.0,.493,.490,5.0,6.4,.777,4.9,8.8,13.7,0.7,0.7,3.1,1.6,2.4,13.9
128,Eduardo Nájera,PF,24,DAL,7,0,6.3,1.3,2.4,.529,0.4,0.6,.750,0.9,1.9,.462,.618,0.0,0.0,,1.0,1.1,2.1,0.1,0.1,0.1,0.1,1.1,3.0
129,Steve Nash*,PG,26,DAL,10,10,37.0,4.5,10.8,.417,1.6,3.9,.410,2.9,6.9,.420,.491,3.0,3.4,.882,0.6,2.6,3.2,6.4,0.6,0.1,2.5,1.9,13.6
