,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
54,Todd Fuller,C,24,UTA,10,0,10.5,1.0,2.6,.385,0.0,0.0,,1.0,2.6,.385,.385,0.6,1.0,.600,0.8,2.0,2.8,0.0,0.0,0.2,0.5,2.1,2.6
55,Lawrence Funderburke,PF,28,SAC,3,0,10.3,1.7,4.0,.417,0.0,0.0,,1.7,4.0,.417,.417,0.0,0.0,,0.7,0.7,1.3,0.3,1.0,0.0,1.0,1.0,3.3
56,Kevin Garnett*,PF,22,MIN,4,4,42.5,8.8,19.8,.443,0.0,0.5,.000,8.8,19.3,.455,.443,4.3,5.8,.739,4.0,8.0,12.0,3.8,1.8,2.0,3.3,2.5,21.8
57,Dean Garrett,C,32,MIN,4,3,23.0,2.5,4.5,.556,0.0,0.0,,2.5,4.5,.556,.556,0.5,1.3,.400,2.3,1.8,4.0,1.3,0.5,0.8,0.5,4.0,5.5
58,Pat Garrity,PF,22,PHO,3,0,17.3,3.0,5.7,.529,1.0,1.0,1.000,2.0,4.7,.429,.618,2.0,2.0,1.000,2.0,1.0,3.0,0.3,0.3,0.3,1.0,3.0,9.0
59,Chris Gatling,C,31,MIL,2,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,1.0,.000,0.5,1.0,1.5,0.0,0.5,0.0,1.0,1.5,0.0
60,Matt Geiger,C,29,PHI,8,8,29.9,5.3,12.0,.438,0.0,0.1,.000,5.3,11.9,.442,.438,3.0,3.6,.828,2.9,4.8,7.6,0.8,1.1,0.8,1.6,3.6,13.5
61,Armen Gilliam,PF,34,MIL,3,0,11.7,2.0,5.0,.400,0.0,0.0,,2.0,5.0,.400,.400,1.7,1.7,1.000,0.0,1.7,1.7,0.3,0.7,0.3,0.3,1.3,5.7
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Brian Grant,PF,26,POR,13,13,37.1,4.8,9.2,.529,0.0,0.0,,4.8,9.2,.529,.529,3.5,5.5,.625,2.6,6.5,9.2,1.1,0.8,1.2,1.6,3.7,13.2
64,Harvey Grant,PF,33,PHI,4,0,7.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.3,0.0,0.3,0.5
65,Horace Grant,PF,33,ORL,4,4,32.0,2.8,7.5,.367,0.0,0.0,,2.8,7.5,.367,.367,1.3,2.0,.625,3.5,3.5,7.0,1.3,0.5,0.5,0.5,3.0,6.8
66,Ed Gray,SG,23,ATL,8,0,8.9,1.9,5.1,.366,0.5,1.4,.364,1.4,3.8,.367,.415,1.3,1.4,.909,0.3,0.9,1.1,0.5,0.8,0.1,0.3,1.4,5.5
67,Tom Gugliotta,PF,29,PHO,3,3,39.3,4.3,11.7,.371,0.0,0.0,,4.3,11.7,.371,.371,2.0,2.7,.750,2.0,6.3,8.3,3.3,1.3,1.0,2.7,3.3,10.7
68,Tom Hammonds,PF,31,MIN,4,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.0
69,Anfernee Hardaway,SG,27,ORL,4,4,41.8,5.0,14.3,.351,1.5,3.3,.462,3.5,11.0,.318,.404,7.5,9.8,.769,2.3,2.8,5.0,5.5,2.3,0.3,3.0,3.3,19.0
70,Tim Hardaway,PG,32,MIA,5,5,36.4,3.0,11.2,.268,1.0,5.0,.200,2.0,6.2,.323,.313,2.0,3.2,.625,0.6,2.2,2.8,6.4,1.0,0.2,3.6,2.8,9.0
71,Derek Harper,PG,37,LAL,7,0,16.1,1.9,4.4,.419,0.1,1.4,.100,1.7,3.0,.571,.435,0.4,0.9,.500,0.1,1.3,1.4,2.1,0.3,0.0,0.6,0.3,4.3
72,Matt Harpring,SF,22,ORL,4,0,20.5,3.0,6.5,.462,0.3,1.3,.200,2.8,5.3,.524,.481,2.0,2.8,.727,1.8,3.3,5.0,1.8,0.3,0.0,1.3,2.3,8.3
73,Othella Harrington,PF,25,HOU,4,0,10.5,2.3,3.5,.643,0.0,0.0,,2.3,3.5,.643,.643,1.0,1.5,.667,1.3,2.3,3.5,0.3,0.0,0.3,0.8,0.5,5.5
74,Michael Hawkins,PG,26,SAC,2,0,5.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
75,Alan Henderson,SF,26,ATL,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,Grant Hill*,SF,26,DET,5,5,35.2,8.4,18.4,.457,0.0,0.2,.000,8.4,18.2,.462,.457,2.6,3.2,.813,1.4,5.8,7.2,7.4,2.0,0.4,2.4,2.4,19.4
77,Tyrone Hill,PF,30,PHI,8,1,24.5,2.4,4.9,.487,0.0,0.0,,2.4,4.9,.487,.487,0.9,2.4,.368,2.4,5.0,7.4,0.0,0.4,0.3,0.8,4.1,5.6
78,Fred Hoiberg,SG,26,IND,4,0,5.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.8,0.8,0.5,0.8,0.0,0.0,0.3,1.0
79,Jerald Honeycutt,PF,24,PHI,6,0,2.0,0.2,0.8,.200,0.0,0.5,.000,0.2,0.3,.500,.200,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.3
80,Jeff Hornacek,SG,35,UTA,11,11,27.6,4.5,9.6,.462,0.6,1.6,.389,3.8,8.0,.477,.495,2.6,3.0,.879,0.8,2.9,3.7,2.4,1.0,0.0,1.1,3.1,12.2
81,Robert Horry,PF,28,LAL,8,0,22.1,1.5,3.3,.462,0.6,1.5,.417,0.9,1.8,.500,.558,1.4,1.8,.786,1.3,3.3,4.5,1.4,0.8,0.8,0.9,3.6,5.0
82,Allan Houston,SG,27,NYK,20,20,39.2,6.8,15.3,.443,0.5,1.8,.250,6.3,13.5,.468,.457,4.6,5.2,.883,0.3,2.4,2.7,2.6,0.4,0.1,2.5,2.0,18.5
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Larry Hughes,PG,20,PHI,8,2,24.8,3.9,9.6,.403,0.0,0.9,.000,3.9,8.8,.443,.403,2.5,3.0,.833,2.1,2.5,4.6,2.0,1.9,1.1,1.5,2.6,10.3
85,Lindsey Hunter,PG,28,DET,5,5,36.0,2.8,10.6,.264,0.6,2.2,.273,2.2,8.4,.262,.292,1.0,1.0,1.000,1.0,2.0,3.0,2.4,1.4,0.0,1.4,2.2,7.2
86,Allen Iverson*,SG,23,PHI,8,8,44.8,11.0,26.8,.411,1.9,6.6,.283,9.1,20.1,.453,.446,4.6,6.5,.712,1.8,2.4,4.1,4.9,2.5,0.3,3.0,2.4,28.5
87,Bobby Jackson,PG,25,MIN,4,0,6.8,0.5,2.5,.200,0.0,0.8,.000,0.5,1.8,.286,.200,0.0,0.0,,0.3,0.8,1.0,0.5,0.0,0.0,0.3,0.8,1.0
88,Jaren Jackson,SG,31,SAS,17,0,20.3,2.9,7.7,.382,1.8,5.1,.360,1.1,2.6,.422,.500,0.5,0.8,.692,0.4,2.1,2.4,1.1,0.8,0.0,1.2,1.9,8.2
89,Jim Jackson,SG,28,POR,13,0,20.4,2.0,5.5,.361,0.4,1.4,.278,1.6,4.2,.389,.396,2.9,3.2,.905,0.6,1.7,2.3,1.5,0.5,0.1,1.4,2.0,7.3
90,Mark Jackson,PG,33,IND,13,13,34.7,3.9,7.9,.495,1.1,2.6,.412,2.8,5.3,.536,.563,2.3,3.2,.714,1.1,3.5,4.5,8.6,1.1,0.1,2.7,2.5,11.2
91,Jerome James,C,23,SAC,1,0,4.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,3.0,4.0,.750,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0
92,Anthony Johnson,PG,24,ATL,9,0,12.3,0.9,3.2,.276,0.1,0.2,.500,0.8,3.0,.259,.293,0.8,1.1,.700,0.3,0.7,1.0,1.1,0.1,0.1,0.6,1.0,2.7
93,Avery Johnson,PG,33,SAS,17,17,38.4,5.4,11.0,.487,0.1,0.2,.333,5.3,10.8,.489,.489,1.9,2.8,.681,0.5,1.9,2.5,7.4,1.2,0.1,2.9,1.8,12.6
94,Ervin Johnson,C,31,MIL,3,2,30.7,2.0,4.3,.462,0.0,0.0,,2.0,4.3,.462,.462,0.3,0.7,.500,2.7,3.3,6.0,0.3,0.7,1.7,0.0,3.0,4.3
95,Larry Johnson,PF,29,NYK,20,20,34.2,4.4,10.2,.426,1.2,4.1,.293,3.2,6.1,.516,.485,1.6,2.3,.674,1.1,3.8,4.9,1.6,1.1,0.1,1.7,3.2,11.5
96,Adam Keefe,PF,28,UTA,10,0,10.1,1.8,3.0,.600,0.0,0.0,,1.8,3.0,.600,.600,0.5,0.5,1.000,0.7,1.7,2.4,0.3,0.4,0.3,0.8,1.7,4.1
97,Steve Kerr,PG,33,SAS,11,0,8.8,0.7,2.7,.267,0.3,1.2,.231,0.5,1.5,.294,.317,0.5,0.5,.833,0.3,0.5,0.8,0.7,0.2,0.0,0.4,0.5,2.2
98,Jerome Kersey,SF,36,SAS,14,0,10.9,1.1,3.1,.349,0.1,0.3,.250,1.0,2.8,.359,.360,0.4,0.5,.714,0.7,1.4,2.1,0.3,0.4,0.1,0.4,1.4,2.6
99,Jason Kidd*,PG,25,PHO,3,3,42.0,6.0,14.3,.419,1.3,5.3,.250,4.7,9.0,.519,.465,1.7,2.3,.714,0.3,2.0,2.3,10.3,1.7,0.3,3.0,4.0,15.0
100,Gerard King,SF,26,SAS,8,0,1.8,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,.500,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.1,0.1,0.3,0.5
101,Joe Kleine,C,37,PHO,1,0,5.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
102,Travis Knight,C,24,LAL,3,0,3.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.7,.500,0.0,1.7,1.7,0.3,0.0,0.0,1.0,2.3,1.0
103,Christian Laettner,PF,29,DET,5,0,24.6,4.0,9.4,.426,0.0,0.0,,4.0,9.4,.426,.426,2.2,2.8,.786,1.2,1.6,2.8,2.2,0.8,0.2,0.6,2.8,10.2
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Voshon Lenard,SG,25,MIA,4,0,14.3,3.0,5.5,.545,2.3,3.5,.643,0.8,2.0,.375,.750,1.0,1.0,1.000,0.0,0.3,0.3,0.8,0.0,0.3,0.3,1.0,9.3
106,Randy Livingston,PG,23,PHO,3,0,8.0,2.0,5.0,.400,0.0,0.3,.000,2.0,4.7,.429,.400,1.3,1.3,1.000,1.7,0.7,2.3,0.7,0.3,0.0,0.7,2.0,5.3
107,Grant Long,PF,32,ATL,9,9,39.8,4.0,9.8,.409,0.1,0.4,.250,3.9,9.3,.417,.415,3.6,4.9,.727,3.1,5.1,8.2,0.9,2.0,0.4,2.6,3.0,11.7
108,Luc Longley,C,30,PHO,3,2,17.0,0.7,4.0,.167,0.0,0.0,,0.7,4.0,.167,.167,0.0,0.0,,0.7,2.3,3.0,0.3,1.0,0.0,0.7,0.7,1.3
109,Tyronn Lue,PG,21,LAL,3,0,11.0,2.3,5.7,.412,0.0,0.7,.000,2.3,5.0,.467,.412,0.0,0.0,,0.0,0.7,0.7,2.0,0.7,0.0,1.3,1.3,4.7
110,George Lynch,SF,28,PHI,8,6,31.1,3.6,8.1,.446,0.3,0.8,.333,3.4,7.4,.458,.462,1.5,2.1,.706,3.5,3.1,6.6,2.0,2.3,0.3,1.6,3.8,9.0
111,Sam Mack,SF,28,HOU,4,0,30.8,3.3,9.5,.342,2.5,6.5,.385,0.8,3.0,.250,.474,3.5,4.3,.824,0.3,2.0,2.3,1.8,1.0,0.0,1.3,2.8,12.5
112,Rick Mahorn,PF,40,PHI,5,0,5.8,0.4,1.2,.333,0.0,0.0,,0.4,1.2,.333,.333,0.2,0.4,.500,0.4,1.2,1.6,0.2,0.2,0.0,0.2,1.2,1.0
113,Dan Majerle,SG,33,MIA,5,5,30.4,1.0,5.2,.192,1.0,4.4,.227,0.0,0.8,.000,.288,1.0,1.4,.714,0.6,5.2,5.8,1.2,1.0,0.4,0.6,3.0,4.0
114,Karl Malone*,PF,35,UTA,11,11,41.0,7.8,18.7,.417,0.0,0.1,.000,7.8,18.6,.420,.417,6.2,7.8,.791,3.3,8.0,11.3,4.7,1.2,0.7,3.6,3.4,21.8
115,Danny Manning,PF,32,PHO,3,1,26.3,4.7,8.0,.583,0.0,0.0,,4.7,8.0,.583,.583,3.3,4.3,.769,0.0,1.7,1.7,2.0,1.3,0.0,1.0,4.0,12.7
116,Jamal Mashburn,SF,26,MIA,5,5,30.4,3.8,9.8,.388,1.2,2.8,.429,2.6,7.0,.371,.449,1.2,1.8,.667,0.8,1.8,2.6,2.0,0.4,0.0,2.0,2.2,10.0
117,Vernon Maxwell,SG,33,SAC,5,0,25.8,3.8,12.0,.317,2.2,7.0,.314,1.6,5.0,.320,.408,1.4,2.0,.700,0.8,1.4,2.2,1.0,1.2,0.0,1.2,2.4,11.2
118,George McCloud,SF,31,PHO,3,0,26.7,4.3,10.0,.433,3.0,6.7,.450,1.3,3.3,.400,.583,2.3,3.3,.700,0.7,3.7,4.3,0.7,1.7,0.0,1.0,4.3,14.0
119,Derrick McKey,SF,32,IND,13,0,18.8,1.2,3.1,.375,0.0,0.3,.000,1.2,2.8,.417,.375,1.3,2.0,.654,1.3,2.0,3.3,1.5,0.9,0.3,0.8,3.0,3.6
120,Aaron McKie,SG,26,PHI,6,0,16.2,1.2,3.8,.304,0.0,0.2,.000,1.2,3.7,.318,.304,1.0,1.2,.857,0.7,1.8,2.5,1.8,0.7,0.0,0.2,2.8,3.3
121,Roshown McLeod,SF,23,ATL,6,0,8.2,1.8,3.5,.524,0.0,0.0,,1.8,3.5,.524,.524,0.7,0.7,1.000,0.2,0.3,0.5,0.2,0.2,0.2,0.2,0.5,4.3
122,Reggie Miller*,SG,33,IND,13,13,37.0,6.1,15.3,.397,2.2,6.5,.333,3.9,8.8,.443,.467,5.9,6.6,.895,1.0,2.9,3.9,2.6,0.7,0.2,1.6,2.0,20.2
123,Sam Mitchell,SF,35,MIN,4,1,32.8,3.8,10.0,.375,0.3,1.5,.167,3.5,8.5,.412,.388,2.3,3.0,.750,1.3,2.3,3.5,1.5,0.3,0.5,2.0,3.3,10.0
124,Cuttino Mobley,PG,23,HOU,4,4,23.5,1.8,3.8,.467,1.0,1.8,.571,0.8,2.0,.375,.600,2.5,2.8,.909,0.0,1.0,1.0,2.8,0.5,0.0,1.3,2.8,7.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Nazr Mohammed,C,21,PHI,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Eric Montross,C,27,DET,5,0,14.0,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.2,0.4,.500,0.6,2.0,2.6,0.0,0.0,0.4,0.0,3.0,1.4
128,Chris Morris,SF,33,PHO,1,0,10.0,2.0,2.0,1.000,1.0,1.0,1.000,1.0,1.0,1.000,1.250,0.0,2.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
129,Alonzo Mourning*,C,28,MIA,5,5,38.8,7.6,14.6,.521,0.0,0.0,,7.6,14.6,.521,.521,6.4,9.8,.653,1.4,6.8,8.2,0.8,1.6,2.8,2.4,3.8,21.6
