,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,Lazaro Borrell,SF,27,SEA,2,1,13.0,2.0,3.5,.571,0.0,0.0,,2.0,3.5,.571,.571,1.0,2.0,.500,1.5,4.0,5.5,0.5,0.0,0.0,0.5,1.0,5.0
14,Bruce Bowen,SF,28,MIA,10,0,15.7,1.0,2.7,.370,0.5,2.2,.227,0.5,0.5,1.000,.463,1.0,1.6,.625,0.1,0.9,1.0,0.8,0.7,0.4,0.6,2.7,3.5
15,Ira Bowman,SG,26,PHI,7,0,1.6,0.0,0.3,.000,0.0,0.1,.000,0.0,0.1,.000,.000,0.0,0.3,.000,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
16,Terrell Brandon,PG,29,MIN,4,4,40.5,8.0,15.8,.508,1.0,2.8,.364,7.0,13.0,.538,.540,2.5,2.8,.909,1.0,4.8,5.8,8.5,0.8,0.0,2.0,2.8,19.5
17,Dee Brown,PG,31,TOR,3,0,6.3,0.0,1.3,.000,0.0,1.0,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.7,0.7,0.7,0.7,0.0,0.3,1.3,0.0
18,P.J. Brown,PF,30,MIA,10,10,30.8,3.5,8.2,.427,0.0,0.0,,3.5,8.2,.427,.427,0.5,0.6,.833,2.6,5.6,8.2,1.1,0.8,0.4,1.1,4.2,7.5
19,Rick Brunson,PG,27,NYK,3,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.0
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Kobe Bryant*,SG,21,LAL,22,22,39.0,7.9,17.9,.442,1.0,2.9,.344,6.9,15.0,.461,.470,4.3,5.7,.754,1.2,3.3,4.5,4.4,1.5,1.5,2.5,4.0,21.1
22,Jud Buechler,SF,31,DET,3,0,11.3,0.7,2.3,.286,0.7,1.7,.400,0.0,0.7,.000,.429,0.0,0.0,,0.0,1.3,1.3,0.3,0.0,0.3,0.0,1.3,2.0
23,Rodney Buford,SG,22,MIA,1,0,16.0,4.0,8.0,.500,1.0,2.0,.500,3.0,6.0,.500,.563,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0
24,Marcus Camby,C,25,NYK,16,0,24.1,1.8,5.4,.337,0.0,0.1,.000,1.8,5.3,.341,.337,1.2,1.9,.613,2.2,4.8,7.0,0.4,0.5,1.4,0.8,3.2,4.8
25,Elden Campbell,C,31,CHH,4,4,37.5,5.5,11.8,.468,0.0,0.3,.000,5.5,11.5,.478,.468,3.3,3.5,.929,2.3,6.0,8.3,1.0,0.5,1.0,2.0,4.0,14.3
26,Anthony Carter,PG,24,MIA,10,3,27.5,3.2,7.7,.416,0.1,0.6,.167,3.1,7.1,.437,.422,1.2,1.6,.750,0.8,3.2,4.0,5.6,1.2,0.2,2.3,2.2,7.7
27,Vince Carter,SF,23,TOR,3,3,39.7,5.0,16.7,.300,0.3,3.3,.100,4.7,13.3,.350,.310,9.0,10.3,.871,3.0,3.0,6.0,6.3,1.0,1.3,2.7,4.0,19.3
28,Sam Cassell,PG,30,MIL,5,5,35.6,6.0,14.4,.417,0.2,1.0,.200,5.8,13.4,.433,.424,3.6,4.2,.857,0.0,3.4,3.4,9.0,0.8,0.0,1.8,3.8,15.8
29,Chris Childs,PG,32,NYK,16,0,20.9,1.7,4.4,.386,0.6,1.8,.321,1.1,2.6,.429,.450,1.5,1.8,.857,0.1,2.3,2.3,2.4,0.4,0.0,0.9,3.3,5.4
30,Doug Christie,SG,29,TOR,3,1,20.3,1.0,4.3,.231,1.0,2.7,.375,0.0,1.7,.000,.346,1.0,2.0,.500,0.3,1.3,1.7,2.0,1.3,0.3,1.3,3.3,4.0
31,Derrick Coleman,PF,32,CHH,4,4,42.3,6.8,14.3,.474,1.3,4.0,.313,5.5,10.3,.537,.518,5.5,7.0,.786,2.5,10.0,12.5,3.5,0.8,3.0,3.3,2.8,20.3
32,Tyrone Corbin,SF,37,SAC,3,0,7.7,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,.400,0.0,0.3,.000,0.3,1.3,1.7,1.0,0.0,0.0,0.0,0.7,1.3
33,Austin Croshere,PF,24,IND,23,2,21.3,2.8,6.7,.418,0.7,1.6,.405,2.1,5.0,.422,.467,3.2,3.8,.839,1.3,3.4,4.7,0.8,0.4,0.7,1.1,2.2,9.4
34,John Crotty,PG,30,DET,3,0,17.0,0.7,3.3,.200,0.0,1.0,.000,0.7,2.3,.286,.200,0.7,0.7,1.000,0.0,1.3,1.3,1.3,0.3,0.3,1.3,1.3,2.0
35,Dell Curry,SG,35,TOR,3,0,10.0,0.7,1.3,.500,0.7,1.0,.667,0.0,0.3,.000,.750,0.3,0.7,.500,0.3,0.3,0.7,0.3,0.7,0.0,0.7,1.3,2.3
36,Michael Curry,SG,31,DET,3,1,26.3,4.0,7.7,.522,0.0,0.0,,4.0,7.7,.522,.522,1.3,2.0,.667,0.0,1.0,1.0,1.0,0.3,0.3,0.7,1.7,9.3
37,Antonio Daniels,SG,24,SAS,4,0,20.5,2.3,5.8,.391,0.5,2.0,.250,1.8,3.8,.467,.435,2.3,3.3,.692,0.5,2.0,2.5,1.5,1.8,0.0,1.5,1.3,7.3
38,Antonio Davis,C,31,TOR,3,3,35.0,4.7,8.0,.583,0.0,0.0,,4.7,8.0,.583,.583,3.7,4.7,.786,2.3,6.0,8.3,1.0,0.3,1.3,1.3,3.0,13.0
39,Baron Davis,PG,20,CHH,4,0,14.3,2.5,5.8,.435,0.3,1.5,.167,2.3,4.3,.529,.457,0.5,1.0,.500,0.8,0.8,1.5,1.5,1.0,0.0,0.8,1.5,5.8
40,Dale Davis,C,30,IND,23,23,31.0,3.4,6.6,.523,0.0,0.0,,3.4,6.6,.523,.523,1.4,2.6,.542,3.6,7.8,11.4,0.7,0.5,1.3,0.8,3.6,8.3
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Todd Day,SG,30,PHO,9,0,11.1,1.8,3.9,.457,0.6,1.8,.313,1.2,2.1,.579,.529,0.6,1.1,.500,0.7,0.4,1.1,0.4,0.4,0.1,0.4,2.7,4.7
43,Vinny Del Negro,PG,33,MIL,5,0,18.6,2.6,6.0,.433,0.0,0.4,.000,2.6,5.6,.464,.433,0.0,0.0,,0.0,1.6,1.6,1.8,0.6,0.0,0.6,0.8,5.2
44,Tony Delk,PG,26,SAC,5,0,20.2,3.6,8.2,.439,0.6,1.0,.600,3.0,7.2,.417,.476,3.4,4.6,.739,2.2,1.4,3.6,1.4,0.6,0.0,1.6,2.2,11.2
45,Derrick Dial,SG,24,SAS,2,0,4.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.5,1.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.5
46,Vlade Divac*,C,31,SAC,5,5,32.0,4.0,11.2,.357,0.0,0.4,.000,4.0,10.8,.370,.357,3.2,4.6,.696,1.8,5.4,7.2,2.8,1.4,0.8,1.8,4.4,11.2
47,Chris Dudley,C,34,NYK,5,2,8.6,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.4,0.4,1.000,1.0,1.4,2.4,0.4,0.2,0.2,0.2,2.2,0.8
48,Howard Eisley,PG,27,UTA,10,0,20.0,1.7,5.5,.309,0.9,1.9,.474,0.8,3.6,.222,.391,0.8,0.9,.889,0.1,1.7,1.8,1.9,0.6,0.1,1.3,2.4,5.1
49,Mario Elie,SF,36,SAS,4,4,28.8,1.5,5.5,.273,0.3,1.8,.143,1.3,3.8,.333,.295,4.3,4.5,.944,1.3,3.0,4.3,1.8,1.3,0.0,3.0,1.0,7.5
50,Sean Elliott,SF,31,SAS,4,4,29.8,3.8,10.0,.375,1.3,3.3,.385,2.5,6.8,.370,.438,1.3,2.0,.625,0.3,5.3,5.5,1.3,0.0,0.5,1.0,3.3,10.0
51,Patrick Ewing*,C,37,NYK,14,14,32.9,5.1,12.1,.418,0.0,0.0,,5.1,12.1,.418,.418,4.4,6.4,.697,2.1,7.4,9.5,0.4,1.1,1.4,1.9,3.4,14.6
52,Derek Fisher,PG,25,LAL,21,0,15.3,1.6,3.8,.430,0.6,1.4,.414,1.0,2.4,.440,.506,0.9,1.2,.760,0.2,0.9,1.0,2.0,0.5,0.0,0.4,1.4,4.7
53,Greg Foster,PF,31,SEA,5,0,13.6,1.4,3.8,.368,0.4,1.0,.400,1.0,2.8,.357,.421,0.4,0.4,1.000,0.2,2.0,2.2,0.2,0.0,0.2,0.6,2.8,3.6
54,Rick Fox,SF,30,LAL,23,0,14.4,1.4,3.2,.452,0.8,1.7,.462,0.7,1.5,.441,.575,0.7,0.9,.762,0.5,1.2,1.7,1.2,0.4,0.0,0.7,3.0,4.3
55,Lawrence Funderburke,PF,29,SAC,4,0,8.5,1.0,2.3,.444,0.0,0.0,,1.0,2.3,.444,.444,0.5,1.0,.500,1.0,1.8,2.8,0.0,0.3,0.0,0.0,0.0,2.5
56,Kevin Garnett*,PF,23,MIN,4,4,42.8,7.5,19.5,.385,0.5,0.8,.667,7.0,18.8,.373,.397,3.3,4.0,.813,3.3,7.5,10.8,8.8,1.3,0.8,2.8,3.0,18.8
57,Dean Garrett,C,33,MIN,3,0,5.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.7,1.0
58,Matt Geiger,C,30,PHI,8,0,16.0,3.1,6.3,.500,0.0,0.0,,3.1,6.3,.500,.500,2.5,3.1,.800,2.1,2.9,5.0,0.3,0.6,0.3,0.6,2.9,8.8
59,Devean George,SF,22,LAL,9,0,5.0,0.8,2.1,.368,0.2,1.1,.200,0.6,1.0,.556,.421,0.7,1.2,.545,0.4,0.7,1.1,0.2,0.1,0.0,0.3,0.6,2.4
60,Armen Gilliam,PF,35,UTA,10,0,13.2,1.5,4.6,.326,0.0,0.0,,1.5,4.6,.326,.326,0.5,1.3,.385,0.6,2.3,2.9,0.4,0.4,0.4,1.1,1.5,3.5
61,Brian Grant,PF,27,POR,16,0,20.0,1.8,4.1,.446,0.0,0.0,,1.8,4.1,.446,.446,1.8,2.4,.744,2.3,3.4,5.8,0.5,0.4,0.4,1.1,3.3,5.4
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Gary Grant,PG,34,POR,2,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
64,Horace Grant,PF,34,SEA,5,5,37.0,2.2,5.4,.407,0.0,0.0,,2.2,5.4,.407,.407,0.4,0.8,.500,1.6,4.6,6.2,2.0,1.6,1.0,0.2,2.4,4.8
65,A.C. Green,PF,36,LAL,23,23,18.7,1.6,3.9,.411,0.0,0.0,,1.6,3.9,.411,.411,0.7,1.0,.696,1.9,2.3,4.2,0.6,0.6,0.1,0.4,1.9,3.9
66,Darvin Ham,SF,26,MIL,5,5,28.8,2.2,3.4,.647,0.0,0.2,.000,2.2,3.2,.688,.647,0.6,1.8,.333,3.4,2.4,5.8,1.4,0.2,1.6,1.4,4.4,5.0
67,Tom Hammonds,PF,32,MIN,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Anfernee Hardaway,SG,28,PHO,9,9,42.9,7.4,16.1,.462,0.6,2.1,.263,6.9,14.0,.492,.479,4.9,6.9,.710,1.6,3.3,4.9,5.7,1.6,1.0,2.8,3.2,20.3
69,Tim Hardaway,PG,33,MIA,7,7,26.0,2.9,9.7,.294,1.0,4.9,.206,1.9,4.9,.382,.346,1.0,1.4,.700,0.1,2.0,2.1,4.7,0.7,0.0,1.6,1.4,7.7
70,Ron Harper,PG,36,LAL,23,23,28.0,3.4,7.9,.431,0.4,1.7,.231,3.0,6.2,.486,.456,1.4,2.0,.702,1.3,2.4,3.7,3.2,1.0,0.6,1.2,2.7,8.6
71,Grant Hill*,SF,27,DET,2,2,27.5,3.0,8.0,.375,0.5,1.0,.500,2.5,7.0,.357,.406,4.5,5.0,.900,0.0,5.5,5.5,4.5,0.5,0.0,5.0,3.5,11.0
72,Tyrone Hill,PF,31,PHI,10,10,35.2,4.6,10.0,.460,0.0,0.1,.000,4.6,9.9,.465,.460,3.1,4.4,.705,3.6,6.1,9.7,0.9,0.9,0.1,1.2,3.8,12.3
73,Jeff Hornacek,SG,36,UTA,10,10,29.7,4.3,10.2,.422,0.9,2.2,.409,3.4,8.0,.425,.466,2.0,2.4,.833,0.9,2.1,3.0,3.3,1.0,0.0,1.5,2.8,11.5
74,Robert Horry,PF,29,LAL,23,0,26.9,2.6,6.3,.407,0.7,2.6,.288,1.8,3.7,.488,.466,1.7,2.5,.702,1.7,3.7,5.3,2.5,0.9,0.8,1.3,3.8,7.6
75,Allan Houston,SG,28,NYK,16,16,40.9,6.4,14.7,.438,1.2,2.4,.500,5.3,12.3,.426,.479,3.5,4.1,.862,0.2,3.1,3.3,1.6,1.2,0.2,2.3,2.6,17.6
76,Lindsey Hunter,PG,29,DET,3,3,31.0,3.3,10.7,.313,0.3,3.0,.111,3.0,7.7,.391,.328,1.3,2.0,.667,0.0,2.3,2.3,1.7,1.7,0.3,1.7,1.3,8.3
77,Allen Iverson*,SG,24,PHI,10,10,44.4,9.1,23.7,.384,1.2,3.9,.308,7.9,19.8,.399,.409,6.8,9.2,.739,1.4,2.6,4.0,4.5,1.2,0.1,3.2,2.4,26.2
78,Bobby Jackson,PG,26,MIN,3,0,10.0,1.3,2.7,.500,0.3,1.0,.333,1.0,1.7,.600,.563,2.0,2.0,1.000,0.0,1.7,1.7,1.3,0.7,0.3,0.7,1.3,5.0
79,Jaren Jackson,SG,32,SAS,2,0,9.5,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,1.0,2.0,.500,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0
80,Mark Jackson,PG,34,IND,23,23,27.6,3.0,7.7,.392,0.9,2.9,.313,2.1,4.7,.440,.452,1.2,1.3,.903,0.5,3.2,3.7,7.7,0.8,0.1,1.9,1.8,8.1
81,Avery Johnson,PG,34,SAS,4,4,36.0,4.8,10.5,.452,0.0,0.0,,4.8,10.5,.452,.452,2.5,3.5,.714,0.5,1.8,2.3,5.3,1.0,0.0,2.5,2.5,12.0
82,Ervin Johnson,C,32,MIL,5,5,31.0,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,.500,2.2,3.6,.611,2.8,7.0,9.8,0.4,1.2,1.2,0.6,3.8,6.2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Kevin Johnson,PG,33,PHO,9,0,14.3,1.3,4.1,.324,0.0,0.3,.000,1.3,3.8,.353,.324,0.6,0.7,.833,0.0,1.4,1.4,2.6,0.3,0.1,1.4,1.1,3.2
85,Larry Johnson,PF,30,NYK,16,16,36.8,4.4,9.5,.461,0.8,2.1,.394,3.6,7.4,.479,.503,1.7,2.1,.794,0.9,4.1,5.0,1.6,0.5,0.1,1.4,2.9,11.3
86,Eddie Jones,SG,28,CHH,4,4,42.8,5.5,14.5,.379,2.3,6.5,.346,3.3,8.0,.406,.457,3.8,4.0,.938,1.0,4.0,5.0,4.8,2.5,0.8,1.3,3.0,17.0
87,Jumaine Jones,SF,20,PHI,4,0,2.0,0.3,0.8,.333,0.0,0.5,.000,0.3,0.3,1.000,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
88,Jerome Kersey,SF,37,SAS,2,0,12.5,0.5,3.5,.143,0.0,0.0,,0.5,3.5,.143,.143,0.0,0.0,,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.5,1.0
89,Jason Kidd*,PG,26,PHO,6,6,38.2,3.7,9.2,.400,1.3,3.7,.364,2.3,5.5,.424,.473,1.2,1.5,.778,1.3,5.3,6.7,8.8,1.8,0.2,3.8,2.3,9.8
90,Travis Knight,C,25,LAL,14,0,3.4,0.6,1.1,.533,0.0,0.0,,0.6,1.1,.533,.533,0.1,0.4,.333,0.2,0.1,0.4,0.0,0.1,0.2,0.4,1.1,1.3
91,Toni Kukoč,SF,31,PHI,10,0,25.7,3.6,9.3,.387,1.1,3.4,.324,2.5,5.9,.424,.446,1.0,1.7,.588,0.7,3.0,3.7,1.7,1.0,0.3,1.5,2.6,9.3
92,Christian Laettner,C,30,DET,3,3,25.0,2.3,5.7,.412,0.0,0.0,,2.3,5.7,.412,.412,2.0,2.7,.750,0.7,4.3,5.0,2.0,0.0,0.3,1.0,4.7,6.7
93,Quincy Lewis,SG,22,UTA,8,0,13.3,1.3,3.4,.370,0.3,0.8,.333,1.0,2.6,.381,.407,0.5,0.6,.800,0.3,1.6,1.9,0.3,0.4,0.9,0.4,3.0,3.3
94,Rashard Lewis,SF,20,SEA,5,5,31.4,5.2,11.8,.441,1.8,3.8,.474,3.4,8.0,.425,.517,3.2,4.0,.800,2.4,3.8,6.2,0.6,1.0,0.6,2.0,2.2,15.4
95,Randy Livingston,PG,24,PHO,7,3,9.0,0.9,3.9,.222,0.3,0.9,.333,0.6,3.0,.190,.259,0.0,0.0,,0.3,0.7,1.0,0.6,0.6,0.1,0.6,0.9,2.0
96,Luc Longley,C,31,PHO,9,9,18.0,2.0,5.7,.353,0.0,0.0,,2.0,5.7,.353,.353,0.2,0.3,.667,1.3,2.0,3.3,0.9,0.4,0.4,1.1,4.0,4.2
97,George Lynch,SF,29,PHI,10,10,29.3,2.2,6.5,.338,0.1,0.7,.143,2.1,5.8,.362,.346,1.4,1.8,.778,2.6,4.5,7.1,1.4,0.9,0.5,0.8,3.3,5.9
98,Todd MacCulloch,C,24,PHI,5,0,4.8,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.8,1.2,.667,0.6,1.2,1.8,0.0,0.0,0.0,0.0,0.4,1.6
99,Dan Majerle,SG,34,MIA,10,10,37.2,3.0,7.1,.423,2.0,5.0,.400,1.0,2.1,.476,.563,1.0,1.4,.714,0.5,6.5,7.0,3.2,2.1,0.1,1.1,3.4,9.0
100,Karl Malone*,PF,36,UTA,10,10,38.6,10.3,19.8,.520,0.2,0.2,1.000,10.1,19.6,.515,.525,6.4,7.9,.810,1.9,7.0,8.9,3.1,0.7,0.7,2.7,3.1,27.2
101,Danny Manning,PF,33,MIL,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Shawn Marion,SF,21,PHO,9,9,31.2,4.0,9.6,.419,0.1,0.7,.167,3.9,8.9,.438,.424,1.0,1.2,.818,2.3,6.4,8.8,0.8,0.7,1.6,0.8,1.9,9.1
103,Darrick Martin,PG,28,SAC,2,0,10.5,1.5,4.5,.333,0.5,1.5,.333,1.0,3.0,.333,.389,1.5,2.0,.750,0.5,1.0,1.5,1.0,0.5,0.0,1.5,2.0,5.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jamal Mashburn,SF,27,MIA,10,10,42.3,6.3,15.7,.401,1.3,3.3,.394,5.0,12.4,.403,.443,3.6,4.2,.857,0.9,3.7,4.6,3.2,1.1,0.2,2.4,3.0,17.5
106,Anthony Mason,SF,33,CHH,4,4,44.8,4.5,9.5,.474,0.0,0.3,.000,4.5,9.3,.486,.474,3.5,5.0,.700,4.0,5.8,9.8,5.5,1.0,0.0,3.3,3.3,12.5
107,Jelani McCoy,C,22,SEA,3,0,8.7,0.7,1.7,.400,0.0,0.0,,0.7,1.7,.400,.400,0.0,1.0,.000,0.0,2.0,2.0,0.7,0.0,0.0,0.7,2.0,1.3
108,Tracy McGrady*,SF,20,TOR,3,3,37.0,5.7,14.7,.386,0.7,2.3,.286,5.0,12.3,.405,.409,4.7,5.3,.875,3.3,3.7,7.0,3.0,1.0,1.0,3.3,3.3,16.7
109,Derrick McKey,SF,33,IND,23,0,15.3,0.7,1.4,.469,0.0,0.3,.167,0.6,1.1,.538,.484,0.7,0.9,.800,1.1,2.3,3.4,0.6,0.3,0.2,0.8,2.0,2.0
110,Aaron McKie,SG,27,PHI,10,6,33.1,5.0,10.3,.485,1.2,3.5,.343,3.8,6.8,.559,.544,2.6,3.1,.839,0.4,3.2,3.6,4.6,0.4,0.2,1.6,2.6,13.8
111,Brad Miller,C,23,CHH,4,0,15.5,2.3,4.3,.529,0.0,0.0,,2.3,4.3,.529,.529,3.0,3.8,.800,2.0,1.3,3.3,0.8,0.0,0.8,2.3,2.8,7.5
112,Oliver Miller,C,29,PHO,7,0,5.3,0.3,1.3,.222,0.0,0.4,.000,0.3,0.9,.333,.222,0.3,0.6,.500,0.3,0.9,1.1,0.1,0.0,0.3,0.3,1.1,0.9
113,Reggie Miller*,SG,34,IND,22,22,40.5,7.9,17.5,.452,2.6,6.7,.395,5.3,10.8,.487,.527,5.5,5.9,.938,0.4,2.0,2.4,2.7,1.0,0.5,1.3,1.7,24.0
114,Terry Mills,PF,32,DET,3,3,25.7,3.0,5.0,.600,2.0,3.0,.667,1.0,2.0,.500,.800,0.3,0.7,.500,0.0,2.0,2.0,0.3,0.7,0.0,0.7,4.0,8.3
115,Sam Mitchell,SF,36,MIN,4,0,17.0,2.3,4.5,.500,0.5,1.3,.400,1.8,3.3,.538,.556,0.8,0.8,1.000,0.5,1.3,1.8,0.5,0.0,0.3,1.0,1.3,5.8
116,Eric Montross,C,28,DET,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
117,Mikki Moore,C,24,DET,3,0,14.0,1.7,4.0,.417,0.0,0.0,,1.7,4.0,.417,.417,2.7,2.7,1.000,2.3,1.7,4.0,1.0,0.3,0.0,1.3,3.0,6.0
118,Alonzo Mourning*,C,29,MIA,10,10,37.6,7.6,15.7,.484,0.0,0.1,.000,7.6,15.6,.487,.484,6.4,9.6,.667,3.1,6.9,10.0,1.4,0.2,3.3,2.4,4.0,21.6
119,Chris Mullin*,SG,36,IND,9,1,10.0,1.1,2.3,.476,0.2,0.9,.250,0.9,1.4,.615,.524,1.0,1.2,.818,0.2,1.3,1.6,0.6,0.7,0.1,0.4,0.8,3.4
120,Rasho Nesterović,C,23,MIN,4,4,31.5,2.8,6.3,.440,0.0,0.0,,2.8,6.3,.440,.440,0.8,1.5,.500,1.3,2.0,3.3,1.5,0.8,1.8,1.0,5.0,6.3
121,Jermaine O'Neal,C,21,POR,8,0,4.8,0.4,1.4,.273,0.0,0.0,,0.4,1.4,.273,.273,0.8,1.1,.667,0.3,0.6,0.9,0.1,0.0,0.4,0.0,1.1,1.5
122,Shaquille O'Neal*,C,27,LAL,23,23,43.5,12.4,22.0,.566,0.0,0.0,,12.4,22.0,.566,.566,5.9,12.9,.456,5.2,10.3,15.4,3.1,0.6,2.4,2.4,2.9,30.7
123,Charles Oakley,PF,36,TOR,3,3,36.7,4.7,9.7,.483,0.7,2.3,.286,4.0,7.3,.545,.517,0.0,0.3,.000,0.7,7.0,7.7,3.7,2.0,0.3,1.7,4.7,10.0
124,Kevin Ollie,PG,27,PHI,10,0,6.5,0.6,1.2,.500,0.0,0.0,,0.6,1.2,.500,.500,0.8,0.9,.889,0.0,0.5,0.5,1.2,0.2,0.0,0.3,0.5,2.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Greg Ostertag,C,26,UTA,8,0,21.5,1.3,2.4,.526,0.0,0.0,,1.3,2.4,.526,.526,1.3,2.8,.455,2.4,3.3,5.6,0.3,0.3,2.1,1.0,2.5,3.8
127,Scott Padgett,PF,23,UTA,8,0,7.4,0.8,2.0,.375,0.4,1.1,.333,0.4,0.9,.429,.469,0.0,0.0,,0.4,1.8,2.1,0.6,0.1,0.3,0.5,1.3,1.9
128,Ruben Patterson,SF,24,SEA,5,0,16.8,2.8,5.2,.538,0.0,0.4,.000,2.8,4.8,.583,.538,2.6,3.0,.867,1.8,1.2,3.0,0.4,0.6,0.4,1.6,1.2,8.2
129,Gary Payton*,PG,31,SEA,5,5,44.2,10.0,22.6,.442,1.8,4.6,.391,8.2,18.0,.456,.482,4.0,5.2,.769,1.6,6.0,7.6,7.4,1.8,0.2,3.6,3.2,25.8
