,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,Mario Bennett,PF,24,LAL,4,0,2.5,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,.500,0.5,0.5,1.000,0.5,1.0,1.5,0.0,0.0,0.3,0.0,0.5,1.0
13,Travis Best,PG,25,IND,16,0,17.5,1.7,4.5,.375,0.3,1.1,.278,1.4,3.4,.407,.410,2.4,2.7,.884,0.1,0.9,1.0,1.9,0.7,0.2,1.2,2.3,6.1
14,Mookie Blaylock,PG,30,ATL,4,4,38.3,5.5,13.3,.415,2.0,6.8,.296,3.5,6.5,.538,.491,1.8,3.0,.583,1.5,3.5,5.0,8.3,2.3,0.3,2.3,2.0,14.8
15,Corie Blount,PF,29,LAL,12,0,17.4,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.6,0.9,.636,2.0,3.3,5.3,0.6,0.5,0.3,0.3,2.3,2.6
16,Anthony Bowie,SG,34,NYK,7,0,3.3,0.3,0.6,.500,0.0,0.0,,0.3,0.6,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6
17,Scott Brooks,PG,32,CLE,1,0,8.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
18,Chucky Brown,SF,29,ATL,4,0,12.5,1.8,3.8,.467,0.3,0.5,.500,1.5,3.3,.462,.500,0.3,0.5,.500,0.3,1.3,1.5,1.0,0.0,0.0,0.5,1.3,4.0
19,Mike Brown,C-F,34,PHO,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P.J. Brown,PF,28,MIA,5,5,38.0,3.8,7.4,.514,0.0,0.0,,3.8,7.4,.514,.514,1.6,4.4,.364,3.0,5.8,8.8,0.8,1.4,0.6,1.2,4.4,9.2
22,Randy Brown,PG,29,CHI,14,0,5.1,0.1,0.9,.167,0.0,0.0,,0.1,0.9,.167,.167,0.4,0.4,.833,0.2,0.4,0.6,0.6,0.1,0.0,0.5,0.4,0.6
23,Kobe Bryant*,SF,19,LAL,11,0,20.0,2.8,6.9,.408,0.3,1.3,.214,2.5,5.6,.452,.428,2.8,4.1,.689,0.6,1.3,1.9,1.5,0.3,0.7,1.0,2.5,8.7
24,Mark Bryant,C,32,PHO,4,1,23.3,4.3,8.5,.500,0.0,0.0,,4.3,8.5,.500,.500,1.5,3.0,.500,2.3,3.5,5.8,0.3,1.0,0.5,0.8,4.0,10.0
25,Jud Buechler,SF,29,CHI,16,0,4.0,0.3,0.7,.364,0.2,0.3,.600,0.1,0.4,.167,.500,0.0,0.0,,0.3,0.4,0.7,0.2,0.2,0.1,0.1,0.4,0.7
26,Matt Bullard,SF,30,HOU,5,4,14.0,1.2,3.6,.333,0.6,2.0,.300,0.6,1.6,.375,.417,0.4,0.4,1.000,0.6,1.0,1.6,1.0,0.2,0.0,0.0,1.0,3.4
27,Scott Burrell,SF,27,CHI,21,0,12.4,1.5,3.5,.438,0.3,1.0,.300,1.2,2.5,.491,.479,0.5,0.5,.909,0.5,1.5,2.0,0.5,0.9,0.1,0.5,1.6,3.8
28,Elden Campbell,PF,29,LAL,13,0,13.8,1.8,3.9,.451,0.0,0.0,,1.8,3.9,.451,.451,1.7,2.6,.647,1.3,2.2,3.5,0.6,0.2,0.9,1.0,2.1,5.2
29,Antoine Carr,PF,36,UTA,20,0,14.6,2.1,4.5,.456,0.0,0.0,,2.1,4.5,.456,.456,0.3,0.4,.750,0.8,1.3,2.1,0.6,0.1,0.6,0.5,3.2,4.4
30,Sam Cassell,PG,28,NJN,3,1,8.7,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.3,0.7,1.0,1.7,0.0,0.3,0.7,2.3,2.0
31,Kelvin Cato,C,23,POR,4,0,14.5,2.3,4.3,.529,0.0,0.3,.000,2.3,4.0,.563,.529,2.0,2.8,.727,0.8,2.3,3.0,0.3,0.3,1.8,1.0,3.0,6.5
32,Duane Causwell,C,29,MIA,1,1,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
33,Rex Chapman,SG,30,PHO,2,2,29.0,3.0,11.5,.261,0.0,2.5,.000,3.0,9.0,.333,.261,3.0,3.5,.857,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.5,9.0
34,Chris Childs,PG,30,NYK,10,0,25.4,2.4,5.8,.414,0.4,1.3,.308,2.0,4.5,.444,.448,1.1,1.5,.733,0.5,2.0,2.5,3.3,0.6,0.0,2.3,2.9,6.3
35,Marty Conlon,C,30,MIA,3,0,15.3,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,0.3,0.7,.500,0.3,1.0,1.3,1.0,0.3,0.3,2.0,2.3,2.3
36,Tyrone Corbin,SF,35,ATL,4,4,28.3,1.8,6.3,.280,0.3,1.5,.167,1.5,4.8,.316,.300,0.0,0.0,,0.8,3.0,3.8,1.0,1.5,0.3,0.8,2.5,3.8
37,Chris Crawford,PF,22,ATL,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
38,Terry Cummings,PF,36,NYK,8,1,15.0,1.9,4.3,.441,0.0,0.0,,1.9,4.3,.441,.441,0.3,1.0,.250,1.4,3.0,4.4,0.6,0.5,0.3,0.9,2.9,4.0
39,Bill Curley,PF,25,MIN,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Dell Curry,SG,33,CHH,9,0,19.0,2.3,5.8,.404,0.4,1.8,.250,1.9,4.0,.472,.442,0.7,0.8,.857,0.7,1.4,2.1,1.1,0.8,0.3,0.6,2.3,5.8
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Antonio Davis,PF,29,IND,16,0,28.7,2.6,5.7,.462,0.0,0.0,,2.6,5.7,.462,.462,3.9,5.9,.670,2.3,4.4,6.8,0.9,0.8,1.1,1.6,4.1,9.2
43,Dale Davis,C,28,IND,16,16,29.1,3.5,5.4,.651,0.0,0.0,,3.5,5.4,.651,.651,1.8,4.0,.453,2.8,4.8,7.5,0.8,0.3,1.1,1.3,2.6,8.8
44,Vinny Del Negro,SG,31,SAS,9,3,31.4,4.3,9.0,.481,0.2,1.1,.200,4.1,7.9,.521,.494,1.8,1.9,.941,0.2,2.4,2.7,3.2,0.9,0.0,1.4,3.3,10.7
45,Vlade Divac*,C,29,CHH,9,9,38.3,4.7,9.7,.483,0.0,0.1,.000,4.7,9.6,.488,.483,2.2,3.7,.606,2.8,8.1,10.9,3.4,0.8,1.6,2.4,3.8,11.6
46,Sherman Douglas,PG,31,NJN,3,2,41.7,7.7,14.7,.523,0.7,1.7,.400,7.0,13.0,.538,.545,2.3,3.3,.700,0.3,2.3,2.7,8.3,2.0,0.0,4.3,1.7,18.3
47,Clyde Drexler*,SG,35,HOU,5,5,36.4,4.2,13.6,.309,1.0,5.2,.192,3.2,8.4,.381,.346,5.6,7.4,.757,1.8,3.6,5.4,4.6,1.6,0.6,2.6,3.0,15.0
48,Chris Dudley,C,32,NYK,6,3,8.8,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.3,0.7,.500,1.0,2.0,3.0,0.0,0.3,0.2,0.3,2.7,1.3
49,Tim Duncan*,PF,21,SAS,9,9,41.6,8.1,15.6,.521,0.0,0.1,.000,8.1,15.4,.525,.521,4.4,6.7,.667,2.2,6.8,9.0,1.9,0.6,2.6,2.8,2.7,20.7
50,Howard Eisley,PG,25,UTA,20,0,18.3,2.3,6.3,.368,0.4,1.4,.296,1.9,4.9,.388,.400,0.6,0.7,.923,0.2,1.8,2.0,4.1,0.6,0.3,1.6,2.1,5.6
51,Mario Elie,SF,34,HOU,5,1,26.6,2.4,5.4,.444,0.6,1.8,.333,1.8,3.6,.500,.500,1.2,1.8,.667,0.6,2.0,2.6,1.2,0.4,0.0,1.0,2.0,6.6
52,Dale Ellis,SF,37,SEA,10,0,17.0,2.0,5.3,.377,1.1,2.6,.423,0.9,2.7,.333,.481,0.5,0.6,.833,0.4,0.9,1.3,0.6,0.2,0.0,0.2,1.0,5.6
53,Brian Evans,SF,24,NJN,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
54,Patrick Ewing*,C,35,NYK,4,4,33.0,5.0,14.0,.357,0.0,0.0,,5.0,14.0,.357,.357,4.0,6.8,.593,2.3,5.8,8.0,1.3,0.8,1.3,2.5,4.0,14.0
55,Danny Ferry,PF,31,CLE,3,0,3.3,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0
56,Derek Fisher,PG,23,LAL,13,13,21.4,2.1,5.2,.397,0.5,1.5,.300,1.6,3.7,.438,.441,1.4,2.2,.621,0.2,1.8,1.9,3.8,1.3,0.0,1.2,2.5,6.0
57,Greg Foster,C,29,UTA,20,16,16.8,2.0,4.3,.453,0.1,0.1,.500,1.9,4.2,.452,.459,0.2,0.3,.600,1.0,2.4,3.4,0.3,0.1,0.3,0.9,2.8,4.1
58,Rick Fox,SF,28,LAL,13,13,32.9,3.9,8.8,.447,1.6,4.1,.396,2.3,4.7,.492,.539,1.5,1.8,.826,1.4,3.1,4.5,3.9,0.8,0.2,1.6,3.6,10.9
59,Kevin Garnett*,PF,21,MIN,5,5,38.8,7.2,15.0,.480,0.0,0.0,,7.2,15.0,.480,.480,1.4,1.8,.778,3.4,6.2,9.6,4.0,0.8,2.4,4.4,3.4,15.8
60,Chris Gatling,PF,30,NJN,3,1,27.0,6.3,12.7,.500,0.0,0.0,,6.3,12.7,.500,.500,2.7,4.0,.667,2.0,1.3,3.3,0.7,0.7,0.7,1.0,3.0,15.3
61,Reggie Geary,PG,24,SAS,7,0,6.6,0.4,1.0,.429,0.1,0.6,.250,0.3,0.4,.667,.500,0.3,0.6,.500,0.0,0.3,0.3,0.9,0.1,0.0,0.3,1.4,1.3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Matt Geiger,C,28,CHH,4,0,5.5,0.3,1.5,.167,0.0,0.0,,0.3,1.5,.167,.167,0.0,0.0,,0.8,0.5,1.3,0.3,0.0,0.0,0.3,0.5,0.5
64,Kendall Gill,SF,29,NJN,3,3,33.3,6.0,13.3,.450,0.0,0.0,,6.0,13.3,.450,.450,2.3,2.7,.875,1.0,3.3,4.3,1.0,1.3,0.3,1.3,5.0,14.3
65,Brian Grant,SF,25,POR,4,4,33.8,4.8,9.0,.528,0.0,0.0,,4.8,9.0,.528,.528,3.8,4.5,.833,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3
66,Gary Grant,PG,32,POR,4,0,6.8,0.5,1.8,.286,0.3,1.0,.250,0.3,0.8,.333,.357,0.0,0.0,,0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3
67,Tom Hammonds,PF,30,MIN,5,1,22.6,2.4,5.6,.429,0.0,0.0,,2.4,5.6,.429,.429,2.4,3.2,.750,2.0,2.4,4.4,0.4,0.0,0.2,0.8,3.6,7.2
68,Tim Hardaway,PG,31,MIA,5,5,44.4,8.4,18.8,.447,3.4,7.8,.436,5.0,11.0,.455,.537,5.8,7.4,.784,0.6,2.8,3.4,6.6,1.2,0.0,3.6,1.8,26.0
69,Ron Harper,PG,34,CHI,21,21,26.8,2.7,5.8,.459,0.2,0.9,.263,2.4,4.9,.495,.480,1.1,1.9,.615,1.0,2.6,3.7,2.3,1.0,0.9,0.9,2.0,6.7
70,Othella Harrington,PF,24,HOU,3,0,7.7,2.0,4.0,.500,0.0,0.3,.000,2.0,3.7,.545,.500,1.3,1.7,.800,1.0,1.3,2.3,0.0,0.0,0.3,0.0,0.3,5.3
71,Lucious Harris,SG,27,NJN,3,0,17.3,0.7,2.0,.333,0.0,0.7,.000,0.7,1.3,.500,.333,1.7,2.0,.833,0.3,2.3,2.7,0.3,0.7,0.0,0.7,3.7,3.0
72,Hersey Hawkins,SG,31,SEA,10,10,33.7,4.1,8.8,.466,1.7,4.3,.395,2.4,4.5,.533,.563,3.5,4.0,.875,1.7,4.0,5.7,3.6,1.8,0.1,0.9,2.4,13.4
73,Alan Henderson,PF,25,ATL,4,4,31.5,5.0,9.5,.526,0.0,0.3,.000,5.0,9.3,.541,.526,2.8,4.5,.611,2.5,3.0,5.5,1.0,0.8,0.3,1.5,3.3,12.8
74,Cedric Henderson,SF,22,CLE,4,4,39.3,2.8,7.0,.393,0.0,0.3,.000,2.8,6.8,.407,.393,2.0,3.3,.615,1.0,3.3,4.3,2.8,1.5,0.0,3.3,3.5,7.5
75,Carl Herrera,PF,31,SAS,5,0,5.0,0.2,0.6,.333,0.0,0.0,,0.2,0.6,.333,.333,0.0,0.0,,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.8,0.4
76,Fred Hoiberg,SG,25,IND,2,0,10.0,1.5,4.0,.375,0.5,1.0,.500,1.0,3.0,.333,.438,1.0,1.0,1.000,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,4.5
77,Jeff Hornacek,SG,34,UTA,20,20,31.8,3.7,8.9,.416,0.7,1.5,.467,3.0,7.4,.405,.455,2.8,3.3,.846,0.4,2.2,2.5,3.2,1.0,0.2,1.6,2.6,10.9
78,Robert Horry,PF,27,LAL,13,13,32.5,3.0,5.4,.557,0.5,1.3,.353,2.5,4.1,.623,.600,2.2,3.2,.683,2.6,3.8,6.5,3.1,1.1,1.1,1.4,3.5,8.6
79,Allan Houston,SG,26,NYK,10,10,40.3,7.6,17.5,.434,0.9,2.3,.391,6.7,15.2,.441,.460,5.0,5.8,.862,0.6,3.2,3.8,2.8,0.5,0.1,3.2,2.7,21.1
80,Zydrunas Ilgauskas,C,22,CLE,4,4,36.8,7.0,12.3,.571,0.0,0.0,,7.0,12.3,.571,.571,3.3,6.3,.520,3.5,4.0,7.5,0.5,0.5,1.3,2.5,5.5,17.3
81,Jaren Jackson,SG,30,SAS,9,8,35.4,3.3,9.8,.341,2.0,6.6,.305,1.3,3.2,.414,.443,1.6,2.1,.737,0.4,3.9,4.3,1.6,0.6,0.1,1.3,3.4,10.2
82,Mark Jackson,PG,32,IND,16,16,30.9,3.3,7.9,.417,0.9,2.3,.378,2.4,5.6,.433,.472,1.7,2.1,.794,1.1,3.4,4.6,8.3,1.4,0.0,2.9,1.8,9.2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Avery Johnson,PG,32,SAS,9,9,38.0,6.8,11.2,.604,0.0,0.2,.000,6.8,11.0,.616,.604,3.8,5.7,.667,0.3,1.1,1.4,6.1,1.0,0.0,2.3,3.0,17.3
85,Eddie Johnson,SF,38,HOU,5,0,17.8,1.8,5.4,.333,0.6,2.0,.300,1.2,3.4,.353,.389,1.4,1.6,.875,0.8,0.8,1.6,0.2,0.0,0.0,0.6,2.0,5.6
86,Kevin Johnson,PG,31,PHO,4,1,30.5,5.8,10.5,.548,0.3,1.0,.250,5.5,9.5,.579,.560,2.0,3.0,.667,0.5,1.8,2.3,4.8,0.5,0.3,1.5,1.5,13.8
87,Larry Johnson,SF,28,NYK,8,8,38.8,6.5,13.4,.486,0.3,1.3,.200,6.3,12.1,.515,.495,4.6,6.3,.740,3.1,3.5,6.6,1.6,1.3,0.4,3.1,3.8,17.9
88,Charles Jones,PF,40,HOU,4,0,2.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,0.5,1.000,0.3,0.5,0.8,0.3,0.0,0.0,0.0,1.0,0.5
89,Eddie Jones,SG,26,LAL,13,13,36.6,5.3,11.4,.466,1.5,3.7,.417,3.8,7.7,.490,.534,4.8,5.8,.829,0.9,3.0,3.9,2.5,2.0,1.6,1.3,2.8,17.0
90,Michael Jordan*,SG,34,CHI,21,21,41.5,11.6,25.0,.462,0.6,2.0,.302,11.0,23.0,.476,.474,8.6,10.6,.812,1.6,3.5,5.1,3.5,1.5,0.6,2.1,2.2,32.4
91,Reggie Jordan,SG,30,MIN,2,0,14.5,2.5,4.0,.625,0.5,0.5,1.000,2.0,3.5,.571,.688,0.5,1.0,.500,1.5,3.0,4.5,1.5,0.5,0.0,0.0,2.5,6.0
92,Adam Keefe,C,27,UTA,15,10,10.3,0.7,1.9,.345,0.0,0.0,,0.7,1.9,.345,.345,0.7,1.1,.647,0.9,1.4,2.3,0.1,0.3,0.1,0.2,1.2,2.1
93,Shawn Kemp,PF,28,CLE,4,4,38.0,8.3,17.8,.465,0.0,0.0,,8.3,17.8,.465,.465,9.5,11.3,.844,4.0,6.3,10.3,2.0,1.3,1.0,4.0,3.0,26.0
94,Steve Kerr,PG,32,CHI,21,0,19.8,1.6,3.6,.434,0.9,2.0,.463,0.7,1.7,.400,.559,0.9,1.0,.818,0.4,0.4,0.8,1.7,0.3,0.0,0.2,1.2,4.9
95,Jerome Kersey,SF,35,SEA,10,5,21.3,3.1,7.2,.431,0.0,0.3,.000,3.1,6.9,.449,.431,1.6,1.9,.842,1.7,2.3,4.0,0.9,1.0,1.0,1.3,3.2,7.8
96,Jason Kidd*,PG,24,PHO,4,4,42.8,5.5,14.5,.379,0.0,1.8,.000,5.5,12.8,.431,.379,3.3,4.0,.813,1.3,4.5,5.8,7.8,4.0,0.5,3.0,3.3,14.3
97,Kerry Kittles,SG,23,NJN,3,3,42.0,5.7,13.3,.425,1.7,4.3,.385,4.0,9.0,.444,.488,3.3,3.7,.909,0.0,5.0,5.0,2.7,1.3,0.7,2.3,4.0,16.3
98,Brevin Knight,PG,22,CLE,4,4,33.0,1.5,5.3,.286,0.0,0.0,,1.5,5.3,.286,.286,1.5,2.5,.600,0.0,4.0,4.0,5.8,2.5,0.3,2.0,4.0,4.5
99,Toni Kukoč,SF,29,CHI,21,17,30.3,5.0,10.4,.486,1.1,2.9,.377,4.0,7.5,.529,.539,1.9,3.0,.645,1.1,2.7,3.9,2.9,1.2,0.5,1.3,2.7,13.1
100,Christian Laettner,PF,28,ATL,4,0,21.8,3.0,8.8,.343,0.0,0.8,.000,3.0,8.0,.375,.343,3.8,4.3,.882,0.8,3.5,4.3,1.0,1.5,0.3,2.0,4.0,9.8
101,Voshon Lenard,SG,24,MIA,5,5,37.2,4.8,10.4,.462,1.8,5.2,.346,3.0,5.2,.577,.548,3.0,4.0,.750,0.2,3.6,3.8,1.4,0.2,0.4,2.2,4.0,14.4
102,Alton Lister,C,39,POR,2,0,5.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0
103,Brad Lohaus,PF,33,SAS,4,0,2.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Luc Longley,C,29,CHI,18,16,25.3,3.0,6.7,.450,0.0,0.0,,3.0,6.7,.450,.450,1.9,2.2,.872,1.9,3.1,5.0,1.9,0.7,0.8,2.0,4.1,7.9
106,Dan Majerle,SG,32,MIA,2,2,31.0,1.5,4.0,.375,1.0,3.0,.333,0.5,1.0,.500,.500,0.5,1.0,.500,0.5,2.0,2.5,2.5,2.0,0.5,0.5,1.5,4.5
107,Karl Malone*,PF,34,UTA,20,20,39.8,9.9,21.0,.471,0.0,0.2,.000,9.9,20.9,.475,.471,6.5,8.3,.788,2.4,8.5,10.9,3.4,1.1,1.0,3.0,3.5,26.3
108,Matt Maloney,PG,26,HOU,5,5,33.0,2.0,6.0,.333,1.0,4.0,.250,1.0,2.0,.500,.417,1.6,1.8,.889,0.0,1.6,1.6,3.6,0.4,0.4,0.8,2.2,6.6
109,Stephon Marbury,PG,20,MIN,5,5,41.8,4.4,14.4,.306,1.4,5.0,.280,3.0,9.4,.319,.354,3.6,4.6,.783,1.0,2.2,3.2,7.6,2.4,0.0,3.6,3.2,13.8
110,Jamal Mashburn,SF,25,MIA,5,3,25.8,2.4,9.0,.267,0.8,2.2,.364,1.6,6.8,.235,.311,0.6,0.8,.750,0.8,3.6,4.4,1.8,0.6,0.2,1.8,4.2,6.2
111,Anthony Mason,PF,31,CHH,9,9,40.8,6.3,11.0,.576,0.0,0.1,.000,6.3,10.9,.582,.576,2.8,4.7,.595,1.9,6.0,7.9,3.4,0.9,0.0,2.4,1.9,15.4
112,George McCloud,SF,30,PHO,4,3,31.5,5.3,10.3,.512,3.0,5.3,.571,2.3,5.0,.450,.659,0.8,1.0,.750,0.5,4.3,4.8,2.0,0.3,0.3,1.5,3.8,14.3
113,Antonio McDyess,PF,23,PHO,4,4,36.8,7.8,16.3,.477,0.0,0.0,,7.8,16.3,.477,.477,2.3,3.5,.643,4.5,8.8,13.3,1.0,0.5,1.5,1.3,3.0,17.8
114,Jim McIlvaine,C,25,SEA,6,4,9.8,1.0,3.3,.300,0.0,0.2,.000,1.0,3.2,.316,.300,0.2,0.3,.500,1.2,0.5,1.7,0.2,0.3,1.0,0.2,3.7,2.2
115,Derrick McKey,SF,31,IND,15,0,18.9,1.5,4.6,.333,0.2,0.7,.300,1.3,3.9,.339,.355,1.2,1.5,.783,0.5,2.1,2.7,0.7,0.6,0.5,0.7,3.3,4.5
116,Nate McMillan,SG,33,SEA,7,0,14.1,0.9,2.6,.333,0.3,1.7,.167,0.6,0.9,.667,.389,0.3,0.3,1.000,0.3,2.0,2.3,2.1,0.4,0.3,0.3,2.4,2.3
117,Marko Milič,SF,20,PHO,2,0,2.0,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,2.0
118,Anthony Miller,PF,26,ATL,4,0,8.3,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.5,0.5,1.000,1.3,1.0,2.3,0.3,0.5,0.3,0.8,1.3,2.0
119,Reggie Miller*,SG,32,IND,16,16,39.3,6.1,14.4,.426,2.4,5.9,.400,3.8,8.4,.444,.509,5.3,5.9,.904,0.3,1.4,1.8,2.0,1.2,0.2,1.7,1.6,19.9
120,Chris Mills,SF,28,NYK,9,2,18.7,1.7,3.9,.429,0.4,1.1,.400,1.2,2.8,.440,.486,1.1,1.3,.833,0.9,2.1,3.0,0.6,0.9,0.2,0.7,2.3,4.9
121,Terry Mills,PF,30,MIA,2,0,5.5,0.5,2.5,.200,0.5,2.0,.250,0.0,0.5,.000,.300,0.5,1.0,.500,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.5,2.0
122,Sam Mitchell,SF,34,MIN,5,5,35.4,5.2,11.6,.448,0.6,2.8,.214,4.6,8.8,.523,.474,3.4,3.8,.895,1.4,4.0,5.4,1.6,0.2,0.2,1.0,3.6,14.4
123,Chris Morris,SF,32,UTA,17,0,14.1,1.6,4.1,.406,0.4,1.4,.304,1.2,2.7,.457,.457,0.8,1.2,.700,0.5,2.3,2.8,0.6,0.3,0.2,0.5,2.2,4.5
124,Alonzo Mourning*,C,27,MIA,4,4,34.5,7.3,14.0,.518,0.0,0.0,,7.3,14.0,.518,.518,4.8,7.3,.655,2.5,6.0,8.5,1.3,0.8,2.5,2.0,4.5,19.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Chris Mullin*,SF,34,IND,16,16,25.8,3.3,7.1,.460,1.3,3.3,.385,2.0,3.8,.525,.549,1.1,1.3,.857,0.8,2.8,3.6,1.4,0.9,0.6,1.5,2.0,8.9
127,Eric Murdock,PG,29,MIA,5,0,25.0,2.2,6.4,.344,0.4,1.8,.222,1.8,4.6,.391,.375,4.6,5.6,.821,0.6,3.4,4.0,3.0,1.4,0.0,0.8,2.2,9.4
128,Dikembe Mutombo*,C,31,ATL,4,4,34.0,2.8,6.0,.458,0.0,0.0,,2.8,6.0,.458,.458,2.5,4.0,.625,3.3,9.5,12.8,0.3,0.3,2.3,2.0,2.5,8.0
129,Steve Nash*,PG,23,PHO,4,1,12.8,2.0,4.5,.444,0.3,1.3,.200,1.8,3.3,.538,.472,1.3,2.0,.625,0.5,2.0,2.5,1.8,0.5,0.0,0.8,1.8,5.5
130,Jermaine O'Neal,PF,19,POR,1,0,3.0,0.0,3.0,.000,0.0,1.0,.000,0.0,2.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
