,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
71,Elden Campbell,PF,25.0,LAL,76.0,74.0,2253.0,6.0,12.9,0.462,0.0,0.0,0.0,6.0,12.9,0.46299999999999997,3.0,4.4,0.6890000000000001,2.7,5.6,8.3,1.4,1.0,2.3,1.6,3.9,14.9,1994
72,Tony Campbell,SF,31.0,TOT,63.0,14.0,1214.0,6.7,15.2,0.44299999999999995,0.2,0.8,0.25,6.5,14.4,0.455,2.8,3.6,0.7829999999999999,2.3,3.3,5.5,2.4,1.5,0.4,2.5,4.0,16.5,1994
76,Antoine Carr,PF,32.0,SAS,34.0,0.0,465.0,6.0,12.4,0.488,0.0,0.1,0.0,6.0,12.3,0.491,3.3,4.5,0.7240000000000001,0.9,3.0,3.9,1.2,0.7,1.7,1.2,5.8,15.3,1994
77,Bill Cartwright,C,36.0,CHI,42.0,41.0,780.0,4.5,8.8,0.513,0.0,0.0,,4.5,8.8,0.513,1.8,2.6,0.684,2.0,5.0,7.0,2.6,0.4,0.4,2.3,3.8,10.8,1994
78,Sam Cassell,PG,24.0,HOU,66.0,6.0,1122.0,5.2,12.4,0.418,0.8,2.8,0.295,4.4,9.6,0.45299999999999996,2.9,3.4,0.841,0.8,3.5,4.3,6.2,1.9,0.2,3.0,4.4,14.1,1994
79,Duane Causwell,C,25.0,SAC,41.0,8.0,674.0,3.8,7.3,0.518,0.0,0.0,,3.8,7.3,0.518,2.1,3.6,0.588,3.6,6.3,9.9,0.6,1.0,2.6,1.8,5.8,9.7,1994
80,Cedric Ceballos,SF,24.0,PHO,53.0,43.0,1602.0,9.6,17.9,0.535,0.0,0.2,0.0,9.6,17.7,0.541,3.6,5.0,0.7240000000000001,3.4,4.3,7.7,2.0,1.3,0.5,2.1,2.8,22.7,1994
81,Tom Chambers,PF,34.0,UTA,80.0,0.0,1838.0,6.4,14.7,0.44,0.3,0.9,0.311,6.2,13.8,0.44799999999999995,4.3,5.5,0.7859999999999999,1.7,4.7,6.4,1.5,0.8,0.6,1.7,4.5,17.5,1994
82,Rex Chapman,SG,26.0,WSB,60.0,59.0,2025.0,7.7,15.4,0.498,1.1,2.9,0.38799999999999996,6.5,12.4,0.524,3.0,3.7,0.816,1.0,1.6,2.6,3.3,1.0,0.1,2.1,1.5,19.4,1994
83,Calbert Cheaney,SG,22.0,WSB,65.0,21.0,1604.0,7.3,15.6,0.47,0.0,0.5,0.043,7.3,15.1,0.484,2.8,3.6,0.77,2.0,2.3,4.3,2.8,1.4,0.2,2.4,3.3,17.5,1994
84,Pete Chilcutt,PF,25.0,TOT,76.0,24.0,1365.0,5.4,11.8,0.45299999999999996,0.1,0.4,0.2,5.3,11.4,0.462,1.1,1.7,0.631,3.4,6.4,9.8,2.3,1.4,1.0,2.0,4.3,11.9,1994
87,Doug Christie,SG,23.0,LAL,65.0,34.0,1515.0,5.8,13.4,0.434,0.9,2.8,0.32799999999999996,4.9,10.5,0.46299999999999997,3.4,4.9,0.6970000000000001,2.2,3.4,5.6,3.2,2.1,0.7,3.3,4.4,16.0,1994
88,Ben Coleman,PF,32.0,DET,9.0,0.0,77.0,5.6,11.7,0.48,0.0,0.0,,5.6,11.7,0.48,1.9,3.7,0.5,4.7,7.5,12.2,0.0,0.9,0.9,3.3,4.2,13.1,1994
89,Derrick Coleman,PF,26.0,NJN,77.0,77.0,2778.0,7.0,15.7,0.447,0.5,1.6,0.314,6.5,14.1,0.462,5.7,7.3,0.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,1994
90,Bimbo Coles,PG,25.0,MIA,76.0,4.0,1726.0,4.9,10.8,0.449,0.4,2.1,0.20199999999999999,4.4,8.8,0.507,2.1,2.7,0.779,1.0,2.3,3.3,5.5,1.6,0.3,2.2,2.8,12.3,1994
91,Marty Conlon,C,26.0,TOT,30.0,9.0,579.0,5.9,10.3,0.5760000000000001,0.0,0.1,0.0,5.9,10.1,0.583,2.7,3.3,0.8109999999999999,3.3,5.3,8.6,2.1,0.6,0.5,2.1,4.3,14.5,1994
94,Lester Conner,PG,34.0,IND,11.0,0.0,169.0,3.0,8.1,0.368,0.0,0.6,0.0,3.0,7.5,0.4,0.6,1.3,0.5,2.1,3.0,5.1,6.6,3.0,0.2,1.9,2.6,6.6,1994
95,Anthony Cook,PF,26.0,TOT,25.0,0.0,203.0,4.6,9.6,0.48100000000000004,0.0,0.2,0.0,4.6,9.4,0.491,1.8,4.4,0.4,3.5,6.4,9.9,0.7,0.5,2.5,2.1,3.9,11.0,1994
98,Duane Cooper,PG,24.0,PHO,23.0,2.0,136.0,4.8,10.9,0.439,0.3,1.9,0.14300000000000002,4.5,9.0,0.5,2.9,4.0,0.733,0.5,1.9,2.4,7.4,0.8,0.0,5.3,3.2,12.7,1994
99,Tyrone Corbin,SF,31.0,UTA,82.0,17.0,2149.0,4.5,9.9,0.456,0.1,0.5,0.207,4.4,9.4,0.469,2.0,2.4,0.813,2.5,4.0,6.5,2.0,1.7,0.4,1.5,3.6,11.0,1994
100,Chris Corchiani,PG,25.0,BOS,51.0,0.0,467.0,3.1,7.2,0.426,0.8,2.9,0.289,2.2,4.3,0.518,2.0,2.9,0.684,0.6,2.8,3.4,6.6,1.7,0.2,2.9,3.6,9.0,1994
101,Joe Courtney,PF,24.0,TOT,52.0,1.0,345.0,7.0,15.4,0.45299999999999996,0.2,0.3,0.667,6.8,15.1,0.44799999999999995,3.3,4.9,0.6809999999999999,2.9,2.9,5.8,1.6,1.0,1.3,2.2,4.6,17.5,1994
105,John Crotty,PG,24.0,UTA,45.0,0.0,313.0,5.2,11.4,0.455,1.3,2.8,0.45799999999999996,3.9,8.6,0.45299999999999996,3.6,4.1,0.861,1.3,2.3,3.6,8.9,1.7,0.1,3.1,4.1,15.2,1994
106,Terry Cummings,PF,32.0,SAS,59.0,29.0,1133.0,5.8,13.6,0.428,0.0,0.1,0.0,5.8,13.5,0.43,2.0,3.4,0.589,4.2,5.2,9.4,1.6,1.0,0.4,1.9,4.4,13.6,1994
107,Earl Cureton,PF,36.0,HOU,2.0,0.0,30.0,2.4,9.6,0.25,0.0,0.0,,2.4,9.6,0.25,0.0,2.4,0.0,4.8,9.6,14.4,0.0,0.0,0.0,1.2,4.8,4.8,1994
108,Dell Curry,SG,29.0,CHH,82.0,0.0,2173.0,8.8,19.4,0.455,2.5,6.3,0.402,6.3,13.1,0.48,1.9,2.2,0.873,1.2,3.2,4.3,3.7,1.6,0.4,2.0,2.7,22.1,1994
109,Michael Curry,SG,25.0,PHI,10.0,0.0,43.0,2.5,11.7,0.214,0.0,1.7,0.0,2.5,10.0,0.25,2.5,3.3,0.75,0.0,0.8,0.8,0.8,0.8,0.0,2.5,5.0,7.5,1994
110,Lloyd Daniels,SG,26.0,SAS,65.0,5.0,980.0,5.1,13.7,0.376,1.6,4.6,0.35200000000000004,3.5,9.1,0.389,1.7,2.4,0.7190000000000001,1.7,2.4,4.1,3.5,1.1,0.6,2.2,2.5,13.6,1994
111,Brad Daugherty,C,28.0,CLE,50.0,50.0,1838.0,5.8,11.9,0.488,0.0,0.0,,5.8,11.9,0.488,5.0,6.4,0.785,2.5,7.4,9.9,2.9,0.8,0.7,2.2,2.8,16.6,1994
112,Antonio Davis,PF,25.0,IND,81.0,4.0,1732.0,4.5,8.8,0.508,0.0,0.0,0.0,4.5,8.8,0.509,4.0,6.3,0.642,3.9,6.5,10.5,1.1,0.9,1.7,2.2,3.9,13.0,1994
113,Brian Davis,SF,23.0,MIN,68.0,3.0,374.0,3.9,12.1,0.317,0.1,0.3,0.33299999999999996,3.8,11.8,0.317,4.8,6.5,0.735,2.0,3.3,5.3,2.1,1.5,0.4,1.8,3.3,12.6,1994
114,Dale Davis,PF,24.0,IND,66.0,64.0,2292.0,4.8,9.1,0.529,0.0,0.0,0.0,4.8,9.1,0.53,2.4,4.6,0.527,4.4,6.9,11.3,1.6,0.8,1.7,1.6,3.4,12.1,1994
115,Hubert Davis,SG,23.0,NYK,56.0,27.0,1333.0,6.4,13.6,0.47100000000000003,1.4,3.6,0.402,5.0,10.1,0.496,2.3,2.8,0.825,0.6,1.2,1.8,4.5,1.1,0.1,2.1,3.2,16.6,1994
116,Terry Davis,PF,26.0,DAL,15.0,5.0,286.0,3.0,7.4,0.40700000000000003,0.0,0.0,,3.0,7.4,0.40700000000000003,1.0,1.5,0.667,3.8,5.5,9.3,0.8,1.1,0.1,0.6,3.4,7.0,1994
117,Johnny Dawkins,PG,30.0,PHI,72.0,12.0,1343.0,4.7,11.3,0.418,1.0,2.8,0.35200000000000004,3.8,8.5,0.44,2.3,2.7,0.84,0.8,2.5,3.3,7.0,1.7,0.1,3.0,2.0,12.7,1994
118,Todd Day,SG,24.0,MIL,76.0,39.0,2127.0,5.9,14.3,0.415,0.6,2.5,0.223,5.4,11.8,0.456,3.9,5.6,0.698,1.9,3.3,5.2,2.3,1.7,0.9,2.2,3.7,16.3,1994
119,Terry Dehere,PG,22.0,LAC,64.0,6.0,759.0,6.1,16.2,0.377,1.1,2.7,0.40399999999999997,5.0,13.5,0.37200000000000005,2.9,3.8,0.753,1.2,2.0,3.2,3.7,1.3,0.1,2.9,3.3,16.2,1994
120,Vinny Del Negro,SG,27.0,SAS,77.0,56.0,1949.0,5.7,11.7,0.48700000000000004,0.3,0.8,0.349,5.4,10.9,0.49700000000000005,2.6,3.1,0.8240000000000001,0.5,2.5,3.0,5.9,1.2,0.0,1.9,3.1,14.3,1994
121,Bison Dele,C,24.0,DEN,80.0,1.0,1507.0,6.0,11.1,0.541,0.0,0.1,0.0,6.0,11.0,0.544,3.3,5.0,0.649,3.3,7.4,10.7,1.2,1.2,2.1,2.5,5.3,15.3,1994
122,Dell Demps,PG,23.0,GSW,2.0,0.0,11.0,6.5,19.6,0.33299999999999996,0.0,0.0,,6.5,19.6,0.33299999999999996,0.0,6.5,0.0,0.0,0.0,0.0,3.3,6.5,0.0,3.3,3.3,13.1,1994
123,Vlade Divac,C,25.0,LAL,79.0,73.0,2685.0,6.1,12.0,0.506,0.1,0.6,0.191,6.0,11.4,0.524,2.8,4.1,0.6859999999999999,3.8,7.6,11.4,4.1,1.2,1.5,2.6,3.9,15.1,1994
124,Sherman Douglas,PG,27.0,BOS,78.0,78.0,2789.0,5.5,11.9,0.462,0.2,0.7,0.23199999999999998,5.3,11.1,0.47700000000000004,2.3,3.6,0.6409999999999999,0.9,1.6,2.5,8.8,1.1,0.1,3.0,2.2,13.4,1994
126,Greg Dreiling,C,31.0,DAL,54.0,19.0,685.0,2.7,5.5,0.5,0.1,0.1,1.0,2.7,5.4,0.495,1.4,2.0,0.711,2.5,6.5,8.9,1.6,0.8,1.3,2.3,8.4,6.9,1994
127,Clyde Drexler,SG,31.0,POR,68.0,68.0,2334.0,7.3,17.0,0.428,1.1,3.4,0.324,6.2,13.7,0.45399999999999996,4.4,5.7,0.777,2.4,4.5,6.9,5.1,1.5,0.5,2.6,3.1,20.1,1994
128,Kevin Duckworth,C,29.0,WSB,69.0,52.0,1485.0,4.5,10.7,0.41700000000000004,0.0,0.0,,4.5,10.7,0.41700000000000004,2.1,3.2,0.667,2.5,5.4,7.9,1.4,0.9,0.8,2.4,5.4,11.1,1994
129,Chris Dudley,C,28.0,POR,6.0,3.0,86.0,2.5,10.5,0.24,0.0,0.0,,2.5,10.5,0.24,0.8,1.7,0.5,6.7,3.3,10.0,2.1,1.7,1.3,0.8,7.5,5.9,1994
130,Joe Dumars,SG,30.0,DET,69.0,69.0,2591.0,7.0,15.5,0.452,1.7,4.4,0.38799999999999996,5.3,11.1,0.47700000000000004,3.8,4.6,0.836,0.5,1.6,2.1,3.6,0.9,0.1,2.2,1.6,19.6,1994
131,Acie Earl,C,23.0,BOS,74.0,8.0,1149.0,4.7,11.7,0.406,0.0,0.0,0.0,4.7,11.6,0.40700000000000003,3.4,5.0,0.675,2.7,5.1,7.7,0.4,0.8,1.7,2.3,5.6,12.8,1994
132,Bill Edwards,PF,22.0,PHI,3.0,0.0,44.0,1.6,14.7,0.111,0.0,4.1,0.0,1.6,10.6,0.154,1.6,4.1,0.4,4.1,7.4,11.5,3.3,2.5,0.8,3.3,4.9,4.9,1994
133,Blue Edwards,SF,28.0,MIL,82.0,64.0,2322.0,5.9,12.4,0.478,0.6,1.6,0.358,5.3,10.8,0.496,2.3,2.9,0.799,1.6,3.5,5.1,2.7,1.3,0.4,2.3,3.6,14.8,1994
134,Doug Edwards,PF,23.0,ATL,16.0,0.0,107.0,5.7,16.5,0.34700000000000003,0.0,0.3,0.0,5.7,16.1,0.354,3.0,5.4,0.563,2.4,3.7,6.1,2.7,0.7,1.7,2.0,3.0,14.5,1994
135,James Edwards,C,38.0,LAL,45.0,2.0,469.0,6.0,12.9,0.46399999999999997,0.0,0.0,,6.0,12.9,0.46399999999999997,4.1,6.1,0.684,0.8,4.1,5.0,1.7,0.3,0.2,2.3,6.9,16.1,1994
