,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
47,Manute Bol,C,30.0,PHI,58.0,23.0,855.0,2.2,5.3,0.409,0.4,1.3,0.313,1.8,4.0,0.442,0.5,0.8,0.632,1.9,6.3,8.1,0.8,0.6,5.0,2.1,3.7,5.3,1993
48,Walter Bond,SG,23.0,DAL,74.0,38.0,1578.0,5.2,12.9,0.402,0.2,1.0,0.16699999999999998,5.0,11.9,0.42100000000000004,2.9,3.8,0.772,1.2,3.3,4.5,2.8,1.7,0.4,2.6,5.1,13.5,1993
50,Anthony Bonner,PF,24.0,SAC,70.0,35.0,1764.0,4.7,10.1,0.461,0.0,0.1,0.0,4.7,10.0,0.467,2.9,4.9,0.593,3.8,5.4,9.3,2.0,1.8,0.3,2.1,3.7,12.3,1993
51,Anthony Bowie,SG,29.0,ORL,77.0,45.0,1761.0,5.5,11.6,0.47100000000000003,0.3,1.0,0.313,5.2,10.7,0.486,1.4,1.7,0.7979999999999999,0.7,3.2,4.0,3.6,1.1,0.3,1.7,2.7,12.6,1993
52,Sam Bowie,C,31.0,NJN,79.0,65.0,2092.0,4.9,11.0,0.45,0.0,0.1,0.33299999999999996,4.9,10.9,0.451,2.4,3.1,0.779,2.7,6.8,9.6,2.2,0.6,2.2,2.1,3.9,12.3,1993
53,Terrell Brandon,PG,22.0,CLE,82.0,8.0,1622.0,6.6,13.8,0.478,0.3,0.9,0.31,6.3,12.9,0.491,2.6,3.2,0.825,0.8,3.2,4.0,6.7,1.8,0.6,2.4,2.7,16.1,1993
54,Randy Breuer,C,32.0,ATL,12.0,0.0,107.0,5.0,10.4,0.484,0.0,0.0,,5.0,10.4,0.484,0.7,1.7,0.4,3.4,6.1,9.4,2.0,0.7,1.0,1.7,4.0,10.8,1993
55,Frank Brickowski,C,33.0,MIL,66.0,64.0,2075.0,7.9,14.5,0.545,0.1,0.5,0.308,7.8,14.1,0.5529999999999999,3.4,4.6,0.728,2.1,4.9,7.0,3.4,1.4,0.8,3.5,4.1,19.3,1993
56,Kevin Brooks,SF,23.0,DEN,55.0,2.0,571.0,5.9,14.7,0.39899999999999997,0.4,1.6,0.231,5.5,13.1,0.42,2.2,2.5,0.875,1.4,3.7,5.1,2.1,0.6,0.1,2.5,2.9,14.3,1993
57,Scott Brooks,PG,27.0,HOU,82.0,0.0,1516.0,4.3,9.1,0.475,1.0,2.4,0.414,3.4,6.8,0.49700000000000005,2.7,3.2,0.83,0.5,1.8,2.4,5.8,1.9,0.1,1.7,3.2,12.3,1993
58,Chucky Brown,SF,24.0,NJN,77.0,20.0,1186.0,4.9,10.0,0.483,0.0,0.2,0.0,4.9,9.9,0.491,2.2,3.0,0.7240000000000001,2.7,4.4,7.0,1.5,0.6,0.7,1.7,3.4,11.9,1993
59,Dee Brown,PG,24.0,BOS,80.0,48.0,2254.0,5.2,11.2,0.46799999999999997,0.4,1.3,0.317,4.8,9.9,0.488,3.1,3.9,0.7929999999999999,0.7,3.2,3.9,7.4,2.2,0.5,2.2,3.2,14.0,1993
60,Mike Brown,C,29.0,UTA,82.0,21.0,1551.0,4.1,9.5,0.43,0.0,0.0,0.0,4.1,9.5,0.431,2.6,3.8,0.6890000000000001,3.4,5.7,9.1,1.5,0.7,0.5,2.2,4.4,10.8,1993
61,Randy Brown,PG,24.0,SAC,75.0,34.0,1726.0,4.7,10.1,0.46299999999999997,0.0,0.1,0.33299999999999996,4.7,10.0,0.465,2.4,3.3,0.732,1.6,2.9,4.4,4.1,2.3,0.7,2.5,4.3,11.8,1993
62,Mark Bryant,C,27.0,POR,80.0,24.0,1396.0,4.8,9.5,0.503,0.0,0.0,0.0,4.8,9.5,0.504,2.7,3.8,0.703,3.4,5.0,8.4,1.1,1.0,0.6,1.7,5.8,12.3,1993
63,Jud Buechler,SF,24.0,GSW,70.0,9.0,1287.0,4.9,11.3,0.43700000000000006,0.6,1.7,0.33899999999999997,4.4,9.6,0.45299999999999996,1.8,2.4,0.747,2.3,3.2,5.5,2.6,1.3,0.5,1.5,2.7,12.2,1993
64,Matt Bullard,PF,25.0,HOU,79.0,4.0,1356.0,5.7,13.1,0.431,2.4,6.5,0.374,3.2,6.7,0.486,1.5,2.0,0.784,1.8,4.1,5.9,2.9,0.8,0.3,1.5,3.4,15.3,1993
65,Willie Burton,SF,24.0,MIA,26.0,8.0,451.0,4.3,11.3,0.38299999999999995,0.4,1.2,0.33299999999999996,3.9,10.1,0.389,7.3,10.1,0.7170000000000001,1.8,3.8,5.6,1.3,1.0,1.3,4.0,4.6,16.3,1993
66,Steve Burtt,SG,30.0,WSB,4.0,0.0,35.0,10.3,26.7,0.385,1.0,3.1,0.33299999999999996,9.3,23.7,0.391,8.2,10.3,0.8,2.1,1.0,3.1,6.2,2.1,0.0,4.1,5.1,29.8,1993
67,Michael Cage,C,31.0,SEA,82.0,66.0,2156.0,3.7,6.9,0.526,0.0,0.0,0.0,3.7,6.9,0.528,1.0,2.2,0.469,4.5,6.5,11.0,1.2,1.3,0.8,1.0,3.1,8.3,1993
68,Dexter Cambridge,SF,23.0,DAL,53.0,13.0,885.0,6.1,12.7,0.484,0.0,0.2,0.0,6.1,12.5,0.49,2.8,4.0,0.687,3.6,3.2,6.8,2.4,1.0,0.2,2.6,5.2,15.1,1993
69,Elden Campbell,PF,24.0,LAL,79.0,13.0,1551.0,5.5,12.1,0.45799999999999996,0.0,0.1,0.0,5.5,12.0,0.46,3.0,4.7,0.637,2.9,4.8,7.7,1.1,1.4,2.3,1.6,3.8,14.1,1993
71,Tony Campbell,SF,30.0,NYK,58.0,13.0,1062.0,6.6,13.4,0.49,0.1,0.2,0.4,6.5,13.3,0.491,2.0,2.9,0.6779999999999999,2.0,3.3,5.3,2.1,1.2,0.2,1.7,5.1,15.2,1993
72,Antoine Carr,PF,31.0,SAS,71.0,46.0,1947.0,7.0,13.0,0.5379999999999999,0.0,0.1,0.0,7.0,12.9,0.541,3.2,4.1,0.777,2.0,5.2,7.2,1.8,0.6,1.6,1.8,4.9,17.2,1993
73,Bill Cartwright,C,35.0,CHI,63.0,63.0,1253.0,4.1,9.9,0.41100000000000003,0.0,0.0,,4.1,9.9,0.41100000000000003,2.1,2.8,0.735,2.4,4.3,6.7,2.4,0.6,0.3,1.8,4.4,10.2,1993
74,Terry Catledge,PF,29.0,ORL,21.0,1.0,262.0,4.9,10.0,0.493,0.0,0.0,,4.9,10.0,0.493,3.7,4.7,0.794,2.5,3.8,6.3,0.7,0.5,0.1,3.4,4.3,13.6,1993
75,Duane Causwell,C,24.0,SAC,55.0,45.0,1211.0,5.2,9.5,0.545,0.0,0.0,0.0,5.2,9.5,0.547,3.1,4.9,0.624,3.3,5.7,9.0,1.0,1.0,2.6,1.7,5.7,13.5,1993
76,Cedric Ceballos,SF,23.0,PHO,74.0,46.0,1607.0,8.5,14.8,0.5760000000000001,0.0,0.0,0.0,8.5,14.8,0.5770000000000001,4.2,5.8,0.725,3.9,5.3,9.1,1.7,1.2,0.6,2.4,2.3,21.3,1993
77,Tom Chambers,PF,33.0,PHO,73.0,0.0,1723.0,6.7,15.0,0.447,0.2,0.6,0.39299999999999996,6.5,14.4,0.449,5.0,6.0,0.8370000000000001,2.0,5.2,7.2,2.1,0.9,0.5,1.9,4.4,18.6,1993
78,Rex Chapman,SG,25.0,WSB,60.0,23.0,1300.0,7.9,16.7,0.47700000000000004,1.2,3.2,0.371,6.8,13.5,0.502,3.7,4.5,0.81,0.5,1.9,2.4,3.2,1.1,0.3,2.2,3.3,20.7,1993
79,Maurice Cheeks,PG,36.0,NJN,35.0,0.0,510.0,3.6,6.6,0.5479999999999999,0.0,0.1,0.0,3.6,6.4,0.56,1.7,1.9,0.889,0.4,2.6,3.0,7.6,2.3,0.1,2.3,2.5,8.9,1993
80,Pete Chilcutt,PF,24.0,SAC,59.0,9.0,834.0,7.1,14.7,0.485,0.0,0.0,,7.1,14.7,0.485,1.4,2.0,0.696,3.5,4.9,8.4,2.8,0.9,0.9,2.3,4.4,15.6,1993
81,Doug Christie,SG,22.0,LAL,23.0,0.0,332.0,4.9,11.5,0.425,0.2,1.3,0.16699999999999998,4.7,10.2,0.457,5.4,7.2,0.758,2.6,2.9,5.5,5.7,2.4,0.5,5.4,5.7,15.4,1993
82,Derrick Coleman,PF,25.0,NJN,76.0,73.0,2759.0,7.4,16.0,0.46,0.3,1.3,0.23199999999999998,7.1,14.7,0.48,5.5,6.8,0.8079999999999999,3.2,7.9,11.1,3.6,1.2,1.6,3.2,2.7,20.5,1993
83,Bimbo Coles,PG,24.0,MIA,81.0,37.0,2232.0,5.1,11.1,0.46399999999999997,0.7,2.2,0.307,4.5,8.9,0.503,2.9,3.5,0.805,0.9,1.7,2.7,6.0,1.3,0.2,1.7,3.2,13.8,1993
84,Marty Conlon,C,25.0,SAC,46.0,0.0,467.0,6.2,13.2,0.474,0.0,0.3,0.0,6.2,12.9,0.485,4.4,6.2,0.7040000000000001,3.7,5.8,9.5,2.9,1.0,0.4,2.2,3.3,16.9,1993
85,Lester Conner,PG,33.0,LAC,31.0,0.0,422.0,2.4,5.3,0.452,0.0,0.0,,2.4,5.3,0.452,1.5,1.6,0.9470000000000001,1.4,2.8,4.2,5.5,2.9,0.3,1.8,3.3,6.3,1993
86,Duane Cooper,PG,23.0,LAL,65.0,0.0,645.0,3.5,8.8,0.392,0.4,1.7,0.233,3.1,7.1,0.43,1.4,2.0,0.7140000000000001,0.7,2.1,2.8,8.4,1.0,0.1,3.9,3.7,8.7,1993
87,Tyrone Corbin,SF,30.0,UTA,82.0,58.0,2555.0,5.4,10.8,0.503,0.0,0.1,0.0,5.4,10.7,0.506,2.5,3.1,0.826,2.7,4.6,7.3,2.4,1.5,0.5,1.5,3.6,13.4,1993
88,Chris Corchiani,PG,24.0,TOT,10.0,0.0,105.0,4.8,8.2,0.583,0.0,1.0,0.0,4.8,7.2,0.667,5.5,7.2,0.762,0.3,2.1,2.4,5.5,2.1,0.0,2.7,6.2,15.1,1993
91,Joe Courtney,PF,23.0,TOT,12.0,0.0,104.0,4.5,11.1,0.406,0.0,0.0,,4.5,11.1,0.406,2.4,3.1,0.778,1.4,5.2,6.6,1.0,1.7,1.7,2.1,5.9,11.4,1993
94,John Crotty,PG,23.0,UTA,40.0,0.0,243.0,5.5,10.7,0.514,0.3,2.1,0.14300000000000002,5.2,8.6,0.603,3.9,5.6,0.684,0.6,1.9,2.5,8.1,1.6,0.0,4.4,4.3,15.1,1993
96,Terry Cummings,PF,31.0,SAS,8.0,0.0,76.0,5.2,13.7,0.379,0.0,0.0,,5.2,13.7,0.379,2.4,4.7,0.5,2.8,6.2,9.0,1.9,0.5,0.5,0.9,8.1,12.8,1993
97,Radisav Ćurčić,C,27.0,DAL,20.0,0.0,166.0,3.5,8.9,0.39,0.0,0.0,,3.5,8.9,0.39,5.6,7.8,0.722,3.7,6.9,10.6,2.6,1.5,0.4,1.7,6.5,12.6,1993
98,Dell Curry,SG,28.0,CHH,80.0,0.0,2094.0,8.6,18.9,0.452,1.6,4.1,0.401,6.9,14.9,0.466,2.3,2.7,0.866,0.9,4.0,4.9,3.1,1.5,0.4,2.2,2.6,21.1,1993
99,Lloyd Daniels,SG,25.0,SAS,77.0,10.0,1573.0,6.5,14.7,0.44299999999999995,1.4,4.1,0.33299999999999996,5.2,10.7,0.484,1.6,2.3,0.727,2.0,3.0,4.9,3.4,0.9,0.7,2.3,3.3,16.0,1993
100,Brad Daugherty,C,27.0,CLE,71.0,71.0,2691.0,7.0,12.2,0.5710000000000001,0.0,0.0,0.5,6.9,12.2,0.5710000000000001,5.2,6.6,0.795,2.2,7.5,9.7,4.2,0.7,0.7,2.0,2.3,19.2,1993
101,Dale Davis,PF,23.0,IND,82.0,82.0,2264.0,4.8,8.5,0.568,0.0,0.0,,4.8,8.5,0.568,1.9,3.6,0.529,4.6,6.9,11.5,1.1,1.0,2.4,1.3,4.4,11.6,1993
102,Hubert Davis,SG,22.0,NYK,50.0,2.0,815.0,4.9,11.1,0.43799999999999994,0.3,0.8,0.316,4.6,10.2,0.44799999999999995,1.9,2.4,0.7959999999999999,0.6,1.9,2.5,3.7,1.0,0.2,2.0,3.1,11.9,1993
103,Terry Davis,PF,25.0,DAL,75.0,74.0,2462.0,5.7,12.6,0.455,0.0,0.1,0.25,5.7,12.5,0.457,2.4,4.1,0.594,3.8,6.5,10.3,1.0,0.5,0.4,2.3,2.9,14.0,1993
104,Johnny Dawkins,PG,29.0,PHI,74.0,10.0,1598.0,5.8,13.3,0.43700000000000006,0.6,1.9,0.31,5.2,11.4,0.45799999999999996,2.5,3.2,0.7959999999999999,0.7,2.3,3.1,7.6,1.8,0.1,2.7,2.1,14.8,1993
105,Todd Day,SG,23.0,MIL,71.0,37.0,1931.0,6.7,15.4,0.43200000000000005,1.0,3.4,0.293,5.7,12.0,0.47200000000000003,4.0,5.5,0.7170000000000001,2.7,2.7,5.4,2.2,1.4,0.9,2.2,4.1,18.3,1993
106,Vinny Del Negro,PG,26.0,SAS,73.0,31.0,1526.0,5.1,10.1,0.507,0.1,0.6,0.25,5.0,9.6,0.522,2.4,2.8,0.863,0.4,3.4,3.8,6.9,1.0,0.0,2.2,3.4,12.8,1993
107,Bison Dele,PF,23.0,ORL,21.0,0.0,240.0,6.0,11.7,0.513,0.0,0.1,0.0,6.0,11.5,0.519,2.4,3.0,0.8,3.6,4.8,8.4,0.7,2.1,2.5,3.7,7.2,14.4,1993
108,Vlade Divac,C,24.0,LAL,82.0,69.0,2525.0,5.7,11.7,0.485,0.3,1.1,0.28,5.4,10.6,0.505,3.4,4.9,0.6890000000000001,3.1,7.3,10.4,3.3,1.8,2.0,3.1,4.4,15.0,1993
109,James Donaldson,C,35.0,UTA,6.0,1.0,94.0,3.1,5.4,0.5710000000000001,0.0,0.0,,3.1,5.4,0.5710000000000001,1.9,3.4,0.556,2.3,8.8,11.1,0.4,0.4,2.7,1.5,5.0,8.0,1993
110,Sherman Douglas,PG,26.0,BOS,79.0,36.0,1932.0,4.9,9.9,0.498,0.1,0.5,0.207,4.8,9.3,0.515,1.6,2.8,0.56,1.2,1.8,3.0,9.5,0.9,0.2,3.0,3.1,11.5,1993
111,Greg Dreiling,C,30.0,IND,43.0,0.0,239.0,2.9,8.7,0.32799999999999996,0.0,0.6,0.0,2.9,8.1,0.35200000000000004,1.2,2.3,0.5329999999999999,3.9,6.0,9.9,1.2,0.8,1.2,1.4,9.0,6.9,1993
112,Clyde Drexler,SG,30.0,POR,49.0,49.0,1671.0,7.5,17.6,0.429,0.7,2.9,0.233,6.9,14.7,0.467,5.3,6.3,0.8390000000000001,2.7,3.9,6.7,6.0,2.0,0.8,2.5,3.4,21.0,1993
113,Kevin Duckworth,C,28.0,POR,74.0,55.0,1762.0,6.1,14.1,0.43799999999999994,0.0,0.0,0.0,6.1,14.0,0.439,2.6,3.6,0.73,2.4,5.5,7.9,1.4,0.9,0.8,1.8,4.5,14.9,1993
114,Chris Dudley,C,27.0,NJN,71.0,16.0,1398.0,2.4,6.8,0.353,0.0,0.0,,2.4,6.8,0.353,1.5,2.8,0.518,5.5,7.7,13.2,0.4,0.4,2.7,1.4,5.0,6.3,1993
115,Joe Dumars,SG,29.0,DET,77.0,77.0,3094.0,7.9,16.9,0.466,1.3,3.5,0.375,6.6,13.4,0.489,4.0,4.6,0.8640000000000001,0.7,1.0,1.7,3.6,0.9,0.1,1.6,1.6,21.0,1993
117,Richard Dumas,SF,23.0,PHO,48.0,32.0,1320.0,8.2,15.7,0.524,0.0,0.1,0.33299999999999996,8.2,15.6,0.525,4.1,5.9,0.7070000000000001,2.7,3.4,6.1,1.6,2.3,1.1,2.5,3.5,20.6,1993
118,Pat Durham,SF,25.0,GSW,5.0,1.0,78.0,2.8,11.5,0.24,0.0,0.0,,2.8,11.5,0.24,4.2,5.5,0.75,2.3,4.2,6.5,1.8,0.5,0.5,3.2,2.8,9.7,1993
119,Mark Eaton,C,36.0,UTA,64.0,57.0,1104.0,2.3,4.2,0.546,0.0,0.0,,2.3,4.2,0.546,1.1,1.6,0.7,2.4,6.2,8.6,0.6,0.6,2.6,1.4,4.7,5.8,1993
120,Blue Edwards,SF,27.0,MIL,82.0,81.0,2729.0,7.3,14.3,0.512,0.5,1.4,0.349,6.8,12.9,0.529,3.1,4.0,0.79,1.6,3.4,5.0,2.8,1.7,0.6,2.3,3.2,18.2,1993
121,James Edwards,C,37.0,LAL,52.0,0.0,617.0,7.1,15.8,0.452,0.0,0.0,,7.1,15.8,0.452,4.9,6.9,0.7120000000000001,1.8,4.1,5.8,2.4,0.6,0.4,3.0,7.1,19.1,1993
122,Kevin Edwards,SG,27.0,MIA,40.0,30.0,1134.0,6.9,14.7,0.46799999999999997,0.2,0.5,0.294,6.7,14.1,0.474,3.8,4.5,0.8440000000000001,1.5,2.3,3.8,3.8,2.2,0.4,2.4,2.2,17.7,1993
123,Craig Ehlo,SG,31.0,CLE,82.0,73.0,2559.0,5.4,11.0,0.49,1.3,3.4,0.381,4.1,7.6,0.54,1.2,1.7,0.7170000000000001,1.6,4.1,5.7,3.6,1.5,0.3,1.7,2.4,13.4,1993
124,Mario Elie,SF,29.0,POR,82.0,7.0,1757.0,4.9,10.7,0.45799999999999996,0.9,2.6,0.349,4.0,8.1,0.494,3.7,4.4,0.855,1.2,3.2,4.4,3.6,1.5,0.4,1.8,3.0,14.5,1993
125,Sean Elliott,SF,24.0,SAS,70.0,70.0,2604.0,6.2,12.7,0.491,0.5,1.4,0.35600000000000004,5.7,11.3,0.509,3.7,4.7,0.795,1.2,3.3,4.5,3.7,0.9,0.4,2.1,1.8,16.7,1993
126,Dale Ellis,SG,32.0,SAS,82.0,76.0,2731.0,7.2,14.4,0.499,1.6,3.9,0.401,5.6,10.5,0.536,2.1,2.6,0.797,1.1,3.0,4.1,1.4,1.0,0.2,1.5,2.4,18.0,1993
