,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
61,Kobe Bryant,SG,20.0,LAL,50.0,50.0,1896.0,6.9,14.8,0.465,0.5,1.9,0.267,6.4,12.9,0.494,4.7,5.5,0.8390000000000001,1.0,4.0,5.0,3.6,1.4,0.9,3.0,2.9,18.9,1999
62,Mark Bryant,PF,33.0,CHI,45.0,29.0,1204.0,5.0,10.4,0.483,0.0,0.0,0.0,5.0,10.4,0.484,2.1,3.3,0.645,2.8,4.2,6.9,1.4,1.0,0.5,2.0,4.5,12.2,1999
63,Jud Buechler,SF,30.0,DET,50.0,0.0,1056.0,3.4,8.2,0.41700000000000004,2.1,5.0,0.41200000000000003,1.3,3.1,0.424,0.4,0.6,0.722,1.0,3.5,4.5,1.9,1.3,0.4,0.7,2.8,9.3,1999
64,Matt Bullard,PF,31.0,HOU,41.0,0.0,413.0,3.7,9.9,0.377,2.1,5.4,0.387,1.7,4.5,0.365,0.6,0.9,0.7,0.8,2.9,3.7,1.6,1.1,0.3,1.2,2.4,10.2,1999
65,Scott Burrell,SF,28.0,NJN,32.0,10.0,706.0,3.8,10.6,0.361,1.4,3.7,0.389,2.4,6.9,0.34600000000000003,1.7,2.1,0.81,1.6,4.4,6.1,2.3,2.0,0.6,1.2,4.2,10.8,1999
66,Willie Burton,SF,30.0,CHH,3.0,0.0,18.0,2.0,14.0,0.14300000000000002,0.0,2.0,0.0,2.0,12.0,0.16699999999999998,4.0,8.0,0.5,8.0,4.0,12.0,0.0,0.0,0.0,2.0,4.0,8.0,1999
67,Mitchell Butler,SG,28.0,CLE,31.0,1.0,418.0,5.8,12.0,0.48200000000000004,0.9,2.5,0.379,4.8,9.5,0.509,2.0,2.8,0.7190000000000001,1.1,2.7,3.8,1.9,1.3,0.3,2.5,3.5,14.5,1999
68,Jason Caffey,PF,25.0,GSW,35.0,32.0,876.0,5.1,11.4,0.444,0.0,0.0,0.0,5.1,11.3,0.446,2.5,4.0,0.633,3.2,5.2,8.4,0.7,1.0,0.4,3.1,4.6,12.7,1999
69,Marcus Camby,C,24.0,NYK,46.0,0.0,945.0,5.2,9.9,0.521,0.0,0.0,,5.2,9.9,0.521,2.2,3.9,0.5529999999999999,3.9,5.8,9.6,0.5,1.1,2.8,1.5,5.0,12.5,1999
70,Elden Campbell,C,30.0,TOT,49.0,33.0,1459.0,5.5,11.5,0.47700000000000004,0.0,0.0,0.0,5.5,11.4,0.478,4.2,6.6,0.639,3.1,6.7,9.8,1.7,1.0,1.8,2.0,3.9,15.2,1999
73,Antoine Carr,PF,37.0,HOU,18.0,0.0,152.0,5.0,12.3,0.40399999999999997,0.0,0.2,0.0,5.0,12.1,0.41200000000000003,1.2,1.7,0.7140000000000001,2.1,5.2,7.3,2.1,0.2,2.4,2.1,7.3,11.1,1999
75,Chris Carr,SG,24.0,TOT,39.0,4.0,445.0,6.1,16.6,0.371,2.3,6.1,0.373,3.9,10.5,0.369,2.2,3.2,0.675,1.9,3.9,5.7,1.9,0.6,0.2,2.3,3.6,16.7,1999
78,Cory Carr,SG,23.0,CHI,42.0,7.0,624.0,4.1,12.5,0.32899999999999996,0.3,1.7,0.16699999999999998,3.8,10.7,0.355,1.4,1.8,0.75,0.5,2.4,2.8,3.8,1.2,0.4,2.7,3.8,9.9,1999
79,Vince Carter,SF,22.0,TOR,50.0,49.0,1760.0,7.1,15.7,0.45,0.4,1.4,0.28800000000000003,6.7,14.3,0.466,4.2,5.5,0.7609999999999999,1.9,3.9,5.8,3.0,1.1,1.6,2.3,2.9,18.7,1999
80,Sam Cassell,PG,29.0,TOT,8.0,3.0,199.0,7.1,16.8,0.419,0.4,1.8,0.2,6.7,15.0,0.446,8.5,9.0,0.94,0.9,1.8,2.7,6.5,1.6,0.0,3.6,4.0,23.0,1999
83,Kelvin Cato,C,24.0,POR,43.0,0.0,545.0,3.8,8.5,0.45,0.1,0.1,1.0,3.8,8.5,0.445,2.2,4.4,0.507,3.2,6.7,9.9,1.3,1.5,3.7,1.8,6.6,10.0,1999
84,Duane Causwell,C,30.0,MIA,19.0,1.0,137.0,5.3,9.2,0.5710000000000001,0.0,0.0,,5.3,9.2,0.5710000000000001,1.1,3.2,0.33299999999999996,3.7,5.5,9.2,0.5,0.0,2.9,4.7,8.4,11.6,1999
85,Cedric Ceballos,SF,29.0,DAL,13.0,5.0,352.0,6.0,14.3,0.42100000000000004,1.1,2.9,0.39299999999999996,4.9,11.5,0.429,3.5,5.0,0.6940000000000001,2.4,6.3,8.7,1.2,0.7,0.5,2.9,2.4,16.7,1999
86,Rex Chapman,SG,31.0,PHO,38.0,35.0,1183.0,5.0,14.0,0.359,1.6,4.6,0.35100000000000003,3.4,9.4,0.364,2.3,2.8,0.835,0.4,2.8,3.2,3.3,1.0,0.3,1.6,1.4,14.0,1999
87,Calbert Cheaney,SG,27.0,WAS,50.0,18.0,1266.0,4.9,11.8,0.414,0.2,1.1,0.21600000000000003,4.7,10.7,0.434,0.9,1.9,0.493,0.9,3.1,4.0,2.1,1.1,0.5,1.2,4.2,10.9,1999
88,Pete Chilcutt,PF,30.0,VAN,46.0,0.0,697.0,3.3,8.9,0.366,1.3,3.5,0.382,1.9,5.4,0.35600000000000004,0.7,0.9,0.8240000000000001,1.5,4.5,6.0,1.5,1.1,0.6,1.4,2.7,8.6,1999
89,Chris Childs,PG,31.0,NYK,48.0,0.0,1297.0,3.2,7.4,0.42700000000000005,1.0,2.6,0.38299999999999995,2.2,4.8,0.451,1.8,2.2,0.821,0.5,3.2,3.7,5.4,1.2,0.0,2.4,4.3,9.1,1999
90,Doug Christie,SG,28.0,TOR,50.0,50.0,1768.0,5.1,13.2,0.38799999999999996,1.0,3.3,0.304,4.1,10.0,0.415,4.2,5.0,0.841,1.2,3.0,4.2,3.8,2.3,0.5,2.4,2.3,15.5,1999
91,Keon Clark,C,23.0,DEN,28.0,0.0,409.0,3.2,7.0,0.45,0.0,0.1,0.0,3.2,7.0,0.456,1.8,3.3,0.568,3.2,5.3,8.4,0.9,0.9,2.7,1.8,4.6,8.2,1999
92,Keith Closs,C,22.0,LAC,15.0,0.0,87.0,5.0,9.5,0.522,0.0,0.4,0.0,5.0,9.1,0.545,3.3,4.1,0.8,2.1,8.3,10.3,0.0,1.2,3.7,2.5,5.8,13.2,1999
93,John Coker,C,27.0,WAS,14.0,0.0,98.0,4.8,11.4,0.419,0.0,0.0,,4.8,11.4,0.419,1.8,2.2,0.833,2.6,5.5,8.1,0.0,0.4,0.7,0.7,6.2,11.4,1999
94,Derrick Coleman,PF,31.0,CHH,37.0,29.0,1178.0,5.1,12.4,0.414,0.2,1.0,0.212,4.9,11.4,0.43200000000000005,4.4,5.8,0.753,2.3,7.7,10.0,2.4,0.7,1.3,2.8,2.9,14.9,1999
95,Bimbo Coles,PG,30.0,GSW,48.0,32.0,1272.0,5.2,11.7,0.442,0.2,0.7,0.24,5.0,11.0,0.455,2.3,2.9,0.8220000000000001,0.6,2.7,3.3,6.3,1.3,0.3,2.3,3.2,12.9,1999
96,Marty Conlon,C,31.0,MIA,7.0,0.0,35.0,3.1,13.4,0.231,0.0,0.0,,3.1,13.4,0.231,2.1,2.1,1.0,1.0,4.1,5.1,1.0,0.0,1.0,3.1,6.2,8.2,1999
97,Tyrone Corbin,SF,36.0,ATL,47.0,6.0,1066.0,4.4,11.3,0.391,1.3,4.0,0.319,3.1,7.3,0.431,1.8,2.7,0.65,1.2,3.6,4.9,1.5,1.0,0.2,1.5,2.5,11.9,1999
98,James Cotton,SG,23.0,SEA,10.0,0.0,59.0,3.7,11.0,0.33299999999999996,0.0,1.8,0.0,3.7,9.2,0.4,7.9,11.0,0.722,1.2,4.9,6.1,0.0,1.8,0.0,1.8,3.7,15.3,1999
100,Chris Crawford,PF,23.0,ATL,42.0,30.0,784.0,5.1,11.7,0.431,0.5,1.5,0.33299999999999996,4.5,10.2,0.446,2.6,3.2,0.8140000000000001,1.7,2.4,4.1,1.1,0.5,0.6,2.2,4.9,13.2,1999
101,Austin Croshere,PF,23.0,IND,27.0,0.0,249.0,4.6,10.8,0.42700000000000005,1.2,4.2,0.276,3.5,6.7,0.522,2.9,3.3,0.87,2.3,4.2,6.5,1.4,1.0,1.2,3.3,4.6,13.3,1999
102,John Crotty,PG,29.0,TOT,27.0,0.0,382.0,4.8,11.7,0.41100000000000003,1.3,3.4,0.389,3.5,8.3,0.42,4.1,4.7,0.86,0.8,2.2,2.9,5.9,1.0,0.0,3.1,2.9,15.0,1999
105,Terry Cummings,PF,37.0,GSW,50.0,0.0,1011.0,6.6,15.1,0.439,0.0,0.0,1.0,6.6,15.1,0.43700000000000006,2.9,4.1,0.711,3.4,5.7,9.1,2.1,1.6,0.4,2.1,6.0,16.2,1999
106,William Cunningham,C,24.0,TOT,16.0,6.0,162.0,0.7,4.0,0.16699999999999998,0.0,0.0,,0.7,4.0,0.16699999999999998,0.0,0.4,0.0,2.9,3.3,6.2,0.2,0.2,2.4,1.1,6.7,1.3,1999
109,Bill Curley,PF,26.0,MIN,35.0,7.0,372.0,2.8,7.0,0.40299999999999997,0.1,0.5,0.2,2.7,6.5,0.418,1.8,2.1,0.8640000000000001,1.9,3.0,4.9,1.4,1.6,0.9,1.0,8.0,7.5,1999
110,Dell Curry,SG,34.0,MIL,42.0,0.0,864.0,6.8,14.0,0.485,2.9,6.0,0.47600000000000003,3.9,8.0,0.49200000000000005,1.2,1.4,0.8240000000000001,0.7,2.8,3.5,2.0,1.5,0.1,1.9,1.7,17.6,1999
111,Michael Curry,SF,30.0,MIL,50.0,4.0,1146.0,2.8,6.5,0.43700000000000006,0.0,0.5,0.067,2.8,6.0,0.466,2.0,2.5,0.797,0.6,2.8,3.4,2.5,1.3,0.2,1.2,4.2,7.7,1999
112,Erick Dampier,C,23.0,GSW,50.0,50.0,1414.0,4.1,10.5,0.389,0.0,0.0,,4.1,10.5,0.389,3.1,5.2,0.588,4.2,5.6,9.7,1.4,0.7,1.5,2.3,4.2,11.3,1999
113,Antonio Daniels,PG,23.0,SAS,47.0,0.0,614.0,4.9,10.7,0.45399999999999996,0.3,1.0,0.294,4.6,9.7,0.47,2.9,3.8,0.754,0.8,2.4,3.2,6.2,1.8,0.4,2.6,2.3,12.9,1999
114,Kornél Dávid,SF,27.0,CHI,50.0,6.0,902.0,4.4,9.7,0.449,0.0,0.0,0.0,4.4,9.7,0.45,3.6,4.4,0.8109999999999999,2.8,4.1,6.9,1.6,0.9,0.7,1.9,3.5,12.3,1999
115,Antonio Davis,PF,30.0,IND,49.0,1.0,1271.0,4.6,9.9,0.47100000000000003,0.0,0.0,,4.6,9.9,0.47100000000000003,3.8,5.4,0.703,3.3,6.5,9.7,0.9,0.6,1.2,1.4,3.9,13.1,1999
116,Ben Davis,PF,26.0,NYK,8.0,0.0,21.0,12.0,29.1,0.41200000000000003,0.0,0.0,,12.0,29.1,0.41200000000000003,5.1,10.3,0.5,15.4,3.4,18.9,5.1,0.0,0.0,1.7,6.9,29.1,1999
117,Dale Davis,PF,29.0,IND,50.0,50.0,1374.0,4.2,7.9,0.5329999999999999,0.0,0.0,,4.2,7.9,0.5329999999999999,2.0,3.2,0.618,4.1,6.8,10.9,0.6,0.5,1.5,1.1,3.0,10.4,1999
118,Hubert Davis,SG,28.0,DAL,50.0,21.0,1378.0,4.5,10.4,0.43799999999999994,1.7,3.8,0.451,2.8,6.6,0.431,1.1,1.3,0.88,0.1,2.2,2.2,2.3,0.5,0.1,1.5,2.0,11.9,1999
119,Mark Davis,SF,25.0,MIA,4.0,1.0,35.0,2.1,6.2,0.33299999999999996,0.0,0.0,,2.1,6.2,0.33299999999999996,5.1,6.2,0.833,2.1,5.1,7.2,1.0,1.0,0.0,7.2,12.3,9.3,1999
120,Ricky Davis,SG,19.0,CHH,46.0,1.0,557.0,5.2,12.9,0.405,0.1,0.8,0.16699999999999998,5.1,12.2,0.42,2.9,3.8,0.763,2.6,2.8,5.4,3.7,1.9,0.5,3.5,3.0,13.5,1999
121,Terry Davis,C,31.0,WAS,37.0,34.0,578.0,3.1,5.7,0.5329999999999999,0.0,0.0,,3.1,5.7,0.5329999999999999,1.7,2.4,0.737,3.1,5.5,8.7,0.6,0.7,0.2,1.0,4.9,7.8,1999
122,Andrew DeClercq,C,25.0,TOT,47.0,32.0,1102.0,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,3.1,4.6,0.674,3.4,4.9,8.3,1.0,1.6,0.9,1.8,5.3,12.1,1999
125,Terry Dehere,SG-PG,27.0,TOT,26.0,0.0,291.0,3.8,10.5,0.365,2.0,4.8,0.41,1.9,5.7,0.326,0.6,0.9,0.7140000000000001,0.9,2.1,3.0,3.3,0.9,0.4,2.0,3.7,10.3,1999
129,Vinny Del Negro,PG,32.0,MIL,48.0,7.0,1093.0,3.8,8.9,0.42200000000000004,0.4,1.0,0.433,3.3,7.9,0.42100000000000004,1.3,1.6,0.8,0.5,2.9,3.4,5.7,1.1,0.1,1.8,2.0,9.3,1999
130,Bison Dele,C,29.0,DET,49.0,48.0,1177.0,6.6,13.2,0.501,0.0,0.0,0.0,6.6,13.2,0.502,2.5,3.6,0.6859999999999999,2.8,5.5,8.3,2.2,1.2,1.2,3.4,5.5,15.7,1999
131,Tony Delk,PG,25.0,GSW,36.0,13.0,630.0,5.3,14.5,0.364,0.9,3.8,0.242,4.3,10.7,0.406,2.6,4.1,0.648,0.6,2.5,3.1,5.4,0.9,0.3,2.6,2.7,14.1,1999
132,Michael Dickerson,SG,23.0,HOU,50.0,50.0,1558.0,5.0,10.7,0.465,1.6,3.8,0.433,3.3,6.9,0.483,1.1,1.7,0.639,0.6,1.3,1.9,2.2,0.6,0.3,1.5,2.1,12.6,1999
133,Vlade Divac,C,30.0,SAC,50.0,50.0,1761.0,5.4,11.4,0.47,0.2,0.9,0.256,5.1,10.5,0.488,3.7,5.2,0.7020000000000001,2.9,7.4,10.2,4.4,0.9,1.0,2.7,3.4,14.6,1999
134,Michael Doleac,C,21.0,ORL,49.0,0.0,780.0,5.8,12.3,0.46799999999999997,0.0,0.0,,5.8,12.3,0.46799999999999997,2.5,3.7,0.675,3.0,3.8,6.8,0.9,0.9,0.8,1.2,5.4,14.0,1999
135,Sherman Douglas,PG,32.0,LAC,30.0,19.0,842.0,4.1,9.4,0.43799999999999994,0.0,0.5,0.0,4.1,8.9,0.462,2.4,3.7,0.632,0.7,1.8,2.5,5.3,1.2,0.1,2.6,2.3,10.6,1999
136,Bryce Drew,PG,24.0,HOU,34.0,0.0,441.0,3.8,10.5,0.364,1.3,4.0,0.327,2.5,6.5,0.38799999999999996,0.7,0.7,1.0,0.2,2.4,2.6,4.2,1.0,0.3,2.5,5.0,9.6,1999
137,Chris Dudley,C,33.0,NYK,46.0,16.0,685.0,2.5,5.7,0.44,0.0,0.0,,2.5,5.7,0.44,1.0,2.1,0.475,4.2,6.0,10.1,0.4,0.7,2.0,1.3,6.1,6.0,1999
138,Joe Dumars,SG,35.0,DET,38.0,38.0,1116.0,4.6,11.3,0.41100000000000003,2.9,7.1,0.40299999999999997,1.8,4.2,0.426,1.6,2.0,0.836,0.4,1.8,2.2,4.3,0.7,0.1,1.7,1.6,13.8,1999
