,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
37,Matt Barnes,SF,24.0,SAC,43.0,9.0,715.0,3.1,7.6,0.41100000000000003,0.3,1.1,0.22699999999999998,2.9,6.5,0.442,1.8,2.9,0.603,2.5,4.2,6.7,2.9,1.5,0.4,2.3,4.0,8.3,2005
38,Andre Barrett,PG,22.0,TOT,38.0,1.0,483.0,3.4,9.2,0.363,1.0,3.9,0.26899999999999996,2.3,5.4,0.431,1.0,1.4,0.737,0.8,2.2,3.0,5.1,1.4,0.1,2.0,3.8,8.8,2005
41,Brent Barry,SG,33.0,SAS,81.0,8.0,1742.0,4.0,9.5,0.423,2.1,5.8,0.35700000000000004,1.9,3.7,0.525,2.3,2.8,0.8370000000000001,0.6,3.3,3.9,3.7,0.8,0.4,1.3,2.5,12.4,2005
42,Jon Barry,SG,35.0,TOT,69.0,2.0,1505.0,3.9,8.8,0.43799999999999994,1.7,3.9,0.43,2.2,4.9,0.44299999999999995,1.5,1.7,0.873,0.6,3.2,3.8,4.0,1.4,0.2,1.6,2.3,10.9,2005
45,Tony Battie,C,28.0,ORL,81.0,32.0,1894.0,3.1,6.7,0.46,0.0,0.1,0.0,3.1,6.6,0.46799999999999997,1.3,1.8,0.723,2.1,6.5,8.6,0.8,0.6,1.5,1.5,4.6,7.5,2005
46,Shane Battier,SG,26.0,MEM,80.0,72.0,2516.0,3.9,8.8,0.442,1.0,2.5,0.395,2.9,6.2,0.461,2.6,3.3,0.789,2.3,3.6,5.9,1.8,1.3,1.1,1.1,2.9,11.3,2005
47,Lonny Baxter,PF,26.0,NOH,4.0,0.0,36.0,3.0,11.0,0.273,0.0,0.0,,3.0,11.0,0.273,0.0,2.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,10.0,6.0,2005
48,Raja Bell,SG,28.0,UTA,63.0,32.0,1790.0,6.1,13.4,0.45399999999999996,1.1,2.7,0.40299999999999997,5.0,10.7,0.467,2.3,3.0,0.747,1.0,3.1,4.0,1.8,0.9,0.2,1.6,4.1,15.5,2005
49,Jonathan Bender,SF,24.0,IND,7.0,0.0,93.0,6.2,15.5,0.4,0.4,1.9,0.2,5.8,13.5,0.429,1.2,2.3,0.5,1.9,3.5,5.4,1.5,0.4,0.8,3.9,3.5,13.9,2005
50,Travis Best,PG,32.0,NJN,76.0,6.0,1461.0,4.7,11.1,0.42,0.6,2.1,0.306,4.0,9.0,0.447,2.7,3.0,0.885,0.5,2.2,2.6,3.5,1.6,0.2,1.7,3.6,12.7,2005
51,Mike Bibby,PG,26.0,SAC,80.0,80.0,3084.0,6.5,14.8,0.44299999999999995,1.5,4.2,0.36,5.0,10.5,0.47700000000000004,3.7,4.8,0.775,0.9,3.0,3.9,6.3,1.4,0.4,2.4,2.2,18.3,2005
52,Andris Biedriņš,C,18.0,GSW,30.0,1.0,384.0,4.2,7.3,0.5770000000000001,0.0,0.1,0.0,4.2,7.2,0.584,1.8,3.7,0.475,4.4,6.7,11.1,1.1,1.1,2.3,1.1,8.2,10.2,2005
53,Chauncey Billups,PG,28.0,DET,80.0,80.0,2866.0,5.1,11.5,0.442,2.1,4.9,0.426,3.0,6.6,0.45399999999999996,4.3,4.8,0.898,0.6,2.8,3.4,5.8,1.0,0.1,2.3,2.4,16.5,2005
54,Steve Blake,PG,24.0,WAS,44.0,1.0,648.0,3.4,10.3,0.32799999999999996,2.0,5.2,0.387,1.4,5.2,0.26899999999999996,1.8,2.3,0.805,1.0,2.9,3.9,3.8,0.7,0.0,2.2,2.6,10.6,2005
55,Mark Blount,C,29.0,BOS,82.0,57.0,2130.0,5.5,10.4,0.529,0.0,0.0,0.0,5.5,10.4,0.53,2.0,2.8,0.713,2.4,4.3,6.7,2.2,0.6,1.1,2.7,3.9,13.0,2005
56,Tony Bobbitt,SG,25.0,LAL,2.0,0.0,12.0,6.0,15.0,0.4,3.0,6.0,0.5,3.0,9.0,0.33299999999999996,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,15.0,2005
57,Keith Bogans,SG,24.0,CHA,74.0,42.0,1791.0,5.3,13.8,0.381,1.1,3.5,0.32899999999999996,4.1,10.4,0.39799999999999996,2.7,3.7,0.727,1.5,3.0,4.5,2.7,1.4,0.2,2.5,3.4,14.4,2005
58,Matt Bonner,C,24.0,TOR,82.0,0.0,1553.0,5.7,10.7,0.5329999999999999,0.9,2.1,0.424,4.8,8.6,0.561,1.3,1.6,0.789,2.5,4.1,6.6,1.1,0.9,0.4,0.9,5.1,13.7,2005
60,Calvin Booth,C,28.0,TOT,51.0,1.0,451.0,3.9,8.6,0.45399999999999996,0.0,0.1,0.0,3.9,8.5,0.45799999999999996,2.1,2.6,0.813,2.3,6.2,8.5,0.6,1.2,2.2,1.3,6.2,9.9,2005
63,Carlos Boozer,PF,23.0,UTA,51.0,51.0,1772.0,7.3,14.1,0.521,0.0,0.0,0.0,7.3,14.1,0.522,3.8,5.4,0.698,2.9,6.4,9.3,2.9,0.8,0.5,2.8,3.6,18.5,2005
64,Curtis Borchardt,C,24.0,UTA,67.0,23.0,859.0,3.1,7.2,0.43,0.0,0.0,,3.1,7.2,0.43,2.2,3.0,0.732,3.6,5.8,9.4,2.1,0.4,1.3,2.2,6.7,8.4,2005
65,Chris Bosh,PF,20.0,TOR,81.0,81.0,3017.0,5.6,12.0,0.47100000000000003,0.0,0.1,0.3,5.6,11.9,0.47200000000000003,4.9,6.5,0.76,2.3,6.3,8.6,1.8,0.9,1.3,2.2,2.7,16.2,2005
66,Bruce Bowen,SF,33.0,SAS,82.0,82.0,2627.0,3.4,8.2,0.42,1.4,3.5,0.40299999999999997,2.0,4.7,0.43200000000000005,1.0,1.5,0.634,0.7,3.2,3.9,1.7,0.8,0.5,0.8,2.4,9.3,2005
67,Ryan Bowen,SF,29.0,HOU,66.0,6.0,604.0,2.8,6.6,0.423,0.2,0.4,0.5,2.6,6.3,0.419,0.8,1.3,0.667,1.3,3.3,4.5,1.1,1.4,0.3,0.4,3.6,6.6,2005
68,Earl Boykins,PG,28.0,DEN,82.0,5.0,2162.0,5.7,13.7,0.413,0.9,2.8,0.337,4.7,11.0,0.43200000000000005,4.6,5.0,0.9209999999999999,0.6,1.8,2.4,6.2,1.3,0.2,2.0,2.0,16.9,2005
69,Michael Bradley,PF,25.0,TOT,18.0,0.0,119.0,4.5,7.3,0.625,0.0,0.3,0.0,4.5,7.0,0.652,0.9,2.4,0.375,2.4,6.1,8.5,1.5,0.3,0.6,1.5,3.6,10.0,2005
73,Shawn Bradley,C,32.0,DAL,77.0,14.0,885.0,3.4,7.6,0.452,0.0,0.0,,3.4,7.6,0.452,1.7,2.6,0.6829999999999999,2.8,5.9,8.7,0.6,1.0,2.6,1.3,6.2,8.6,2005
74,Torraye Braggs,PF,28.0,HOU,7.0,0.0,24.0,4.5,10.5,0.429,0.0,0.0,,4.5,10.5,0.429,0.0,0.0,,10.5,7.5,18.0,0.0,0.0,0.0,3.0,6.0,9.0,2005
75,Elton Brand,PF,25.0,LAC,81.0,81.0,3001.0,7.5,15.0,0.503,0.0,0.0,0.0,7.5,15.0,0.504,4.4,5.8,0.752,3.6,5.7,9.2,2.5,0.7,2.0,2.2,2.9,19.5,2005
76,Jamison Brewer,PG,24.0,NYK,18.0,0.0,185.0,2.1,7.2,0.297,0.6,2.9,0.2,1.6,4.3,0.364,1.2,2.5,0.462,1.2,3.1,4.3,2.3,1.6,0.2,2.5,2.1,6.0,2005
77,Primož Brezec,C,25.0,CHA,72.0,72.0,2276.0,6.1,12.0,0.512,0.0,0.0,,6.1,12.0,0.512,2.6,3.5,0.745,3.6,4.8,8.4,1.4,0.5,0.9,1.7,2.9,14.8,2005
78,Damone Brown,SF,25.0,WAS,14.0,0.0,152.0,5.4,14.7,0.371,0.9,2.6,0.364,4.5,12.1,0.373,0.9,2.1,0.444,2.4,4.3,6.6,3.3,0.2,1.4,3.6,4.0,12.8,2005
79,Devin Brown,SG,26.0,SAS,67.0,0.0,1238.0,5.0,11.9,0.423,1.3,3.5,0.37200000000000005,3.7,8.4,0.444,3.0,3.8,0.792,1.1,4.0,5.1,2.7,1.1,0.3,1.5,2.4,14.4,2005
80,Kedrick Brown,SF,23.0,PHI,8.0,0.0,55.0,1.3,3.9,0.33299999999999996,0.0,2.0,0.0,1.3,2.0,0.667,5.2,6.5,0.8,0.7,6.5,7.2,2.6,2.0,0.7,3.3,2.6,7.9,2005
81,Kwame Brown,PF,22.0,WAS,42.0,14.0,908.0,4.3,9.4,0.46,0.0,0.0,,4.3,9.4,0.46,2.9,5.1,0.574,2.9,5.3,8.2,1.5,1.0,0.6,2.7,4.4,11.6,2005
82,P.J. Brown,PF,35.0,NOH,82.0,78.0,2817.0,4.3,9.7,0.446,0.0,0.0,,4.3,9.7,0.446,2.7,3.1,0.8640000000000001,3.4,6.0,9.4,2.3,0.9,0.6,1.3,3.0,11.3,2005
83,Tierre Brown,PG,25.0,LAL,76.0,0.0,1066.0,4.2,11.8,0.35600000000000004,0.9,2.4,0.361,3.3,9.3,0.355,2.0,2.5,0.787,0.7,2.4,3.1,5.2,1.1,0.0,2.5,2.0,11.2,2005
84,Rick Brunson,PG,32.0,LAC,80.0,39.0,1945.0,3.1,8.2,0.376,0.9,2.4,0.369,2.2,5.8,0.37799999999999995,1.1,1.4,0.77,0.4,3.0,3.5,7.6,1.5,0.1,2.3,2.0,8.1,2005
86,Kobe Bryant,SG,26.0,LAL,66.0,66.0,2689.0,7.7,17.7,0.433,1.8,5.2,0.33899999999999997,5.9,12.5,0.47200000000000003,7.3,8.9,0.816,1.3,4.0,5.2,5.3,1.2,0.7,3.6,2.3,24.4,2005
87,Greg Buckner,SG,28.0,DEN,70.0,41.0,1522.0,3.8,7.2,0.528,1.2,2.9,0.405,2.6,4.3,0.61,1.5,1.9,0.778,1.6,3.4,4.9,3.1,1.8,0.1,1.2,4.0,10.2,2005
88,Rodney Buford,SF,27.0,NJN,64.0,17.0,1313.0,5.1,13.4,0.382,0.9,3.0,0.315,4.2,10.4,0.402,1.0,1.2,0.8220000000000001,0.9,4.3,5.2,1.7,1.1,0.1,1.0,2.8,12.2,2005
89,Antonio Burks,PG,24.0,MEM,24.0,0.0,219.0,4.6,9.9,0.467,0.5,1.8,0.273,4.1,8.1,0.51,2.3,3.1,0.737,0.2,1.8,2.0,4.6,2.1,0.2,2.0,4.1,12.0,2005
90,Caron Butler,SF,24.0,LAL,77.0,77.0,2746.0,5.8,13.0,0.445,0.5,1.6,0.304,5.3,11.4,0.465,3.6,4.2,0.862,1.9,4.0,5.9,1.9,1.4,0.3,1.6,2.8,15.7,2005
91,Jackie Butler,C,19.0,NYK,3.0,0.0,5.0,28.8,28.8,1.0,0.0,0.0,,28.8,28.8,1.0,14.4,14.4,1.0,0.0,0.0,0.0,0.0,7.2,0.0,7.2,0.0,72.0,2005
92,Rasual Butler,SF,25.0,MIA,65.0,15.0,1203.0,4.9,12.2,0.39899999999999997,1.7,4.6,0.373,3.2,7.7,0.414,1.1,1.4,0.7709999999999999,0.4,4.1,4.5,1.9,0.5,0.9,1.1,3.1,12.6,2005
93,Žarko Čabarkapa,PF,23.0,TOT,40.0,0.0,475.0,6.5,13.4,0.486,1.0,2.7,0.361,5.5,10.7,0.518,4.0,4.9,0.815,2.7,5.1,7.7,1.9,0.8,0.4,2.3,4.5,18.0,2005
96,Marcus Camby,C,30.0,DEN,66.0,66.0,2015.0,5.0,10.7,0.465,0.0,0.1,0.0,5.0,10.6,0.46799999999999997,2.2,3.1,0.723,2.3,9.5,11.8,2.7,1.1,3.6,1.8,3.2,12.2,2005
97,Elden Campbell,C,36.0,TOT,40.0,1.0,390.0,3.6,11.4,0.317,0.0,0.2,0.0,3.6,11.2,0.322,3.9,5.1,0.764,2.6,6.0,8.6,1.8,0.7,0.6,2.7,5.3,11.1,2005
100,Brian Cardinal,PF,27.0,MEM,58.0,16.0,1433.0,4.0,10.9,0.37,1.1,3.1,0.35200000000000004,2.9,7.7,0.37799999999999995,4.0,4.5,0.873,1.6,4.1,5.7,2.9,2.2,0.5,2.1,4.3,13.1,2005
101,Geno Carlisle,SG,28.0,POR,6.0,0.0,16.0,4.5,6.8,0.667,0.0,0.0,,4.5,6.8,0.667,9.0,13.5,0.667,2.3,0.0,2.3,2.3,0.0,0.0,2.3,2.3,18.0,2005
102,Matt Carroll,SG,24.0,CHA,25.0,0.0,430.0,5.9,15.1,0.389,1.1,3.3,0.33299999999999996,4.8,11.8,0.40399999999999997,5.9,6.9,0.855,1.1,3.9,5.0,1.4,1.4,0.2,2.1,3.1,18.8,2005
103,Anthony Carter,PG,29.0,MIN,66.0,12.0,742.0,3.5,8.6,0.40700000000000003,0.1,0.8,0.11800000000000001,3.4,7.8,0.43799999999999994,1.7,2.5,0.6859999999999999,0.6,2.8,3.3,7.8,1.7,0.9,3.0,4.3,8.8,2005
104,Vince Carter,SF-SG,28.0,TOT,77.0,76.0,2828.0,8.9,19.6,0.452,1.6,4.0,0.406,7.2,15.6,0.46299999999999997,4.7,5.9,0.7979999999999999,1.3,3.8,5.1,4.2,1.4,0.6,2.1,3.1,24.0,2005
107,Sam Cassell,PG,35.0,MIN,59.0,38.0,1522.0,7.5,16.2,0.46399999999999997,0.6,2.4,0.262,6.9,13.8,0.5,3.2,3.7,0.865,0.6,3.1,3.7,7.1,0.9,0.3,2.6,3.8,18.9,2005
108,Kelvin Cato,C,30.0,ORL,62.0,50.0,1525.0,3.8,7.0,0.539,0.0,0.0,,3.8,7.0,0.539,2.6,3.4,0.7829999999999999,2.4,7.4,9.8,0.9,1.3,1.9,1.5,4.0,10.2,2005
109,Lionel Chalmers,PG,24.0,LAC,36.0,0.0,433.0,3.5,10.4,0.336,1.0,4.1,0.245,2.5,6.3,0.395,1.2,2.0,0.625,0.3,2.2,2.6,4.2,1.1,0.0,2.0,2.5,9.2,2005
110,Tyson Chandler,C,22.0,CHI,80.0,10.0,2189.0,3.4,6.9,0.494,0.0,0.0,0.0,3.4,6.9,0.496,3.7,5.5,0.6729999999999999,4.3,8.5,12.7,1.1,1.1,2.3,1.9,4.4,10.5,2005
111,Calbert Cheaney,SG,33.0,GSW,55.0,5.0,951.0,4.3,10.0,0.426,0.0,0.1,0.0,4.3,9.9,0.431,0.9,1.4,0.649,1.2,3.5,4.7,2.4,0.6,0.6,1.3,3.6,9.5,2005
113,Josh Childress,SG,21.0,ATL,80.0,44.0,2376.0,4.6,9.7,0.47,0.2,0.8,0.23199999999999998,4.4,8.9,0.493,2.9,3.5,0.823,3.0,4.3,7.3,2.3,1.1,0.5,1.6,2.8,12.2,2005
114,Doug Christie,SG,34.0,TOT,52.0,44.0,1525.0,3.1,7.8,0.392,0.4,1.5,0.242,2.7,6.4,0.426,1.7,1.8,0.897,0.9,3.3,4.2,4.7,1.9,0.4,2.5,2.5,8.1,2005
117,Speedy Claxton,PG,26.0,TOT,62.0,47.0,1866.0,5.0,11.8,0.42100000000000004,0.2,1.2,0.18,4.7,10.6,0.447,3.6,4.9,0.736,0.7,2.8,3.5,7.2,2.1,0.2,2.3,3.5,13.7,2005
120,Mateen Cleaves,PG,27.0,SEA,14.0,0.0,65.0,2.8,7.8,0.35700000000000004,0.0,1.1,0.0,2.8,6.6,0.41700000000000004,1.7,2.2,0.75,1.1,2.2,3.3,3.9,1.1,0.0,1.1,1.1,7.2,2005
121,Derrick Coleman,C,37.0,DET,5.0,0.0,50.0,2.2,10.1,0.214,0.0,1.4,0.0,2.2,8.6,0.25,2.2,2.2,1.0,2.2,8.6,10.8,0.0,0.0,0.0,1.4,4.3,6.5,2005
122,Jason Collier,C,27.0,ATL,70.0,44.0,942.0,6.6,14.4,0.46299999999999997,0.2,0.5,0.429,6.4,13.8,0.46399999999999997,1.8,2.7,0.6759999999999999,3.2,3.8,7.0,0.7,0.6,0.5,2.4,5.6,15.4,2005
123,Jarron Collins,C,26.0,UTA,50.0,38.0,961.0,2.4,5.9,0.414,0.0,0.0,0.0,2.4,5.8,0.41700000000000004,3.1,4.5,0.6970000000000001,2.1,4.0,6.1,2.3,0.4,0.2,1.3,5.5,8.0,2005
124,Jason Collins,C,26.0,NJN,80.0,80.0,2542.0,2.6,6.4,0.41200000000000003,0.0,0.1,0.33299999999999996,2.6,6.3,0.413,1.9,3.0,0.6559999999999999,2.2,4.7,6.9,1.5,1.0,1.0,1.3,4.6,7.2,2005
125,Nick Collison,C,24.0,SEA,82.0,4.0,1396.0,4.9,9.1,0.537,0.0,0.1,0.0,4.9,9.1,0.541,2.1,3.0,0.703,4.0,5.7,9.7,0.8,0.9,1.3,1.6,6.5,11.9,2005
126,Brian Cook,C,24.0,LAL,72.0,0.0,1087.0,5.8,14.0,0.41700000000000004,2.6,6.6,0.392,3.2,7.4,0.439,0.9,1.2,0.757,2.1,5.1,7.2,1.2,0.8,0.9,1.0,4.6,15.2,2005
127,Omar Cook,PG,23.0,TOR,5.0,0.0,74.0,4.9,11.7,0.41700000000000004,0.0,1.9,0.0,4.9,9.7,0.5,1.5,2.9,0.5,1.0,2.4,3.4,10.7,2.9,0.5,2.9,2.9,11.2,2005
128,Jamal Crawford,SG,24.0,NYK,70.0,67.0,2688.0,5.9,14.7,0.39799999999999996,2.5,6.9,0.361,3.4,7.8,0.431,2.4,2.9,0.843,0.4,2.3,2.7,4.0,1.2,0.3,2.0,1.8,16.6,2005
129,Austin Croshere,PF,29.0,IND,73.0,22.0,1827.0,3.7,9.8,0.37799999999999995,0.9,3.4,0.259,2.8,6.4,0.44299999999999995,4.5,5.0,0.883,2.0,5.4,7.4,1.9,0.9,0.3,2.0,3.0,12.7,2005
130,Eddy Curry,C,22.0,CHI,63.0,60.0,1808.0,7.8,14.5,0.5379999999999999,0.0,0.0,,7.8,14.5,0.5379999999999999,4.5,6.3,0.72,2.3,4.4,6.7,0.7,0.4,1.2,3.2,4.0,20.2,2005
131,Michael Curry,SF,36.0,IND,18.0,7.0,249.0,1.9,4.2,0.44799999999999995,0.0,0.0,,1.9,4.2,0.44799999999999995,0.6,1.2,0.5,1.2,2.7,3.9,2.2,0.7,0.6,0.7,5.6,4.3,2005
132,Samuel Dalembert,C,23.0,PHI,72.0,60.0,1785.0,5.0,9.6,0.524,0.0,0.0,,5.0,9.6,0.524,1.8,3.0,0.601,3.8,7.2,10.9,0.7,0.9,2.4,2.3,4.9,11.9,2005
133,Erick Dampier,C,29.0,DAL,59.0,56.0,1609.0,4.5,8.2,0.55,0.0,0.1,0.0,4.5,8.1,0.555,3.1,5.1,0.605,4.1,7.1,11.2,1.1,0.3,1.8,2.3,4.6,12.1,2005
134,Antonio Daniels,PG,29.0,SEA,75.0,2.0,2026.0,4.9,11.1,0.43799999999999994,0.9,2.9,0.297,4.0,8.1,0.489,4.4,5.4,0.816,0.4,2.6,3.0,5.5,0.9,0.1,1.4,1.4,15.0,2005
135,Erik Daniels,SF,22.0,SAC,21.0,0.0,72.0,3.0,9.0,0.33299999999999996,0.5,1.0,0.5,2.5,8.0,0.313,0.0,0.0,,3.5,5.5,9.0,2.0,1.0,0.0,3.0,3.5,6.5,2005
136,Marquis Daniels,SG,24.0,DAL,60.0,17.0,1412.0,5.6,12.8,0.43700000000000006,0.2,0.9,0.2,5.4,12.0,0.45399999999999996,2.5,3.4,0.737,2.2,3.3,5.5,3.3,2.1,0.4,2.2,3.2,13.9,2005
138,Antonio Davis,PF,36.0,CHI,72.0,62.0,1843.0,3.8,8.2,0.461,0.0,0.0,,3.8,8.2,0.461,2.2,3.0,0.757,3.0,5.4,8.4,1.6,0.5,0.8,1.9,2.9,9.8,2005
139,Baron Davis,PG,25.0,TOT,46.0,32.0,1581.0,6.6,17.1,0.387,2.7,8.1,0.33299999999999996,3.9,9.1,0.435,4.2,5.5,0.7609999999999999,0.7,3.3,4.0,8.2,1.8,0.3,3.0,2.9,20.2,2005
142,Dale Davis,C,35.0,TOT,61.0,28.0,1307.0,3.1,6.4,0.479,0.0,0.0,,3.1,6.4,0.479,1.7,2.7,0.606,4.2,6.1,10.3,1.3,0.9,1.8,1.2,4.5,7.8,2005
145,Josh Davis,PF,24.0,PHI,42.0,5.0,328.0,4.6,12.2,0.37799999999999995,2.1,5.8,0.358,2.5,6.4,0.397,1.5,1.9,0.8240000000000001,3.2,5.5,8.7,1.3,0.9,0.4,1.6,4.9,12.8,2005
146,Ricky Davis,SG,25.0,BOS,82.0,11.0,2696.0,6.4,13.9,0.462,0.8,2.4,0.33899999999999997,5.6,11.5,0.488,3.8,4.7,0.815,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5,2005
147,Andrew DeClercq,C,31.0,ORL,8.0,0.0,49.0,2.9,6.6,0.444,0.0,0.0,,2.9,6.6,0.444,0.7,2.2,0.33299999999999996,5.1,2.2,7.3,0.0,1.5,0.0,0.7,10.3,6.6,2005
148,Carlos Delfino,SG,22.0,DET,30.0,4.0,459.0,3.3,9.2,0.359,0.7,2.7,0.257,2.6,6.4,0.402,1.8,3.1,0.575,1.0,3.3,4.3,3.0,1.7,0.5,1.8,3.5,9.1,2005
149,Tony Delk,SG,31.0,ATL,56.0,1.0,1340.0,6.6,15.9,0.41600000000000004,1.9,5.4,0.35600000000000004,4.7,10.5,0.447,2.8,3.7,0.757,0.8,2.7,3.5,2.8,1.3,0.1,1.5,3.3,17.9,2005
150,Luol Deng,SF,19.0,CHI,61.0,45.0,1663.0,6.1,14.0,0.434,0.7,2.5,0.265,5.4,11.4,0.47200000000000003,2.6,3.5,0.741,2.0,5.0,7.0,2.9,1.0,0.6,2.6,2.1,15.4,2005
151,Boris Diaw,SG,22.0,ATL,66.0,25.0,1201.0,3.7,8.8,0.42200000000000004,0.3,1.5,0.18,3.4,7.3,0.47100000000000003,1.7,2.3,0.74,1.6,3.5,5.1,4.5,1.1,0.5,2.6,3.7,9.4,2005
