,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
29,James Augustine,PF,23.0,ORL,25.0,0.0,149.0,4.3,8.2,0.529,0.0,0.0,,4.3,8.2,0.529,1.0,1.9,0.5,3.9,3.4,7.2,0.5,1.2,0.5,1.4,4.3,9.7,2008
30,Kelenna Azubuike,SG,24.0,GSW,81.0,17.0,1732.0,5.4,12.2,0.445,1.5,4.1,0.364,3.9,8.1,0.485,2.1,2.9,0.7170000000000001,2.2,4.5,6.7,1.6,0.9,0.7,1.2,3.3,14.4,2008
31,Renaldo Balkman,SF,23.0,NYK,65.0,0.0,952.0,3.4,7.0,0.489,0.0,0.5,0.083,3.4,6.6,0.517,1.6,3.6,0.43200000000000005,3.1,5.0,8.2,1.5,1.7,1.1,1.4,5.0,8.5,2008
32,Marcus Banks,PG,26.0,TOT,36.0,3.0,569.0,5.4,12.1,0.45,2.5,6.5,0.392,2.9,5.6,0.517,1.7,2.2,0.7709999999999999,0.3,2.6,2.8,3.9,0.9,0.8,2.3,4.1,15.1,2008
35,Leandro Barbosa,SG,25.0,PHO,82.0,12.0,2421.0,7.0,15.2,0.462,2.4,6.3,0.389,4.6,8.9,0.514,2.6,3.2,0.8220000000000001,0.6,2.8,3.4,3.2,1.1,0.3,1.7,2.9,19.1,2008
36,J.J. Barea,PG,23.0,DAL,44.0,9.0,460.0,5.6,13.3,0.418,1.6,4.2,0.389,3.9,9.1,0.431,2.2,2.7,0.8,0.3,3.4,3.7,4.5,1.1,0.1,2.7,3.8,14.9,2008
37,Andrea Bargnani,PF,22.0,TOR,78.0,53.0,1861.0,5.4,14.0,0.386,1.7,5.0,0.345,3.7,9.0,0.409,2.7,3.3,0.84,1.0,4.6,5.6,1.7,0.4,0.7,1.7,4.1,15.3,2008
38,Matt Barnes,PF,27.0,GSW,73.0,18.0,1414.0,4.8,11.3,0.423,1.3,4.6,0.293,3.4,6.6,0.513,1.5,2.0,0.747,2.4,5.9,8.2,3.5,1.2,0.9,2.2,4.0,12.4,2008
39,Andre Barrett,PG,25.0,LAC,4.0,0.0,25.0,2.9,7.2,0.4,1.4,4.3,0.33299999999999996,1.4,2.9,0.5,1.4,2.9,0.5,0.0,1.4,1.4,10.1,0.0,0.0,1.4,1.4,8.6,2008
40,Earl Barron,C,26.0,MIA,46.0,15.0,889.0,5.3,13.2,0.40399999999999997,0.0,0.5,0.077,5.3,12.7,0.41700000000000004,2.5,3.5,0.701,2.7,5.3,8.0,1.2,0.8,0.3,1.9,4.6,13.2,2008
41,Brent Barry,SF,36.0,SAS,31.0,1.0,554.0,5.0,10.4,0.48100000000000004,3.1,7.3,0.429,1.9,3.1,0.604,1.2,1.3,0.95,0.8,2.8,3.6,3.5,1.1,0.2,1.2,2.8,14.4,2008
42,Brandon Bass,C,22.0,DAL,79.0,1.0,1557.0,5.7,11.4,0.499,0.0,0.1,0.0,5.7,11.3,0.503,3.7,4.6,0.8220000000000001,2.8,5.2,8.0,1.3,0.5,1.1,1.9,3.5,15.1,2008
43,Maceo Baston,PF,32.0,TOR,15.0,2.0,103.0,5.9,8.7,0.68,0.0,0.0,,5.9,8.7,0.68,2.4,3.5,0.7,3.1,5.9,9.1,1.0,0.7,1.4,1.4,7.0,14.3,2008
44,Shane Battier,SF,29.0,HOU,80.0,78.0,2907.0,3.3,7.7,0.428,1.7,4.6,0.377,1.6,3.1,0.504,0.9,1.3,0.743,1.6,3.4,5.0,1.9,1.0,1.1,1.0,2.4,9.2,2008
45,Marco Belinelli,SG,21.0,GSW,33.0,0.0,241.0,5.4,13.9,0.387,2.4,6.1,0.39,3.0,7.8,0.385,1.0,1.3,0.778,0.4,1.6,2.1,2.2,0.7,0.0,1.8,2.2,14.2,2008
46,Charlie Bell,SG,28.0,MIL,68.0,5.0,1628.0,4.1,10.7,0.381,1.6,4.8,0.341,2.5,5.9,0.413,1.5,1.9,0.805,0.7,3.0,3.7,4.6,1.1,0.0,1.7,2.7,11.4,2008
47,Raja Bell,SG,31.0,PHO,75.0,75.0,2646.0,4.3,10.2,0.42100000000000004,2.4,6.0,0.401,1.9,4.3,0.449,1.1,1.2,0.868,0.6,3.1,3.7,2.3,0.7,0.4,0.9,3.0,12.1,2008
48,Mike Bibby,PG,29.0,TOT,48.0,44.0,1573.0,5.7,13.8,0.41100000000000003,2.1,5.7,0.375,3.5,8.1,0.43700000000000006,1.8,2.3,0.78,0.4,3.3,3.7,6.6,1.2,0.1,2.7,2.2,15.3,2008
52,Andris Biedriņš,C,21.0,GSW,76.0,59.0,2078.0,5.9,9.4,0.626,0.0,0.0,,5.9,9.4,0.626,2.0,3.2,0.62,4.4,8.5,12.9,1.3,1.0,1.6,1.5,4.5,13.8,2008
53,Chauncey Billups,PG,31.0,DET,78.0,78.0,2522.0,5.6,12.5,0.44799999999999995,2.0,4.9,0.401,3.7,7.6,0.479,5.7,6.2,0.9179999999999999,0.6,2.4,3.0,7.6,1.4,0.2,2.3,1.9,18.9,2008
54,Steve Blake,PG,27.0,POR,81.0,78.0,2424.0,3.9,9.5,0.408,1.8,4.4,0.406,2.1,5.1,0.409,0.7,1.0,0.7659999999999999,0.5,2.4,2.9,6.1,0.8,0.1,1.7,2.0,10.3,2008
55,Andray Blatche,PF,21.0,WAS,82.0,15.0,1675.0,5.5,11.5,0.474,0.1,0.3,0.231,5.4,11.2,0.48,2.3,3.3,0.695,3.5,5.6,9.1,2.0,1.1,2.5,2.4,5.5,13.3,2008
56,Mark Blount,C,32.0,MIA,69.0,46.0,1542.0,5.6,12.0,0.462,0.4,1.0,0.386,5.2,11.0,0.469,2.1,3.2,0.638,1.6,4.5,6.1,1.0,0.8,0.8,1.6,3.1,13.6,2008
57,Keith Bogans,SG,27.0,ORL,82.0,35.0,2198.0,3.9,9.6,0.41,2.4,6.7,0.36200000000000004,1.5,2.9,0.52,1.3,1.8,0.736,0.7,3.7,4.4,1.7,1.0,0.2,0.9,2.7,11.6,2008
58,Andrew Bogut,C,23.0,MIL,78.0,78.0,2720.0,6.2,12.0,0.511,0.0,0.1,0.0,6.2,12.0,0.515,2.5,4.3,0.5870000000000001,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8,2008
59,Matt Bonner,PF,27.0,SAS,68.0,3.0,853.0,5.1,12.3,0.41600000000000004,1.9,5.8,0.336,3.2,6.5,0.48700000000000004,1.6,1.9,0.8640000000000001,2.2,5.9,8.1,1.4,0.6,0.7,1.6,4.7,13.8,2008
60,Josh Boone,PF,23.0,NJN,70.0,53.0,1773.0,4.8,8.8,0.5479999999999999,0.0,0.0,,4.8,8.8,0.5479999999999999,2.0,4.4,0.456,3.9,6.4,10.3,1.1,0.7,1.2,1.4,3.1,11.7,2008
61,Calvin Booth,C,31.0,PHI,31.0,0.0,204.0,1.6,4.8,0.33299999999999996,0.0,0.0,,1.6,4.8,0.33299999999999996,1.1,1.8,0.6,1.1,5.6,6.7,1.4,1.1,3.2,0.7,6.2,4.2,2008
62,Carlos Boozer,PF,26.0,UTA,81.0,81.0,2827.0,9.0,16.5,0.547,0.0,0.0,0.0,9.0,16.5,0.547,3.7,5.0,0.738,2.5,8.2,10.7,3.0,1.3,0.5,2.7,3.7,21.8,2008
63,Chris Bosh,C,23.0,TOR,67.0,67.0,2425.0,7.5,15.2,0.494,0.1,0.4,0.4,7.4,14.9,0.496,7.0,8.3,0.8440000000000001,2.6,6.1,8.7,2.5,0.9,1.0,2.3,2.3,22.2,2008
64,Bruce Bowen,SF,36.0,SAS,81.0,81.0,2448.0,2.6,6.3,0.40700000000000003,1.3,3.2,0.419,1.2,3.1,0.39399999999999996,0.7,1.0,0.652,0.5,3.0,3.4,1.3,0.8,0.3,0.7,2.6,7.1,2008
65,Ryan Bowen,SF,32.0,NOH,53.0,4.0,660.0,2.7,5.5,0.49,0.0,0.1,0.0,2.7,5.4,0.495,0.9,1.6,0.552,3.0,2.5,5.5,1.4,1.7,0.6,0.8,4.2,6.2,2008
66,Earl Boykins,PG,31.0,CHA,36.0,0.0,577.0,3.8,10.7,0.355,0.9,2.7,0.318,2.9,8.0,0.36700000000000005,3.1,3.7,0.831,0.6,1.6,2.1,6.0,0.8,0.0,2.6,1.3,11.5,2008
67,Elton Brand,PF,28.0,LAC,8.0,6.0,274.0,6.8,15.0,0.456,0.0,0.0,,6.8,15.0,0.456,4.9,6.2,0.787,2.8,5.6,8.4,2.1,0.4,2.0,2.2,2.8,18.5,2008
68,Corey Brewer,SF,21.0,MIN,79.0,35.0,1803.0,3.6,9.7,0.374,0.1,0.7,0.19399999999999998,3.5,9.0,0.389,1.8,2.2,0.8,1.6,4.2,5.8,2.2,1.5,0.5,1.8,3.8,9.2,2008
69,Ronnie Brewer,SG,22.0,UTA,76.0,76.0,2088.0,6.1,10.9,0.5579999999999999,0.2,0.9,0.22,5.9,10.1,0.5870000000000001,3.4,4.4,0.759,1.7,2.1,3.8,2.3,2.2,0.3,1.2,1.9,15.8,2008
70,Primož Brezec,C,28.0,TOT,50.0,18.0,475.0,3.3,7.1,0.46799999999999997,0.0,0.0,,3.3,7.1,0.46799999999999997,1.8,3.0,0.6,2.3,3.9,6.1,0.8,0.2,0.5,1.8,6.3,8.5,2008
74,Aaron Brooks,PG,23.0,HOU,51.0,0.0,608.0,5.5,13.3,0.413,2.1,6.5,0.33,3.4,6.9,0.491,2.5,2.9,0.857,0.8,2.5,3.3,5.2,0.8,0.3,2.6,4.1,15.6,2008
76,Andre Brown,PF,26.0,MEM,33.0,1.0,286.0,4.9,9.8,0.5,0.0,0.0,,4.9,9.8,0.5,2.8,6.2,0.449,4.7,6.9,11.6,1.0,0.9,0.5,1.8,4.8,12.6,2008
77,Devin Brown,SG,29.0,CLE,78.0,20.0,1762.0,4.4,10.8,0.409,0.9,3.0,0.308,3.5,7.9,0.447,2.2,2.9,0.754,1.3,4.0,5.4,3.6,1.1,0.1,2.0,2.9,12.0,2008
78,Kwame Brown,C,25.0,TOT,38.0,15.0,713.0,3.6,7.2,0.507,0.0,0.0,,3.6,7.2,0.507,2.0,4.9,0.408,2.6,6.9,9.5,2.3,1.1,1.2,2.6,4.1,9.3,2008
81,P.J. Brown,PF,38.0,BOS,18.0,0.0,209.0,2.4,7.1,0.341,0.0,0.2,0.0,2.4,6.9,0.35,1.9,2.8,0.688,5.0,6.7,11.7,1.7,0.9,1.4,1.7,5.0,6.7,2008
82,Shannon Brown,SG,22.0,TOT,21.0,4.0,240.0,6.6,18.9,0.349,1.4,4.5,0.3,5.2,14.4,0.365,2.5,4.3,0.586,0.9,2.1,3.0,2.5,1.6,0.5,3.6,4.3,17.1,2008
85,Kobe Bryant,SG,29.0,LAL,82.0,82.0,3192.0,8.7,19.1,0.45899999999999996,1.7,4.7,0.361,7.0,14.4,0.49,7.0,8.4,0.84,1.1,4.8,5.8,5.0,1.7,0.5,2.9,2.6,26.2,2008
86,Greg Buckner,SG,31.0,MIN,31.0,4.0,520.0,3.1,8.1,0.385,1.0,3.5,0.3,2.1,4.6,0.44799999999999995,1.3,1.5,0.8640000000000001,0.7,3.8,4.5,2.7,1.5,0.1,2.0,4.4,8.6,2008
87,Caron Butler,SF,27.0,WAS,58.0,58.0,2314.0,6.8,14.7,0.466,1.0,2.9,0.35700000000000004,5.8,11.8,0.49200000000000005,3.7,4.1,0.9009999999999999,1.4,4.6,6.0,4.4,2.0,0.3,2.3,2.5,18.4,2008
88,Rasual Butler,SF,28.0,NOH,51.0,8.0,875.0,3.7,10.7,0.35,1.8,5.5,0.331,1.9,5.2,0.37,1.1,1.3,0.8390000000000001,0.7,3.5,4.1,1.5,0.6,0.9,0.4,2.7,10.4,2008
89,Andrew Bynum,C,20.0,LAL,35.0,25.0,1008.0,6.8,10.6,0.636,0.0,0.0,,6.8,10.6,0.636,2.9,4.2,0.695,3.7,9.0,12.7,2.2,0.4,2.6,1.9,3.5,16.4,2008
90,José Calderón,PG,26.0,TOR,82.0,56.0,2484.0,5.3,10.2,0.519,1.1,2.7,0.429,4.2,7.6,0.551,1.6,1.7,0.9079999999999999,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4,2008
91,Marcus Camby,C,33.0,DEN,79.0,79.0,2758.0,3.7,8.3,0.45,0.1,0.3,0.3,3.7,8.0,0.455,1.9,2.6,0.708,3.0,10.5,13.5,3.4,1.1,3.7,1.5,2.8,9.4,2008
92,Brian Cardinal,PF,30.0,MEM,37.0,1.0,440.0,3.5,10.3,0.341,2.0,6.6,0.309,1.5,3.7,0.4,1.1,1.6,0.684,2.1,5.7,7.9,1.8,0.8,0.2,1.9,5.1,10.1,2008
93,Rodney Carney,SF,23.0,PHI,70.0,6.0,1039.0,5.5,13.6,0.40299999999999997,1.3,4.2,0.317,4.2,9.4,0.441,1.9,2.8,0.679,1.7,3.4,5.2,1.1,1.4,0.8,1.2,3.3,14.2,2008
94,Matt Carroll,SG,27.0,CHA,80.0,18.0,2016.0,4.5,10.5,0.428,1.9,4.3,0.436,2.6,6.2,0.42200000000000004,2.0,2.5,0.804,0.6,3.4,4.0,1.3,0.8,0.3,1.0,3.3,12.9,2008
95,Anthony Carter,PG,32.0,DEN,70.0,67.0,1960.0,4.0,8.7,0.45799999999999996,0.8,2.4,0.349,3.2,6.4,0.499,1.2,1.6,0.753,0.5,3.2,3.7,7.1,2.0,0.5,2.3,3.2,10.0,2008
96,Vince Carter,SG,31.0,NJN,76.0,72.0,2959.0,7.1,15.7,0.456,1.2,3.3,0.359,5.9,12.3,0.48200000000000004,4.3,5.2,0.816,1.4,4.1,5.5,4.7,1.1,0.4,2.2,2.9,19.7,2008
97,Sam Cassell,PG,38.0,TOT,55.0,34.0,1274.0,6.6,15.0,0.43799999999999994,0.6,2.1,0.303,5.9,12.9,0.461,3.6,4.1,0.882,0.5,3.4,3.8,6.0,1.0,0.2,2.7,2.8,17.4,2008
100,Tyson Chandler,C,25.0,NOH,79.0,79.0,2783.0,4.9,7.8,0.623,0.0,0.0,0.0,4.9,7.8,0.624,2.3,3.8,0.593,4.2,7.8,12.0,1.0,0.6,1.1,1.8,3.1,12.0,2008
101,Wilson Chandler,SF,20.0,NYK,35.0,16.0,685.0,5.6,12.7,0.43799999999999994,0.5,1.6,0.3,5.1,11.1,0.45799999999999996,1.8,2.8,0.63,2.0,4.7,6.7,1.7,0.8,0.8,1.4,4.4,13.4,2008
103,Josh Childress,SF,24.0,ATL,76.0,0.0,2274.0,5.2,9.1,0.5710000000000001,0.3,0.9,0.36700000000000005,4.8,8.1,0.595,3.5,4.4,0.807,2.8,3.2,5.9,1.9,1.1,0.7,1.6,2.0,14.2,2008
104,Jarron Collins,C,29.0,UTA,70.0,9.0,702.0,1.8,4.2,0.439,0.0,0.1,0.0,1.8,4.2,0.444,2.4,3.8,0.622,2.1,3.9,5.9,1.9,0.5,0.3,1.1,5.4,6.1,2008
105,Jason Collins,C,29.0,TOT,74.0,26.0,1172.0,1.6,3.5,0.469,0.0,0.0,0.0,1.6,3.4,0.473,1.0,2.3,0.45899999999999996,2.0,3.5,5.5,0.8,0.7,0.8,1.5,6.0,4.3,2008
108,Mardy Collins,SG,23.0,NYK,46.0,8.0,634.0,3.2,9.9,0.326,0.5,1.8,0.25,2.8,8.1,0.34299999999999997,1.3,2.2,0.605,1.1,3.2,4.3,5.1,1.4,0.5,3.2,3.2,8.2,2008
109,Nick Collison,PF,27.0,SEA,78.0,35.0,2223.0,5.2,10.4,0.502,0.0,0.0,0.0,5.2,10.3,0.504,2.0,2.7,0.737,4.1,7.7,11.8,1.8,0.8,1.0,1.9,4.0,12.4,2008
110,Mike Conley,PG,20.0,MEM,53.0,46.0,1381.0,4.9,11.5,0.428,0.8,2.4,0.33,4.1,9.1,0.45299999999999996,2.3,3.2,0.732,0.5,3.1,3.6,5.8,1.1,0.1,2.3,2.2,13.0,2008
111,Brian Cook,PF,27.0,TOT,51.0,2.0,629.0,5.0,13.4,0.376,2.5,6.6,0.374,2.6,6.8,0.37799999999999995,1.1,1.2,0.905,1.6,4.6,6.2,1.5,0.7,0.7,2.2,5.3,13.6,2008
114,Daequan Cook,SG,20.0,MIA,59.0,19.0,1441.0,4.9,12.8,0.381,2.0,5.9,0.332,2.9,6.9,0.424,1.2,1.4,0.825,0.5,3.9,4.4,1.9,0.6,0.2,1.6,3.9,12.9,2008
115,Jamal Crawford,SG,27.0,NYK,80.0,80.0,3190.0,6.4,15.7,0.41,2.0,5.6,0.35600000000000004,4.4,10.1,0.439,3.7,4.3,0.8640000000000001,0.4,1.9,2.3,4.5,0.9,0.2,2.2,1.6,18.6,2008
116,Javaris Crittenton,SG,20.0,TOT,50.0,0.0,679.0,5.2,12.4,0.42100000000000004,0.5,2.0,0.27,4.7,10.4,0.449,3.8,5.5,0.6920000000000001,1.4,4.4,5.8,2.7,1.0,0.1,2.9,2.5,14.7,2008
119,Austin Croshere,PF,32.0,GSW,44.0,0.0,457.0,4.8,10.8,0.445,1.7,4.8,0.361,3.1,6.0,0.513,2.3,2.5,0.9059999999999999,2.6,5.6,8.2,2.4,0.6,0.5,1.7,4.7,13.6,2008
120,Eddy Curry,C,25.0,NYK,59.0,58.0,1530.0,7.0,12.8,0.546,0.0,0.0,,7.0,12.8,0.546,4.4,7.1,0.623,2.6,3.9,6.5,0.8,0.3,0.7,3.0,3.7,18.4,2008
121,Samuel Dalembert,C,26.0,PHI,82.0,82.0,2724.0,4.5,8.7,0.513,0.0,0.0,0.0,4.5,8.7,0.514,2.5,3.5,0.7070000000000001,4.0,7.2,11.2,0.6,0.5,2.5,2.0,3.6,11.4,2008
122,Erick Dampier,C,32.0,DAL,72.0,64.0,1755.0,3.7,5.7,0.643,0.0,0.0,,3.7,5.7,0.643,1.7,3.0,0.575,4.2,6.8,11.1,1.3,0.5,2.2,1.6,4.6,9.0,2008
123,Antonio Daniels,PG,32.0,WAS,71.0,63.0,2161.0,3.4,7.4,0.45899999999999996,0.3,1.2,0.23,3.1,6.2,0.504,2.8,3.6,0.7759999999999999,0.4,3.0,3.4,5.7,1.1,0.0,1.5,1.3,9.9,2008
124,Marquis Daniels,SG,27.0,IND,74.0,1.0,1546.0,5.6,13.1,0.43,0.6,2.4,0.265,5.0,10.7,0.466,2.3,3.2,0.698,1.5,3.4,4.9,3.2,1.8,0.4,2.6,2.8,14.1,2008
125,Jermareo Davidson,SF,23.0,CHA,38.0,2.0,322.0,5.7,14.0,0.408,0.0,0.0,,5.7,14.0,0.408,2.0,3.1,0.643,2.3,4.6,6.9,1.5,0.8,1.7,1.9,5.1,13.4,2008
126,Baron Davis,PG,28.0,GSW,82.0,82.0,3196.0,7.3,17.2,0.426,1.9,5.9,0.33,5.4,11.3,0.47700000000000004,3.6,4.8,0.75,1.1,3.3,4.3,7.0,2.2,0.5,2.6,2.8,20.2,2008
127,Glen Davis,C,22.0,BOS,69.0,1.0,940.0,4.1,8.5,0.484,0.0,0.0,,4.1,8.5,0.484,3.8,5.7,0.66,3.6,4.3,8.0,1.1,1.2,0.8,2.5,6.1,12.0,2008
128,Paul Davis,PF,23.0,LAC,22.0,1.0,194.0,4.5,12.1,0.369,0.0,0.0,,4.5,12.1,0.369,1.1,1.9,0.6,4.6,4.1,8.7,1.9,1.1,1.1,1.7,6.1,10.0,2008
130,Ricky Davis,SF,28.0,MIA,82.0,47.0,2963.0,5.1,11.8,0.433,1.6,4.0,0.405,3.5,7.8,0.447,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7,2008
131,Carlos Delfino,SG,25.0,TOR,82.0,0.0,1928.0,4.7,11.8,0.397,2.2,5.9,0.382,2.4,5.9,0.41200000000000003,2.2,2.9,0.7440000000000001,1.2,5.5,6.7,2.7,1.3,0.2,1.4,3.3,13.8,2008
132,Luol Deng,SF,22.0,CHI,63.0,59.0,2128.0,7.3,15.2,0.479,0.1,0.4,0.364,7.1,14.8,0.48200000000000004,3.5,4.5,0.77,2.3,4.4,6.7,2.6,1.0,0.5,2.0,2.0,18.1,2008
133,Boris Diaw,PF,25.0,PHO,82.0,19.0,2308.0,4.8,10.1,0.47700000000000004,0.2,0.6,0.317,4.6,9.4,0.488,1.5,2.0,0.7440000000000001,1.5,4.4,5.9,4.9,1.0,0.6,2.4,2.6,11.3,2008
134,Yakhouba Diawara,SG,25.0,DEN,54.0,14.0,542.0,3.7,8.9,0.41,1.4,4.4,0.318,2.3,4.5,0.5,1.5,2.1,0.71,1.5,2.6,4.1,2.5,0.5,0.2,1.1,4.1,10.2,2008
135,Guillermo Díaz,SG,22.0,LAC,6.0,0.0,18.0,2.0,8.0,0.25,0.0,2.0,0.0,2.0,6.0,0.33299999999999996,6.0,10.0,0.6,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,2008
136,Dan Dickau,PG,29.0,LAC,67.0,8.0,1040.0,4.3,10.2,0.419,1.2,3.7,0.33299999999999996,3.0,6.5,0.46799999999999997,2.4,2.8,0.8290000000000001,0.5,2.9,3.4,6.0,1.1,0.1,1.9,3.7,12.2,2008
137,Kaniel Dickens,PF,29.0,CLE,5.0,0.0,12.0,3.0,9.0,0.33299999999999996,0.0,0.0,,3.0,9.0,0.33299999999999996,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,6.0,2008
138,Travis Diener,PG,25.0,IND,66.0,21.0,1356.0,4.2,11.4,0.37,2.0,6.2,0.318,2.3,5.2,0.431,1.7,1.9,0.9009999999999999,0.7,2.4,3.1,6.7,0.9,0.1,1.5,2.8,12.1,2008
139,Ike Diogu,PF,24.0,IND,30.0,1.0,305.0,7.6,15.8,0.478,0.0,0.0,,7.6,15.8,0.478,4.7,5.5,0.851,4.5,5.5,10.0,1.2,0.8,0.4,2.4,5.1,19.8,2008
140,DeSagana Diop,C,26.0,TOT,79.0,23.0,1295.0,2.6,5.0,0.522,0.0,0.0,,2.6,5.0,0.522,1.1,1.9,0.5429999999999999,4.4,6.4,10.9,1.1,0.7,2.4,1.6,4.1,6.3,2008
