,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Shareef Abdur-Rahim,PF,29.0,SAC,72.0,30.0,1961.0,6.1,11.6,0.525,0.1,0.4,0.22699999999999998,6.0,11.2,0.536,4.0,5.1,0.784,1.9,4.6,6.6,2.7,0.9,0.8,2.0,4.2,16.3,2006
1,Alex Acker,SG,23.0,DET,5.0,0.0,35.0,4.1,16.5,0.25,1.0,5.1,0.2,3.1,11.3,0.273,0.0,0.0,,1.0,4.1,5.1,4.1,1.0,0.0,4.1,4.1,9.3,2006
2,Malik Allen,PF,27.0,CHI,54.0,20.0,701.0,6.2,12.7,0.49,0.1,0.1,1.0,6.2,12.6,0.488,1.2,2.0,0.605,2.3,4.9,7.2,1.0,0.7,0.8,1.7,4.7,13.7,2006
3,Ray Allen,SG,30.0,SEA,78.0,78.0,3022.0,8.1,17.9,0.45399999999999996,3.2,7.8,0.41200000000000003,4.9,10.1,0.486,3.9,4.3,0.903,0.8,3.1,4.0,3.4,1.3,0.2,2.2,1.8,23.3,2006
4,Tony Allen,PG,24.0,BOS,51.0,9.0,978.0,4.7,10.1,0.47100000000000003,0.4,1.3,0.324,4.3,8.8,0.49200000000000005,3.7,4.9,0.746,1.2,2.9,4.1,2.5,1.9,0.7,2.5,4.6,13.6,2006
5,Rafer Alston,PG,29.0,HOU,63.0,63.0,2431.0,4.1,10.9,0.379,1.5,4.6,0.327,2.6,6.3,0.418,1.5,2.1,0.6920000000000001,0.5,3.2,3.8,6.3,1.5,0.2,2.3,2.9,11.3,2006
6,Chris Andersen,C,27.0,NOK,32.0,2.0,570.0,3.5,6.2,0.5710000000000001,0.0,0.0,,3.5,6.2,0.5710000000000001,3.1,6.5,0.47600000000000003,3.9,5.9,9.8,0.4,0.5,2.6,1.6,5.3,10.2,2006
7,Alan Anderson,SF,23.0,CHA,36.0,7.0,564.0,4.8,11.6,0.414,1.5,3.7,0.414,3.3,7.9,0.415,2.1,2.6,0.805,1.5,3.0,4.5,2.0,0.7,0.3,2.0,3.1,13.2,2006
8,Derek Anderson,SG,31.0,TOT,43.0,11.0,1047.0,3.7,10.4,0.35600000000000004,1.4,4.6,0.299,2.3,5.8,0.402,3.2,3.8,0.838,0.7,4.2,4.9,3.5,0.8,0.2,1.9,3.4,12.0,2006
11,Shandon Anderson,SF,32.0,MIA,48.0,1.0,638.0,3.0,7.1,0.429,0.3,1.1,0.263,2.8,6.0,0.45799999999999996,0.7,1.0,0.722,1.0,3.6,4.6,1.7,1.0,0.3,1.4,4.2,7.1,2006
12,Martynas Andriuškevičius,C,19.0,CLE,6.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,,4.0,12.0,16.0,0.0,8.0,0.0,0.0,4.0,0.0,2006
13,Carmelo Anthony,SF,21.0,DEN,80.0,80.0,2941.0,9.3,19.2,0.48100000000000004,0.5,1.9,0.243,8.8,17.4,0.506,7.0,8.7,0.8079999999999999,1.5,3.3,4.8,2.6,1.1,0.5,2.7,2.8,26.0,2006
14,Rafael Araújo,C,25.0,TOR,52.0,34.0,601.0,3.2,8.7,0.366,0.0,0.1,0.0,3.2,8.6,0.368,0.9,1.7,0.536,2.6,6.0,8.6,0.9,1.4,0.4,2.5,6.2,7.2,2006
15,Gilbert Arenas,PG,24.0,WAS,80.0,80.0,3384.0,7.9,17.7,0.447,2.1,5.7,0.369,5.8,12.0,0.485,7.0,8.5,0.82,0.6,2.4,3.0,5.1,1.7,0.3,3.2,3.0,25.0,2006
16,Trevor Ariza,SF,20.0,TOT,57.0,10.0,999.0,3.4,8.1,0.41200000000000003,0.0,0.2,0.2,3.3,8.0,0.41600000000000004,2.8,4.6,0.606,2.8,5.0,7.9,2.2,2.1,0.4,2.2,3.6,9.5,2006
