,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
20,Carmelo Anthony,SF,24.0,DEN,66.0,66.0,2277.0,8.5,19.1,0.44299999999999995,1.0,2.7,0.371,7.5,16.4,0.455,5.9,7.4,0.7929999999999999,1.7,5.4,7.1,3.5,1.2,0.4,3.1,3.1,23.8,2009
21,Joel Anthony,C,26.0,MIA,65.0,28.0,1048.0,2.0,4.1,0.483,0.0,0.0,,2.0,4.1,0.483,1.0,1.6,0.652,3.1,3.7,6.8,0.9,0.7,3.2,1.4,4.8,4.9,2009
22,Gilbert Arenas,PG,27.0,WAS,2.0,2.0,63.0,3.4,13.1,0.261,1.1,4.0,0.28600000000000003,2.3,9.1,0.25,6.9,9.1,0.75,0.6,4.6,5.1,11.4,0.0,0.6,0.6,2.3,14.9,2009
23,Trevor Ariza,SF,23.0,LAL,82.0,20.0,1999.0,4.9,10.7,0.46,1.1,3.4,0.319,3.8,7.3,0.526,2.2,3.0,0.71,2.0,4.3,6.3,2.6,2.5,0.4,1.6,3.0,13.1,2009
25,Hilton Armstrong,C,24.0,NOH,70.0,29.0,1092.0,4.5,8.1,0.561,0.0,0.1,0.0,4.5,8.0,0.5660000000000001,2.0,3.2,0.633,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1,2009
26,Darrell Arthur,PF,20.0,MEM,76.0,64.0,1464.0,4.7,10.7,0.43799999999999994,0.0,0.0,0.0,4.7,10.7,0.44,1.0,1.5,0.667,2.7,5.9,8.5,1.1,1.3,1.3,1.2,5.1,10.4,2009
27,Chucky Atkins,PG,34.0,TOT,33.0,0.0,412.0,3.0,9.9,0.301,1.3,5.0,0.263,1.7,4.9,0.33899999999999997,1.3,1.4,0.938,0.4,1.7,2.1,5.2,0.9,0.2,2.0,2.4,8.6,2009
30,D.J. Augustin,PG,21.0,CHA,72.0,12.0,1908.0,5.0,11.7,0.43,2.0,4.6,0.439,3.0,7.1,0.424,3.9,4.4,0.893,0.3,2.2,2.5,4.7,0.8,0.0,2.2,2.6,16.0,2009
31,Kelenna Azubuike,SF,25.0,GSW,74.0,51.0,2375.0,5.9,12.8,0.46399999999999997,1.4,3.2,0.44799999999999995,4.5,9.6,0.469,2.8,3.5,0.8079999999999999,1.7,3.9,5.6,1.8,0.9,0.8,1.4,2.8,16.1,2009
32,Renaldo Balkman,PF,24.0,DEN,53.0,10.0,780.0,5.1,9.1,0.5579999999999999,0.1,0.3,0.28600000000000003,5.0,8.8,0.568,1.9,3.0,0.6459999999999999,4.0,5.4,9.4,1.6,2.2,1.1,1.6,4.5,12.2,2009
33,Marcus Banks,PG,27.0,TOT,22.0,0.0,206.0,3.7,10.0,0.368,0.5,3.3,0.158,3.1,6.6,0.474,1.9,3.1,0.611,0.2,3.0,3.1,4.9,1.9,0.3,2.4,4.5,9.8,2009
36,Leandro Barbosa,SG,26.0,PHO,70.0,11.0,1705.0,7.7,16.0,0.48200000000000004,1.9,5.1,0.375,5.8,11.0,0.532,3.6,4.1,0.8809999999999999,0.7,3.1,3.8,3.4,1.7,0.1,2.0,2.4,21.0,2009
37,J.J. Barea,SG,24.0,DAL,79.0,15.0,1600.0,5.5,12.5,0.442,1.2,3.5,0.35700000000000004,4.3,9.1,0.474,1.6,2.1,0.753,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9,2009
38,Andrea Bargnani,PF,23.0,TOR,78.0,59.0,2453.0,6.3,14.1,0.45,1.7,4.3,0.409,4.6,9.8,0.46799999999999997,3.2,3.9,0.831,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6,2009
39,Matt Barnes,PF,28.0,PHO,77.0,40.0,2082.0,4.9,11.7,0.423,2.0,5.9,0.34299999999999997,2.9,5.8,0.505,1.7,2.4,0.743,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6,2009
40,Brent Barry,SG,37.0,HOU,56.0,1.0,857.0,2.9,7.2,0.40700000000000003,2.1,5.5,0.374,0.9,1.7,0.512,0.8,0.8,0.95,0.7,3.2,3.9,3.3,1.0,0.1,2.0,1.9,8.7,2009
41,Brandon Bass,C,23.0,DAL,81.0,0.0,1574.0,5.8,11.6,0.496,0.0,0.1,0.0,5.8,11.5,0.502,4.2,4.8,0.867,3.0,5.4,8.4,1.0,0.6,1.3,2.0,3.2,15.7,2009
42,Maceo Baston,PF,33.0,IND,27.0,0.0,217.0,4.1,7.6,0.5429999999999999,0.0,0.2,0.0,4.1,7.5,0.556,2.8,4.5,0.63,3.6,5.0,8.6,1.2,1.0,1.7,2.0,6.5,11.1,2009
43,Tony Battie,PF,32.0,ORL,77.0,3.0,1202.0,4.7,9.7,0.489,0.1,0.3,0.222,4.7,9.4,0.49700000000000005,1.6,2.5,0.659,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1,2009
44,Shane Battier,SG,30.0,HOU,60.0,59.0,2031.0,2.6,6.3,0.41,1.6,4.2,0.384,1.0,2.1,0.462,1.0,1.2,0.821,0.9,4.1,5.1,2.4,0.9,1.0,0.9,2.0,7.7,2009
45,Nicolas Batum,SF,20.0,POR,79.0,76.0,1454.0,4.0,8.9,0.446,1.5,4.2,0.369,2.5,4.8,0.513,1.0,1.3,0.8079999999999999,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5,2009
46,Jerryd Bayless,PG,20.0,POR,53.0,0.0,655.0,3.8,10.4,0.365,0.4,1.5,0.259,3.4,8.9,0.38299999999999995,4.6,5.7,0.8059999999999999,0.4,2.7,3.1,4.3,0.9,0.1,3.1,4.5,12.5,2009
47,Michael Beasley,PF,20.0,MIA,81.0,19.0,2009.0,8.1,17.1,0.47200000000000003,0.6,1.5,0.40700000000000003,7.5,15.7,0.478,3.3,4.3,0.772,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1,2009
48,Marco Belinelli,SG,22.0,GSW,42.0,23.0,882.0,5.7,12.9,0.442,2.1,5.3,0.397,3.6,7.6,0.473,1.6,2.1,0.769,0.4,2.5,2.9,3.6,1.5,0.0,2.4,3.0,15.2,2009
50,Charlie Bell,SG,29.0,MIL,70.0,23.0,1783.0,4.4,10.6,0.414,1.8,4.8,0.363,2.6,5.7,0.45799999999999996,1.3,1.6,0.825,0.6,2.1,2.7,3.0,1.0,0.1,1.5,2.8,11.9,2009
51,Raja Bell,SG,32.0,TOT,67.0,66.0,2315.0,4.6,10.6,0.43700000000000006,1.8,4.2,0.42100000000000004,2.9,6.4,0.44799999999999995,1.4,1.6,0.853,0.6,3.1,3.8,2.2,0.8,0.1,1.3,2.6,12.4,2009
54,Mike Bibby,PG,30.0,ATL,79.0,79.0,2740.0,5.7,13.2,0.435,2.2,5.6,0.39,3.5,7.6,0.46799999999999997,1.8,2.2,0.789,0.5,3.2,3.7,5.2,1.3,0.1,1.7,1.9,15.5,2009
55,Andris Biedriņš,C,22.0,GSW,62.0,58.0,1863.0,6.0,10.3,0.578,0.0,0.0,0.0,6.0,10.3,0.579,2.3,4.2,0.551,4.3,9.1,13.4,2.3,1.2,1.9,2.1,4.6,14.2,2009
56,Chauncey Billups,PG,32.0,TOT,79.0,79.0,2789.0,5.3,12.6,0.418,2.1,5.1,0.408,3.2,7.5,0.425,5.4,5.9,0.9129999999999999,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1,2009
59,Steve Blake,PG,28.0,POR,69.0,69.0,2188.0,4.6,10.6,0.428,2.3,5.4,0.42700000000000005,2.3,5.2,0.429,1.0,1.2,0.84,0.5,2.4,2.8,5.7,1.1,0.1,1.8,2.1,12.5,2009
60,Andray Blatche,C,22.0,WAS,71.0,36.0,1703.0,6.3,13.3,0.47100000000000003,0.1,0.4,0.23800000000000002,6.2,12.9,0.479,2.4,3.4,0.7040000000000001,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1,2009
61,Mark Blount,C,33.0,MIA,20.0,0.0,207.0,5.2,13.6,0.385,1.9,4.7,0.40700000000000003,3.3,8.9,0.373,1.4,2.3,0.615,1.7,5.4,7.1,0.7,0.2,1.2,2.4,3.0,13.7,2009
62,Keith Bogans,SG,28.0,TOT,65.0,15.0,1272.0,3.4,9.2,0.36700000000000005,2.1,6.2,0.33899999999999997,1.3,3.0,0.425,1.5,1.6,0.912,0.9,4.8,5.7,1.8,1.2,0.1,1.2,3.0,10.3,2009
65,Andrew Bogut,C,24.0,MIL,36.0,33.0,1124.0,5.9,10.2,0.5770000000000001,0.0,0.0,,5.9,10.2,0.5770000000000001,1.8,3.1,0.5710000000000001,3.7,8.1,11.8,2.3,0.7,1.2,2.8,4.2,13.5,2009
66,Matt Bonner,PF,28.0,SAS,81.0,67.0,1928.0,5.0,10.0,0.496,2.2,5.0,0.44,2.8,5.0,0.552,0.3,0.4,0.7390000000000001,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5,2009
67,Josh Boone,C,24.0,NJN,62.0,7.0,995.0,4.1,7.7,0.528,0.0,0.0,,4.1,7.7,0.528,1.2,3.1,0.376,3.8,5.6,9.3,1.1,0.8,1.7,1.1,3.8,9.3,2009
68,Calvin Booth,C,32.0,TOT,8.0,0.0,56.0,3.2,6.4,0.5,0.0,0.0,,3.2,6.4,0.5,3.9,5.1,0.75,3.2,3.9,7.1,0.0,0.6,1.3,0.6,6.4,10.3,2009
71,Carlos Boozer,PF,27.0,UTA,37.0,37.0,1197.0,7.5,15.4,0.49,0.0,0.0,,7.5,15.4,0.49,2.9,4.2,0.698,3.3,8.2,11.6,2.4,1.2,0.2,2.4,4.0,18.0,2009
72,Chris Bosh,C,24.0,TOR,77.0,77.0,2928.0,7.6,15.5,0.48700000000000004,0.1,0.6,0.245,7.4,14.9,0.49700000000000005,6.2,7.6,0.8170000000000001,2.6,6.8,9.5,2.3,0.8,0.9,2.1,2.3,21.5,2009
73,Bruce Bowen,SF,37.0,SAS,80.0,10.0,1506.0,1.9,4.5,0.42200000000000004,1.0,2.3,0.429,0.9,2.1,0.41600000000000004,0.3,0.6,0.5379999999999999,0.4,3.1,3.5,1.0,0.9,0.3,0.6,2.9,5.1,2009
74,Ryan Bowen,SF,33.0,NOH,21.0,3.0,219.0,3.6,6.2,0.579,0.0,0.0,,3.6,6.2,0.579,0.5,0.8,0.6,1.6,2.3,3.9,1.5,2.3,0.8,0.8,6.1,7.7,2009
75,Elton Brand,PF,29.0,PHI,29.0,23.0,920.0,6.4,14.3,0.447,0.0,0.0,,6.4,14.3,0.447,2.9,4.2,0.6759999999999999,3.0,6.9,9.9,1.4,0.7,1.8,2.7,3.1,15.6,2009
76,Corey Brewer,SF,22.0,MIN,15.0,8.0,307.0,4.3,10.6,0.41100000000000003,0.6,1.4,0.41700000000000004,3.8,9.1,0.41,1.6,2.2,0.737,2.1,3.6,5.7,2.9,1.8,0.4,1.5,4.3,10.9,2009
77,Ronnie Brewer,SF,23.0,UTA,81.0,80.0,2605.0,5.8,11.4,0.508,0.3,1.2,0.259,5.5,10.3,0.537,3.4,4.9,0.7020000000000001,1.4,2.8,4.1,2.5,1.9,0.4,1.5,1.8,15.4,2009
79,Aaron Brooks,PG,24.0,HOU,80.0,35.0,1998.0,5.7,14.1,0.40399999999999997,2.0,5.6,0.366,3.7,8.5,0.428,2.7,3.1,0.866,0.6,2.2,2.8,4.3,0.8,0.1,2.3,2.7,16.1,2009
80,Andre Brown,PF,27.0,CHA,4.0,0.0,41.0,0.9,6.1,0.14300000000000002,0.0,0.0,,0.9,6.1,0.14300000000000002,1.8,1.8,1.0,6.1,4.4,10.5,0.9,0.9,0.0,4.4,7.9,3.5,2009
81,Bobby Brown,SG-PG,24.0,TOT,68.0,2.0,931.0,5.5,13.9,0.392,1.7,5.0,0.34600000000000003,3.7,8.9,0.41700000000000004,1.3,1.7,0.7909999999999999,0.5,1.5,2.0,4.5,0.8,0.1,2.4,3.7,14.0,2009
84,Dee Brown,PG,24.0,TOT,19.0,11.0,261.0,2.5,6.8,0.36700000000000005,1.0,3.3,0.292,1.5,3.4,0.44,0.4,0.7,0.6,1.0,3.0,4.0,5.0,1.4,0.0,2.3,3.9,6.3,2009
87,Devin Brown,SG,30.0,NOH,63.0,5.0,869.0,4.6,13.0,0.355,1.2,4.0,0.289,3.4,8.9,0.384,3.2,4.1,0.78,1.3,3.6,4.9,2.2,1.3,0.2,2.2,3.4,13.6,2009
88,Kwame Brown,C,26.0,DET,58.0,30.0,999.0,3.2,6.1,0.5329999999999999,0.0,0.0,,3.2,6.1,0.5329999999999999,2.3,4.4,0.516,3.3,7.2,10.5,1.2,0.9,0.9,1.8,5.0,8.8,2009
89,Shannon Brown,SG,23.0,TOT,48.0,0.0,477.0,5.9,12.5,0.473,1.1,2.8,0.37799999999999995,4.8,9.7,0.5,2.4,2.9,0.821,0.8,2.5,3.3,2.9,1.7,0.5,2.9,3.2,15.2,2009
92,Kobe Bryant,SG,30.0,LAL,82.0,82.0,2960.0,9.7,20.8,0.467,1.4,4.1,0.35100000000000003,8.3,16.7,0.496,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8,2009
93,Greg Buckner,SF,32.0,MEM,63.0,0.0,878.0,2.5,6.5,0.384,0.5,2.1,0.255,2.0,4.4,0.444,0.8,1.0,0.8,1.3,4.0,5.3,2.3,1.2,0.3,1.6,4.4,6.4,2009
94,Caron Butler,SG,28.0,WAS,67.0,67.0,2585.0,6.8,15.1,0.45299999999999996,0.9,2.9,0.31,5.9,12.2,0.48700000000000004,4.8,5.6,0.858,1.6,4.1,5.8,4.0,1.5,0.3,2.9,2.3,19.4,2009
95,Rasual Butler,SF,29.0,NOH,82.0,74.0,2614.0,4.8,11.1,0.433,1.9,4.9,0.39,2.9,6.1,0.46799999999999997,1.2,1.5,0.782,0.7,3.1,3.7,1.0,0.7,0.8,0.8,2.2,12.7,2009
96,Andrew Bynum,C,21.0,LAL,50.0,50.0,1446.0,7.0,12.5,0.56,0.0,0.0,,7.0,12.5,0.56,3.8,5.4,0.7070000000000001,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8,2009
97,Will Bynum,PG,26.0,DET,57.0,1.0,803.0,7.0,15.3,0.456,0.1,0.9,0.158,6.9,14.5,0.474,4.3,5.3,0.7979999999999999,0.9,2.5,3.4,7.0,1.5,0.1,3.4,3.8,18.4,2009
98,José Calderón,PG,27.0,TOR,68.0,68.0,2333.0,4.9,9.9,0.49700000000000005,1.3,3.1,0.406,3.7,6.8,0.5379999999999999,2.3,2.4,0.981,0.2,2.7,3.0,9.4,1.1,0.1,2.2,1.8,13.5,2009
99,Marcus Camby,C,34.0,LAC,62.0,55.0,1925.0,4.8,9.3,0.512,0.0,0.1,0.25,4.7,9.2,0.514,2.5,3.4,0.725,3.0,9.9,12.9,2.4,1.0,2.5,1.7,2.4,12.0,2009
100,Brian Cardinal,PF,31.0,MIN,64.0,4.0,909.0,2.6,6.7,0.385,1.2,3.6,0.326,1.4,3.0,0.455,1.2,1.4,0.857,1.5,4.1,5.6,3.0,1.5,0.5,1.9,5.3,7.5,2009
101,Rodney Carney,SG,24.0,MIN,67.0,6.0,1199.0,5.3,12.7,0.41600000000000004,2.4,6.8,0.35,2.9,5.9,0.49200000000000005,1.5,2.0,0.758,1.1,2.7,3.8,0.8,1.4,0.9,1.3,2.8,14.4,2009
102,Matt Carroll,SG,28.0,TOT,55.0,10.0,616.0,3.8,10.0,0.38,0.8,3.1,0.245,3.0,6.9,0.441,1.2,1.5,0.84,0.4,3.6,4.0,1.6,1.2,0.4,1.9,3.9,9.6,2009
105,Anthony Carter,PG,33.0,DEN,78.0,5.0,1787.0,3.4,7.8,0.433,0.4,1.8,0.239,2.9,6.0,0.49,1.1,1.6,0.731,0.8,3.3,4.1,7.3,1.9,0.3,3.1,2.9,8.3,2009
106,Vince Carter,SG,32.0,NJN,80.0,80.0,2946.0,7.2,16.4,0.43700000000000006,1.8,4.8,0.385,5.3,11.6,0.45899999999999996,4.1,5.0,0.8170000000000001,0.9,4.1,5.0,4.6,1.0,0.5,2.0,2.9,20.3,2009
108,Mario Chalmers,PG,22.0,MIA,82.0,82.0,2626.0,3.8,9.1,0.42,1.6,4.3,0.36700000000000005,2.2,4.8,0.467,2.0,2.6,0.767,0.5,2.6,3.1,5.5,2.2,0.1,2.3,3.3,11.2,2009
109,Tyson Chandler,C,26.0,NOH,45.0,45.0,1445.0,4.0,7.1,0.565,0.0,0.0,,4.0,7.1,0.565,1.9,3.3,0.579,4.1,5.7,9.8,0.5,0.4,1.4,1.7,3.6,9.9,2009
110,Wilson Chandler,SF,21.0,NYK,82.0,70.0,2735.0,6.0,13.9,0.43200000000000005,1.4,4.1,0.32799999999999996,4.6,9.7,0.47600000000000003,2.3,2.8,0.795,1.2,4.7,5.9,2.2,0.9,1.0,1.8,3.3,15.6,2009
111,Speedy Claxton,PG,30.0,ATL,2.0,0.0,15.0,4.8,16.8,0.28600000000000003,0.0,0.0,,4.8,16.8,0.28600000000000003,2.4,4.8,0.5,0.0,0.0,0.0,7.2,0.0,0.0,0.0,2.4,12.0,2009
112,Jarron Collins,C,30.0,UTA,26.0,3.0,201.0,2.9,6.3,0.457,0.0,0.0,,2.9,6.3,0.457,1.4,2.0,0.727,3.6,3.0,6.6,1.3,0.4,0.2,1.6,6.3,7.2,2009
113,Jason Collins,C,30.0,MIN,31.0,22.0,422.0,1.9,6.0,0.314,0.0,0.0,,1.9,6.0,0.314,1.1,2.4,0.46399999999999997,2.4,3.6,6.0,0.9,0.8,1.1,1.0,6.2,4.9,2009
114,Mardy Collins,PG-SG,24.0,TOT,48.0,14.0,890.0,4.2,10.0,0.425,0.5,1.3,0.419,3.7,8.7,0.426,1.1,1.9,0.609,1.3,3.1,4.3,4.5,1.3,0.4,2.3,3.2,10.2,2009
117,Nick Collison,C,28.0,OKC,71.0,40.0,1831.0,4.8,8.4,0.568,0.0,0.0,0.0,4.8,8.4,0.57,1.9,2.7,0.721,3.6,6.1,9.6,1.3,1.0,1.0,1.4,4.7,11.5,2009
118,Mike Conley,PG,21.0,MEM,82.0,61.0,2508.0,4.6,10.5,0.442,1.3,3.1,0.406,3.4,7.4,0.45799999999999996,2.3,2.8,0.8170000000000001,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8,2009
119,Brian Cook,PF,28.0,TOT,30.0,0.0,171.0,5.9,16.0,0.368,2.7,6.3,0.433,3.2,9.7,0.326,1.1,1.3,0.833,1.5,5.3,6.7,1.1,0.6,0.6,2.7,5.5,15.6,2009
122,Daequan Cook,SF,21.0,MIA,75.0,4.0,1833.0,4.8,12.7,0.375,3.0,7.8,0.387,1.7,4.9,0.35600000000000004,1.0,1.1,0.875,0.4,3.3,3.7,1.4,0.8,0.2,0.8,2.5,13.5,2009
123,Jamal Crawford,PG-SG,28.0,TOT,65.0,65.0,2479.0,6.1,14.8,0.41,2.1,5.7,0.36,4.0,9.1,0.441,4.4,5.0,0.872,0.3,2.5,2.8,4.2,0.8,0.2,2.1,1.3,18.6,2009
126,Joe Crawford,SF,22.0,NYK,2.0,0.0,23.0,4.7,15.7,0.3,1.6,6.3,0.25,3.1,9.4,0.33299999999999996,3.1,3.1,1.0,1.6,4.7,6.3,1.6,1.6,0.0,0.0,3.1,14.1,2009
127,Javaris Crittenton,PG-SG,21.0,TOT,63.0,10.0,1174.0,4.0,8.7,0.46,0.1,0.5,0.133,4.0,8.3,0.478,1.6,2.8,0.5760000000000001,1.7,3.3,5.1,4.6,1.2,0.2,2.5,3.1,9.7,2009
130,Austin Croshere,PF,33.0,TOT,14.0,0.0,100.0,5.0,14.0,0.359,1.8,5.4,0.33299999999999996,3.2,8.6,0.375,2.5,4.3,0.583,4.0,8.3,12.2,3.2,0.4,0.4,2.2,1.8,14.4,2009
133,Eddy Curry,C,26.0,NYK,3.0,0.0,12.0,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,3.0,9.0,0.33299999999999996,0.0,12.0,12.0,0.0,0.0,0.0,6.0,15.0,15.0,2009
134,Samuel Dalembert,C,27.0,PHI,82.0,82.0,2036.0,3.8,7.7,0.498,0.0,0.0,0.0,3.8,7.6,0.5,1.6,2.2,0.7340000000000001,3.8,8.6,12.4,0.3,0.6,2.6,2.1,4.4,9.2,2009
135,Erick Dampier,C,33.0,DAL,80.0,80.0,1836.0,3.6,5.5,0.65,0.0,0.0,,3.6,5.5,0.65,1.8,2.8,0.638,4.2,6.8,11.1,1.5,0.5,1.9,1.5,3.7,8.9,2009
136,Antonio Daniels,PG,33.0,TOT,74.0,9.0,1021.0,3.5,8.3,0.419,0.8,2.1,0.36700000000000005,2.7,6.2,0.43799999999999994,2.8,3.5,0.8,0.2,2.5,2.7,6.2,0.9,0.0,2.2,1.9,10.6,2009
139,Marquis Daniels,SF,28.0,IND,54.0,43.0,1700.0,6.6,14.6,0.451,0.4,1.9,0.2,6.2,12.7,0.489,2.0,2.7,0.721,1.7,3.6,5.3,2.4,1.3,0.6,2.0,2.5,15.5,2009
141,Jermareo Davidson,SF,24.0,GSW,14.0,0.0,111.0,5.5,11.4,0.486,0.0,0.0,,5.5,11.4,0.486,2.6,5.5,0.47100000000000003,3.2,7.8,11.0,0.3,0.6,1.0,1.6,3.9,13.6,2009
142,Baron Davis,PG,29.0,LAC,65.0,60.0,2248.0,5.7,15.4,0.37,1.6,5.3,0.302,4.1,10.1,0.406,2.5,3.4,0.757,0.7,3.1,3.8,8.0,1.7,0.6,3.1,3.1,15.5,2009
143,Glen Davis,C,23.0,BOS,76.0,16.0,1637.0,4.4,9.9,0.442,0.0,0.1,0.4,4.3,9.8,0.44299999999999995,2.9,3.9,0.73,2.7,4.0,6.6,1.5,1.2,0.4,1.6,5.1,11.7,2009
144,Paul Davis,PF,24.0,LAC,27.0,1.0,320.0,4.5,11.0,0.408,0.0,0.1,0.0,4.5,10.9,0.41200000000000003,3.0,3.8,0.794,3.2,4.4,7.5,1.4,1.1,0.3,1.5,5.0,12.0,2009
145,Ricky Davis,SG,29.0,LAC,36.0,9.0,785.0,3.8,11.2,0.33899999999999997,1.6,5.1,0.315,2.2,6.1,0.358,1.4,1.7,0.861,0.4,2.3,2.8,3.8,0.9,0.2,1.8,2.9,10.6,2009
146,Luol Deng,SF,23.0,CHI,49.0,46.0,1665.0,5.7,12.8,0.44799999999999995,0.2,0.4,0.4,5.6,12.3,0.45,3.3,4.1,0.7959999999999999,1.7,4.6,6.4,2.0,1.3,0.5,1.6,1.8,14.9,2009
147,Boris Diaw,PF,26.0,TOT,81.0,59.0,2754.0,5.9,11.6,0.507,1.0,2.4,0.414,4.9,9.2,0.531,1.3,1.9,0.687,1.5,4.1,5.6,4.4,0.8,0.7,2.8,2.6,14.0,2009
150,Yakhouba Diawara,SF,26.0,MIA,63.0,21.0,851.0,3.2,9.2,0.35,2.2,6.9,0.313,1.1,2.3,0.46299999999999997,0.4,0.8,0.526,1.1,2.4,3.5,1.1,0.5,0.3,0.7,3.2,9.0,2009
151,Travis Diener,PG,26.0,IND,55.0,0.0,719.0,3.7,9.0,0.413,2.3,5.9,0.39,1.4,3.1,0.45899999999999996,0.6,0.8,0.8,0.3,4.0,4.3,6.1,1.3,0.3,1.1,2.1,10.3,2009
